id	label	Sub-task B_preds	GEN_probs	NGEN_probs
163	NGEN	NGEN	0.0861071	0.9138929
164	NGEN	NGEN	0.07060877	0.9293912
165	NGEN	NGEN	0.07100097	0.9289991
166	NGEN	NGEN	0.073035605	0.9269644
167	GEN	GEN	0.72210866	0.27789134
168	NGEN	NGEN	0.078072384	0.92192763
169	NGEN	NGEN	0.06996905	0.93003094
170	GEN	NGEN	0.08096886	0.9190311
171	NGEN	NGEN	0.07098834	0.92901164
172	NGEN	NGEN	0.072381146	0.9276189
173	NGEN	NGEN	0.08847977	0.91152024
174	GEN	NGEN	0.073193334	0.92680675
175	NGEN	NGEN	0.06960004	0.9304
176	GEN	GEN	0.72323155	0.2767685
177	NGEN	NGEN	0.07145805	0.92854184
178	NGEN	NGEN	0.069473356	0.9305267
179	NGEN	NGEN	0.09701087	0.9029891
180	NGEN	NGEN	0.07573937	0.9242606
181	NGEN	NGEN	0.0914053	0.90859467
182	GEN	GEN	0.7200341	0.27996582
183	NGEN	NGEN	0.07139273	0.9286073
184	NGEN	NGEN	0.07267215	0.92732793
185	NGEN	NGEN	0.099926874	0.9000732
186	NGEN	NGEN	0.07585539	0.9241447
187	NGEN	NGEN	0.07148869	0.9285114
188	NGEN	NGEN	0.09411302	0.905887
189	NGEN	NGEN	0.07018687	0.9298132
190	NGEN	NGEN	0.06965749	0.93034256
191	GEN	NGEN	0.0896329	0.910367
192	NGEN	NGEN	0.078285225	0.9217147
193	GEN	NGEN	0.080771804	0.9192282
194	GEN	GEN	0.7181393	0.28186068
195	NGEN	NGEN	0.07166569	0.9283343
196	NGEN	NGEN	0.071092285	0.92890775
197	NGEN	NGEN	0.08142134	0.9185786
198	GEN	NGEN	0.10266821	0.89733183
199	NGEN	GEN	0.71809965	0.28190032
200	NGEN	NGEN	0.07674638	0.92325354
201	NGEN	NGEN	0.070937335	0.92906266
202	NGEN	NGEN	0.08208862	0.9179113
203	NGEN	NGEN	0.07091124	0.92908883
204	NGEN	NGEN	0.06976104	0.93023896
205	NGEN	NGEN	0.07082708	0.929173
206	NGEN	NGEN	0.070126005	0.92987394
207	GEN	NGEN	0.07277703	0.927223
208	GEN	NGEN	0.07952681	0.9204732
209	NGEN	NGEN	0.069825165	0.9301749
210	GEN	GEN	0.72321075	0.27678925
211	NGEN	NGEN	0.07161761	0.92838234
212	NGEN	NGEN	0.07534147	0.92465854
213	NGEN	NGEN	0.09291331	0.9070867
214	GEN	GEN	0.71869695	0.2813031
215	NGEN	NGEN	0.070451714	0.92954826
216	NGEN	NGEN	0.07474706	0.925253
217	NGEN	NGEN	0.0760828	0.92391723
218	NGEN	NGEN	0.075452276	0.9245477
219	NGEN	NGEN	0.13285972	0.86714035
220	NGEN	NGEN	0.07176979	0.9282303
221	GEN	GEN	0.7221949	0.27780512
222	GEN	GEN	0.7192042	0.28079575
223	NGEN	NGEN	0.07114078	0.9288591
224	GEN	NGEN	0.07860695	0.9213931
225	NGEN	NGEN	0.0704523	0.9295478
226	NGEN	NGEN	0.069807835	0.9301922
227	GEN	NGEN	0.071204685	0.92879534
228	NGEN	NGEN	0.0753966	0.92460334
229	GEN	NGEN	0.09571039	0.9042896
230	GEN	GEN	0.72120786	0.2787921
231	GEN	NGEN	0.070863985	0.929136
232	NGEN	NGEN	0.0708338	0.92916626
233	NGEN	NGEN	0.07068423	0.9293158
234	NGEN	NGEN	0.07423591	0.92576414
235	NGEN	NGEN	0.06984388	0.9301561
236	GEN	NGEN	0.0997226	0.9002774
237	NGEN	NGEN	0.11566863	0.88433135
238	NGEN	NGEN	0.096193574	0.90380645
239	NGEN	NGEN	0.071326785	0.92867327
240	NGEN	NGEN	0.07346614	0.9265339
241	NGEN	NGEN	0.074518465	0.92548156
242	NGEN	NGEN	0.076006204	0.92399377
243	NGEN	NGEN	0.07485903	0.9251409
244	NGEN	NGEN	0.07069434	0.92930573
245	NGEN	GEN	0.7467557	0.25324425
246	NGEN	NGEN	0.081532605	0.91846734
247	NGEN	NGEN	0.10380144	0.89619845
248	GEN	GEN	0.71720487	0.28279516
249	GEN	GEN	0.71956843	0.28043163
250	NGEN	NGEN	0.06969006	0.93031
251	NGEN	NGEN	0.073162414	0.9268377
252	NGEN	NGEN	0.06969372	0.93030626
253	NGEN	NGEN	0.07094948	0.9290505
254	NGEN	NGEN	0.06958011	0.93041986
255	NGEN	NGEN	0.07532521	0.92467475
256	NGEN	NGEN	0.08030056	0.9196994
257	NGEN	NGEN	0.070099205	0.92990077
258	NGEN	NGEN	0.083839856	0.9161601
259	NGEN	NGEN	0.07325024	0.9267497
260	NGEN	NGEN	0.07144081	0.9285591
261	NGEN	NGEN	0.08096391	0.9190361
262	NGEN	NGEN	0.07199193	0.928008
263	GEN	NGEN	0.07760468	0.92239535
264	NGEN	NGEN	0.10656582	0.8934342
265	NGEN	GEN	0.7354197	0.26458028
266	NGEN	NGEN	0.1376219	0.86237806
267	GEN	GEN	0.73325497	0.2667451
268	GEN	NGEN	0.09736045	0.9026395
269	NGEN	NGEN	0.07272307	0.92727697
270	GEN	NGEN	0.074238814	0.92576116
271	NGEN	NGEN	0.0704145	0.9295856
272	NGEN	NGEN	0.06907685	0.9309231
273	GEN	NGEN	0.09315722	0.90684277
274	GEN	GEN	0.722853	0.27714702
275	NGEN	NGEN	0.071828164	0.92817175
276	NGEN	NGEN	0.07283801	0.9271619
277	NGEN	NGEN	0.07598095	0.924019
278	GEN	GEN	0.7229908	0.27700916
279	NGEN	NGEN	0.071421534	0.9285785
280	NGEN	NGEN	0.075271286	0.92472875
281	GEN	GEN	0.7241886	0.2758114
282	NGEN	NGEN	0.074222706	0.92577726
283	NGEN	NGEN	0.07375737	0.92624265
284	NGEN	NGEN	0.124929	0.875071
285	NGEN	NGEN	0.07092475	0.9290752
286	NGEN	NGEN	0.06978718	0.9302128
287	GEN	GEN	0.71916217	0.28083786
288	NGEN	NGEN	0.072676234	0.9273238
289	GEN	NGEN	0.07914654	0.9208534
290	NGEN	NGEN	0.07835362	0.9216464
291	NGEN	NGEN	0.07032615	0.9296738
292	NGEN	NGEN	0.0722077	0.9277923
293	NGEN	NGEN	0.07278714	0.92721283
294	NGEN	NGEN	0.071341716	0.9286583
295	NGEN	NGEN	0.07044414	0.9295559
296	GEN	GEN	0.7168769	0.28312305
297	NGEN	NGEN	0.07815699	0.921843
298	NGEN	NGEN	0.10143092	0.89856905
299	NGEN	NGEN	0.0730215	0.9269784
300	NGEN	NGEN	0.07685518	0.9231448
301	NGEN	NGEN	0.08702409	0.91297597
302	NGEN	NGEN	0.06952653	0.9304734
303	NGEN	NGEN	0.07901315	0.9209869
304	GEN	NGEN	0.09671336	0.90328664
305	NGEN	NGEN	0.07221555	0.9277845
306	NGEN	NGEN	0.100175604	0.8998244
307	GEN	GEN	0.71907336	0.28092664
308	NGEN	NGEN	0.07161223	0.9283879
309	NGEN	NGEN	0.07652251	0.9234774
310	NGEN	NGEN	0.08168277	0.91831714
311	NGEN	NGEN	0.078120194	0.9218798
312	NGEN	NGEN	0.08035885	0.9196412
313	GEN	GEN	0.7225166	0.2774835
314	NGEN	NGEN	0.07576075	0.9242392
315	NGEN	NGEN	0.094108626	0.9058914
316	NGEN	NGEN	0.09199177	0.90800816
317	GEN	NGEN	0.11388724	0.8861128
318	GEN	GEN	0.7248602	0.27513984
319	NGEN	NGEN	0.07474934	0.92525077
320	NGEN	NGEN	0.07463249	0.9253675
321	NGEN	NGEN	0.07012547	0.92987466
322	NGEN	NGEN	0.07999138	0.9200086
323	NGEN	NGEN	0.071385205	0.9286148
324	NGEN	NGEN	0.07425806	0.925742
325	NGEN	GEN	0.7190876	0.2809125
326	NGEN	NGEN	0.071438394	0.9285616
327	NGEN	NGEN	0.077938795	0.92206126
328	NGEN	NGEN	0.07700658	0.9229934
329	NGEN	NGEN	0.10190677	0.8980933
330	GEN	NGEN	0.09038737	0.9096126
331	NGEN	NGEN	0.072342105	0.92765784
332	GEN	NGEN	0.078236096	0.92176384
333	NGEN	NGEN	0.09103809	0.90896195
334	NGEN	NGEN	0.11467891	0.885321
335	NGEN	NGEN	0.07003953	0.9299604
336	NGEN	NGEN	0.07082078	0.9291793
337	NGEN	NGEN	0.069904335	0.9300957
338	NGEN	NGEN	0.07000863	0.92999136
339	NGEN	NGEN	0.07252953	0.9274705
340	NGEN	NGEN	0.070262544	0.9297374
341	NGEN	NGEN	0.070708975	0.92929107
342	NGEN	NGEN	0.083244786	0.9167552
343	GEN	GEN	0.7220442	0.27795577
344	NGEN	NGEN	0.070585996	0.9294139
345	GEN	GEN	0.720951	0.279049
346	NGEN	NGEN	0.07097489	0.9290251
347	GEN	NGEN	0.07743771	0.9225623
348	NGEN	NGEN	0.08613726	0.91386276
349	NGEN	NGEN	0.07647128	0.92352873
350	NGEN	NGEN	0.16269271	0.8373073
351	GEN	NGEN	0.07287838	0.92712164
352	GEN	NGEN	0.07866618	0.9213338
353	NGEN	NGEN	0.06952442	0.93047565
354	GEN	NGEN	0.09165731	0.9083428
355	NGEN	NGEN	0.06992909	0.9300709
356	NGEN	NGEN	0.07120645	0.9287936
357	NGEN	NGEN	0.086847246	0.9131528
358	NGEN	NGEN	0.10828833	0.89171165
359	NGEN	NGEN	0.07316564	0.92683434
360	NGEN	NGEN	0.09298726	0.90701276
361	NGEN	NGEN	0.080984704	0.9190153
362	NGEN	NGEN	0.06986981	0.9301302
363	NGEN	NGEN	0.07054446	0.9294556
364	NGEN	NGEN	0.07385186	0.9261481
365	NGEN	NGEN	0.07246193	0.9275381
366	NGEN	NGEN	0.075650506	0.9243495
367	NGEN	NGEN	0.07011731	0.9298826
368	NGEN	NGEN	0.07314396	0.926856
369	NGEN	NGEN	0.0705302	0.92946976
370	NGEN	NGEN	0.07175126	0.92824876
371	GEN	GEN	0.71904296	0.28095704
372	NGEN	NGEN	0.0719209	0.92807907
373	NGEN	NGEN	0.07554922	0.92445076
374	GEN	NGEN	0.09389918	0.9061008
375	NGEN	NGEN	0.07796085	0.92203915
376	NGEN	NGEN	0.13311997	0.86688
377	NGEN	NGEN	0.07179594	0.92820406
378	NGEN	NGEN	0.11655032	0.88344973
379	GEN	NGEN	0.108310774	0.8916893
380	NGEN	NGEN	0.09363485	0.9063652
381	GEN	GEN	0.71922475	0.28077525
382	GEN	NGEN	0.10476035	0.8952397
383	NGEN	NGEN	0.07094839	0.9290516
384	GEN	NGEN	0.10037901	0.899621
385	NGEN	NGEN	0.076184034	0.9238159
386	NGEN	NGEN	0.07678569	0.9232144
387	NGEN	NGEN	0.079254985	0.9207451
388	GEN	GEN	0.7181356	0.28186443
389	NGEN	NGEN	0.070162445	0.9298376
390	GEN	GEN	0.72207475	0.2779253
391	NGEN	NGEN	0.07531918	0.9246808
392	NGEN	NGEN	0.072754495	0.92724544
393	NGEN	NGEN	0.07364605	0.926354
394	GEN	GEN	0.71918136	0.2808187
395	GEN	NGEN	0.080730215	0.91926986
396	NGEN	NGEN	0.071168974	0.92883104
397	NGEN	NGEN	0.07423382	0.9257662
398	NGEN	NGEN	0.06922901	0.93077093
399	NGEN	NGEN	0.07005117	0.9299488
400	NGEN	NGEN	0.06967819	0.93032193
401	NGEN	GEN	0.7268878	0.2731122
402	NGEN	NGEN	0.071313895	0.9286861
403	NGEN	NGEN	0.071420714	0.9285793
404	NGEN	NGEN	0.07893463	0.9210654
405	NGEN	NGEN	0.07037272	0.92962724
406	GEN	GEN	0.7226128	0.27738723
407	NGEN	NGEN	0.07020657	0.9297935
408	NGEN	NGEN	0.079302445	0.9206975
409	NGEN	NGEN	0.072552055	0.927448
410	NGEN	NGEN	0.071580276	0.92841965
411	GEN	NGEN	0.095017746	0.90498227
412	NGEN	NGEN	0.07082951	0.92917055
413	NGEN	NGEN	0.07414416	0.9258558
414	NGEN	NGEN	0.07927046	0.92072946
415	NGEN	NGEN	0.0898764	0.9101236
416	NGEN	NGEN	0.0832635	0.9167364
417	NGEN	NGEN	0.08628011	0.91371983
418	NGEN	NGEN	0.07642928	0.9235707
419	GEN	NGEN	0.07177338	0.92822665
420	GEN	NGEN	0.10584117	0.89415884
421	NGEN	NGEN	0.07017283	0.9298272
422	NGEN	GEN	0.7176272	0.28237277
423	NGEN	NGEN	0.07464988	0.9253501
424	NGEN	NGEN	0.07102757	0.9289724
425	NGEN	NGEN	0.07014255	0.9298573
426	GEN	NGEN	0.20752746	0.79247254
427	NGEN	NGEN	0.070503384	0.9294967
428	NGEN	NGEN	0.071035326	0.9289647
429	GEN	NGEN	0.1000071	0.89999294
430	NGEN	NGEN	0.0724919	0.9275081
431	NGEN	NGEN	0.07243451	0.9275655
432	NGEN	NGEN	0.070618555	0.9293815
433	NGEN	NGEN	0.07412327	0.9258767
434	NGEN	NGEN	0.069829896	0.9301701
435	NGEN	NGEN	0.082942136	0.9170579
436	GEN	GEN	0.72260606	0.277394
437	NGEN	NGEN	0.0716741	0.9283259
438	NGEN	NGEN	0.07133294	0.92866707
439	NGEN	NGEN	0.069821306	0.93017864
440	GEN	NGEN	0.08600884	0.9139912
441	NGEN	NGEN	0.08136582	0.9186341
442	GEN	NGEN	0.07514575	0.9248542
443	GEN	NGEN	0.08339741	0.9166027
444	NGEN	NGEN	0.076699354	0.9233006
445	GEN	NGEN	0.13757566	0.8624243
446	GEN	GEN	0.7221081	0.2778919
447	NGEN	NGEN	0.07866597	0.92133397
448	NGEN	NGEN	0.087748945	0.91225106
449	NGEN	NGEN	0.1000689	0.89993113
450	GEN	GEN	0.71996325	0.28003678
451	NGEN	NGEN	0.07681389	0.92318606
452	NGEN	NGEN	0.078498945	0.92150104
453	GEN	GEN	0.7188932	0.28110674
454	NGEN	NGEN	0.07493642	0.9250636
455	GEN	NGEN	0.08923717	0.91076285
456	GEN	NGEN	0.08041559	0.9195844
457	NGEN	NGEN	0.072947465	0.9270525
458	NGEN	NGEN	0.069789566	0.9302105
459	GEN	NGEN	0.10568024	0.8943197
460	NGEN	NGEN	0.07245152	0.92754847
461	NGEN	NGEN	0.07165771	0.9283423
462	GEN	NGEN	0.07058975	0.9294103
463	GEN	GEN	0.7222414	0.27775857
464	NGEN	NGEN	0.070728265	0.9292717
465	GEN	GEN	0.7220197	0.27798036
466	NGEN	NGEN	0.07831362	0.9216864
467	NGEN	NGEN	0.069559656	0.93044037
468	GEN	NGEN	0.088847205	0.91115284
469	NGEN	NGEN	0.080554046	0.91944593
470	NGEN	NGEN	0.07619695	0.92380303
471	NGEN	NGEN	0.07515974	0.9248402
472	NGEN	NGEN	0.07049708	0.9295029
473	NGEN	NGEN	0.08073782	0.9192622
474	NGEN	NGEN	0.06995203	0.9300479
475	NGEN	NGEN	0.070834175	0.9291658
476	NGEN	NGEN	0.07264956	0.92735046
477	NGEN	NGEN	0.07741148	0.9225886
478	NGEN	NGEN	0.09651926	0.9034807
479	NGEN	NGEN	0.08919809	0.91080195
480	NGEN	NGEN	0.09779624	0.90220374
481	NGEN	NGEN	0.09148004	0.9085199
482	NGEN	NGEN	0.072732985	0.927267
483	NGEN	NGEN	0.07032914	0.92967093
484	GEN	GEN	0.72150034	0.2784997
485	NGEN	NGEN	0.07169748	0.9283026
486	NGEN	NGEN	0.08203759	0.9179623
487	GEN	NGEN	0.10124653	0.8987534
488	NGEN	NGEN	0.087780185	0.9122199
489	NGEN	NGEN	0.0871184	0.9128816
490	NGEN	NGEN	0.07119949	0.9288006
491	NGEN	NGEN	0.07427548	0.9257245
492	NGEN	NGEN	0.07046576	0.92953426
493	NGEN	NGEN	0.07141099	0.9285891
494	NGEN	NGEN	0.06990367	0.9300963
495	NGEN	NGEN	0.07055406	0.92944586
496	NGEN	NGEN	0.10326185	0.8967382
497	NGEN	NGEN	0.10143576	0.8985642
498	GEN	GEN	0.7202009	0.27979913
499	NGEN	NGEN	0.079259574	0.9207404
500	NGEN	NGEN	0.06937276	0.9306273
501	NGEN	NGEN	0.08761772	0.91238236
502	GEN	NGEN	0.073363535	0.9266365
503	GEN	GEN	0.71785307	0.28214693
504	NGEN	NGEN	0.07839683	0.92160314
505	NGEN	NGEN	0.071908355	0.92809165
506	GEN	GEN	0.72155917	0.27844083
507	GEN	NGEN	0.08085032	0.91914976
508	NGEN	NGEN	0.0699051	0.9300949
509	GEN	NGEN	0.078201875	0.92179817
510	NGEN	NGEN	0.07043724	0.92956275
511	NGEN	NGEN	0.087038286	0.9129617
512	NGEN	NGEN	0.36894795	0.6310521
513	NGEN	NGEN	0.090140335	0.90985966
514	NGEN	NGEN	0.10820379	0.8917963
515	NGEN	NGEN	0.07623911	0.92376095
516	NGEN	NGEN	0.077367894	0.92263216
517	NGEN	NGEN	0.07018387	0.9298161
518	NGEN	NGEN	0.094123006	0.90587693
519	GEN	GEN	0.7216108	0.27838928
520	GEN	GEN	0.7193623	0.2806377
521	NGEN	NGEN	0.070106074	0.9298939
522	NGEN	NGEN	0.072681196	0.92731875
523	NGEN	NGEN	0.08171283	0.9182873
524	NGEN	GEN	0.7987565	0.20124346
525	NGEN	NGEN	0.0696859	0.9303141
526	NGEN	NGEN	0.07007673	0.9299233
527	GEN	NGEN	0.079824045	0.9201759
528	GEN	NGEN	0.08028711	0.9197129
529	NGEN	NGEN	0.07166272	0.92833734
530	NGEN	NGEN	0.07175589	0.9282441
531	NGEN	NGEN	0.06966573	0.9303342
532	NGEN	NGEN	0.06935463	0.93064535
533	NGEN	NGEN	0.07446004	0.9255399
534	NGEN	NGEN	0.071189344	0.92881066
535	NGEN	GEN	0.7272131	0.2727869
536	NGEN	NGEN	0.08394744	0.9160526
537	GEN	GEN	0.71726716	0.2827328
538	GEN	GEN	0.7217072	0.27829283
539	GEN	NGEN	0.07702189	0.9229781
540	NGEN	NGEN	0.069869496	0.9301305
541	NGEN	NGEN	0.069447175	0.93055284
542	GEN	GEN	0.71833646	0.28166357
543	NGEN	NGEN	0.090663455	0.90933657
544	GEN	GEN	0.7177551	0.28224495
545	NGEN	NGEN	0.07805055	0.9219495
546	GEN	NGEN	0.085387744	0.91461223
547	NGEN	NGEN	0.07567848	0.92432153
548	NGEN	NGEN	0.07016246	0.9298376
549	GEN	NGEN	0.07758808	0.922412
550	NGEN	NGEN	0.069670394	0.93032956
551	NGEN	NGEN	0.08843078	0.9115691
552	NGEN	NGEN	0.0701461	0.9298539
553	GEN	NGEN	0.11110841	0.8888915
554	NGEN	NGEN	0.07333043	0.9266696
555	NGEN	NGEN	0.12404667	0.8759533
556	NGEN	NGEN	0.07096545	0.92903453
557	NGEN	GEN	0.71958184	0.28041816
558	GEN	NGEN	0.07071801	0.929282
559	GEN	NGEN	0.07306232	0.92693764
560	NGEN	NGEN	0.07202022	0.9279798
561	NGEN	NGEN	0.12856388	0.8714361
562	GEN	NGEN	0.07705429	0.9229456
563	NGEN	NGEN	0.097253315	0.9027467
564	NGEN	NGEN	0.07360185	0.9263983
565	NGEN	NGEN	0.07366122	0.92633873
566	GEN	GEN	0.71922493	0.28077507
567	NGEN	NGEN	0.07469063	0.9253094
568	NGEN	NGEN	0.06973074	0.93026924
569	NGEN	NGEN	0.07383778	0.9261623
570	NGEN	NGEN	0.069908835	0.93009126
571	NGEN	NGEN	0.11237176	0.88762826
572	NGEN	NGEN	0.0712927	0.92870724
573	NGEN	NGEN	0.07195994	0.9280401
574	GEN	NGEN	0.103799656	0.8962003
575	GEN	NGEN	0.07883649	0.92116356
576	NGEN	NGEN	0.07254536	0.9274546
577	NGEN	NGEN	0.09731341	0.90268666
578	NGEN	NGEN	0.071041845	0.9289581
579	NGEN	GEN	0.72121996	0.27878007
580	NGEN	NGEN	0.069614775	0.93038523
581	NGEN	GEN	0.7185303	0.28146976
582	NGEN	NGEN	0.09733097	0.902669
583	NGEN	NGEN	0.0785762	0.92142373
584	NGEN	NGEN	0.07432308	0.9256768
585	NGEN	NGEN	0.07476733	0.92523265
586	GEN	NGEN	0.09660375	0.9033963
587	NGEN	NGEN	0.07901618	0.9209838
588	NGEN	NGEN	0.07368547	0.92631453
589	NGEN	NGEN	0.069930725	0.9300692
590	NGEN	GEN	0.7175894	0.28241056
