id	label	Sub-task C_preds	OAG-GEN_probs	OAG-NGEN_probs	NAG-GEN_probs	NAG-NGEN_probs	CAG-GEN_probs	CAG-NGEN_probs
17	NAG-NGEN	NAG-NGEN	0.00025625716	0.00056921114	0.0005684192	0.99605674	0.00032508356	0.0022241035
18	NAG-NGEN	NAG-NGEN	0.00062302034	0.000664204	0.0013269348	0.9892672	0.0005703327	0.0075485073
19	CAG-NGEN	CAG-NGEN	0.05597445	0.09547428	0.0694467	0.028264787	0.025320057	0.7255197
20	NAG-NGEN	NAG-NGEN	0.00039283527	0.0006311725	0.0006633317	0.9960268	0.0004573583	0.00182833
21	NAG-GEN	NAG-GEN	0.22642753	0.042863045	0.58145106	0.015016989	0.07999818	0.05424313
22	NAG-NGEN	NAG-NGEN	0.00035621002	0.00051492057	0.0007677575	0.99531084	0.0004069385	0.0026432006
23	NAG-NGEN	NAG-NGEN	0.0003154588	0.0006901342	0.00057185657	0.9953294	0.00039744316	0.0026955644
24	NAG-GEN	OAG-GEN	0.39936906	0.09067954	0.35866293	0.004754248	0.106564246	0.039970074
25	NAG-NGEN	NAG-NGEN	0.00038271613	0.00072466146	0.00062074204	0.9955026	0.0003831869	0.0023862377
26	NAG-NGEN	NAG-NGEN	0.0004885973	0.0009608439	0.00079101074	0.99520594	0.00062903954	0.0019247407
27	NAG-NGEN	NAG-NGEN	0.000749721	0.00081992283	0.0010778375	0.99489945	0.00064125814	0.0018118308
28	OAG-NGEN	OAG-NGEN	0.045488432	0.4839421	0.02672436	0.0476559	0.014444955	0.38174433
29	NAG-NGEN	NAG-NGEN	0.0007483538	0.0023656276	0.0020507397	0.9695189	0.0009868543	0.024329552
30	NAG-NGEN	NAG-NGEN	0.00022985316	0.0005350544	0.0004891122	0.9967661	0.00031719706	0.0016625439
31	NAG-NGEN	NAG-NGEN	0.00050399743	0.0005863257	0.00092634314	0.9962334	0.00051592407	0.0012339345
32	NAG-NGEN	NAG-NGEN	0.0014891197	0.006752002	0.0028045892	0.8926832	0.0017672894	0.09450395
33	NAG-NGEN	NAG-NGEN	0.00023304237	0.00063478475	0.00061106007	0.99627334	0.00034964542	0.0018982637
34	NAG-NGEN	NAG-NGEN	0.00089212187	0.000824576	0.0013072287	0.99414307	0.0008718628	0.001961004
35	NAG-NGEN	NAG-NGEN	0.0008397751	0.00084583054	0.0013390266	0.9941265	0.00081045117	0.002038404
36	NAG-NGEN	NAG-NGEN	0.00024065787	0.0004148495	0.00062152813	0.9976201	0.0003240732	0.0007787112
37	NAG-NGEN	NAG-NGEN	0.0033986056	0.033764914	0.004708872	0.55489206	0.0039622514	0.39927337
38	NAG-NGEN	NAG-NGEN	0.0002978069	0.00044812995	0.00055318774	0.9968773	0.0003165093	0.0015070625
39	NAG-NGEN	NAG-NGEN	0.00037090213	0.00046984717	0.0008696037	0.99542046	0.00041445444	0.00245453
40	NAG-NGEN	NAG-NGEN	0.00041234403	0.00067372015	0.0007178768	0.99595696	0.00045007377	0.0017891417
41	NAG-NGEN	NAG-NGEN	0.00069279264	0.0032293524	0.0015579215	0.9630705	0.0006450146	0.030804701
42	CAG-NGEN	CAG-NGEN	0.0058316244	0.030500617	0.008320893	0.10765109	0.004458938	0.8432368
43	NAG-NGEN	NAG-NGEN	0.0018854439	0.008959129	0.0025045816	0.9330426	0.0020242063	0.051584046
44	CAG-NGEN	CAG-NGEN	0.013962629	0.09554097	0.014769551	0.18751447	0.009950104	0.67826223
45	NAG-NGEN	NAG-NGEN	0.00086198514	0.002767716	0.0024580332	0.96247506	0.0012809383	0.030156374
46	NAG-NGEN	NAG-NGEN	0.0010463023	0.0008339291	0.0015427102	0.99277306	0.0007873451	0.003016824
47	CAG-NGEN	CAG-NGEN	0.0040266784	0.025372088	0.0069017927	0.32298055	0.0032890378	0.6374299
48	NAG-NGEN	NAG-NGEN	0.00080152915	0.0033592237	0.0016183399	0.96581924	0.0015347617	0.026867004
49	NAG-NGEN	NAG-NGEN	0.00024252317	0.00036771086	0.00062808045	0.99748355	0.0003069402	0.0009714138
50	NAG-NGEN	NAG-NGEN	0.00041338467	0.0005687342	0.000681458	0.9960952	0.00042627717	0.0018148987
51	NAG-NGEN	NAG-NGEN	0.00031631134	0.0005385589	0.00064951234	0.99717253	0.00039412125	0.0009290836
52	NAG-NGEN	NAG-NGEN	0.0006123946	0.00071021094	0.0010926899	0.9948145	0.00068659347	0.0020835549
53	NAG-NGEN	NAG-NGEN	0.00044054474	0.0007243678	0.00074585865	0.9931599	0.00052469404	0.0044046114
54	OAG-NGEN	CAG-NGEN	0.0078745885	0.09605045	0.006146129	0.0158057	0.009268036	0.86485505
55	NAG-NGEN	NAG-NGEN	0.0004105575	0.0005007303	0.00082481117	0.9967033	0.00041777935	0.0011424895
56	NAG-NGEN	NAG-NGEN	0.00043354044	0.00059684226	0.0007417855	0.99642015	0.00044966277	0.0013579326
57	NAG-NGEN	NAG-NGEN	0.000323005	0.0005519552	0.0007752981	0.9956089	0.00039965563	0.0023414812
58	NAG-NGEN	NAG-NGEN	0.00026253384	0.0006490297	0.00069059635	0.99440616	0.0003881568	0.0036034998
59	NAG-NGEN	NAG-NGEN	0.000655103	0.0011448497	0.001157755	0.99000335	0.0009409004	0.006097907
60	CAG-NGEN	CAG-NGEN	0.0086739315	0.099157415	0.008385655	0.061814062	0.0056050476	0.8163638
61	NAG-GEN	NAG-GEN	0.3069419	0.12157221	0.3935016	0.01994988	0.09414424	0.06389017
62	OAG-GEN	OAG-GEN	0.3808253	0.18120755	0.25778002	0.0077071465	0.10844198	0.06403796
63	NAG-NGEN	NAG-NGEN	0.0009527567	0.0012032274	0.0012834432	0.9931329	0.00084340083	0.002584024
64	OAG-NGEN	OAG-NGEN	0.15704483	0.544789	0.048397705	0.008238391	0.033194963	0.20833497
65	NAG-NGEN	NAG-NGEN	0.003971232	0.05155729	0.0062118773	0.60033584	0.004283692	0.33364025
66	CAG-NGEN	CAG-NGEN	0.040953454	0.14882813	0.04106236	0.031256795	0.018233806	0.71966547
67	NAG-NGEN	NAG-NGEN	0.00042273887	0.0007579178	0.0008997197	0.9924526	0.00061193336	0.004854897
68	NAG-NGEN	NAG-NGEN	0.00043248988	0.000596374	0.00074209506	0.99633557	0.00043333747	0.0014601902
69	NAG-NGEN	NAG-NGEN	0.00097529485	0.0011784559	0.0013869735	0.9928744	0.0008786075	0.0027064318
70	NAG-NGEN	NAG-NGEN	0.00026042596	0.00056609564	0.00059535453	0.99610656	0.00036959848	0.0021020242
71	OAG-GEN	OAG-GEN	0.40009397	0.32809296	0.14815418	0.0049631028	0.0767384	0.041957382
72	CAG-NGEN	CAG-NGEN	0.06272673	0.10746174	0.101237014	0.049689557	0.029221132	0.64966375
73	NAG-NGEN	NAG-NGEN	0.00029112745	0.0008767468	0.00059555186	0.9957951	0.0003698954	0.0020716586
74	CAG-NGEN	OAG-NGEN	0.15117483	0.42934263	0.06518263	0.014838745	0.039230097	0.30023104
75	NAG-NGEN	NAG-NGEN	0.0002512892	0.00032663642	0.00055837596	0.9978646	0.0002704422	0.0007288588
76	NAG-NGEN	NAG-NGEN	0.0013193153	0.0009759545	0.0022541375	0.9908898	0.0012840987	0.0032768338
77	NAG-NGEN	NAG-NGEN	0.00028769812	0.0003715413	0.00062500354	0.997514	0.00028155054	0.0009200275
78	NAG-NGEN	NAG-NGEN	0.00024092311	0.0006103536	0.0005746365	0.99653655	0.0003251133	0.0017123766
79	NAG-NGEN	NAG-NGEN	0.00031722366	0.0004782841	0.0006943858	0.99586105	0.00039201233	0.0022570726
80	NAG-NGEN	NAG-NGEN	0.00025796745	0.00063381327	0.0006664346	0.99313104	0.00033047947	0.0049803
81	NAG-NGEN	NAG-NGEN	0.00037844392	0.00044800134	0.0008594332	0.9968602	0.0004718188	0.0009819389
82	NAG-GEN	NAG-GEN	0.23008128	0.027472725	0.61273813	0.026873052	0.0588445	0.04399011
83	NAG-NGEN	NAG-NGEN	0.00028181248	0.00042383082	0.00060520484	0.9968759	0.0003348777	0.0014785406
84	NAG-NGEN	NAG-NGEN	0.0004703403	0.0004957703	0.00085954095	0.9962847	0.0004560858	0.0014337307
85	NAG-GEN	NAG-GEN	0.35660297	0.08561161	0.40852997	0.007640947	0.099090844	0.042523704
86	NAG-NGEN	NAG-NGEN	0.00029613453	0.00058464723	0.00064596627	0.9938994	0.00038789018	0.004185989
87	NAG-NGEN	NAG-NGEN	0.00155719	0.0017197706	0.0020198396	0.98946625	0.0014024009	0.003834355
88	NAG-NGEN	NAG-NGEN	0.0012175756	0.0010839322	0.0048814206	0.97156906	0.0012771052	0.019970704
89	NAG-NGEN	NAG-NGEN	0.00027399044	0.0004803663	0.0005803083	0.9970123	0.00033372326	0.0013192907
90	NAG-NGEN	NAG-NGEN	0.00023757755	0.0004794713	0.00061264227	0.9951158	0.00028571908	0.0032684724
91	NAG-NGEN	NAG-NGEN	0.0002390961	0.00051567197	0.00055268314	0.99672854	0.00032895253	0.0016350984
92	CAG-NGEN	NAG-GEN	0.28736615	0.11773379	0.39131966	0.021603903	0.0932022	0.08877452
93	NAG-NGEN	NAG-NGEN	0.00030944461	0.0004763929	0.000579772	0.99714166	0.00031797876	0.0011746353
94	NAG-NGEN	NAG-NGEN	0.00035629972	0.0009788348	0.00079971884	0.9906616	0.00043983676	0.0067635737
95	NAG-NGEN	NAG-NGEN	0.0005024018	0.000725856	0.0009055021	0.9958606	0.00049972563	0.0015058233
96	OAG-NGEN	OAG-NGEN	0.15167744	0.72100407	0.047875613	0.010928802	0.026206946	0.042307183
97	NAG-NGEN	NAG-NGEN	0.0006587982	0.0008360361	0.0010704186	0.9950897	0.0006922392	0.0016528246
98	NAG-NGEN	NAG-NGEN	0.00022107988	0.00047286117	0.0005601408	0.9964458	0.0002778816	0.0020224098
99	NAG-NGEN	NAG-NGEN	0.00056345697	0.0007383152	0.00095333654	0.99543995	0.0006385937	0.0016665775
100	NAG-NGEN	NAG-NGEN	0.0003022115	0.0006892436	0.0008470426	0.9926221	0.00040047517	0.0051391833
101	NAG-NGEN	NAG-NGEN	0.0009981896	0.0027936858	0.002175599	0.9727173	0.00085766544	0.0204575
102	NAG-NGEN	NAG-NGEN	0.0004736108	0.0017006038	0.0008852608	0.98397875	0.000610996	0.012350965
103	NAG-NGEN	NAG-NGEN	0.00046130602	0.001141395	0.00081969297	0.9890743	0.0006818565	0.007821505
104	NAG-NGEN	NAG-NGEN	0.00023606751	0.0004425481	0.00060117897	0.99755204	0.00030784396	0.0008603697
105	NAG-NGEN	NAG-NGEN	0.00024822378	0.00037443874	0.00054833136	0.99760866	0.00027040532	0.0009498259
106	NAG-NGEN	NAG-NGEN	0.0011340829	0.004008915	0.0021449756	0.9022821	0.0015760446	0.08885386
107	NAG-NGEN	NAG-NGEN	0.00084274274	0.0009637457	0.0014014583	0.9940857	0.0008904784	0.001816025
108	NAG-NGEN	NAG-NGEN	0.0005690543	0.0006265809	0.0010267756	0.99494356	0.0005974545	0.0022365167
109	NAG-NGEN	NAG-NGEN	0.000308432	0.0005866563	0.0007334039	0.99568254	0.0003354332	0.0023535774
110	NAG-NGEN	NAG-NGEN	0.00024638794	0.0004852601	0.00047790044	0.997359	0.00028165098	0.0011498973
111	NAG-NGEN	NAG-NGEN	0.00050080457	0.001350007	0.000817617	0.99103063	0.00061367376	0.005687467
112	NAG-NGEN	NAG-NGEN	0.00050301355	0.00071805145	0.0009808401	0.99179125	0.00071046874	0.005296143
113	OAG-NGEN	OAG-NGEN	0.08017264	0.7765604	0.024159998	0.014150766	0.022800796	0.082155325
114	NAG-NGEN	NAG-NGEN	0.0002558469	0.000554412	0.0005068613	0.9969981	0.00031639583	0.001368553
115	OAG-NGEN	CAG-NGEN	0.026394743	0.36762097	0.017558882	0.1732971	0.0111617325	0.40396655
116	NAG-NGEN	NAG-NGEN	0.00030388514	0.00044417003	0.00055687764	0.9967846	0.00029202533	0.0016181864
117	NAG-GEN	NAG-GEN	0.23681118	0.030566981	0.60811776	0.012759681	0.07986427	0.03188019
118	NAG-NGEN	NAG-NGEN	0.0005546849	0.0020158484	0.0012887717	0.9749253	0.0007164177	0.020498844
119	NAG-NGEN	NAG-NGEN	0.00025785159	0.0006908684	0.0006924548	0.99660784	0.0004168387	0.0013343025
120	NAG-NGEN	NAG-NGEN	0.00024950135	0.0005306054	0.00057522673	0.9970318	0.00033594895	0.0012769218
121	NAG-NGEN	NAG-NGEN	0.00022345819	0.00041157322	0.00050516194	0.9966753	0.00025260952	0.0019316273
122	NAG-NGEN	NAG-NGEN	0.00039404965	0.0005490472	0.00070539204	0.99674565	0.00040342257	0.0012024612
123	NAG-NGEN	NAG-NGEN	0.00080812344	0.0013576671	0.0021333362	0.9581734	0.0009212861	0.03660634
124	NAG-NGEN	NAG-NGEN	0.0006079184	0.000635325	0.00090635655	0.995579	0.00055992854	0.0017113906
125	NAG-NGEN	NAG-NGEN	0.00026151031	0.00050448795	0.0006208584	0.995664	0.00037879145	0.0025702887
126	OAG-NGEN	OAG-NGEN	0.16760613	0.64080036	0.059697066	0.006293954	0.04075707	0.08484559
127	NAG-NGEN	NAG-NGEN	0.00037796475	0.0005513804	0.00076774467	0.9967257	0.00044764346	0.0011296626
128	NAG-NGEN	NAG-NGEN	0.00029735992	0.0006836891	0.0008079393	0.9963902	0.00047445687	0.0013466374
129	NAG-NGEN	NAG-NGEN	0.00033176027	0.0011725764	0.0006332734	0.99105287	0.00045951587	0.006350227
130	NAG-NGEN	NAG-NGEN	0.00044537295	0.0010756837	0.0010669392	0.9889616	0.00057724654	0.00787332
131	OAG-NGEN	OAG-NGEN	0.09039155	0.7717128	0.026809575	0.0076626823	0.024886187	0.07853734
132	OAG-NGEN	OAG-NGEN	0.12254833	0.750578	0.037820507	0.0076037613	0.023170378	0.058279242
133	CAG-NGEN	CAG-NGEN	0.009628368	0.06539431	0.009131029	0.026455624	0.0066686976	0.88272184
134	NAG-NGEN	NAG-NGEN	0.00023365414	0.00033123043	0.000546969	0.99739796	0.00025552456	0.0012346449
135	NAG-NGEN	NAG-NGEN	0.0006429323	0.0007290243	0.0010213354	0.9952235	0.000650731	0.0017325236
136	NAG-GEN	NAG-GEN	0.3838704	0.063894615	0.41641134	0.005006021	0.101606496	0.029211156
137	NAG-NGEN	NAG-NGEN	0.00027785407	0.0003858155	0.0005410928	0.99752355	0.00027359772	0.0009979635
138	NAG-NGEN	NAG-NGEN	0.0002878952	0.00041804716	0.0006393557	0.9971706	0.00037753387	0.0011066067
139	NAG-NGEN	NAG-NGEN	0.0002646207	0.0005107984	0.0005666579	0.9971407	0.00030140212	0.0012159081
140	CAG-GEN	OAG-GEN	0.31764862	0.2072766	0.258448	0.005486026	0.12389773	0.08724276
141	NAG-NGEN	NAG-NGEN	0.00021789785	0.0003670704	0.0005414583	0.99763626	0.00023761766	0.0009996743
142	NAG-NGEN	NAG-NGEN	0.0002388871	0.00064777595	0.0005029891	0.99680364	0.00032100893	0.0014858365
143	OAG-NGEN	CAG-NGEN	0.047176834	0.09461385	0.087425284	0.25851625	0.02160276	0.490665
144	NAG-NGEN	NAG-NGEN	0.0009246115	0.0008369276	0.0034976217	0.98272914	0.00078649557	0.01122527
145	NAG-NGEN	NAG-NGEN	0.00078084884	0.00053279614	0.002185876	0.99292976	0.00067678606	0.0028937834
146	CAG-NGEN	CAG-NGEN	0.0045711435	0.02706412	0.0072295615	0.08623591	0.0046731005	0.8702262
147	NAG-NGEN	NAG-NGEN	0.0015908472	0.0038777553	0.0039998125	0.8986059	0.0014506913	0.09047486
148	NAG-NGEN	NAG-NGEN	0.00029713172	0.00039966515	0.0006176578	0.9969548	0.000336478	0.0013945848
149	NAG-NGEN	NAG-NGEN	0.0002673088	0.00045261873	0.0005508832	0.9965665	0.00033031215	0.0018325851
150	NAG-NGEN	NAG-NGEN	0.0004849032	0.0009865998	0.0011728348	0.9838507	0.00063365675	0.0128714
151	CAG-NGEN	CAG-NGEN	0.015841313	0.18652773	0.00978698	0.042444333	0.009150652	0.7362488
152	NAG-NGEN	NAG-NGEN	0.00041447065	0.00090172765	0.0008636057	0.99183524	0.0005207218	0.0054640337
153	NAG-GEN	CAG-NGEN	0.08638253	0.092687584	0.21447615	0.025411291	0.080770746	0.50027174
154	NAG-NGEN	NAG-NGEN	0.0009699382	0.0038168372	0.002238627	0.93730384	0.0011964226	0.054474544
155	NAG-NGEN	NAG-NGEN	0.0004297336	0.0011392939	0.0007826247	0.99008924	0.00049028	0.0070685744
156	NAG-NGEN	NAG-NGEN	0.00029326897	0.00046671124	0.00072610384	0.99581546	0.00032124933	0.0023773517
157	NAG-NGEN	NAG-NGEN	0.000562449	0.00065077876	0.0010125912	0.99516845	0.0006481671	0.0019576089
158	NAG-NGEN	NAG-NGEN	0.0006272873	0.0009698693	0.0011052092	0.9950807	0.0007179374	0.001498898
159	NAG-NGEN	NAG-NGEN	0.00036960165	0.0005546381	0.0006574344	0.9967485	0.00039993052	0.0012701399
160	NAG-NGEN	NAG-NGEN	0.00022016001	0.00039828988	0.0005481813	0.9975397	0.0003072987	0.0009861864
161	NAG-NGEN	NAG-NGEN	0.00049238856	0.0013097906	0.0011477275	0.98356646	0.0006093425	0.012874378
162	CAG-NGEN	CAG-NGEN	0.012983299	0.06369594	0.013345278	0.025132798	0.010088421	0.8747543
163	NAG-NGEN	NAG-NGEN	0.00027223726	0.0009170356	0.00061257184	0.9932769	0.00040108213	0.0045204093
164	NAG-NGEN	NAG-NGEN	0.0004843361	0.00071857584	0.00084414595	0.99553394	0.0005208107	0.0018980637
165	NAG-NGEN	NAG-NGEN	0.0005576126	0.000631525	0.0009728308	0.99457693	0.0005109877	0.0027499474
166	OAG-NGEN	OAG-NGEN	0.08257262	0.71229446	0.027179524	0.01617472	0.03007604	0.13170265
167	OAG-NGEN	OAG-NGEN	0.2536665	0.5818201	0.068049066	0.0041179643	0.045261584	0.04708485
168	OAG-NGEN	OAG-NGEN	0.116310395	0.73486024	0.03507836	0.011711756	0.020182021	0.08185734
169	NAG-NGEN	NAG-NGEN	0.0005805419	0.00068866345	0.0010534028	0.9958454	0.0006605925	0.0011713135
170	OAG-NGEN	OAG-NGEN	0.117613435	0.7605381	0.038430918	0.0060506547	0.029680703	0.047686394
171	NAG-NGEN	NAG-NGEN	0.00044529396	0.0005992914	0.0007527462	0.99554867	0.00045944468	0.0021944772
172	OAG-NGEN	OAG-NGEN	0.105948366	0.75346786	0.03185702	0.008063274	0.021013007	0.079650454
173	NAG-NGEN	NAG-NGEN	0.0013989086	0.0012225468	0.0022387947	0.9902857	0.0016004904	0.0032537465
174	CAG-NGEN	CAG-NGEN	0.018523185	0.13865001	0.009258142	0.02939417	0.011579196	0.79259545
175	NAG-NGEN	NAG-NGEN	0.0009454856	0.0012097149	0.0013251075	0.98950166	0.00093837164	0.006079384
176	CAG-NGEN	CAG-NGEN	0.0074225646	0.05605581	0.0066376994	0.06535898	0.006315359	0.8582096
177	NAG-NGEN	NAG-NGEN	0.00023116048	0.00039179256	0.00056471204	0.99772996	0.0002959863	0.0007863876
178	NAG-NGEN	NAG-NGEN	0.00092274795	0.004423964	0.0016035575	0.9637265	0.0013960458	0.027926922
179	NAG-NGEN	NAG-NGEN	0.00047391577	0.0005889007	0.0008194073	0.9961246	0.00053163513	0.0014617172
180	NAG-NGEN	NAG-NGEN	0.0005683953	0.0014401585	0.0012266308	0.9804516	0.0009295795	0.015383578
181	NAG-NGEN	NAG-NGEN	0.0003008172	0.00045762205	0.0005800599	0.99733615	0.0003087086	0.0010166862
182	NAG-NGEN	NAG-NGEN	0.0008677364	0.0009255656	0.001346405	0.99407953	0.0008683979	0.0019124032
183	NAG-NGEN	NAG-NGEN	0.00030633484	0.00047884593	0.00056819234	0.997164	0.00035002944	0.0011325709
184	NAG-NGEN	NAG-NGEN	0.00034390393	0.0007790418	0.00079399534	0.9936957	0.00044231222	0.0039449995
185	NAG-NGEN	NAG-NGEN	0.0008788723	0.0023805643	0.001297526	0.9757959	0.0013373503	0.018309517
186	NAG-NGEN	NAG-NGEN	0.00058988464	0.0007707179	0.0011039277	0.99528474	0.0007109689	0.0015397323
187	NAG-NGEN	NAG-NGEN	0.000785065	0.0010673706	0.0012894006	0.9882596	0.00089873996	0.0076997043
188	NAG-NGEN	NAG-NGEN	0.0004401032	0.0014385723	0.0007938844	0.9888248	0.0005147988	0.007988045
189	OAG-GEN	OAG-GEN	0.42378154	0.11451954	0.31572893	0.006191422	0.09993727	0.039841354
190	NAG-NGEN	NAG-NGEN	0.0006785022	0.0013856593	0.0012808369	0.9820331	0.00095901114	0.013663054
191	NAG-NGEN	NAG-NGEN	0.00027370264	0.0006928997	0.00058761344	0.9947064	0.0003521581	0.0033871867
192	NAG-NGEN	NAG-NGEN	0.0008361119	0.002301009	0.001959542	0.9518831	0.0012355548	0.04178479
193	OAG-NGEN	NAG-NGEN	0.0011087738	0.004595799	0.0015692131	0.94515395	0.0017243979	0.045847967
194	NAG-NGEN	NAG-NGEN	0.00039168852	0.000617361	0.000704147	0.9960173	0.00045937655	0.0018100097
195	NAG-NGEN	NAG-NGEN	0.0002880306	0.00055365724	0.0006872276	0.99723434	0.00036959778	0.00086712925
196	NAG-NGEN	NAG-NGEN	0.0007423134	0.00084873784	0.0011368984	0.99469596	0.00070236734	0.0018735833
197	CAG-GEN	OAG-NGEN	0.14022689	0.68113106	0.038044706	0.0030982262	0.043314744	0.094184496
198	NAG-NGEN	NAG-NGEN	0.0003904531	0.00060010696	0.00077667943	0.99672186	0.00048175544	0.0010290444
199	NAG-NGEN	NAG-NGEN	0.0004000076	0.0005377503	0.0007610878	0.99543095	0.00048877695	0.0023814954
200	CAG-NGEN	CAG-NGEN	0.053266183	0.03166775	0.16291635	0.1806345	0.029633824	0.5418815
201	NAG-NGEN	NAG-NGEN	0.0004471903	0.0007778102	0.00084758684	0.99027056	0.0004894524	0.007167427
202	NAG-NGEN	NAG-NGEN	0.00041045705	0.00051357556	0.0007733151	0.996719	0.00042792436	0.0011557578
203	NAG-NGEN	NAG-NGEN	0.0007818403	0.003904384	0.0012052424	0.96889776	0.0009114646	0.02429942
204	NAG-NGEN	NAG-NGEN	0.00029415634	0.0007042645	0.0006046712	0.99425066	0.00039482757	0.0037512856
205	NAG-NGEN	NAG-NGEN	0.00057313417	0.00069094123	0.0009538113	0.9954148	0.00055048114	0.0018166953
206	OAG-NGEN	OAG-NGEN	0.24312805	0.34638795	0.070868246	0.008033539	0.055193085	0.27638906
207	NAG-NGEN	NAG-NGEN	0.0006079184	0.000635325	0.00090635655	0.995579	0.00055992854	0.0017113906
208	NAG-NGEN	NAG-NGEN	0.0002579854	0.00041779707	0.0006098067	0.9974203	0.0003156472	0.0009787087
209	NAG-NGEN	NAG-NGEN	0.00040594678	0.0009003403	0.00073669193	0.992863	0.0005707043	0.004523221
210	NAG-NGEN	NAG-NGEN	0.0011020711	0.0020016618	0.001508281	0.97945815	0.0011780907	0.014751814
211	CAG-NGEN	CAG-NGEN	0.012982643	0.109774925	0.011776925	0.011461503	0.014727054	0.83927697
212	NAG-NGEN	NAG-NGEN	0.00038519895	0.0012442672	0.00061236974	0.9932859	0.00045972716	0.0040126154
213	NAG-NGEN	NAG-NGEN	0.00037442712	0.000901015	0.0008296669	0.99055773	0.0004127843	0.006924294
214	NAG-NGEN	NAG-NGEN	0.00033632512	0.00037530568	0.00067957916	0.9973518	0.0003597537	0.0008973833
215	OAG-NGEN	OAG-NGEN	0.11022276	0.76056236	0.038056243	0.013739946	0.022595096	0.05482348
216	NAG-NGEN	NAG-NGEN	0.00044652208	0.0015089666	0.0011379593	0.98320305	0.0007468808	0.012956761
217	NAG-NGEN	NAG-NGEN	0.0003509575	0.00064330094	0.0007320413	0.9968141	0.00042958464	0.0010300583
218	NAG-NGEN	NAG-NGEN	0.00048034888	0.0009183996	0.0008191354	0.99005574	0.00056926	0.0071570547
219	NAG-NGEN	NAG-NGEN	0.00033666674	0.00078513875	0.0006873813	0.99559754	0.00046344355	0.002129534
220	NAG-NGEN	NAG-NGEN	0.0003365056	0.00066957175	0.00059340347	0.9955876	0.0003868768	0.0024260427
221	NAG-NGEN	NAG-NGEN	0.0003122213	0.0006598379	0.0006134704	0.99641585	0.0004200233	0.0015785003
222	NAG-NGEN	NAG-NGEN	0.0018709069	0.0033691453	0.0064555984	0.92141277	0.0015180832	0.06537374
223	NAG-NGEN	NAG-NGEN	0.00054963346	0.0009003004	0.00097290275	0.9945499	0.0005960704	0.0024310905
224	NAG-NGEN	NAG-NGEN	0.00028473846	0.0006418229	0.0006351805	0.99561983	0.0003356671	0.0024828997
225	NAG-NGEN	NAG-NGEN	0.0012941053	0.0012921827	0.0019415782	0.99038106	0.0014441959	0.003646975
226	NAG-NGEN	NAG-NGEN	0.00043955163	0.0010532064	0.0010953024	0.97895294	0.000585776	0.017873332
227	NAG-NGEN	NAG-NGEN	0.00029039293	0.0004046054	0.0006540967	0.9971925	0.00033667395	0.0011219427
228	NAG-NGEN	NAG-NGEN	0.00047164652	0.0007929802	0.0008384223	0.992926	0.00057004066	0.0044009127
229	NAG-NGEN	NAG-NGEN	0.0003926714	0.00095386675	0.0007349993	0.989706	0.00039443636	0.00781812
230	CAG-NGEN	CAG-NGEN	0.0034971014	0.03078302	0.0064777257	0.16881245	0.003430001	0.78699964
231	NAG-NGEN	NAG-NGEN	0.0011106248	0.004517324	0.0016649794	0.9390006	0.0014799329	0.052226346
232	NAG-NGEN	NAG-NGEN	0.0014953187	0.0011444999	0.0019355901	0.9891648	0.0010835581	0.005176253
