id	label	Sub-task B_preds	GEN_probs	NGEN_probs
103	NGEN	NGEN	0.15934725	0.8406527
104	GEN	GEN	0.8891816	0.11081834
105	NGEN	NGEN	0.0072508906	0.99274915
106	NGEN	NGEN	0.0058205896	0.99417955
107	NGEN	NGEN	0.006442363	0.9935576
108	NGEN	NGEN	0.006149498	0.9938504
109	NGEN	NGEN	0.0054358738	0.9945641
110	NGEN	NGEN	0.009029888	0.99097013
111	NGEN	NGEN	0.006933459	0.9930666
112	NGEN	NGEN	0.40581703	0.5941829
113	NGEN	NGEN	0.0056515248	0.99434835
114	GEN	GEN	0.97896147	0.021038532
115	NGEN	NGEN	0.006007317	0.99399257
116	NGEN	NGEN	0.0054141907	0.9945857
117	NGEN	NGEN	0.006915936	0.99308413
118	NGEN	NGEN	0.005702862	0.99429715
119	NGEN	NGEN	0.2885043	0.71149576
120	GEN	NGEN	0.09801678	0.90198314
121	NGEN	NGEN	0.021457164	0.9785428
122	NGEN	NGEN	0.0063717416	0.99362814
123	NGEN	NGEN	0.023723716	0.9762762
124	NGEN	NGEN	0.0069778166	0.9930223
125	GEN	GEN	0.9799144	0.020085521
126	NGEN	NGEN	0.0069340277	0.9930659
127	NGEN	NGEN	0.018354116	0.981646
128	NGEN	NGEN	0.0066259736	0.993374
129	NGEN	NGEN	0.1125286	0.8874714
130	NGEN	NGEN	0.00913294	0.99086714
131	GEN	GEN	0.98037046	0.019629462
132	GEN	GEN	0.9405566	0.05944338
133	NGEN	GEN	0.7416368	0.25836316
134	NGEN	GEN	0.80523384	0.19476612
135	NGEN	NGEN	0.1760144	0.82398564
136	NGEN	NGEN	0.0076900837	0.99231
137	GEN	GEN	0.8884496	0.11155037
138	NGEN	NGEN	0.005934813	0.9940651
139	NGEN	NGEN	0.0067218053	0.9932783
140	NGEN	NGEN	0.006018479	0.99398166
141	NGEN	NGEN	0.010685491	0.9893144
142	NGEN	NGEN	0.051114384	0.9488856
143	NGEN	NGEN	0.0067083924	0.99329156
144	NGEN	NGEN	0.007903042	0.99209684
145	NGEN	NGEN	0.006658514	0.99334157
146	GEN	GEN	0.9659793	0.03402064
147	NGEN	NGEN	0.008593041	0.9914071
148	GEN	GEN	0.90234685	0.09765318
149	NGEN	NGEN	0.0060065035	0.9939935
150	NGEN	NGEN	0.006281269	0.9937186
151	NGEN	NGEN	0.0057805693	0.99421936
152	NGEN	NGEN	0.0069679115	0.99303204
153	NGEN	NGEN	0.0146872485	0.98531264
154	NGEN	GEN	0.7150039	0.28499603
155	NGEN	NGEN	0.014269418	0.98573065
156	NGEN	NGEN	0.006743887	0.99325603
157	NGEN	NGEN	0.006728514	0.9932714
158	NGEN	NGEN	0.008567813	0.99143213
159	NGEN	NGEN	0.007391279	0.99260885
160	NGEN	NGEN	0.009989448	0.9900107
161	NGEN	NGEN	0.0059148055	0.99408525
162	NGEN	GEN	0.5424022	0.45759776
163	NGEN	NGEN	0.023031605	0.97696835
164	GEN	GEN	0.94106674	0.05893325
165	NGEN	NGEN	0.006229473	0.99377054
166	GEN	GEN	0.89761513	0.10238495
167	NGEN	NGEN	0.005261886	0.99473816
168	NGEN	NGEN	0.015871452	0.9841285
169	GEN	GEN	0.9486836	0.051316325
170	NGEN	NGEN	0.10875486	0.8912451
171	NGEN	NGEN	0.11252296	0.88747704
172	NGEN	NGEN	0.0055778413	0.9944221
173	NGEN	NGEN	0.076541156	0.9234588
174	NGEN	NGEN	0.010495623	0.9895045
175	NGEN	NGEN	0.06492542	0.93507457
176	NGEN	NGEN	0.030453952	0.9695461
177	NGEN	NGEN	0.007034966	0.99296504
178	GEN	GEN	0.942083	0.057916995
179	NGEN	NGEN	0.025054837	0.9749452
180	NGEN	NGEN	0.37892705	0.62107295
181	NGEN	NGEN	0.0063962955	0.99360377
182	NGEN	NGEN	0.0061073005	0.99389255
183	NGEN	NGEN	0.080871485	0.9191286
184	NGEN	NGEN	0.0068424228	0.99315757
185	NGEN	NGEN	0.0071053314	0.99289477
186	NGEN	NGEN	0.0058805356	0.9941196
187	NGEN	NGEN	0.005343553	0.9946563
188	NGEN	NGEN	0.0054647033	0.9945354
189	NGEN	NGEN	0.0075535374	0.9924465
190	NGEN	NGEN	0.005818045	0.99418193
191	NGEN	NGEN	0.012434298	0.98756576
192	NGEN	NGEN	0.00628591	0.99371415
193	GEN	GEN	0.95481235	0.04518762
194	NGEN	NGEN	0.031238133	0.9687619
195	GEN	GEN	0.9645999	0.035400134
196	GEN	NGEN	0.22773024	0.77226985
197	NGEN	NGEN	0.007860175	0.9921399
198	NGEN	NGEN	0.0060380944	0.993962
199	NGEN	NGEN	0.0060522244	0.9939478
200	NGEN	NGEN	0.006041398	0.99395865
201	NGEN	NGEN	0.005326763	0.9946732
202	NGEN	NGEN	0.100795075	0.89920485
203	NGEN	NGEN	0.0064781643	0.9935218
204	NGEN	NGEN	0.115143426	0.8848565
205	NGEN	NGEN	0.009341323	0.9906586
206	NGEN	NGEN	0.007147369	0.9928526
207	NGEN	NGEN	0.0067142965	0.99328566
208	NGEN	NGEN	0.0055274824	0.99447256
209	GEN	GEN	0.8501516	0.14984846
210	GEN	GEN	0.9710863	0.028913654
211	NGEN	NGEN	0.13233837	0.86766165
212	NGEN	NGEN	0.017100666	0.98289925
213	NGEN	NGEN	0.14561825	0.85438174
214	NGEN	NGEN	0.023322081	0.97667783
215	NGEN	NGEN	0.0061060544	0.993894
216	NGEN	NGEN	0.007151044	0.99284905
217	NGEN	NGEN	0.007347614	0.99265236
218	NGEN	NGEN	0.0063257385	0.99367434
219	NGEN	NGEN	0.007972223	0.99202776
220	NGEN	NGEN	0.005493594	0.9945065
221	NGEN	NGEN	0.18553443	0.8144655
222	GEN	GEN	0.95619243	0.043807637
223	NGEN	NGEN	0.037076775	0.9629232
224	GEN	NGEN	0.11330282	0.8866971
225	NGEN	NGEN	0.006726352	0.99327356
226	NGEN	NGEN	0.01291236	0.98708767
227	NGEN	NGEN	0.0065779597	0.9934221
228	NGEN	NGEN	0.0072320853	0.9927679
229	NGEN	NGEN	0.13670377	0.8632962
230	GEN	GEN	0.9523799	0.047620032
231	NGEN	NGEN	0.098052025	0.901948
232	NGEN	NGEN	0.005662598	0.99433744
233	NGEN	NGEN	0.0058363867	0.99416345
234	GEN	NGEN	0.20647614	0.79352385
235	GEN	GEN	0.8832327	0.116767205
236	NGEN	NGEN	0.0067655058	0.9932345
237	GEN	GEN	0.8872669	0.11273306
238	NGEN	NGEN	0.0059413314	0.99405867
239	NGEN	NGEN	0.007650608	0.9923495
240	NGEN	NGEN	0.01573929	0.9842608
241	NGEN	NGEN	0.0059155924	0.9940843
242	NGEN	NGEN	0.053079862	0.94692016
243	NGEN	NGEN	0.2975588	0.70244116
244	NGEN	NGEN	0.0056862845	0.9943137
245	NGEN	NGEN	0.00575365	0.9942464
246	NGEN	NGEN	0.007477503	0.9925224
247	NGEN	NGEN	0.27219477	0.72780514
248	NGEN	NGEN	0.0071757194	0.99282444
249	NGEN	NGEN	0.007595546	0.99240434
250	GEN	GEN	0.95428324	0.04571671
251	GEN	GEN	0.96866554	0.031334545
252	NGEN	NGEN	0.0060788854	0.9939212
253	NGEN	NGEN	0.0056453785	0.9943545
254	NGEN	NGEN	0.006471249	0.9935289
255	NGEN	NGEN	0.0066848234	0.9933153
256	NGEN	NGEN	0.028403962	0.97159606
257	NGEN	NGEN	0.0063940207	0.99360585
258	GEN	GEN	0.67910343	0.32089654
259	NGEN	NGEN	0.0063102897	0.9936897
260	NGEN	NGEN	0.10445092	0.89554906
261	NGEN	NGEN	0.031467415	0.9685326
262	GEN	GEN	0.9389495	0.061050516
263	NGEN	NGEN	0.0068273493	0.9931727
264	GEN	GEN	0.82997286	0.17002712
265	NGEN	NGEN	0.0074688043	0.9925312
266	NGEN	NGEN	0.009828697	0.9901712
267	NGEN	NGEN	0.005796963	0.99420303
268	NGEN	NGEN	0.0062162476	0.9937838
269	GEN	GEN	0.973195	0.026805006
270	NGEN	NGEN	0.0075028753	0.99249715
271	GEN	GEN	0.57319796	0.42680207
272	NGEN	NGEN	0.007418909	0.9925811
273	NGEN	NGEN	0.0071025197	0.99289757
274	NGEN	NGEN	0.0067752325	0.9932248
275	NGEN	NGEN	0.0074070925	0.992593
276	NGEN	NGEN	0.007635553	0.99236465
277	NGEN	NGEN	0.041666485	0.95833355
278	GEN	GEN	0.961812	0.038188037
279	NGEN	NGEN	0.0054288954	0.9945712
280	GEN	GEN	0.7990402	0.20095973
281	NGEN	NGEN	0.006539324	0.99346066
282	NGEN	NGEN	0.015094919	0.9849052
283	NGEN	NGEN	0.008860265	0.99113977
284	NGEN	NGEN	0.005657173	0.99434286
285	NGEN	NGEN	0.00758164	0.99241835
286	NGEN	NGEN	0.005914154	0.9940857
287	NGEN	NGEN	0.08737811	0.91262186
288	NGEN	NGEN	0.007197737	0.9928022
289	NGEN	NGEN	0.007199011	0.992801
290	NGEN	NGEN	0.0057443595	0.99425566
291	NGEN	NGEN	0.0056023863	0.99439764
292	NGEN	NGEN	0.0080010025	0.9919989
293	GEN	NGEN	0.042334467	0.95766556
294	NGEN	NGEN	0.04868489	0.9513151
295	NGEN	NGEN	0.0063455026	0.99365443
296	NGEN	NGEN	0.005356809	0.99464333
297	NGEN	NGEN	0.006533523	0.9934664
298	NGEN	NGEN	0.005852347	0.99414754
299	NGEN	NGEN	0.006005862	0.99399424
300	NGEN	NGEN	0.116002746	0.88399726
301	NGEN	NGEN	0.009283189	0.99071664
302	NGEN	NGEN	0.0063037034	0.9936964
303	NGEN	NGEN	0.0076392638	0.99236083
304	NGEN	NGEN	0.13257946	0.86742055
305	GEN	NGEN	0.073652446	0.92634755
306	GEN	GEN	0.9834215	0.016578391
307	NGEN	NGEN	0.0061037983	0.9938961
308	NGEN	NGEN	0.007581098	0.9924188
309	GEN	GEN	0.955981	0.04401901
310	NGEN	NGEN	0.005283309	0.9947166
311	NGEN	NGEN	0.0060784393	0.9939217
312	NGEN	NGEN	0.01880494	0.981195
313	GEN	GEN	0.90588325	0.09411666
314	GEN	GEN	0.9612066	0.038793404
315	NGEN	NGEN	0.1125286	0.8874714
316	GEN	GEN	0.644369	0.355631
317	NGEN	NGEN	0.005620753	0.99437916
318	NGEN	NGEN	0.013201762	0.9867982
319	NGEN	NGEN	0.013425648	0.9865743
320	NGEN	NGEN	0.006789252	0.9932108
321	NGEN	NGEN	0.0062333415	0.9937667
322	GEN	GEN	0.9228043	0.077195786
323	NGEN	NGEN	0.007846702	0.9921531
324	GEN	NGEN	0.050704397	0.9492956
325	GEN	NGEN	0.12013474	0.8798653
326	NGEN	NGEN	0.00780455	0.9921955
327	NGEN	NGEN	0.0055385847	0.9944614
328	NGEN	NGEN	0.0068416786	0.9931582
329	NGEN	NGEN	0.006147058	0.993853
330	NGEN	NGEN	0.0085774725	0.9914225
331	NGEN	NGEN	0.014753833	0.9852462
332	GEN	GEN	0.8148518	0.18514816
333	NGEN	NGEN	0.0058633354	0.9941367
334	NGEN	NGEN	0.008378708	0.99162126
335	NGEN	NGEN	0.006430375	0.9935696
336	NGEN	GEN	0.93966997	0.060329977
337	GEN	GEN	0.9781511	0.021848867
338	NGEN	NGEN	0.12995185	0.87004817
339	NGEN	NGEN	0.0060110763	0.993989
340	GEN	GEN	0.95337087	0.046629187
341	NGEN	NGEN	0.005909308	0.9940907
342	NGEN	NGEN	0.0066348705	0.9933652
343	NGEN	NGEN	0.006842054	0.993158
344	NGEN	NGEN	0.008814673	0.9911854
345	NGEN	NGEN	0.04089033	0.95910966
346	NGEN	NGEN	0.039187983	0.96081203
347	NGEN	NGEN	0.015398682	0.9846014
348	NGEN	NGEN	0.006292673	0.9937073
349	NGEN	NGEN	0.005797156	0.9942028
350	NGEN	NGEN	0.49228042	0.5077195
351	NGEN	NGEN	0.06628159	0.9337184
352	NGEN	NGEN	0.006790547	0.9932094
353	NGEN	NGEN	0.020484583	0.9795154
354	NGEN	NGEN	0.006399053	0.9936009
355	NGEN	NGEN	0.0056637726	0.99433625
356	NGEN	NGEN	0.0072562103	0.99274373
357	GEN	GEN	0.9622078	0.037792206
358	NGEN	NGEN	0.26282346	0.7371766
359	NGEN	NGEN	0.1183369	0.881663
360	GEN	NGEN	0.28212273	0.71787727
361	NGEN	NGEN	0.005334269	0.99466586
362	NGEN	NGEN	0.008406016	0.99159384
363	NGEN	NGEN	0.006636073	0.99336404
364	NGEN	NGEN	0.006937732	0.9930624
365	NGEN	NGEN	0.0059797578	0.9940203
366	NGEN	NGEN	0.0057285684	0.9942713
367	NGEN	NGEN	0.0061122356	0.99388784
368	GEN	GEN	0.87009346	0.12990645
369	NGEN	NGEN	0.006041879	0.9939582
370	NGEN	GEN	0.7310526	0.26894748
371	NGEN	NGEN	0.005689683	0.9943102
372	NGEN	NGEN	0.008692858	0.99130714
373	NGEN	NGEN	0.01710211	0.9828979
374	NGEN	NGEN	0.0061024595	0.99389756
375	GEN	GEN	0.89880896	0.10119097
376	NGEN	NGEN	0.0064067077	0.99359334
377	NGEN	NGEN	0.006043711	0.9939563
378	NGEN	NGEN	0.0053836918	0.99461627
379	NGEN	NGEN	0.0083706295	0.9916293
380	NGEN	NGEN	0.012718212	0.9872818
381	NGEN	NGEN	0.0067889383	0.99321103
382	NGEN	NGEN	0.0065324362	0.99346757
383	NGEN	NGEN	0.0059367716	0.9940632
384	NGEN	NGEN	0.010460777	0.98953915
385	NGEN	NGEN	0.005707808	0.99429214
386	NGEN	NGEN	0.016270021	0.9837299
387	NGEN	NGEN	0.033192564	0.9668075
388	NGEN	NGEN	0.013013552	0.98698646
389	NGEN	NGEN	0.0059901713	0.99400985
390	NGEN	NGEN	0.005506626	0.9944934
391	NGEN	NGEN	0.10942112	0.89057887
392	NGEN	NGEN	0.0068068863	0.99319303
393	NGEN	NGEN	0.0150972735	0.9849028
394	NGEN	NGEN	0.025782272	0.9742178
395	NGEN	NGEN	0.017271744	0.98272824
396	NGEN	NGEN	0.009098073	0.9909019
397	NGEN	NGEN	0.005675008	0.9943251
398	NGEN	NGEN	0.009459109	0.9905409
399	GEN	GEN	0.9532645	0.04673551
400	GEN	GEN	0.9788795	0.021120451
401	NGEN	NGEN	0.0061614527	0.99383855
402	NGEN	NGEN	0.005884791	0.99411535
403	NGEN	NGEN	0.012056585	0.9879435
404	NGEN	NGEN	0.0075949994	0.99240506
405	NGEN	NGEN	0.20344874	0.7965513
406	NGEN	NGEN	0.10900209	0.89099795
407	NGEN	NGEN	0.00782321	0.9921768
408	NGEN	NGEN	0.011265626	0.9887343
409	NGEN	NGEN	0.109065466	0.89093447
410	NGEN	NGEN	0.007712838	0.9922873
411	NGEN	NGEN	0.0056235865	0.9943763
412	NGEN	NGEN	0.0071130465	0.9928869
413	NGEN	NGEN	0.006426274	0.99357367
414	NGEN	GEN	0.87365294	0.1263471
415	NGEN	NGEN	0.0063375407	0.9936625
416	GEN	GEN	0.90705043	0.092949644
417	NGEN	NGEN	0.017973136	0.9820269
418	NGEN	NGEN	0.005497092	0.9945029
419	NGEN	NGEN	0.0124664875	0.9875335
420	NGEN	NGEN	0.006602458	0.9933974
421	NGEN	NGEN	0.06560459	0.9343954
422	NGEN	NGEN	0.47754943	0.5224506
423	NGEN	NGEN	0.15548784	0.8445122
424	GEN	GEN	0.97359604	0.02640387
425	GEN	GEN	0.9751691	0.02483082
426	NGEN	NGEN	0.1431663	0.85683364
427	NGEN	NGEN	0.007515293	0.9924848
428	NGEN	NGEN	0.009806764	0.9901931
429	GEN	NGEN	0.14703132	0.85296863
430	NGEN	NGEN	0.009513576	0.9904864
431	NGEN	NGEN	0.006747322	0.99325275
432	GEN	GEN	0.9724077	0.027592313
433	NGEN	NGEN	0.009448768	0.99055135
434	NGEN	NGEN	0.006754559	0.99324536
435	GEN	GEN	0.8942976	0.10570236
436	NGEN	NGEN	0.006150131	0.99384993
437	NGEN	NGEN	0.005698007	0.9943021
438	NGEN	NGEN	0.08155405	0.918446
439	NGEN	NGEN	0.03495997	0.9650401
440	NGEN	NGEN	0.007755629	0.9922444
441	NGEN	NGEN	0.0062278155	0.9937722
442	NGEN	NGEN	0.005638381	0.99436164
443	NGEN	NGEN	0.007867664	0.9921323
444	NGEN	NGEN	0.005334304	0.99466586
445	NGEN	NGEN	0.00599032	0.9940096
446	NGEN	NGEN	0.006906237	0.9930936
447	GEN	GEN	0.9358756	0.06412434
448	NGEN	NGEN	0.007128353	0.99287176
449	NGEN	NGEN	0.0063020266	0.99369806
450	GEN	GEN	0.7979112	0.20208879
451	NGEN	NGEN	0.0057599554	0.99424
452	NGEN	NGEN	0.0066197207	0.99338037
453	NGEN	NGEN	0.006386872	0.99361324
454	GEN	GEN	0.96400285	0.035997227
455	GEN	NGEN	0.00977697	0.9902231
456	NGEN	NGEN	0.00647503	0.9935251
457	GEN	GEN	0.91350394	0.08649602
458	NGEN	NGEN	0.0065488815	0.9934512
459	NGEN	NGEN	0.0059335963	0.9940663
460	NGEN	NGEN	0.006530854	0.9934692
461	NGEN	NGEN	0.0055722375	0.99442774
462	NGEN	NGEN	0.12165473	0.8783453
463	GEN	GEN	0.9823235	0.017676484
464	NGEN	NGEN	0.015588134	0.98441195
465	NGEN	NGEN	0.006647027	0.9933529
466	NGEN	NGEN	0.0060899076	0.9939101
467	NGEN	NGEN	0.008581977	0.99141794
468	NGEN	NGEN	0.0058529135	0.99414706
469	NGEN	NGEN	0.0071197315	0.9928803
470	GEN	NGEN	0.22496857	0.7750314
471	NGEN	NGEN	0.013676345	0.9863238
472	NGEN	NGEN	0.0073190625	0.992681
473	NGEN	NGEN	0.0066792727	0.9933207
474	NGEN	NGEN	0.05592408	0.9440759
475	NGEN	NGEN	0.0059857657	0.99401414
476	NGEN	NGEN	0.010659258	0.9893408
477	NGEN	NGEN	0.005512947	0.99448705
478	NGEN	NGEN	0.0065350253	0.99346495
479	NGEN	NGEN	0.0058341357	0.99416584
480	NGEN	NGEN	0.006917842	0.9930822
481	GEN	GEN	0.85082096	0.14917903
482	NGEN	NGEN	0.008104362	0.99189556
483	NGEN	NGEN	0.0069515607	0.99304837
484	GEN	GEN	0.98060507	0.01939487
485	NGEN	NGEN	0.00518855	0.9948115
486	NGEN	NGEN	0.00569817	0.99430186
487	NGEN	NGEN	0.059982605	0.9400174
488	NGEN	NGEN	0.007941211	0.99205875
489	NGEN	NGEN	0.0062103104	0.99378973
490	GEN	NGEN	0.06508792	0.934912
491	NGEN	NGEN	0.005755428	0.99424475
492	NGEN	NGEN	0.0056735524	0.99432653
493	NGEN	NGEN	0.0062523843	0.99374753
494	NGEN	NGEN	0.0055984845	0.99440145
495	GEN	GEN	0.95979935	0.040200647
496	NGEN	NGEN	0.005927816	0.9940722
497	GEN	GEN	0.55200684	0.44799322
498	NGEN	NGEN	0.09051982	0.9094802
499	NGEN	NGEN	0.011050216	0.9889498
500	NGEN	NGEN	0.036986735	0.96301323
501	NGEN	NGEN	0.0067319158	0.99326813
502	GEN	GEN	0.9713018	0.028698204
503	GEN	GEN	0.889741	0.11025905
504	NGEN	NGEN	0.006379372	0.9936206
505	GEN	GEN	0.9781939	0.021806194
506	NGEN	NGEN	0.005787724	0.99421227
507	NGEN	NGEN	0.0067960215	0.99320394
508	GEN	GEN	0.89450604	0.105493926
509	GEN	GEN	0.96806556	0.031934407
510	NGEN	NGEN	0.15667202	0.843328
511	NGEN	NGEN	0.0060852543	0.99391484
512	NGEN	NGEN	0.006063253	0.99393666
513	NGEN	NGEN	0.09794231	0.9020577
514	NGEN	NGEN	0.0068566366	0.9931433
515	NGEN	NGEN	0.008040055	0.99195987
516	NGEN	NGEN	0.0070953094	0.99290466
517	NGEN	NGEN	0.0074488586	0.9925513
518	NGEN	NGEN	0.0070917783	0.99290824
519	NGEN	NGEN	0.02209892	0.9779011
520	NGEN	NGEN	0.0066270987	0.9933728
521	GEN	GEN	0.9646321	0.035367858
522	GEN	NGEN	0.007915601	0.99208426
523	NGEN	NGEN	0.0064231185	0.993577
524	NGEN	NGEN	0.009703699	0.9902963
525	NGEN	NGEN	0.11773685	0.8822631
526	GEN	NGEN	0.35828298	0.64171696
527	NGEN	NGEN	0.022932999	0.977067
528	NGEN	NGEN	0.01087336	0.9891266
529	NGEN	NGEN	0.0068476712	0.9931523
530	NGEN	NGEN	0.0058043036	0.9941957
531	NGEN	NGEN	0.044987254	0.9550128
532	GEN	GEN	0.732556	0.26744407
533	NGEN	NGEN	0.00572788	0.994272
534	NGEN	NGEN	0.006514295	0.9934858
535	GEN	GEN	0.8814106	0.1185894
536	GEN	GEN	0.9217539	0.07824617
537	NGEN	NGEN	0.10875486	0.8912451
538	NGEN	NGEN	0.006835105	0.9931649
539	NGEN	NGEN	0.018807253	0.98119277
540	NGEN	NGEN	0.00673956	0.99326056
541	NGEN	NGEN	0.006780174	0.9932198
542	NGEN	NGEN	0.0057909456	0.99420893
543	NGEN	NGEN	0.007961977	0.99203795
544	NGEN	NGEN	0.009113973	0.99088603
545	NGEN	NGEN	0.17604259	0.8239574
546	NGEN	NGEN	0.0062117707	0.9937883
547	NGEN	NGEN	0.0065138233	0.9934862
548	NGEN	NGEN	0.0057845316	0.9942156
549	NGEN	NGEN	0.007990625	0.9920093
550	NGEN	NGEN	0.0053251195	0.99467486
551	NGEN	NGEN	0.006589192	0.9934107
552	NGEN	NGEN	0.0056850184	0.9943149
553	NGEN	NGEN	0.010140238	0.9898598
554	GEN	GEN	0.96968704	0.030312898
555	NGEN	NGEN	0.0067539695	0.9932461
556	NGEN	NGEN	0.00635518	0.9936447
557	NGEN	NGEN	0.0074063754	0.99259365
558	GEN	GEN	0.9326249	0.06737517
559	NGEN	NGEN	0.006892732	0.9931073
560	NGEN	NGEN	0.0049348976	0.99506503
561	NGEN	NGEN	0.0072013726	0.9927986
562	NGEN	NGEN	0.005796106	0.994204
563	NGEN	NGEN	0.25951615	0.74048394
564	GEN	GEN	0.9557707	0.04422937
565	NGEN	NGEN	0.0060851555	0.99391484
566	NGEN	NGEN	0.0055385847	0.9944614
567	NGEN	NGEN	0.112862065	0.887138
568	NGEN	NGEN	0.006643811	0.9933562
569	NGEN	NGEN	0.0066919224	0.9933081
570	NGEN	NGEN	0.0055659097	0.99443394
571	NGEN	NGEN	0.006834007	0.9931661
572	NGEN	NGEN	0.00543092	0.99456906
573	NGEN	NGEN	0.025759058	0.9742409
574	NGEN	NGEN	0.050705113	0.949295
575	GEN	GEN	0.85172284	0.14827712
576	NGEN	NGEN	0.019969424	0.98003054
577	NGEN	NGEN	0.0071208216	0.9928791
578	NGEN	NGEN	0.006695274	0.9933046
579	NGEN	NGEN	0.004814521	0.9951853
580	NGEN	NGEN	0.006356841	0.99364305
581	NGEN	NGEN	0.005937726	0.99406224
582	GEN	GEN	0.97866124	0.021338765
