id	label	Sub-task A_preds	OAG_probs	NAG_probs	CAG_probs
48	NAG	NAG	0.17909637	0.5630121	0.25789148
49	CAG	CAG	0.33009538	0.2837609	0.38614374
50	NAG	NAG	0.01487106	0.9341014	0.051027507
51	NAG	NAG	0.0149073815	0.9337979	0.051294785
52	NAG	NAG	0.014930018	0.93394303	0.05112694
53	CAG	OAG	0.42496914	0.19194257	0.38308832
54	OAG	CAG	0.38456115	0.18993907	0.4254998
55	NAG	NAG	0.015109891	0.9330339	0.051856313
56	OAG	OAG	0.8733566	0.024752822	0.10189069
57	OAG	OAG	0.8286186	0.034118894	0.13726251
58	CAG	CAG	0.34936655	0.24771427	0.40291923
59	OAG	OAG	0.8532589	0.029000424	0.11774064
60	NAG	CAG	0.31466827	0.22923113	0.45610058
61	NAG	OAG	0.81273085	0.036283214	0.1509859
62	OAG	CAG	0.30543497	0.23632474	0.45824036
63	OAG	OAG	0.85960764	0.029214703	0.11117773
64	CAG	NAG	0.07629466	0.68887806	0.23482725
65	NAG	NAG	0.015138349	0.93267	0.052191716
66	NAG	NAG	0.05375641	0.8011838	0.1450598
67	OAG	OAG	0.48642826	0.12737508	0.3861966
68	NAG	CAG	0.2566474	0.29395527	0.44939741
69	OAG	NAG	0.240976	0.45533162	0.30369228
70	NAG	NAG	0.028515534	0.87840104	0.09308342
71	NAG	NAG	0.015123341	0.9332597	0.051616967
72	NAG	CAG	0.24432161	0.3114676	0.4442108
73	NAG	NAG	0.014970974	0.9337761	0.0512531
74	NAG	CAG	0.25238717	0.30927613	0.43833664
75	NAG	NAG	0.0150278555	0.9333414	0.051630873
76	NAG	NAG	0.28197387	0.4176063	0.3004199
77	NAG	NAG	0.014971117	0.93377584	0.05125312
78	NAG	NAG	0.015148812	0.93315357	0.051697586
79	CAG	NAG	0.22693491	0.43228018	0.34078497
80	OAG	CAG	0.27196354	0.26922485	0.45881155
81	OAG	OAG	0.8518996	0.029899603	0.118200734
82	NAG	NAG	0.015175873	0.9330145	0.05180966
83	NAG	CAG	0.21657775	0.36712053	0.41630164
84	OAG	OAG	0.48964685	0.15313192	0.35722136
85	CAG	CAG	0.2654016	0.3067411	0.42785734
86	NAG	NAG	0.015129127	0.9332686	0.05160215
87	NAG	NAG	0.1769232	0.42927137	0.39380544
88	OAG	OAG	0.62518543	0.09130098	0.28351355
89	NAG	NAG	0.0148630915	0.93407464	0.051062364
90	OAG	OAG	0.4176362	0.16646168	0.41590214
91	OAG	OAG	0.58001816	0.124017246	0.29596454
92	CAG	OAG	0.4634776	0.17299181	0.36353058
93	CAG	NAG	0.33174315	0.33758572	0.33067107
94	NAG	NAG	0.020301932	0.90962183	0.0700762
95	NAG	NAG	0.015017755	0.93369144	0.051290628
96	NAG	NAG	0.0517038	0.8067722	0.14152399
97	NAG	NAG	0.07800633	0.71905315	0.20294052
98	NAG	NAG	0.014960484	0.93365675	0.051382937
99	NAG	NAG	0.019306254	0.91323406	0.06745975
100	CAG	CAG	0.2518069	0.3249577	0.42323527
101	NAG	NAG	0.018142862	0.91806847	0.063788556
102	NAG	NAG	0.015040867	0.93357235	0.051386748
103	CAG	OAG	0.5302703	0.110607885	0.35912177
104	NAG	NAG	0.014940622	0.9338473	0.05121208
105	NAG	CAG	0.3125091	0.23174101	0.45574987
106	NAG	NAG	0.015212135	0.93257284	0.052215077
107	NAG	NAG	0.17781928	0.43633842	0.38584232
108	NAG	NAG	0.2965779	0.3784144	0.3250078
109	CAG	OAG	0.5396681	0.100446045	0.3598858
110	CAG	OAG	0.6723553	0.065202996	0.26244172
111	OAG	OAG	0.91131216	0.01878249	0.06990547
112	NAG	NAG	0.0149152605	0.9339239	0.05116068
113	OAG	OAG	0.68673474	0.07525958	0.23800561
114	NAG	NAG	0.015442271	0.93163973	0.0529182
115	CAG	CAG	0.22302142	0.35694084	0.42003784
116	CAG	OAG	0.53383213	0.12552194	0.3406459
117	NAG	NAG	0.015295002	0.93201315	0.052691847
118	NAG	NAG	0.025546841	0.88879156	0.085661404
119	OAG	CAG	0.363214	0.18699168	0.44979438
120	OAG	OAG	0.48622385	0.15359034	0.36018577
121	NAG	NAG	0.014918767	0.9339025	0.05117865
122	NAG	NAG	0.015068922	0.9332414	0.051689528
123	NAG	NAG	0.015971908	0.9285421	0.05548598
124	CAG	NAG	0.029715264	0.87391824	0.09636665
125	OAG	OAG	0.47446373	0.15644525	0.36909094
126	CAG	OAG	0.53209215	0.10312276	0.36478508
127	NAG	NAG	0.01545388	0.930966	0.053580087
128	CAG	NAG	0.07118374	0.75902057	0.16979568
129	OAG	OAG	0.38820404	0.28071663	0.3310794
130	NAG	OAG	0.76167756	0.048429493	0.18989295
131	NAG	NAG	0.2881146	0.36077598	0.3511094
132	CAG	CAG	0.29781866	0.25170085	0.45048046
133	NAG	NAG	0.015267982	0.93194807	0.052784014
134	CAG	CAG	0.31150693	0.30257198	0.38592115
135	CAG	OAG	0.4527192	0.14239779	0.40488303
136	NAG	NAG	0.18133074	0.5610377	0.25763157
137	NAG	NAG	0.015940623	0.92826253	0.055796906
138	OAG	OAG	0.5907854	0.08270784	0.3265069
139	OAG	OAG	0.5315634	0.13506149	0.3333752
140	NAG	CAG	0.350374	0.24606247	0.40356362
141	NAG	NAG	0.014895061	0.93407017	0.051034734
142	CAG	NAG	0.020109171	0.9100704	0.069820486
143	OAG	OAG	0.80299735	0.04022102	0.15678167
144	CAG	CAG	0.29923266	0.24137308	0.45939425
145	OAG	OAG	0.90642333	0.022677729	0.07089895
146	NAG	CAG	0.2779811	0.28748155	0.43453738
147	NAG	NAG	0.12730704	0.6437239	0.22896902
148	NAG	NAG	0.015050768	0.9332252	0.05172407
149	CAG	CAG	0.38431856	0.22294942	0.39273196
150	NAG	NAG	0.107318364	0.6702002	0.22248141
151	NAG	CAG	0.26297155	0.29629165	0.44073683
152	CAG	NAG	0.054677088	0.79934853	0.14597443
153	NAG	NAG	0.015125599	0.93289554	0.051978957
154	CAG	CAG	0.39796594	0.16381583	0.43821833
155	NAG	CAG	0.2192873	0.35533127	0.42538136
156	NAG	CAG	0.36267906	0.25217038	0.3851505
157	NAG	NAG	0.014875932	0.9337765	0.05134752
158	OAG	OAG	0.9162627	0.017038092	0.06669921
159	NAG	NAG	0.015047309	0.9334809	0.05147178
160	NAG	OAG	0.7271169	0.053532906	0.21935011
161	NAG	CAG	0.21539918	0.36180484	0.42279598
162	NAG	NAG	0.054174706	0.8004285	0.1453968
163	NAG	NAG	0.26564372	0.3873395	0.3470166
164	NAG	NAG	0.015439348	0.9315326	0.053027913
165	NAG	NAG	0.014932225	0.933903	0.051164873
166	NAG	NAG	0.016634898	0.9249802	0.05838483
167	OAG	OAG	0.5438761	0.13448134	0.32164255
168	CAG	NAG	0.07095318	0.7173517	0.2116953
169	NAG	NAG	0.015070603	0.9333883	0.051540967
170	CAG	CAG	0.2627602	0.27764803	0.45959172
171	NAG	NAG	0.080079116	0.7127663	0.20715465
172	CAG	OAG	0.7269807	0.053821467	0.21919793
173	CAG	CAG	0.33003545	0.26944864	0.40051594
174	NAG	NAG	0.20173535	0.407834	0.39043066
175	NAG	NAG	0.015052067	0.9336318	0.051315922
176	OAG	OAG	0.9139064	0.020528762	0.0655649
177	NAG	NAG	0.02544845	0.88994724	0.084604464
178	NAG	NAG	0.0149272345	0.9340034	0.051069327
179	CAG	OAG	0.56441593	0.11714823	0.31843588
180	NAG	NAG	0.0151027525	0.9330096	0.0518876
181	CAG	CAG	0.34929335	0.27143258	0.37927407
182	OAG	OAG	0.794054	0.038180824	0.16776517
183	NAG	NAG	0.015007211	0.93349916	0.051493496
184	NAG	NAG	0.014987316	0.9337313	0.05128126
185	CAG	OAG	0.51705235	0.13899817	0.34394947
186	CAG	NAG	0.18907458	0.5475951	0.2633303
187	NAG	NAG	0.022151137	0.9019438	0.075905025
188	NAG	CAG	0.34149012	0.26819348	0.3903164
189	CAG	NAG	0.0150335105	0.93369883	0.051267665
190	NAG	NAG	0.015049038	0.9334918	0.051459156
191	OAG	NAG	0.043853253	0.8295868	0.12655994
192	CAG	NAG	0.01941831	0.9128056	0.06777606
193	NAG	NAG	0.20291863	0.5299011	0.2671803
194	OAG	OAG	0.8825963	0.024045348	0.09335841
195	NAG	NAG	0.015159066	0.93291557	0.05192542
196	OAG	OAG	0.83594096	0.031095278	0.13296378
197	NAG	NAG	0.016541658	0.9252343	0.05822408
198	OAG	OAG	0.9161203	0.018644787	0.06523498
199	CAG	CAG	0.3908015	0.17229335	0.43690524
200	NAG	NAG	0.015145944	0.9331291	0.051724922
201	NAG	NAG	0.015214827	0.9324023	0.052382834
202	OAG	OAG	0.5011322	0.11964501	0.37922275
203	CAG	NAG	0.015556486	0.9305595	0.053884044
204	NAG	NAG	0.015074003	0.9335354	0.05139058
205	NAG	OAG	0.8440632	0.035400625	0.12053623
206	NAG	NAG	0.014876826	0.93404347	0.051079787
207	NAG	NAG	0.0151139125	0.9328446	0.05204154
208	OAG	CAG	0.2505149	0.30552226	0.44396284
209	NAG	NAG	0.016790505	0.9244619	0.05874768
210	CAG	OAG	0.76848614	0.042832777	0.18868102
211	NAG	NAG	0.014927647	0.93374735	0.051325012
212	NAG	NAG	0.017265165	0.92259383	0.060141053
213	CAG	OAG	0.4248039	0.17863046	0.3965657
214	OAG	OAG	0.82506734	0.034532554	0.14040008
215	NAG	NAG	0.048657343	0.79630786	0.15503478
216	CAG	CAG	0.32757434	0.3063058	0.36611983
217	CAG	OAG	0.747452	0.04992636	0.20262164
218	OAG	OAG	0.42593387	0.19380233	0.38026372
219	NAG	NAG	0.023104342	0.8982358	0.07865984
220	NAG	NAG	0.014899131	0.9339584	0.05114258
221	OAG	OAG	0.91654193	0.019581405	0.06387673
222	OAG	OAG	0.6474355	0.08333333	0.2692312
223	NAG	NAG	0.014928587	0.9339063	0.051165033
224	NAG	NAG	0.016755722	0.924493	0.058751237
225	NAG	NAG	0.014901682	0.93398315	0.05111514
226	NAG	NAG	0.014898676	0.93398446	0.05111675
227	OAG	OAG	0.91777956	0.017584438	0.06463596
228	CAG	OAG	0.4213063	0.15793447	0.4207592
229	OAG	OAG	0.5994849	0.10214559	0.29836944
230	OAG	OAG	0.58497065	0.10536189	0.30966747
231	NAG	NAG	0.015214892	0.9324721	0.05231302
232	NAG	NAG	0.042329703	0.8223288	0.13534154
233	NAG	NAG	0.015059713	0.93355566	0.051384654
234	NAG	NAG	0.03824709	0.84656024	0.11519266
235	OAG	OAG	0.7090351	0.08569335	0.20527147
236	OAG	OAG	0.6737905	0.07453091	0.25167862
237	NAG	NAG	0.25571054	0.44871178	0.29557762
238	NAG	NAG	0.22063842	0.500628	0.27873352
239	NAG	NAG	0.014950792	0.9337342	0.051314943
240	OAG	OAG	0.6354858	0.09249379	0.27202034
241	NAG	CAG	0.32130167	0.21521899	0.46347934
242	NAG	NAG	0.08665729	0.71698284	0.19635995
243	NAG	NAG	0.059688017	0.7861224	0.15418962
244	NAG	NAG	0.019088091	0.91442734	0.066484414
245	CAG	CAG	0.33308667	0.25963625	0.40727714
246	NAG	NAG	0.040241163	0.8399144	0.11984446
247	NAG	CAG	0.391584	0.17599158	0.43242446
248	CAG	CAG	0.27890855	0.26275074	0.45834073
249	OAG	OAG	0.54879624	0.10552434	0.34567934
250	NAG	NAG	0.015382082	0.93177897	0.052838936
251	CAG	NAG	0.019868853	0.9110065	0.069124624
252	NAG	NAG	0.025176669	0.8901465	0.08467699
253	CAG	NAG	0.015666734	0.9297893	0.05454397
254	NAG	NAG	0.014998783	0.9336202	0.051380854
255	NAG	NAG	0.027170189	0.88310266	0.08972732
256	OAG	OAG	0.49287343	0.1469538	0.36017272
257	NAG	NAG	0.014871726	0.9339455	0.05118282
258	NAG	CAG	0.2520812	0.3254107	0.4225082
259	NAG	NAG	0.014946551	0.9337901	0.05126319
260	NAG	NAG	0.056978118	0.7682787	0.17474318
261	NAG	NAG	0.017638696	0.9204616	0.061899688
262	NAG	CAG	0.23117279	0.33416983	0.4346573
263	CAG	NAG	0.20740233	0.4075179	0.38507965
264	NAG	NAG	0.027551385	0.88205326	0.09039545
265	CAG	OAG	0.5034357	0.14741854	0.34914574
266	NAG	OAG	0.91742367	0.016951334	0.06562516
267	CAG	NAG	0.30056646	0.3737137	0.3257198
268	NAG	NAG	0.046393022	0.8213018	0.13230503
269	OAG	CAG	0.29496172	0.25687373	0.44816455
270	CAG	CAG	0.2768302	0.27663863	0.44653127
271	NAG	NAG	0.015072063	0.93344706	0.051481023
272	NAG	NAG	0.014998261	0.9338273	0.0511745
273	OAG	OAG	0.6336271	0.09959292	0.26678002
274	OAG	OAG	0.9134352	0.020910624	0.06565408
275	NAG	NAG	0.015064611	0.93319494	0.051740497
276	NAG	NAG	0.015129271	0.9328817	0.051988944
277	OAG	OAG	0.57391596	0.11383303	0.3122509
278	OAG	OAG	0.88867825	0.028746901	0.0825749
279	NAG	NAG	0.014905868	0.93394774	0.051146373
280	NAG	NAG	0.014946287	0.9338713	0.05118237
281	OAG	OAG	0.66507095	0.11383268	0.22109632
282	NAG	NAG	0.015034084	0.93345976	0.05150619
283	CAG	CAG	0.2686461	0.35930017	0.3720537
284	OAG	OAG	0.5257072	0.14969876	0.324594
285	NAG	CAG	0.24880381	0.31082428	0.4403718
286	NAG	NAG	0.01577146	0.92927647	0.05495216
287	OAG	OAG	0.5706448	0.11972202	0.3096331
288	CAG	NAG	0.0825475	0.733344	0.18410847
289	OAG	OAG	0.8541848	0.027218277	0.11859678
290	NAG	NAG	0.01557629	0.9302631	0.054160707
291	NAG	NAG	0.01488801	0.9339874	0.051124536
292	CAG	CAG	0.27028283	0.2951305	0.4345867
293	NAG	NAG	0.015243308	0.93210983	0.052646816
294	NAG	NAG	0.015413985	0.9310923	0.05349366
295	CAG	CAG	0.26253602	0.32563016	0.4118338
296	CAG	CAG	0.31701782	0.23693624	0.44604594
297	CAG	CAG	0.31566823	0.22962606	0.45470574
298	NAG	NAG	0.01506459	0.9334544	0.051481012
299	NAG	NAG	0.02377603	0.8957977	0.08042639
300	CAG	CAG	0.27234632	0.28279454	0.44485912
301	NAG	NAG	0.016084464	0.92759216	0.056323364
302	NAG	NAG	0.015089515	0.9334066	0.051503897
303	CAG	NAG	0.031577203	0.8679684	0.10045438
304	OAG	OAG	0.50349724	0.14395729	0.3525455
305	CAG	CAG	0.30830824	0.28391117	0.40778053
306	NAG	NAG	0.18708895	0.5532862	0.25962484
307	OAG	OAG	0.85563445	0.026223859	0.11814162
308	OAG	OAG	0.6086649	0.0792867	0.31204847
309	NAG	NAG	0.014888606	0.93398154	0.051129878
310	NAG	OAG	0.7307119	0.052852545	0.21643554
311	NAG	NAG	0.01512314	0.9327354	0.052141543
312	CAG	OAG	0.4950877	0.14831686	0.3565954
313	OAG	OAG	0.92027986	0.01566361	0.06405666
314	CAG	NAG	0.07894419	0.74110913	0.17994672
315	NAG	NAG	0.017227296	0.92225695	0.060515784
316	CAG	CAG	0.25722495	0.33938143	0.40339357
317	OAG	OAG	0.8557388	0.02677443	0.11748681
318	OAG	OAG	0.9157619	0.019290386	0.06494758
319	NAG	CAG	0.3618226	0.20130989	0.43686748
320	OAG	OAG	0.62132883	0.094014235	0.28465694
321	NAG	NAG	0.014956953	0.93383884	0.051204354
322	CAG	OAG	0.6287361	0.090077795	0.28118613
323	NAG	NAG	0.014942475	0.93385154	0.051206086
324	NAG	NAG	0.01496627	0.93364805	0.05138567
325	CAG	NAG	0.2855982	0.37416878	0.340233
326	NAG	NAG	0.08916979	0.6575039	0.2533263
327	CAG	CAG	0.25207105	0.3007238	0.44720513
328	CAG	NAG	0.1526708	0.6054272	0.241902
329	OAG	OAG	0.8418189	0.03161684	0.12656428
330	CAG	CAG	0.24093565	0.3215667	0.43749774
331	CAG	NAG	0.15751956	0.50931865	0.3331618
332	NAG	NAG	0.07910632	0.73973465	0.18115903
333	NAG	NAG	0.04534833	0.8245567	0.13009498
334	CAG	OAG	0.5406489	0.12511578	0.33423537
335	NAG	NAG	0.015564284	0.93034166	0.054094233
336	NAG	CAG	0.23131236	0.33943254	0.42925513
337	NAG	NAG	0.015122649	0.93309015	0.051787235
338	NAG	NAG	0.0148860365	0.93406665	0.05104729
339	NAG	NAG	0.09471544	0.70793825	0.19734633
340	NAG	NAG	0.015061918	0.9334295	0.051508613
341	NAG	NAG	0.1587946	0.48917827	0.3520271
342	CAG	NAG	0.29503196	0.3579542	0.34701368
343	OAG	OAG	0.7107722	0.053661227	0.23556656
344	CAG	OAG	0.3958791	0.21662821	0.38749275
345	OAG	OAG	0.47694147	0.13653924	0.38651925
346	CAG	OAG	0.44558454	0.20998864	0.34442687
347	OAG	CAG	0.31996146	0.28767043	0.3923681
348	CAG	CAG	0.2296461	0.38005948	0.39029443
349	NAG	CAG	0.235854	0.3229873	0.44115868
350	CAG	CAG	0.375502	0.17816056	0.44633737
351	NAG	NAG	0.17495345	0.49763742	0.32740912
352	OAG	CAG	0.27647617	0.26163864	0.46188518
353	NAG	NAG	0.015096805	0.93339145	0.051511753
354	CAG	OAG	0.8861488	0.023592882	0.0902582
355	NAG	OAG	0.9007423	0.021353126	0.07790459
356	NAG	NAG	0.01493397	0.9339673	0.051098656
357	OAG	OAG	0.6633335	0.07812645	0.25854
358	CAG	CAG	0.25508937	0.2927564	0.4521542
359	CAG	NAG	0.2534267	0.3912892	0.3552842
360	CAG	CAG	0.20845118	0.39365137	0.3978975
361	NAG	CAG	0.3204923	0.3190733	0.3604343
362	NAG	NAG	0.01563041	0.93016773	0.05420177
363	NAG	NAG	0.0155567825	0.9306269	0.053816203
364	NAG	NAG	0.033410333	0.8619958	0.10459376
365	CAG	OAG	0.7094784	0.07115299	0.21936862
366	NAG	NAG	0.24373399	0.45329443	0.3029715
367	NAG	NAG	0.0149020655	0.9338315	0.05126654
368	NAG	CAG	0.23499057	0.32785508	0.4371544
369	NAG	NAG	0.015147454	0.9328724	0.051980156
370	NAG	NAG	0.015085587	0.93304276	0.051871635
371	OAG	OAG	0.9136696	0.018376645	0.06795372
372	CAG	CAG	0.25997618	0.28725478	0.4527692
373	NAG	CAG	0.19674958	0.39056885	0.41268146
374	OAG	OAG	0.5476277	0.120680176	0.33169204
375	NAG	NAG	0.042080987	0.83430946	0.12360953
376	OAG	OAG	0.52633935	0.14385384	0.3298068
377	OAG	OAG	0.66369903	0.08648884	0.24981211
378	CAG	CAG	0.25800353	0.3516701	0.39032635
379	OAG	OAG	0.713938	0.063969254	0.22209263
380	OAG	OAG	0.6621512	0.07964431	0.25820446
381	OAG	CAG	0.32444325	0.32783225	0.34772444
382	NAG	NAG	0.016631536	0.92500407	0.058364358
383	NAG	NAG	0.015176076	0.9326809	0.052143022
384	CAG	CAG	0.2937541	0.2586224	0.4476234
385	OAG	CAG	0.28179312	0.25766337	0.46054354
386	NAG	NAG	0.29881597	0.386271	0.31491297
387	NAG	NAG	0.015052764	0.9329885	0.051958736
388	OAG	OAG	0.8930545	0.020373225	0.08657219
389	NAG	NAG	0.014923477	0.93392855	0.05114781
390	OAG	OAG	0.88811606	0.02445931	0.08742462
391	CAG	CAG	0.24502178	0.32472938	0.4302487
392	CAG	CAG	0.23871936	0.32312307	0.43815762
393	NAG	NAG	0.123745546	0.64957666	0.2266778
394	NAG	NAG	0.20371723	0.41977668	0.37650612
395	CAG	NAG	0.052789878	0.8039552	0.14325489
396	NAG	NAG	0.035098813	0.8561767	0.108724475
397	OAG	CAG	0.25371307	0.30363932	0.44264755
398	NAG	NAG	0.014995529	0.93378675	0.051217735
399	NAG	NAG	0.12794387	0.64324	0.22881614
400	NAG	NAG	0.015070862	0.93323565	0.051693458
401	NAG	NAG	0.21829806	0.5064843	0.2752176
402	NAG	NAG	0.0151026305	0.9333024	0.05159477
403	NAG	NAG	0.015266839	0.93210936	0.052623853
404	CAG	OAG	0.5206366	0.10607077	0.3732926
405	NAG	NAG	0.014968468	0.93373823	0.051293425
406	NAG	OAG	0.9225041	0.01699063	0.060505312
407	NAG	NAG	0.015042661	0.93347555	0.051481772
408	NAG	CAG	0.31459036	0.29276747	0.39264217
409	NAG	NAG	0.019127816	0.91430897	0.06656309
410	CAG	NAG	0.014877365	0.93410873	0.051013835
411	CAG	NAG	0.25335	0.3852919	0.3613581
412	NAG	NAG	0.015366232	0.9314953	0.05313845
413	CAG	OAG	0.46986967	0.16266173	0.36746857
414	CAG	NAG	0.0354381	0.85546833	0.10909358
415	CAG	CAG	0.31798255	0.2726467	0.40937078
416	NAG	NAG	0.01498753	0.9337106	0.05130178
417	CAG	CAG	0.27488604	0.28080064	0.44431338
418	CAG	OAG	0.64002055	0.08691345	0.27306604
419	CAG	CAG	0.23800391	0.32628694	0.43570918
420	OAG	CAG	0.30680263	0.30393067	0.3892667
421	NAG	NAG	0.015567513	0.9305555	0.053876866
422	NAG	NAG	0.015016109	0.9335595	0.05142456
423	NAG	CAG	0.25026417	0.30416685	0.44556895
424	NAG	NAG	0.015469864	0.93087816	0.05365202
425	NAG	NAG	0.014958437	0.9337687	0.051272824
426	OAG	OAG	0.41812092	0.20671013	0.375169
427	NAG	NAG	0.01760172	0.92054653	0.061851654
428	NAG	NAG	0.01526938	0.932622	0.052108496
429	CAG	NAG	0.048830863	0.81503	0.13613926
430	NAG	NAG	0.014989989	0.93352205	0.051487897
431	NAG	NAG	0.015049662	0.9331925	0.05175776
432	NAG	NAG	0.014929	0.9338622	0.051208906
433	NAG	NAG	0.014895629	0.933746	0.051358346
434	NAG	NAG	0.0150101455	0.93359995	0.05138992
435	NAG	NAG	0.015027153	0.93325233	0.051720507
436	OAG	OAG	0.84459877	0.028589271	0.126812
437	NAG	NAG	0.015042761	0.93347687	0.05148046
438	NAG	NAG	0.014916917	0.933854	0.05122908
439	NAG	NAG	0.16892274	0.5352454	0.2958319
440	CAG	OAG	0.53064644	0.11433143	0.35502204
441	NAG	NAG	0.015586156	0.9303776	0.054036252
442	OAG	NAG	0.14996059	0.60322136	0.24681816
443	NAG	NAG	0.015766656	0.9292432	0.05499005
444	CAG	OAG	0.83457065	0.03324166	0.13218783
445	OAG	OAG	0.8974827	0.019854514	0.08266271
446	OAG	OAG	0.74607915	0.05756957	0.19635122
447	OAG	OAG	0.9151425	0.017841179	0.06701637
448	NAG	NAG	0.015086795	0.9332581	0.051655155
449	CAG	CAG	0.33989868	0.25990415	0.40019727
450	OAG	OAG	0.894405	0.021377586	0.08421739
451	OAG	NAG	0.06861965	0.7640522	0.16732818
452	CAG	OAG	0.6199379	0.096399784	0.28366226
453	OAG	OAG	0.88525224	0.0246022	0.09014573
454	NAG	NAG	0.017265363	0.92230225	0.060432404
455	OAG	OAG	0.88116795	0.026984734	0.091847345
456	CAG	NAG	0.01557453	0.9302132	0.054212123
457	CAG	CAG	0.24988204	0.2977961	0.45232186
458	NAG	NAG	0.015060668	0.93345153	0.051487762
459	OAG	NAG	0.29237154	0.394165	0.31346342
460	OAG	OAG	0.9177984	0.018634042	0.063567564
461	NAG	NAG	0.18434085	0.41721454	0.39844456
462	CAG	CAG	0.2288847	0.33928466	0.43183056
463	OAG	OAG	0.9181937	0.018015996	0.06379034
464	NAG	NAG	0.015084292	0.9333476	0.051568083
465	OAG	OAG	0.8788755	0.030746419	0.09037806
466	CAG	OAG	0.61954117	0.09756908	0.28288972
467	NAG	NAG	0.014979343	0.9338097	0.051210932
468	OAG	OAG	0.6510358	0.09340392	0.2555602
469	OAG	CAG	0.2914	0.35254502	0.35605493
470	CAG	CAG	0.2603509	0.2950764	0.44457266
471	CAG	NAG	0.29043236	0.37577236	0.33379528
472	CAG	CAG	0.21326599	0.39082256	0.39591143
473	NAG	NAG	0.0360673	0.8527876	0.111145124
474	NAG	NAG	0.017122746	0.9228728	0.060004417
475	NAG	NAG	0.01503579	0.9335116	0.051452555
476	CAG	NAG	0.015254171	0.93215895	0.052586954
477	CAG	NAG	0.20629136	0.48743814	0.3062705
478	CAG	NAG	0.25005788	0.42659473	0.32334754
479	OAG	OAG	0.8575189	0.027007854	0.11547316
480	CAG	OAG	0.5804005	0.107663155	0.31193635
481	CAG	OAG	0.42539304	0.20600149	0.36860543
482	NAG	NAG	0.015069482	0.93292177	0.052008893
483	NAG	NAG	0.015095445	0.93281543	0.05208912
484	OAG	OAG	0.39240405	0.2941122	0.31348377
485	CAG	OAG	0.3619982	0.29374316	0.34425864
486	NAG	OAG	0.6108032	0.09961016	0.28958675
487	OAG	OAG	0.6112695	0.10062483	0.28810564
488	NAG	NAG	0.0151695935	0.9327761	0.05205425
489	CAG	OAG	0.77508706	0.04705651	0.17785643
490	NAG	NAG	0.015580345	0.9300673	0.05435223
491	NAG	NAG	0.0150657315	0.93325233	0.051681936
492	NAG	NAG	0.014929114	0.9339506	0.051120173
493	NAG	NAG	0.014916626	0.9337965	0.051286884
494	NAG	NAG	0.025931105	0.88738376	0.08668498
495	NAG	NAG	0.0149486745	0.93383574	0.051215623
496	NAG	NAG	0.05352391	0.7887938	0.15768234
497	CAG	OAG	0.68160784	0.07664689	0.24174523
