id	label	Sub-task A_preds	OAG_probs	NAG_probs	CAG_probs
41	NAG	NAG	0.002248225	0.9886435	0.009108225
42	NAG	NAG	0.00452505	0.9820139	0.013461251
43	NAG	NAG	0.005156722	0.97632325	0.018519988
44	CAG	CAG	0.070280224	0.21895958	0.7107602
45	OAG	OAG	0.9826701	0.0075330744	0.009796991
46	CAG	CAG	0.022039173	0.049212333	0.9287484
47	NAG	NAG	0.0019479155	0.98601437	0.012037761
48	NAG	NAG	0.0021239524	0.9660516	0.03182454
49	CAG	CAG	0.1521522	0.08814356	0.7597043
50	NAG	NAG	0.0026765915	0.9913232	0.0060002
51	NAG	NAG	0.0019800593	0.9884486	0.009571313
52	NAG	NAG	0.0024694323	0.9884474	0.0090831695
53	CAG	CAG	0.020486023	0.049477194	0.9300367
54	OAG	OAG	0.9785651	0.0060309526	0.015404073
55	NAG	NAG	0.0068598157	0.7924227	0.20071754
56	OAG	OAG	0.9840323	0.0075602033	0.0084075555
57	OAG	OAG	0.9790582	0.009606135	0.0113357045
58	CAG	CAG	0.013683782	0.04076667	0.9455495
59	OAG	OAG	0.9719018	0.015484676	0.012613492
60	NAG	NAG	0.0057530464	0.8971654	0.09708158
61	NAG	NAG	0.021459583	0.819564	0.15897651
62	OAG	OAG	0.79045755	0.017889224	0.19165313
63	OAG	OAG	0.9849068	0.0072692973	0.007823926
64	CAG	CAG	0.028975846	0.15388364	0.8171406
65	NAG	NAG	0.0016118261	0.98045766	0.017930644
66	NAG	NAG	0.0020453187	0.97019273	0.027761826
67	OAG	OAG	0.9808156	0.00724373	0.011940814
68	NAG	NAG	0.0055797994	0.9175978	0.07682243
69	OAG	CAG	0.040271685	0.2497776	0.70995075
70	NAG	NAG	0.0046716034	0.8732234	0.12210505
71	NAG	NAG	0.0027323517	0.98820144	0.009066289
72	NAG	CAG	0.026886825	0.15618384	0.81692934
73	NAG	NAG	0.0026150772	0.9908454	0.0065394794
74	NAG	NAG	0.0047122953	0.9721342	0.023153407
75	NAG	NAG	0.0018385298	0.97850466	0.01965672
76	NAG	NAG	0.0023813036	0.9848986	0.012720255
77	NAG	NAG	0.0028646162	0.9898816	0.0072538476
78	NAG	NAG	0.0022443305	0.98797506	0.009780575
79	CAG	CAG	0.033512145	0.2993903	0.6670976
80	OAG	CAG	0.1237085	0.044744264	0.8315472
81	OAG	CAG	0.28293115	0.03074059	0.6863282
82	NAG	NAG	0.0022127237	0.98609525	0.011692026
83	NAG	NAG	0.0052117216	0.87304914	0.121739194
84	OAG	OAG	0.9273516	0.0367508	0.03589751
85	CAG	CAG	0.111472525	0.022113916	0.8664135
86	NAG	NAG	0.0098953135	0.9493383	0.040766448
87	NAG	NAG	0.013088424	0.76481706	0.22209457
88	OAG	OAG	0.9739544	0.013915577	0.012130051
89	NAG	NAG	0.0028777814	0.9894042	0.007717981
90	OAG	OAG	0.9590819	0.020372896	0.02054512
91	OAG	OAG	0.9754098	0.013606991	0.010983222
92	CAG	CAG	0.44220135	0.069193594	0.48860502
93	CAG	CAG	0.077955835	0.13196456	0.7900796
94	NAG	NAG	0.004393092	0.94289535	0.05271165
95	NAG	NAG	0.0030697752	0.98599935	0.010930834
96	NAG	NAG	0.0026815662	0.98308724	0.01423106
97	NAG	NAG	0.0022936815	0.982104	0.015602196
98	NAG	NAG	0.0026496325	0.9896543	0.007696173
99	NAG	NAG	0.0035583943	0.9877579	0.008683594
100	CAG	CAG	0.06034206	0.08068221	0.8589758
101	NAG	NAG	0.0028376137	0.9854555	0.011706793
102	NAG	NAG	0.0030053002	0.9893783	0.0076163495
103	CAG	CAG	0.21395797	0.033234328	0.75280774
104	NAG	NAG	0.001732845	0.9856566	0.012610389
105	NAG	NAG	0.0032315706	0.972083	0.024685422
106	NAG	NAG	0.003097997	0.9790967	0.017805154
107	NAG	NAG	0.0060269507	0.83242404	0.16154893
108	NAG	NAG	0.0047429674	0.9809138	0.014343278
109	CAG	CAG	0.13304703	0.027032927	0.83992004
110	CAG	CAG	0.29621294	0.019840866	0.6839462
111	OAG	OAG	0.98298526	0.008721161	0.008293541
112	NAG	NAG	0.002079287	0.9892974	0.008623313
113	OAG	OAG	0.8574764	0.08673162	0.055791955
114	NAG	NAG	0.002503125	0.99102354	0.0064734863
115	CAG	CAG	0.068844296	0.25003	0.68112564
116	CAG	CAG	0.02610495	0.033157937	0.940737
117	NAG	NAG	0.0024579759	0.98687565	0.0106663555
118	NAG	NAG	0.0034623665	0.9740243	0.022513296
119	OAG	OAG	0.9258023	0.01353427	0.060663406
120	OAG	OAG	0.857175	0.01792313	0.12490193
121	NAG	NAG	0.0022099789	0.9910987	0.006691355
122	NAG	NAG	0.0021258339	0.9760207	0.021853581
123	NAG	NAG	0.009799869	0.97727597	0.012924249
124	CAG	CAG	0.034901265	0.039586633	0.9255121
125	OAG	OAG	0.9835592	0.007883012	0.008557888
126	CAG	CAG	0.06812797	0.13279204	0.79907995
127	NAG	NAG	0.0024917142	0.96846795	0.029040402
128	CAG	OAG	0.5906329	0.107003726	0.30236346
129	OAG	OAG	0.9844058	0.0072126067	0.008381537
130	NAG	NAG	0.006400915	0.97297937	0.020619843
131	NAG	NAG	0.012627641	0.9033993	0.08397303
132	CAG	CAG	0.019172972	0.05467795	0.92614913
133	NAG	NAG	0.003898509	0.9591873	0.036914032
134	CAG	CAG	0.038344484	0.054514367	0.9071412
135	CAG	CAG	0.2055171	0.024059668	0.77042323
136	NAG	NAG	0.053860746	0.6708502	0.27528897
137	NAG	NAG	0.005020309	0.9617342	0.0332454
138	OAG	OAG	0.96250373	0.006435547	0.031060765
139	OAG	OAG	0.98093885	0.0077543017	0.0113068875
140	NAG	CAG	0.026411362	0.20906839	0.7645202
141	NAG	NAG	0.0026150772	0.9908454	0.0065394794
142	CAG	NAG	0.010904045	0.7151483	0.2739476
143	OAG	OAG	0.97602534	0.012363021	0.011611508
144	CAG	CAG	0.13293304	0.04383681	0.8232301
145	OAG	OAG	0.9848197	0.0071505224	0.008029668
146	NAG	NAG	0.0055939346	0.95494044	0.039465547
147	NAG	NAG	0.0022014794	0.9834295	0.014368839
148	NAG	NAG	0.0021382326	0.9890391	0.008822638
149	CAG	CAG	0.032535937	0.25496235	0.71250176
150	NAG	NAG	0.002350343	0.989133	0.008516597
151	NAG	NAG	0.0038982488	0.9662439	0.0298579
152	CAG	OAG	0.4545398	0.2388312	0.30662897
153	NAG	NAG	0.0024425928	0.9906201	0.0069373613
154	CAG	CAG	0.06286916	0.02568881	0.9114421
155	NAG	CAG	0.08722597	0.176495	0.736279
156	NAG	NAG	0.01819716	0.7884391	0.19336364
157	NAG	NAG	0.0017609652	0.983286	0.0149529595
158	OAG	OAG	0.98099613	0.00813202	0.010871633
159	NAG	NAG	0.0026986909	0.98965263	0.0076485584
160	NAG	NAG	0.0025736112	0.9749204	0.02250603
161	NAG	NAG	0.0032085269	0.94748956	0.049301833
162	NAG	NAG	0.021196099	0.83925277	0.13955107
163	NAG	CAG	0.33786118	0.075919725	0.586219
164	NAG	NAG	0.02173116	0.87890965	0.09935926
165	NAG	NAG	0.0026150772	0.9908454	0.0065394794
166	NAG	NAG	0.002672768	0.9888689	0.008458249
167	OAG	OAG	0.9851299	0.006143044	0.008727105
168	CAG	CAG	0.010823152	0.22068173	0.7684952
169	NAG	NAG	0.002022484	0.9902453	0.0077322144
170	CAG	CAG	0.048190597	0.0684459	0.88336354
171	NAG	NAG	0.0027304995	0.97556937	0.021700101
172	CAG	OAG	0.4934156	0.028240465	0.47834396
173	CAG	CAG	0.05812929	0.08562898	0.85624176
174	NAG	NAG	0.0056580827	0.9126187	0.08172331
175	NAG	NAG	0.003206135	0.98670155	0.010092425
176	OAG	OAG	0.9847547	0.0072121257	0.008033352
177	NAG	NAG	0.0021565594	0.988008	0.009835396
178	NAG	NAG	0.0028070535	0.9888496	0.008343428
179	CAG	CAG	0.009130689	0.1006733	0.8901959
180	NAG	NAG	0.002564129	0.9907852	0.0066507524
181	CAG	CAG	0.05799938	0.065780535	0.8762199
182	OAG	OAG	0.63891184	0.020578098	0.34050998
183	NAG	NAG	0.0032169863	0.9834246	0.013358476
184	NAG	NAG	0.0022612503	0.9913336	0.006405
185	CAG	CAG	0.03977249	0.018236987	0.9419905
186	CAG	CAG	0.03614243	0.048117395	0.9157401
187	NAG	NAG	0.002739694	0.98726207	0.009998149
188	NAG	NAG	0.00581442	0.81939137	0.1747942
189	CAG	NAG	0.0031342523	0.9815181	0.01534753
190	NAG	NAG	0.002719709	0.988058	0.009222435
191	OAG	OAG	0.9746508	0.012624082	0.01272506
192	CAG	CAG	0.01597395	0.09006972	0.89395624
193	NAG	NAG	0.0021932889	0.9745818	0.023225076
194	OAG	OAG	0.9852347	0.006442667	0.008322568
195	NAG	NAG	0.0026523173	0.9906805	0.006667143
196	OAG	OAG	0.9726767	0.010811742	0.016511515
197	NAG	NAG	0.0028705874	0.9818673	0.015262087
198	OAG	OAG	0.9823365	0.00784368	0.009819843
199	CAG	CAG	0.27073708	0.084971465	0.64429146
200	NAG	NAG	0.0034136958	0.982341	0.014245398
201	NAG	NAG	0.002219291	0.97848	0.019300805
202	OAG	OAG	0.96372074	0.01051178	0.025767425
203	CAG	CAG	0.069107994	0.076115154	0.85477686
204	NAG	NAG	0.002476453	0.98644376	0.011079805
205	NAG	NAG	0.00803918	0.7823108	0.2096501
206	NAG	NAG	0.0025251186	0.99089265	0.006582327
207	NAG	NAG	0.0031763979	0.8402406	0.15658288
208	OAG	OAG	0.7303965	0.018120408	0.25148323
209	NAG	NAG	0.007623951	0.9709348	0.02144132
210	CAG	OAG	0.57283545	0.01928478	0.40787983
211	NAG	NAG	0.0019374756	0.98813546	0.009926978
212	NAG	NAG	0.0021420943	0.9898834	0.007974436
213	CAG	CAG	0.029891584	0.026774315	0.94333404
214	OAG	OAG	0.98248506	0.009237505	0.0082773855
215	NAG	NAG	0.01138051	0.6233527	0.36526683
216	CAG	CAG	0.04099363	0.017465541	0.9415408
217	CAG	CAG	0.06344389	0.021445783	0.9151104
218	OAG	OAG	0.92563015	0.03027921	0.044090614
219	NAG	NAG	0.0025495633	0.9658584	0.031592
220	NAG	NAG	0.0022023593	0.9898608	0.00793688
221	OAG	OAG	0.98297143	0.0073521417	0.009676493
222	OAG	OAG	0.98546094	0.0058109555	0.008728104
223	NAG	NAG	0.0026013616	0.9914719	0.0059269117
224	NAG	NAG	0.0019502223	0.9824977	0.01555208
225	NAG	NAG	0.0022034098	0.98733926	0.010457177
226	NAG	NAG	0.0021508208	0.991997	0.0058522127
227	OAG	OAG	0.9814989	0.0092152385	0.009285792
228	CAG	CAG	0.08778634	0.07431514	0.8378986
229	OAG	OAG	0.97652555	0.011516901	0.011957463
230	OAG	OAG	0.9778638	0.009805418	0.012330858
231	NAG	NAG	0.1275945	0.746824	0.12558147
232	NAG	NAG	0.003147951	0.97481	0.0220422
233	NAG	NAG	0.0026170032	0.99046135	0.006921726
234	NAG	NAG	0.007182018	0.9475824	0.04523539
235	OAG	OAG	0.48613352	0.26299334	0.25087318
236	OAG	OAG	0.97618383	0.008278609	0.0155375665
237	NAG	NAG	0.03822714	0.8531689	0.1086038
238	NAG	NAG	0.0016928626	0.98589075	0.012416387
239	NAG	NAG	0.0015927615	0.982683	0.015724272
240	OAG	OAG	0.9852619	0.0073012817	0.00743687
241	NAG	NAG	0.0062495437	0.90349126	0.090259194
242	NAG	CAG	0.027396902	0.2807857	0.6918174
243	NAG	CAG	0.03367154	0.16700132	0.79932714
244	NAG	NAG	0.0026170507	0.97242004	0.024962869
245	CAG	CAG	0.038903255	0.025553178	0.9355436
246	NAG	NAG	0.0033229464	0.922494	0.0741831
247	NAG	NAG	0.007240712	0.9552312	0.037528172
248	CAG	CAG	0.12586693	0.02582469	0.84830827
249	OAG	OAG	0.98424107	0.0059187496	0.009840092
250	NAG	NAG	0.0023171813	0.9905225	0.0071603283
251	CAG	CAG	0.02590354	0.13927709	0.8348193
252	NAG	NAG	0.002774832	0.97842306	0.018802278
253	CAG	CAG	0.023232331	0.06092041	0.9158473
254	NAG	NAG	0.0023974124	0.98946744	0.008135131
255	NAG	NAG	0.0058507174	0.7627624	0.23138693
256	OAG	OAG	0.9765148	0.007421963	0.016063096
257	NAG	NAG	0.0021595869	0.9879006	0.009939785
258	NAG	NAG	0.005775073	0.8744637	0.11976122
259	NAG	NAG	0.0026150772	0.9908454	0.0065394794
260	NAG	NAG	0.004546089	0.82164496	0.17380886
261	NAG	NAG	0.0018786459	0.97592133	0.022200169
262	NAG	CAG	0.03466205	0.14058277	0.8247552
263	CAG	CAG	0.18990849	0.039690692	0.7704008
264	NAG	NAG	0.009727483	0.9408754	0.049397115
265	CAG	CAG	0.031673443	0.021047974	0.9472786
266	NAG	NAG	0.037382897	0.8122764	0.15034065
267	CAG	CAG	0.082620546	0.05901021	0.85836935
268	NAG	NAG	0.011468665	0.6731665	0.31536484
269	OAG	CAG	0.078709476	0.20906076	0.71222967
270	CAG	CAG	0.021873515	0.065539785	0.91258675
271	NAG	NAG	0.0032316446	0.9865489	0.010219341
272	NAG	NAG	0.0026995402	0.9867072	0.010593437
273	OAG	OAG	0.98385024	0.0077911015	0.008358615
274	OAG	OAG	0.9848298	0.0071023945	0.008067928
275	NAG	NAG	0.0019714315	0.98704904	0.010979442
276	NAG	NAG	0.0021567207	0.983494	0.01434929
277	OAG	OAG	0.9816538	0.009215858	0.00913018
278	OAG	NAG	0.0026150772	0.9908454	0.0065394794
279	NAG	NAG	0.0024610038	0.990331	0.007208048
280	NAG	NAG	0.0022534358	0.98971564	0.00803074
281	OAG	OAG	0.9771274	0.011413597	0.011459049
282	NAG	NAG	0.0021717113	0.98630804	0.011520125
283	CAG	CAG	0.027935393	0.02291247	0.9491523
284	OAG	OAG	0.9837203	0.00835805	0.007921597
285	NAG	NAG	0.0028577603	0.9661327	0.031009575
286	NAG	NAG	0.0036781381	0.9863424	0.009979516
287	OAG	OAG	0.98473215	0.0065446454	0.00872307
288	CAG	NAG	0.3264759	0.39274016	0.28078404
289	OAG	OAG	0.98306614	0.008091368	0.008842495
290	NAG	NAG	0.0027333694	0.99020046	0.0070662997
291	NAG	NAG	0.0021325266	0.98901105	0.008856362
292	CAG	CAG	0.07346969	0.044351395	0.882179
293	NAG	NAG	0.042201333	0.9063994	0.051399074
294	NAG	NAG	0.0026971032	0.9886367	0.008666089
295	CAG	CAG	0.13802744	0.100197054	0.76177555
296	CAG	CAG	0.13326398	0.057711683	0.8090243
297	CAG	CAG	0.31099254	0.086932994	0.60207444
298	NAG	NAG	0.002757879	0.9832016	0.01404049
299	NAG	NAG	0.017871993	0.9116697	0.07045826
300	CAG	CAG	0.1485729	0.054213673	0.79721344
301	NAG	NAG	0.00253051	0.9722128	0.025256744
302	NAG	NAG	0.0027938415	0.98734164	0.00986455
303	CAG	CAG	0.27734244	0.12603383	0.59662366
304	OAG	OAG	0.9825232	0.008257159	0.009219647
305	CAG	OAG	0.8671465	0.039258063	0.0935955
306	NAG	NAG	0.010721442	0.9512435	0.03803494
307	OAG	OAG	0.98203284	0.007866617	0.010100706
308	OAG	OAG	0.9669528	0.0072443453	0.025802841
309	NAG	NAG	0.0020659894	0.99029607	0.0076379417
310	NAG	CAG	0.045372806	0.054448783	0.9001783
311	NAG	NAG	0.0021543764	0.99002695	0.0078186225
312	CAG	CAG	0.025161415	0.07595105	0.89888746
313	OAG	OAG	0.9818072	0.008053169	0.0101396
314	CAG	CAG	0.08869827	0.37765035	0.5336515
315	NAG	NAG	0.0035113913	0.9776514	0.018837055
316	CAG	CAG	0.06421013	0.097934276	0.83785564
317	OAG	OAG	0.9248014	0.040854	0.034344528
318	OAG	OAG	0.9813538	0.009972167	0.008673923
319	NAG	CAG	0.22251375	0.075019546	0.7024667
320	OAG	OAG	0.9331415	0.013937897	0.05292053
321	NAG	NAG	0.0019626205	0.9895543	0.008483208
322	CAG	CAG	0.11415197	0.036336783	0.8495114
323	NAG	NAG	0.0026150772	0.9908454	0.0065394794
324	NAG	NAG	0.002054999	0.9856971	0.012247921
325	CAG	CAG	0.105709344	0.08016656	0.8141241
326	NAG	NAG	0.002539742	0.98006386	0.017396446
327	CAG	CAG	0.03325584	0.034038596	0.9327056
328	CAG	CAG	0.09350704	0.027564203	0.8789287
329	OAG	OAG	0.9596174	0.01513256	0.025250163
330	CAG	CAG	0.031521644	0.179012	0.78946644
331	CAG	CAG	0.05153377	0.09939096	0.84907544
332	NAG	NAG	0.014386952	0.6150982	0.3705148
333	NAG	CAG	0.0110857235	0.34648415	0.64243025
334	CAG	CAG	0.04754958	0.020544037	0.9319063
335	NAG	NAG	0.01867311	0.75098234	0.2303445
336	NAG	NAG	0.0027486023	0.9612095	0.036041953
337	NAG	NAG	0.0030365037	0.9903218	0.0066415365
338	NAG	NAG	0.0019418005	0.93156487	0.06649332
339	NAG	NAG	0.0022010512	0.97278965	0.025009263
340	NAG	NAG	0.0024707397	0.9905634	0.0069659185
341	NAG	NAG	0.0032832995	0.9437219	0.052994926
342	CAG	CAG	0.04191567	0.023339793	0.93474454
343	OAG	OAG	0.97804564	0.0062119304	0.015742367
344	CAG	CAG	0.0138923125	0.111500464	0.8746073
345	OAG	OAG	0.9844798	0.0061393073	0.0093809655
346	CAG	NAG	0.13727354	0.744047	0.11867946
347	OAG	OAG	0.9821745	0.0086940555	0.009131547
348	CAG	CAG	0.118907906	0.36982507	0.511267
349	NAG	NAG	0.0036300553	0.9504113	0.04595869
350	CAG	CAG	0.032240037	0.034904316	0.9328557
351	NAG	CAG	0.010466381	0.39426866	0.5952649
352	OAG	OAG	0.9757008	0.0075387266	0.016760413
353	NAG	NAG	0.0036753542	0.98925656	0.007068227
354	CAG	OAG	0.42480132	0.29197758	0.2832211
355	NAG	CAG	0.036750518	0.031186868	0.9320625
356	NAG	NAG	0.0027183178	0.98501414	0.012267572
357	OAG	OAG	0.94202286	0.013125861	0.044851437
358	CAG	CAG	0.072431415	0.23576188	0.6918067
359	CAG	CAG	0.014211414	0.06626353	0.91952497
360	CAG	CAG	0.10759662	0.099448845	0.7929546
361	NAG	NAG	0.0024549665	0.9824762	0.015068836
362	NAG	NAG	0.0036771966	0.98904854	0.0072742975
363	NAG	NAG	0.0044390094	0.9866178	0.008943261
364	NAG	NAG	0.0022912426	0.9768609	0.020847742
365	CAG	OAG	0.653855	0.07291641	0.27322862
366	NAG	NAG	0.20697774	0.4576666	0.33535555
367	NAG	NAG	0.002165388	0.98786455	0.009970033
368	NAG	NAG	0.0076416284	0.7700377	0.22232057
369	NAG	NAG	0.0030448246	0.9891882	0.0077669164
370	NAG	NAG	0.0029704007	0.97551167	0.021517897
371	OAG	OAG	0.98421574	0.007154045	0.008630121
372	CAG	CAG	0.10162074	0.055321023	0.8430582
373	NAG	NAG	0.002670098	0.9371342	0.060195666
374	OAG	OAG	0.9820235	0.009180673	0.008795783
375	NAG	NAG	0.0025023804	0.9624634	0.035034213
376	OAG	OAG	0.9821035	0.009200297	0.008696291
377	OAG	OAG	0.8530118	0.08033699	0.06665133
378	CAG	CAG	0.07686962	0.09246363	0.83066666
379	OAG	OAG	0.9798875	0.009156928	0.010955652
380	OAG	OAG	0.89120036	0.06551187	0.043287717
381	OAG	OAG	0.9818329	0.008122936	0.010044185
382	NAG	NAG	0.0037089523	0.888557	0.10773408
383	NAG	NAG	0.015806943	0.5031658	0.48102722
384	CAG	CAG	0.11610474	0.04851943	0.8353759
385	OAG	OAG	0.9227021	0.008538774	0.068759084
386	NAG	NAG	0.0064626145	0.9687118	0.024825634
387	NAG	NAG	0.0023515716	0.95779634	0.03985209
388	OAG	OAG	0.9818996	0.0065495	0.011550785
389	NAG	NAG	0.0022490763	0.9871804	0.010570594
390	OAG	OAG	0.98304385	0.008398536	0.008557659
391	CAG	CAG	0.03623102	0.049020264	0.9147487
392	CAG	CAG	0.06587516	0.07342292	0.86070186
393	NAG	NAG	0.0029746415	0.96192425	0.035101075
394	NAG	CAG	0.13648638	0.18401621	0.67949736
395	CAG	CAG	0.11376203	0.066452906	0.81978506
396	NAG	NAG	0.003588202	0.8755875	0.12082427
397	OAG	OAG	0.9648809	0.008681971	0.026437331
398	NAG	NAG	0.0025395944	0.98948467	0.007975748
399	NAG	NAG	0.0037125796	0.9821431	0.014144141
400	NAG	NAG	0.0030620387	0.98945	0.0074880715
401	NAG	NAG	0.003527788	0.979659	0.016813131
402	NAG	NAG	0.0023120756	0.9877209	0.00996701
403	NAG	NAG	0.0022280267	0.9913062	0.006465752
404	CAG	CAG	0.079440705	0.02660481	0.8939545
405	NAG	NAG	0.0031165832	0.9907178	0.006165432
406	NAG	OAG	0.9851029	0.006879952	0.008017046
407	NAG	NAG	0.0060655316	0.9596077	0.03432681
408	NAG	NAG	0.0041869855	0.9703692	0.02544387
409	NAG	NAG	0.0021605457	0.97921646	0.01862301
410	CAG	NAG	0.0048070657	0.707511	0.28768188
411	CAG	CAG	0.025002323	0.15389499	0.8211028
412	NAG	NAG	0.0019295826	0.9836612	0.014409299
413	CAG	CAG	0.017282635	0.058611635	0.9241058
414	CAG	CAG	0.0495276	0.022538913	0.92793345
415	CAG	CAG	0.09316146	0.09984079	0.8069978
416	NAG	NAG	0.0018904087	0.9868422	0.011267501
417	CAG	CAG	0.06541841	0.079431236	0.8551503
418	CAG	CAG	0.038757164	0.01918278	0.9420601
419	CAG	CAG	0.012472076	0.18334791	0.80417997
420	OAG	OAG	0.6092921	0.02939138	0.36131656
421	NAG	NAG	0.0040929536	0.98574406	0.010162888
422	NAG	NAG	0.002212367	0.99059975	0.0071878936
423	NAG	NAG	0.012873825	0.6158505	0.37127572
424	NAG	NAG	0.0028831544	0.98344874	0.013668092
425	NAG	NAG	0.0018364603	0.9897003	0.008463308
426	OAG	OAG	0.98005664	0.010364134	0.009579166
427	NAG	NAG	0.009261294	0.90082824	0.08991037
428	NAG	NAG	0.0032089646	0.98887783	0.007913035
429	CAG	CAG	0.020145407	0.031245507	0.9486091
430	NAG	NAG	0.0029500294	0.9895	0.007549976
431	NAG	NAG	0.0022153165	0.98895735	0.008827413
432	NAG	NAG	0.0026150772	0.9908454	0.0065394794
433	NAG	NAG	0.0017210767	0.9849864	0.013292539
434	NAG	NAG	0.0029082596	0.98753375	0.009558031
435	NAG	NAG	0.0019370489	0.98443824	0.013624716
436	OAG	OAG	0.9828798	0.006737844	0.010382341
437	NAG	NAG	0.002540401	0.99041224	0.007047321
438	NAG	NAG	0.0020644276	0.9871307	0.010804939
439	NAG	NAG	0.0024439467	0.988933	0.008622964
440	CAG	CAG	0.052875154	0.055242956	0.8918819
441	NAG	NAG	0.0017427331	0.98587334	0.012383984
442	OAG	OAG	0.9752168	0.010265969	0.014517203
443	NAG	NAG	0.0030176698	0.95592993	0.041052364
444	CAG	CAG	0.11312885	0.045356043	0.8415151
445	OAG	OAG	0.98194385	0.008815283	0.009240777
446	OAG	OAG	0.9829977	0.008651786	0.0083504375
447	OAG	OAG	0.95703185	0.0201342	0.022833915
448	NAG	NAG	0.0022894952	0.98241246	0.0152981235
449	CAG	CAG	0.06637481	0.026054429	0.9075706
450	OAG	OAG	0.9827905	0.006965819	0.010243666
451	OAG	OAG	0.88751835	0.06910225	0.04337944
452	CAG	CAG	0.031091083	0.06625313	0.9026559
453	OAG	OAG	0.9833549	0.0069654966	0.009679585
454	NAG	NAG	0.0027568666	0.8832505	0.113992706
455	OAG	OAG	0.9837243	0.0077494406	0.008526199
456	CAG	CAG	0.019601775	0.03226702	0.94813114
457	CAG	CAG	0.03451448	0.03735224	0.92813325
458	NAG	NAG	0.0033435738	0.9851715	0.011484983
459	OAG	OAG	0.9797569	0.011212276	0.009030792
460	OAG	OAG	0.9657041	0.019746738	0.014549345
461	NAG	NAG	0.002733351	0.9780212	0.01924561
462	CAG	CAG	0.027950456	0.14154696	0.83050245
463	OAG	OAG	0.9801999	0.0077787805	0.012021459
464	NAG	NAG	0.002420127	0.98976684	0.007813044
465	OAG	OAG	0.984691	0.007136332	0.008172658
466	CAG	CAG	0.031629786	0.021295868	0.9470745
467	NAG	NAG	0.002859231	0.9894068	0.007733892
468	OAG	OAG	0.98057944	0.00921222	0.010208227
469	OAG	CAG	0.1509368	0.2882844	0.5607787
470	CAG	CAG	0.2000065	0.0637612	0.7362324
471	CAG	CAG	0.09025637	0.3432575	0.5664862
472	CAG	CAG	0.009281126	0.36108378	0.62963504
473	NAG	NAG	0.0025486054	0.97225285	0.025198456
474	NAG	NAG	0.0023384038	0.9903265	0.0073350607
475	NAG	NAG	0.0022975237	0.9903532	0.007349187
476	CAG	NAG	0.0022327276	0.98951226	0.008255005
477	CAG	CAG	0.026207522	0.13066408	0.84312844
478	CAG	CAG	0.012708718	0.08344547	0.90384567
479	OAG	OAG	0.9673732	0.013496066	0.019130694
480	CAG	CAG	0.09333264	0.035170108	0.87149733
481	CAG	CAG	0.03128575	0.02340196	0.9453124
482	NAG	NAG	0.0017774843	0.98772424	0.01049823
483	NAG	NAG	0.0030524086	0.98487043	0.0120770065
484	OAG	OAG	0.9749304	0.012825653	0.012243933
485	CAG	CAG	0.018934919	0.05829849	0.92276657
486	NAG	OAG	0.98055375	0.010355049	0.0090913335
487	OAG	OAG	0.9840975	0.008186337	0.0077161375
488	NAG	NAG	0.0026077975	0.98892456	0.00846766
489	CAG	CAG	0.055252306	0.028737532	0.9160102
