id	label	Sub-task C_preds	OAG-GEN_probs	OAG-NGEN_probs	NAG-GEN_probs	NAG-NGEN_probs	CAG-GEN_probs	CAG-NGEN_probs
41	NAG-NGEN	NAG-NGEN	0.09398855	0.059984036	0.0025800865	0.7800323	0.0052676247	0.058147434
42	NAG-NGEN	NAG-NGEN	0.16884923	0.113747954	0.012935396	0.39818507	0.03429234	0.27198997
43	NAG-NGEN	NAG-NGEN	0.13917302	0.0859121	0.0053056995	0.5560803	0.015316013	0.19821292
44	OAG-GEN	NAG-NGEN	0.17082256	0.11550091	0.013422237	0.3887656	0.035631943	0.2758567
45	OAG-GEN	NAG-NGEN	0.17122239	0.11593232	0.013514259	0.3867132	0.035917576	0.2767005
46	OAG-GEN	NAG-NGEN	0.1714672	0.11613026	0.013565813	0.38576996	0.036055025	0.27701178
47	NAG-NGEN	NAG-NGEN	0.14334576	0.08957326	0.006091775	0.53398985	0.017327342	0.20967206
48	CAG-NGEN	NAG-NGEN	0.16634221	0.11144508	0.012213949	0.41094077	0.032439914	0.26661816
49	NAG-NGEN	NAG-NGEN	0.1697346	0.114563175	0.013177259	0.39369005	0.034941643	0.2738932
50	NAG-NGEN	NAG-NGEN	0.09369447	0.05972742	0.0025712142	0.78090143	0.0052463976	0.05785896
51	OAG-GEN	NAG-NGEN	0.17120257	0.115875535	0.013520608	0.38684878	0.03590898	0.2766435
52	NAG-NGEN	NAG-NGEN	0.10741361	0.06265527	0.0018801524	0.7140517	0.0056612967	0.108338095
53	NAG-NGEN	NAG-NGEN	0.17159167	0.116218895	0.013574057	0.38544303	0.036088306	0.2770839
54	OAG-NGEN	NAG-NGEN	0.105920635	0.06184387	0.0018039928	0.7212487	0.0053925198	0.1037902
55	NAG-NGEN	NAG-NGEN	0.09564219	0.060838632	0.0023863653	0.77429295	0.0051122755	0.061727643
56	NAG-NGEN	NAG-NGEN	0.090999015	0.05680186	0.0022851238	0.7884441	0.0048220064	0.05664798
57	NAG-NGEN	NAG-NGEN	0.09303709	0.059063926	0.0025214776	0.7828205	0.0051640426	0.05739289
58	OAG-NGEN	NAG-NGEN	0.16920072	0.114078045	0.013034636	0.39635742	0.034556594	0.27277267
59	CAG-NGEN	NAG-NGEN	0.17134593	0.1160189	0.013545052	0.38625234	0.035989907	0.27684787
60	NAG-NGEN	NAG-NGEN	0.09483337	0.06065101	0.0025687022	0.77740514	0.00528864	0.059253067
61	NAG-NGEN	NAG-NGEN	0.17053106	0.1152565	0.013373861	0.38996038	0.035476785	0.27540135
62	NAG-NGEN	NAG-NGEN	0.099517986	0.0592757	0.0016346188	0.7530329	0.0045044995	0.08203435
63	NAG-NGEN	NAG-NGEN	0.17150143	0.116162024	0.013571429	0.38563403	0.03607357	0.27705756
64	CAG-NGEN	NAG-NGEN	0.1551798	0.1006621	0.0089433715	0.47012907	0.024380455	0.24070506
65	NAG-NGEN	NAG-NGEN	0.09486602	0.0606769	0.002565872	0.7772803	0.0052867336	0.05932434
66	CAG-NGEN	NAG-NGEN	0.16550606	0.11066455	0.011973775	0.41516164	0.031827506	0.2648665
67	CAG-NGEN	NAG-NGEN	0.17141664	0.11609314	0.013558196	0.38590938	0.036035016	0.27698755
68	OAG-GEN	NAG-NGEN	0.17079583	0.11549307	0.013430982	0.38873044	0.03564527	0.27590433
69	NAG-NGEN	NAG-NGEN	0.09647428	0.05974538	0.001941282	0.76942897	0.0046271444	0.06778303
70	NAG-NGEN	NAG-NGEN	0.10925379	0.06373612	0.0019849685	0.70513636	0.006014038	0.113874756
71	NAG-NGEN	NAG-NGEN	0.09368072	0.059706718	0.0025681925	0.78094274	0.0052421666	0.057859376
72	NAG-NGEN	NAG-NGEN	0.1706726	0.11537475	0.013397388	0.38938367	0.03555262	0.2756189
73	NAG-NGEN	NAG-NGEN	0.09557157	0.060832787	0.0024090817	0.77462786	0.0051348573	0.06142384
74	NAG-NGEN	NAG-NGEN	0.13717048	0.08420021	0.0049667107	0.56657016	0.014433615	0.19265902
75	CAG-NGEN	NAG-NGEN	0.1689892	0.11390398	0.012977246	0.39716026	0.0344204	0.27254882
76	NAG-NGEN	NAG-NGEN	0.16892721	0.11386718	0.012951295	0.3973854	0.034369584	0.27249932
77	NAG-NGEN	NAG-NGEN	0.12879428	0.0773945	0.0037630382	0.60944074	0.011217522	0.16938983
78	NAG-NGEN	NAG-NGEN	0.16610923	0.111237325	0.012154097	0.4119985	0.032281563	0.26621932
79	CAG-NGEN	NAG-NGEN	0.12120448	0.071686745	0.002925971	0.64718646	0.008867585	0.14812878
80	CAG-NGEN	NAG-NGEN	0.095771655	0.060659528	0.0023027915	0.773644	0.0050189947	0.06260299
81	OAG-NGEN	NAG-NGEN	0.12747154	0.07637272	0.0035993834	0.61608964	0.0107671935	0.16569956
82	NAG-NGEN	NAG-NGEN	0.1705689	0.11534312	0.013381414	0.38935974	0.03553101	0.275816
83	NAG-NGEN	NAG-NGEN	0.094385706	0.060314428	0.0025849014	0.7788418	0.0052888314	0.058584157
84	OAG-NGEN	NAG-NGEN	0.16369748	0.10895106	0.011436259	0.42451966	0.030483685	0.26091176
85	NAG-NGEN	NAG-NGEN	0.09592303	0.0605102	0.0022186062	0.7727906	0.0049274536	0.06363013
86	OAG-GEN	NAG-NGEN	0.0959145	0.060563445	0.00223375	0.772844	0.0049454514	0.06349878
87	NAG-NGEN	NAG-NGEN	0.17148852	0.11616299	0.013557691	0.38565937	0.036052685	0.27707863
88	OAG-GEN	NAG-NGEN	0.09972959	0.059325553	0.0016324262	0.7519437	0.0045205816	0.08284806
89	NAG-NGEN	NAG-NGEN	0.09306839	0.059106328	0.0025269664	0.7827136	0.005171729	0.05741293
90	NAG-NGEN	NAG-NGEN	0.17150643	0.116167225	0.01357651	0.38557023	0.036084924	0.27709454
91	CAG-NGEN	NAG-NGEN	0.16257106	0.10787629	0.011102636	0.43031412	0.02966091	0.258475
92	CAG-NGEN	NAG-NGEN	0.17117128	0.115846865	0.013511379	0.38702226	0.035884365	0.27656403
93	NAG-NGEN	NAG-NGEN	0.0913261	0.05720385	0.0023327575	0.7875438	0.004887786	0.05670576
94	CAG-NGEN	NAG-NGEN	0.16630802	0.111441195	0.012212795	0.41076216	0.032442156	0.26683366
95	CAG-NGEN	NAG-NGEN	0.17136398	0.116031155	0.013547907	0.38618508	0.03599902	0.27687293
96	CAG-NGEN	NAG-NGEN	0.1699925	0.114796706	0.013250835	0.39237067	0.035135336	0.274454
97	CAG-NGEN	NAG-NGEN	0.16947071	0.11435869	0.013102248	0.39479092	0.034762528	0.27351505
98	NAG-NGEN	NAG-NGEN	0.09234708	0.058344115	0.0024558692	0.7847492	0.0050636902	0.05703984
99	CAG-NGEN	NAG-NGEN	0.17116366	0.115861475	0.013517836	0.38688123	0.035905667	0.27666998
100	NAG-NGEN	NAG-NGEN	0.093079	0.05909979	0.0025238425	0.78270185	0.0051680407	0.057427604
101	CAG-NGEN	NAG-NGEN	0.17111367	0.115777336	0.0134940725	0.3873505	0.03583394	0.2764305
102	OAG-NGEN	NAG-NGEN	0.17151584	0.11617928	0.013573591	0.3855599	0.03608213	0.27708933
103	CAG-NGEN	NAG-NGEN	0.17097683	0.11565134	0.013464262	0.3879557	0.035748027	0.27620384
104	OAG-GEN	NAG-NGEN	0.17061213	0.115320385	0.013387898	0.38963223	0.035519585	0.27552795
105	NAG-NGEN	NAG-NGEN	0.092250675	0.05822372	0.0024427944	0.78504056	0.005044959	0.05699733
106	NAG-NGEN	NAG-NGEN	0.10970033	0.06398881	0.002013755	0.70299596	0.006107126	0.11519406
107	NAG-NGEN	NAG-NGEN	0.13676438	0.08385855	0.0049005863	0.5686695	0.014260153	0.19154683
108	NAG-NGEN	NAG-NGEN	0.1304517	0.07869871	0.003978214	0.60106754	0.0118017215	0.17400213
109	NAG-NGEN	NAG-NGEN	0.09931345	0.05922969	0.0016376303	0.75408626	0.0044892966	0.081243694
110	CAG-NGEN	NAG-NGEN	0.1714788	0.11613732	0.013567573	0.38574034	0.036059905	0.27701595
111	NAG-NGEN	NAG-NGEN	0.095542684	0.060889598	0.0024325503	0.7747566	0.005161549	0.061216906
112	CAG-NGEN	NAG-NGEN	0.1714492	0.116141446	0.013556871	0.38568678	0.0360548	0.27711087
113	NAG-NGEN	NAG-NGEN	0.1050188	0.06137616	0.0017614389	0.72569543	0.005235492	0.10091275
114	OAG-GEN	NAG-NGEN	0.124727726	0.074283995	0.0032887147	0.6297862	0.009899245	0.15801404
115	NAG-NGEN	NAG-NGEN	0.09497569	0.060725123	0.00255342	0.7769316	0.005276695	0.059537444
116	NAG-NGEN	NAG-NGEN	0.10921014	0.063688755	0.0019848691	0.70534	0.0060126414	0.113763526
117	NAG-NGEN	NAG-NGEN	0.09460546	0.06051636	0.0025857964	0.7781241	0.0052993735	0.05886893
118	OAG-NGEN	NAG-NGEN	0.16855869	0.11349645	0.012865676	0.39950043	0.034104872	0.27147385
119	NAG-NGEN	NAG-NGEN	0.09475072	0.060604032	0.002575551	0.77766746	0.0052931914	0.059109144
120	CAG-GEN	NAG-NGEN	0.09763716	0.059179723	0.001722226	0.7628471	0.004447346	0.07416631
121	NAG-NGEN	NAG-NGEN	0.16922772	0.11408215	0.013032753	0.3963744	0.034554444	0.2727283
122	NAG-NGEN	NAG-NGEN	0.095894106	0.060489833	0.0022230009	0.7729273	0.004930645	0.06353517
123	NAG-NGEN	NAG-NGEN	0.09388739	0.05993556	0.002586334	0.78029525	0.0052720373	0.05802342
124	NAG-NGEN	NAG-NGEN	0.17100725	0.11569069	0.013475168	0.38778833	0.03577707	0.27626157
125	OAG-GEN	NAG-NGEN	0.095100515	0.060821794	0.0025433947	0.77647215	0.0052710944	0.059791066
126	NAG-NGEN	NAG-NGEN	0.09638469	0.059835173	0.0019730397	0.7699626	0.0046598744	0.06718468
127	NAG-NGEN	NAG-NGEN	0.10388316	0.060829323	0.0017147788	0.731213	0.0050510634	0.09730852
128	NAG-NGEN	NAG-NGEN	0.16792323	0.1129111	0.0126801655	0.40278986	0.03362458	0.27007097
129	NAG-NGEN	NAG-NGEN	0.099409066	0.059255227	0.0016361793	0.7535881	0.004495749	0.08161567
130	NAG-NGEN	NAG-NGEN	0.09525582	0.06084956	0.0025094901	0.77592784	0.005238014	0.060219094
131	OAG-GEN	NAG-NGEN	0.09315022	0.059184674	0.0025321771	0.7824802	0.0051805326	0.05747223
132	OAG-GEN	NAG-NGEN	0.1535276	0.09906082	0.008494197	0.47906527	0.023282858	0.23656926
133	OAG-NGEN	NAG-NGEN	0.09293737	0.05897854	0.0025172238	0.7830763	0.0051558223	0.057334725
134	CAG-NGEN	NAG-NGEN	0.14621782	0.092174254	0.006696599	0.5186019	0.01885128	0.21745802
135	CAG-NGEN	NAG-NGEN	0.16978012	0.11457266	0.013178767	0.39370075	0.034944985	0.27382255
136	NAG-NGEN	NAG-NGEN	0.16233887	0.10763531	0.011021799	0.43177933	0.029465016	0.25775948
137	OAG-GEN	NAG-NGEN	0.17011291	0.11487358	0.013265281	0.3920511	0.035181094	0.27451617
138	OAG-NGEN	NAG-NGEN	0.09555947	0.060867667	0.0024222003	0.77470136	0.005150058	0.06129909
139	NAG-NGEN	NAG-NGEN	0.09623275	0.060033824	0.0020389387	0.770884	0.0047297147	0.06608084
140	NAG-NGEN	NAG-NGEN	0.09461938	0.060494147	0.0025791272	0.77810407	0.0052915486	0.05891167
141	NAG-NGEN	NAG-NGEN	0.15085931	0.09650297	0.007797401	0.49360937	0.021578843	0.22965212
142	CAG-NGEN	NAG-NGEN	0.121778466	0.0720994	0.0029834602	0.64439225	0.009031284	0.14971524
143	NAG-NGEN	NAG-NGEN	0.09586514	0.060538135	0.0022456213	0.7731299	0.004955798	0.0632655
144	CAG-NGEN	NAG-NGEN	0.17128755	0.115952864	0.013531173	0.38654327	0.035947338	0.2767379
145	NAG-NGEN	NAG-NGEN	0.10179422	0.059935845	0.0016504996	0.741544	0.004749268	0.09032642
146	OAG-GEN	NAG-NGEN	0.095944256	0.060445216	0.0021992845	0.7726596	0.004904556	0.06384703
147	NAG-NGEN	NAG-NGEN	0.095562294	0.06084258	0.002415158	0.7746794	0.005141607	0.06135895
148	CAG-GEN	NAG-NGEN	0.17070046	0.11538883	0.013395638	0.38933152	0.035554677	0.27562872
149	NAG-NGEN	NAG-NGEN	0.1711396	0.1158185	0.01350412	0.38716063	0.035864025	0.27651307
150	NAG-NGEN	NAG-NGEN	0.11646721	0.06835816	0.0025012756	0.67032	0.007620629	0.13473272
151	NAG-NGEN	NAG-NGEN	0.09383075	0.059866935	0.002579121	0.7804791	0.0052609826	0.05798308
152	CAG-NGEN	NAG-NGEN	0.17131211	0.11596442	0.013528398	0.38654327	0.035943985	0.27670786
153	CAG-NGEN	NAG-NGEN	0.1709143	0.11566345	0.013427633	0.38819954	0.035691887	0.27610332
154	CAG-NGEN	NAG-NGEN	0.16900201	0.11388975	0.012976603	0.39741558	0.034403663	0.2723124
155	CAG-NGEN	NAG-NGEN	0.17133631	0.116021164	0.013539589	0.3862717	0.035983685	0.27684757
156	NAG-NGEN	NAG-NGEN	0.09403892	0.060033508	0.0025826592	0.77988297	0.0052726683	0.058189288
157	NAG-NGEN	NAG-NGEN	0.09547694	0.06086289	0.002447296	0.7750522	0.0051751626	0.060985558
158	CAG-NGEN	NAG-NGEN	0.095989466	0.060327243	0.002161707	0.77236396	0.004862357	0.06429534
159	NAG-NGEN	NAG-NGEN	0.09539419	0.060875446	0.0024748913	0.77538306	0.0052038524	0.06066841
160	NAG-NGEN	NAG-NGEN	0.09400175	0.060010325	0.002584061	0.77998203	0.005273138	0.058148555
161	CAG-NGEN	NAG-NGEN	0.16041778	0.10577091	0.010450777	0.44194242	0.028060118	0.2533579
162	OAG-NGEN	NAG-NGEN	0.108078636	0.06304371	0.0019165294	0.7108222	0.0057850834	0.11035373
163	CAG-NGEN	NAG-NGEN	0.1557842	0.10125367	0.009111678	0.46685252	0.0247928	0.24220498
164	NAG-GEN	NAG-NGEN	0.16514905	0.110332735	0.011868726	0.41694656	0.031564016	0.26413894
165	NAG-NGEN	NAG-NGEN	0.0919664	0.057917714	0.0024110733	0.7858192	0.004998748	0.05688678
166	OAG-GEN	NAG-NGEN	0.14797713	0.09379263	0.00710504	0.509095	0.01986367	0.22216658
167	CAG-NGEN	NAG-NGEN	0.17118677	0.11586051	0.013513943	0.3869659	0.03589198	0.27658087
168	NAG-NGEN	NAG-NGEN	0.1705056	0.11526694	0.0133679705	0.38983616	0.035480887	0.2755425
169	OAG-GEN	NAG-NGEN	0.17088412	0.11555165	0.013428593	0.3885572	0.035657704	0.27592078
170	NAG-NGEN	NAG-NGEN	0.093147956	0.059168056	0.0025296584	0.7825156	0.005177433	0.05746146
171	NAG-NGEN	NAG-NGEN	0.16985953	0.11464419	0.0131967645	0.3933157	0.034996722	0.273987
172	CAG-NGEN	NAG-NGEN	0.17154676	0.11618698	0.013567016	0.38559893	0.03606883	0.2770316
173	CAG-NGEN	NAG-NGEN	0.17157702	0.116238125	0.013578381	0.38534394	0.03610528	0.27715728
174	NAG-NGEN	NAG-NGEN	0.17153248	0.11618415	0.013577526	0.38552424	0.036089305	0.27709228
175	CAG-NGEN	NAG-NGEN	0.17070001	0.115422815	0.013417674	0.3890393	0.03560455	0.27581567
176	OAG-NGEN	NAG-NGEN	0.171419	0.116082616	0.013553057	0.38600934	0.036019187	0.27691665
177	NAG-NGEN	NAG-NGEN	0.096143655	0.0601421	0.002082222	0.7714444	0.004775954	0.06541175
178	OAG-GEN	NAG-NGEN	0.17079961	0.115505815	0.013432878	0.38865268	0.035653803	0.2759551
179	OAG-NGEN	NAG-NGEN	0.104196675	0.06098652	0.0017262143	0.7297144	0.0050975196	0.098278746
180	OAG-NGEN	NAG-NGEN	0.09326477	0.059296593	0.0025402193	0.7821627	0.005194117	0.05754163
181	NAG-NGEN	NAG-NGEN	0.10636968	0.062085073	0.0018256233	0.7190969	0.0054703113	0.10515237
182	NAG-NGEN	NAG-NGEN	0.095087685	0.0607897	0.002540104	0.7765371	0.0052661505	0.059779275
183	NAG-NGEN	NAG-NGEN	0.16993159	0.114733934	0.013229969	0.39274967	0.035079405	0.2742755
184	NAG-NGEN	NAG-NGEN	0.09539412	0.060871467	0.0024750838	0.7753953	0.005204021	0.06066002
185	NAG-NGEN	NAG-NGEN	0.094894774	0.060678143	0.0025610789	0.7772015	0.0052822256	0.059382316
186	NAG-NGEN	NAG-NGEN	0.09542139	0.06086192	0.0024651522	0.77528787	0.0051933764	0.060770325
187	OAG-NGEN	NAG-NGEN	0.17134202	0.11602357	0.013551105	0.386156	0.036005303	0.27692208
188	NAG-NGEN	NAG-NGEN	0.17063981	0.11536903	0.013403005	0.38935068	0.035562284	0.27567524
189	NAG-NGEN	NAG-NGEN	0.09521693	0.060842752	0.0025175947	0.7760637	0.005245687	0.060113143
190	NAG-NGEN	NAG-NGEN	0.09330318	0.059332486	0.002542951	0.7820514	0.005198614	0.057571534
191	NAG-NGEN	NAG-NGEN	0.09868335	0.059146333	0.0016548007	0.7573245	0.0044536553	0.078737296
192	NAG-NGEN	NAG-NGEN	0.09549682	0.060847525	0.0024367867	0.7749587	0.005163585	0.06109657
193	OAG-GEN	NAG-NGEN	0.17163646	0.116282254	0.013586153	0.38517866	0.036127564	0.277189
194	NAG-NGEN	NAG-NGEN	0.10348998	0.06064352	0.0017009769	0.7330772	0.004993433	0.09609487
195	OAG-GEN	NAG-NGEN	0.09516979	0.06080321	0.0025237945	0.7762563	0.0052508125	0.059996165
196	OAG-GEN	NAG-NGEN	0.16863354	0.11357712	0.012881126	0.39911196	0.034153964	0.27164218
197	NAG-NGEN	NAG-NGEN	0.17145239	0.11611672	0.013564895	0.38578105	0.03605212	0.2770328
198	NAG-NGEN	NAG-NGEN	0.09309827	0.05913765	0.0025288467	0.7826276	0.005174975	0.05743267
199	CAG-NGEN	NAG-NGEN	0.17112009	0.11582988	0.013493268	0.3872036	0.03585168	0.27650136
200	NAG-NGEN	NAG-NGEN	0.09600008	0.060352605	0.0021631012	0.7723218	0.0048649316	0.06429757
201	NAG-NGEN	NAG-NGEN	0.12368703	0.073502876	0.0031805765	0.6349501	0.009592339	0.15508693
202	OAG-NGEN	NAG-NGEN	0.095479675	0.060879797	0.0024486475	0.775013	0.0051772455	0.061001454
203	OAG-NGEN	NAG-NGEN	0.1407294	0.087258674	0.0055868225	0.54785055	0.016042054	0.20253254
204	CAG-NGEN	NAG-NGEN	0.17133757	0.1160132	0.01355044	0.386157	0.036002986	0.27693886
205	NAG-NGEN	NAG-NGEN	0.096321724	0.059903543	0.001996103	0.7703168	0.0046837754	0.06677805
206	CAG-NGEN	NAG-NGEN	0.17155764	0.11622072	0.013576536	0.38541156	0.03609728	0.2771362
207	NAG-NGEN	NAG-NGEN	0.09192168	0.05788599	0.0024085615	0.7859185	0.004994855	0.05687044
208	CAG-NGEN	NAG-NGEN	0.09490733	0.06071017	0.002564546	0.77714294	0.0052872077	0.05938785
209	OAG-GEN	NAG-NGEN	0.17026117	0.115000814	0.013299596	0.3913623	0.03527625	0.27479988
210	OAG-GEN	NAG-NGEN	0.17076707	0.11546815	0.013427377	0.38882262	0.035632677	0.275882
211	NAG-NGEN	NAG-NGEN	0.17026612	0.11500726	0.013304778	0.3913063	0.03528555	0.27482983
212	NAG-NGEN	NAG-NGEN	0.17158435	0.11625456	0.013590805	0.38515487	0.0361376	0.2772779
213	OAG-NGEN	NAG-NGEN	0.17145602	0.116112374	0.013564196	0.38582477	0.036048498	0.27699408
214	OAG-NGEN	NAG-NGEN	0.17095771	0.115655616	0.013468525	0.3879205	0.03575776	0.2762398
215	NAG-NGEN	NAG-NGEN	0.1167845	0.06856694	0.0025308155	0.66876215	0.0077081244	0.13564755
216	CAG-NGEN	NAG-NGEN	0.1715902	0.11624583	0.013582966	0.3852785	0.036115143	0.27718738
217	NAG-NGEN	NAG-NGEN	0.09191449	0.057851084	0.0024034195	0.7859663	0.004987891	0.056876797
218	NAG-NGEN	NAG-NGEN	0.09181328	0.05774185	0.0023918038	0.7862448	0.004971265	0.056837093
219	NAG-NGEN	NAG-NGEN	0.09150587	0.05740021	0.002354828	0.78707564	0.0049186456	0.05674486
220	NAG-NGEN	NAG-NGEN	0.15210482	0.09769384	0.008115487	0.48679402	0.022357075	0.23293464
221	NAG-NGEN	NAG-NGEN	0.17100789	0.11568901	0.013475624	0.38777542	0.035777487	0.2762747
222	OAG-GEN	NAG-NGEN	0.09846678	0.059122987	0.0016636604	0.7584573	0.0044458644	0.077843286
223	OAG-NGEN	NAG-NGEN	0.1703915	0.11516081	0.01334167	0.390402	0.03540298	0.27530098
224	OAG-GEN	NAG-NGEN	0.15529448	0.100769386	0.008974275	0.4694868	0.024456423	0.24101864
225	NAG-NGEN	NAG-NGEN	0.09094915	0.056734864	0.0022771724	0.7885813	0.004810886	0.05664655
226	NAG-NGEN	NAG-NGEN	0.09715985	0.059321705	0.001784265	0.765513	0.0044851457	0.071735986
227	OAG-NGEN	NAG-NGEN	0.103922874	0.06085938	0.0017157636	0.7310425	0.0050555454	0.09740385
228	NAG-NGEN	NAG-NGEN	0.16730334	0.112341434	0.012498044	0.4059775	0.033159472	0.26872015
229	CAG-NGEN	NAG-NGEN	0.16987388	0.1146533	0.0131991375	0.39327338	0.035004366	0.27399585
230	OAG-GEN	NAG-NGEN	0.11741123	0.06900768	0.002581482	0.6656964	0.0078600105	0.13744314
231	NAG-NGEN	NAG-NGEN	0.17158616	0.116226986	0.013587429	0.38528538	0.036120016	0.27719387
232	NAG-NGEN	NAG-NGEN	0.17017695	0.114936866	0.013286855	0.3916482	0.035235967	0.27471521
233	NAG-NGEN	NAG-NGEN	0.16100831	0.10635046	0.010631897	0.4387384	0.028500492	0.25477058
234	OAG-GEN	NAG-NGEN	0.17175795	0.11640244	0.013613948	0.38457027	0.0362119	0.27744347
235	OAG-GEN	NAG-NGEN	0.17134333	0.11602808	0.013544606	0.38622335	0.035993237	0.27686745
236	NAG-NGEN	NAG-NGEN	0.1711995	0.115890376	0.0135255605	0.38663545	0.035932463	0.27681664
237	OAG-GEN	NAG-NGEN	0.16088949	0.10623675	0.010595518	0.43932897	0.02841344	0.2545359
238	NAG-NGEN	NAG-NGEN	0.09318149	0.059210785	0.002533473	0.78240407	0.005183147	0.057487056
239	CAG-NGEN	NAG-NGEN	0.13722838	0.084248565	0.0049681156	0.5662243	0.014443722	0.19288698
240	CAG-NGEN	NAG-NGEN	0.09151292	0.05740209	0.0023546705	0.78705895	0.0049185096	0.056753006
241	NAG-NGEN	NAG-NGEN	0.10088622	0.05963897	0.0016350149	0.74609506	0.004636699	0.087107934
242	OAG-NGEN	NAG-NGEN	0.093360595	0.059396558	0.002549004	0.78186905	0.0052078264	0.057616945
243	CAG-NGEN	NAG-NGEN	0.17156418	0.11622818	0.013565865	0.38540426	0.03608359	0.27715394
