id	label	Sub-task C_preds	OAG-GEN_probs	OAG-NGEN_probs	NAG-GEN_probs	NAG-NGEN_probs	CAG-GEN_probs	CAG-NGEN_probs
42	NAG-NGEN	NAG-NGEN	0.0017824579	0.004268241	0.0029587552	0.9823904	0.0028097506	0.005790451
43	NAG-NGEN	NAG-NGEN	0.0028707723	0.004649374	0.0032542243	0.9818434	0.0030575974	0.0043247566
44	CAG-NGEN	CAG-NGEN	0.011245629	0.20799719	0.015200998	0.10451439	0.011526427	0.64951533
45	OAG-GEN	OAG-GEN	0.93259376	0.010490369	0.017434172	0.0051940354	0.02982845	0.004459125
46	CAG-NGEN	CAG-NGEN	0.007075916	0.061671432	0.018571774	0.06525402	0.022348702	0.8250781
47	NAG-NGEN	NAG-NGEN	0.0016995386	0.0032018602	0.002955677	0.9828468	0.0031675089	0.006128477
48	NAG-NGEN	NAG-NGEN	0.0013508602	0.0032920425	0.0034669891	0.98046607	0.0027889714	0.008634921
49	CAG-NGEN	CAG-NGEN	0.0055796984	0.067277186	0.015697587	0.09182817	0.012473712	0.8071436
50	NAG-NGEN	NAG-NGEN	0.0019809774	0.0037053002	0.0032886018	0.9830882	0.0031626069	0.0047743535
51	NAG-NGEN	NAG-NGEN	0.0013832399	0.0030395428	0.0027251001	0.98491716	0.0025147453	0.005420323
52	NAG-NGEN	NAG-NGEN	0.0018139886	0.0045870743	0.0047420557	0.97376144	0.005201235	0.009894195
53	CAG-NGEN	CAG-NGEN	0.0070418697	0.09695931	0.017383974	0.063410126	0.011745586	0.80345917
54	OAG-GEN	OAG-GEN	0.91553795	0.017966788	0.020537069	0.0038506251	0.03780842	0.0042992486
55	NAG-NGEN	NAG-NGEN	0.0020321405	0.008111854	0.004763252	0.92944485	0.0041733533	0.051474594
56	OAG-GEN	OAG-GEN	0.9149213	0.0270555	0.022447217	0.0036827046	0.026610851	0.0052824146
57	OAG-GEN	OAG-GEN	0.92332774	0.027140232	0.018465487	0.004092251	0.02211151	0.0048629646
58	CAG-NGEN	CAG-NGEN	0.003701839	0.028950393	0.016827093	0.2354247	0.012414569	0.7026814
59	OAG-NGEN	OAG-NGEN	0.27533746	0.5752181	0.046120442	0.022205591	0.03701787	0.044100624
60	NAG-NGEN	NAG-NGEN	0.0031169502	0.005595002	0.0058921333	0.9695175	0.006526732	0.009351738
61	NAG-NGEN	NAG-NGEN	0.0035035892	0.013121887	0.004030782	0.9550907	0.0030593125	0.021193704
62	OAG-GEN	OAG-GEN	0.6072557	0.11928968	0.08589942	0.0092958	0.14976269	0.028496709
63	OAG-NGEN	OAG-NGEN	0.051785517	0.7293933	0.03315161	0.06533974	0.021833489	0.09849634
64	CAG-NGEN	CAG-NGEN	0.0072265286	0.036577616	0.022547938	0.14444405	0.028023582	0.76118046
65	NAG-NGEN	NAG-NGEN	0.0016082163	0.0033240777	0.0030834482	0.98371935	0.0027819476	0.0054831468
66	NAG-NGEN	NAG-NGEN	0.0013004247	0.003405906	0.0029336156	0.9826982	0.0027182752	0.0069434145
67	OAG-NGEN	OAG-NGEN	0.06578502	0.4191065	0.05716374	0.031754967	0.06393111	0.36225864
68	NAG-NGEN	NAG-NGEN	0.004154709	0.01257868	0.019574856	0.82829416	0.017561035	0.11783646
69	OAG-GEN	NAG-GEN	0.06796165	0.112004966	0.24440376	0.16023108	0.20576763	0.20963095
70	NAG-NGEN	NAG-NGEN	0.0013625611	0.003935731	0.0032751092	0.970269	0.0032617138	0.017895939
71	NAG-NGEN	NAG-NGEN	0.0020425704	0.0034332213	0.003085703	0.98354864	0.0032053324	0.0046848184
72	NAG-NGEN	NAG-NGEN	0.0024607598	0.007884309	0.008319238	0.92960465	0.008159836	0.043571364
73	NAG-NGEN	NAG-NGEN	0.002225658	0.0036579156	0.003846795	0.9811353	0.003947218	0.00518688
74	NAG-GEN	CAG-GEN	0.1228961	0.08764041	0.26500225	0.08963805	0.29368836	0.14113484
75	NAG-NGEN	NAG-NGEN	0.0015102738	0.003162619	0.003114037	0.9842913	0.0027761026	0.005145713
76	NAG-NGEN	NAG-NGEN	0.0013474801	0.0032655	0.0031107184	0.9836593	0.0028944113	0.005722704
77	NAG-NGEN	NAG-NGEN	0.0017513711	0.0036367897	0.0030427505	0.9837498	0.0031100868	0.0047093392
78	NAG-NGEN	NAG-NGEN	0.0017902886	0.0038625693	0.0032155402	0.98201764	0.003044781	0.0060690036
79	CAG-NGEN	CAG-NGEN	0.009349701	0.07795219	0.04558372	0.21292137	0.031646676	0.6225463
80	OAG-NGEN	CAG-NGEN	0.01207927	0.14770122	0.018821644	0.040806893	0.026817113	0.75377387
81	OAG-NGEN	CAG-NGEN	0.0085425945	0.17381491	0.015216996	0.1107436	0.012211515	0.67947036
82	NAG-NGEN	NAG-NGEN	0.0015027339	0.0046063517	0.0032647247	0.9737271	0.002840134	0.014059054
83	NAG-GEN	NAG-GEN	0.063945495	0.09939006	0.23103829	0.16203484	0.22391598	0.2196753
84	OAG-GEN	OAG-GEN	0.28604946	0.1060018	0.2155332	0.05220121	0.26460305	0.07561125
85	CAG-NGEN	CAG-GEN	0.13614719	0.12923254	0.21499097	0.08718217	0.27114406	0.16130291
86	NAG-NGEN	NAG-NGEN	0.016809411	0.025184438	0.031337067	0.8432041	0.043884683	0.039580412
87	NAG-NGEN	NAG-NGEN	0.0030135112	0.012445331	0.0123984665	0.7798006	0.012176947	0.18016523
88	OAG-NGEN	OAG-GEN	0.60419405	0.21707806	0.07304618	0.011013415	0.0681026	0.026565742
89	NAG-NGEN	NAG-NGEN	0.0019551003	0.0035522573	0.0032239906	0.9832607	0.0032627857	0.004745182
90	OAG-NGEN	OAG-NGEN	0.13057548	0.6388871	0.058470223	0.031159041	0.06003022	0.080877885
91	OAG-GEN	OAG-GEN	0.91893935	0.014388132	0.019327715	0.006837925	0.03529505	0.0052117095
92	CAG-NGEN	CAG-NGEN	0.040660188	0.3685209	0.04347226	0.043507047	0.035964243	0.46787542
93	CAG-NGEN	CAG-NGEN	0.0155137135	0.2690034	0.020370204	0.05564043	0.017111702	0.62236065
94	NAG-NGEN	NAG-NGEN	0.0019240506	0.0045078495	0.0038256783	0.9733181	0.0034687866	0.012955526
95	NAG-NGEN	NAG-NGEN	0.0014580666	0.002966784	0.0030339188	0.9826711	0.0029444108	0.0069258227
96	NAG-NGEN	NAG-NGEN	0.06759666	0.099364564	0.19080457	0.369336	0.18607672	0.086821415
97	NAG-GEN	NAG-NGEN	0.04664847	0.060700282	0.19464594	0.32095203	0.19814621	0.17890713
98	NAG-NGEN	NAG-NGEN	0.0016346469	0.0031686812	0.0031610616	0.9842209	0.0030724728	0.004742142
99	NAG-NGEN	NAG-NGEN	0.0018985932	0.0033096126	0.0027580934	0.9842636	0.002895782	0.004874375
100	CAG-NGEN	CAG-NGEN	0.009696922	0.052262254	0.021086333	0.13276842	0.03101345	0.7531726
101	NAG-NGEN	NAG-NGEN	0.001907286	0.00334727	0.0031216936	0.9806924	0.0037342757	0.007197277
102	NAG-NGEN	NAG-NGEN	0.0014801786	0.0037913534	0.002897231	0.9808799	0.0025717758	0.008379455
103	CAG-NGEN	CAG-NGEN	0.011473713	0.104516886	0.018858936	0.03400542	0.023090182	0.80805475
104	NAG-NGEN	NAG-NGEN	0.001561522	0.0031697284	0.0030943372	0.98412704	0.0030456013	0.00500196
105	NAG-NGEN	NAG-NGEN	0.0022495976	0.008108284	0.009632647	0.8651539	0.008437045	0.10641861
106	NAG-NGEN	NAG-NGEN	0.0013508331	0.003938436	0.0031759979	0.9750006	0.0025907368	0.013943487
107	NAG-NGEN	NAG-NGEN	0.0017805017	0.0050839256	0.006063964	0.94568413	0.0055456907	0.035841648
108	NAG-NGEN	NAG-NGEN	0.0022613343	0.0044758967	0.00337509	0.9813843	0.0036046617	0.004898797
109	CAG-GEN	CAG-NGEN	0.019318234	0.304141	0.01990061	0.041790638	0.028632205	0.5862174
110	CAG-NGEN	CAG-NGEN	0.03027433	0.43677577	0.022247296	0.033542875	0.02732921	0.44983053
111	OAG-GEN	OAG-GEN	0.93757045	0.016599892	0.0156126665	0.003947156	0.022023268	0.004246657
112	NAG-NGEN	NAG-NGEN	0.0013704572	0.00328495	0.0025854327	0.98506135	0.0024987306	0.0051991325
113	OAG-GEN	OAG-GEN	0.90860873	0.027187211	0.023640422	0.0045717754	0.03090283	0.0050890385
114	NAG-NGEN	NAG-NGEN	0.0037046783	0.0056912294	0.004982913	0.9737466	0.0056622145	0.0062121763
115	CAG-NGEN	CAG-NGEN	0.009837413	0.050808504	0.03686243	0.16789253	0.045785792	0.6888134
116	CAG-NGEN	CAG-NGEN	0.006741556	0.071467064	0.018873576	0.06332103	0.013805132	0.8257917
117	NAG-NGEN	NAG-NGEN	0.00145293	0.0034559239	0.0027879141	0.9811377	0.0026677933	0.008497649
118	NAG-NGEN	NAG-NGEN	0.0066350414	0.02802485	0.03713449	0.5539302	0.036693286	0.33758217
119	OAG-GEN	OAG-GEN	0.9135661	0.013311213	0.022592813	0.004906776	0.041342907	0.004280127
120	OAG-NGEN	CAG-NGEN	0.016699784	0.33886945	0.020848537	0.046073567	0.015350341	0.5621584
121	NAG-NGEN	NAG-NGEN	0.0014448392	0.0029887685	0.0027675668	0.984734	0.0026914864	0.0053735096
122	NAG-NGEN	NAG-NGEN	0.001736588	0.0037180274	0.003481445	0.980915	0.0030537187	0.007094978
123	NAG-NGEN	NAG-NGEN	0.0038196975	0.008368698	0.0033643516	0.9747514	0.0032906316	0.006405281
124	CAG-NGEN	NAG-NGEN	0.0038337517	0.027344612	0.015510304	0.5279777	0.009248849	0.41608483
125	OAG-NGEN	OAG-NGEN	0.24140945	0.5880102	0.05161746	0.023150405	0.0400479	0.055764657
126	CAG-NGEN	CAG-NGEN	0.008170169	0.1198628	0.017031308	0.113830894	0.022564195	0.7185406
127	NAG-NGEN	NAG-NGEN	0.0012872185	0.0053296187	0.004230109	0.95520455	0.0032085774	0.030739984
128	CAG-NGEN	CAG-NGEN	0.013982443	0.24488664	0.015894415	0.15549308	0.013083331	0.55666
129	OAG-NGEN	OAG-NGEN	0.06782184	0.7080432	0.03216487	0.029147474	0.023909623	0.13891307
130	NAG-GEN	OAG-NGEN	0.08332254	0.6081628	0.04487732	0.034934163	0.04669526	0.18200783
131	NAG-NGEN	NAG-NGEN	0.00264626	0.010559405	0.007293171	0.9474638	0.0043285526	0.02770884
132	CAG-GEN	CAG-NGEN	0.02730258	0.07931453	0.044399343	0.045344364	0.07422681	0.7294124
133	NAG-NGEN	NAG-NGEN	0.0014132457	0.0031075282	0.0027217977	0.9844626	0.0023698998	0.0059247413
134	CAG-NGEN	CAG-NGEN	0.0048026345	0.039866783	0.019162685	0.10884928	0.015142551	0.8121761
135	CAG-NGEN	CAG-NGEN	0.056977533	0.2995244	0.034956686	0.020644905	0.054888535	0.53300804
136	NAG-NGEN	NAG-GEN	0.1076628	0.15593778	0.27162495	0.116019286	0.20435277	0.14440246
137	NAG-NGEN	NAG-NGEN	0.0013658365	0.0035012409	0.0031688625	0.98133045	0.0028094319	0.007824306
138	OAG-GEN	OAG-GEN	0.9390839	0.009536717	0.016835336	0.003906904	0.026558002	0.004079235
139	OAG-NGEN	OAG-NGEN	0.077189416	0.7283428	0.03532434	0.034038078	0.02684738	0.09825803
140	NAG-NGEN	NAG-NGEN	0.0029179512	0.02289984	0.011149578	0.79351526	0.008318671	0.16119868
141	NAG-NGEN	NAG-NGEN	0.002225658	0.0036579156	0.003846795	0.9811353	0.003947218	0.00518688
142	CAG-NGEN	NAG-NGEN	0.004368718	0.023951262	0.030909594	0.55410445	0.02009458	0.3665715
143	OAG-NGEN	OAG-NGEN	0.25031665	0.60033363	0.045567825	0.022694897	0.036806226	0.044280935
144	CAG-NGEN	CAG-NGEN	0.010333819	0.13075808	0.018399924	0.05770021	0.024491632	0.7583163
145	OAG-GEN	OAG-GEN	0.9393638	0.008738082	0.016847808	0.00451095	0.02646882	0.00407053
146	NAG-NGEN	NAG-NGEN	0.004480902	0.015860625	0.010194174	0.90676385	0.011687895	0.051012594
147	NAG-NGEN	NAG-NGEN	0.0017807462	0.00649767	0.0060642534	0.96265775	0.006393786	0.016605798
148	NAG-NGEN	NAG-NGEN	0.002111311	0.003358775	0.0028367883	0.98454857	0.0028521842	0.0042924765
149	CAG-NGEN	CAG-NGEN	0.028558526	0.13695683	0.08865379	0.17579614	0.07721708	0.49281764
150	NAG-NGEN	NAG-NGEN	0.001966195	0.0033971732	0.0032457937	0.98363024	0.003324555	0.0044360026
151	NAG-NGEN	NAG-NGEN	0.0027092984	0.006683459	0.007246936	0.9107227	0.0066734534	0.06596415
152	CAG-NGEN	CAG-NGEN	0.022966605	0.32660115	0.03971629	0.11760138	0.036174837	0.45693976
153	NAG-NGEN	NAG-NGEN	0.0014079502	0.003070579	0.0027136684	0.9852521	0.0026239143	0.004931696
154	CAG-NGEN	CAG-NGEN	0.009307984	0.068842955	0.022627976	0.07965055	0.028565548	0.79100496
155	NAG-GEN	OAG-GEN	0.39608684	0.08252133	0.1782691	0.05235317	0.23673165	0.054038096
156	NAG-NGEN	CAG-NGEN	0.004336217	0.03952191	0.015430502	0.29765368	0.012022026	0.6310358
157	NAG-NGEN	NAG-NGEN	0.0013105597	0.0048586256	0.005606924	0.95142025	0.004209633	0.032593943
158	OAG-GEN	OAG-GEN	0.9302802	0.012840553	0.020518916	0.0041717975	0.028506385	0.0036821077
159	NAG-NGEN	NAG-NGEN	0.0018660965	0.0032569938	0.0033330263	0.9839713	0.0033201715	0.0042523835
160	NAG-NGEN	CAG-NGEN	0.006039085	0.06579169	0.014179519	0.37846687	0.0158497	0.5196732
161	NAG-NGEN	NAG-NGEN	0.0020119506	0.004904584	0.008615887	0.9493655	0.00781529	0.027286755
162	NAG-NGEN	NAG-NGEN	0.029395726	0.0357258	0.032236308	0.8521872	0.02801837	0.022436606
163	NAG-NGEN	CAG-NGEN	0.07413319	0.3029444	0.09697339	0.09488513	0.070520446	0.36054346
164	NAG-NGEN	NAG-NGEN	0.0031329254	0.017340451	0.0077010924	0.9233847	0.0069237757	0.04151699
165	NAG-NGEN	NAG-NGEN	0.002225658	0.0036579156	0.003846795	0.9811353	0.003947218	0.00518688
166	NAG-NGEN	NAG-NGEN	0.0018916016	0.0032889782	0.0027485278	0.9846594	0.0027959326	0.0046155686
167	OAG-GEN	OAG-GEN	0.93917453	0.011470409	0.01607386	0.004117503	0.025342083	0.0038216086
168	CAG-NGEN	CAG-NGEN	0.0063756406	0.021681644	0.023807075	0.31158218	0.027664099	0.6088893
169	NAG-NGEN	NAG-NGEN	0.0022788497	0.0035525097	0.002739715	0.98436314	0.0025170306	0.0045486824
170	CAG-GEN	CAG-NGEN	0.083116375	0.10684826	0.16804299	0.073524855	0.21974775	0.34871992
171	NAG-NGEN	NAG-NGEN	0.0013809833	0.0032197533	0.0030534158	0.9810062	0.0030493098	0.008290203
172	CAG-NGEN	CAG-NGEN	0.020448342	0.30477688	0.01900843	0.044540677	0.033896033	0.57732964
173	CAG-NGEN	CAG-NGEN	0.004422732	0.032049734	0.017905781	0.25770405	0.01238275	0.675535
174	NAG-GEN	OAG-GEN	0.31445378	0.08894612	0.19201422	0.037758026	0.29665583	0.07017213
175	NAG-NGEN	NAG-NGEN	0.0017501272	0.0030037013	0.0026627895	0.98262984	0.0027515765	0.007202087
176	OAG-GEN	OAG-GEN	0.9419164	0.010667271	0.015719287	0.003922941	0.02381559	0.003958527
177	NAG-NGEN	NAG-NGEN	0.0013125741	0.003203699	0.0027779166	0.9832888	0.0024655883	0.006951441
178	NAG-NGEN	NAG-NGEN	0.0017756815	0.0035601866	0.002693312	0.98322695	0.0023842247	0.006359664
179	CAG-NGEN	CAG-NGEN	0.009570012	0.09248252	0.019066254	0.040536176	0.015654128	0.8226909
180	NAG-NGEN	NAG-NGEN	0.0014432562	0.0031993496	0.0030004447	0.98426735	0.0029375926	0.0051521827
181	CAG-NGEN	CAG-NGEN	0.007436739	0.07480884	0.02767522	0.0732243	0.018597208	0.7982576
182	OAG-GEN	OAG-NGEN	0.028161205	0.44295332	0.01971191	0.041865632	0.025613502	0.44169453
183	NAG-NGEN	NAG-NGEN	0.0014224452	0.003227479	0.0027667633	0.9843181	0.002628024	0.0056373007
184	NAG-NGEN	NAG-NGEN	0.0014209219	0.0032576912	0.002621997	0.98452836	0.002683623	0.005487232
185	CAG-NGEN	CAG-NGEN	0.007979423	0.06721129	0.0157795	0.0405908	0.016109971	0.852329
186	CAG-NGEN	CAG-NGEN	0.005806084	0.058831736	0.020959388	0.064245135	0.015371648	0.834786
187	NAG-NGEN	NAG-NGEN	0.0014610586	0.0028869074	0.0031043424	0.9823604	0.0034813653	0.00670608
188	NAG-NGEN	NAG-NGEN	0.0013105441	0.004150907	0.0047374633	0.9683897	0.003607554	0.017804185
189	CAG-NGEN	CAG-NGEN	0.010601947	0.10073636	0.017665345	0.04358089	0.0224368	0.8049787
190	NAG-NGEN	NAG-NGEN	0.0016237368	0.003371384	0.0029557475	0.9834998	0.0026861131	0.005863327
191	OAG-GEN	OAG-GEN	0.9067753	0.019061027	0.024994487	0.007848562	0.036726657	0.004594
192	CAG-NGEN	CAG-NGEN	0.011697775	0.053327546	0.05757973	0.13347524	0.039450794	0.70446897
193	NAG-GEN	CAG-GEN	0.1759923	0.11557427	0.2378464	0.09088338	0.26822096	0.11148271
194	OAG-GEN	OAG-GEN	0.93999356	0.009519116	0.016298214	0.0040500597	0.02605167	0.004087397
195	NAG-NGEN	NAG-NGEN	0.0020635359	0.003397222	0.0026994166	0.9850172	0.002670433	0.0041523324
196	OAG-NGEN	OAG-NGEN	0.018464435	0.50040996	0.022095965	0.069557816	0.015629597	0.37384224
197	NAG-NGEN	NAG-NGEN	0.0015555514	0.0030401777	0.0032597159	0.98269165	0.0032574753	0.00619548
198	OAG-GEN	OAG-GEN	0.9238276	0.024492571	0.018515833	0.0042643533	0.024504073	0.0043956107
199	CAG-NGEN	CAG-NGEN	0.04333633	0.2534095	0.04022194	0.027641814	0.060388763	0.57500166
200	NAG-NGEN	NAG-NGEN	0.0025856127	0.004373812	0.0027315049	0.9816889	0.0027912343	0.005828983
201	NAG-NGEN	NAG-NGEN	0.0013621051	0.0032273652	0.0033562407	0.98178166	0.0036496313	0.006623014
202	OAG-NGEN	OAG-NGEN	0.030456044	0.53362185	0.023905708	0.047099322	0.033863373	0.33105373
203	CAG-NGEN	CAG-NGEN	0.009427237	0.048643712	0.01674105	0.1269187	0.019821215	0.77844805
204	NAG-NGEN	NAG-NGEN	0.0016166639	0.003156418	0.0024937373	0.984373	0.0028321901	0.0055279857
205	NAG-NGEN	NAG-NGEN	0.0035782203	0.029347554	0.006793721	0.7589363	0.005032897	0.19631119
206	NAG-NGEN	NAG-NGEN	0.001978922	0.0036834932	0.0033348785	0.98301554	0.0033806178	0.0046066637
207	NAG-GEN	CAG-NGEN	0.009412648	0.16719137	0.03280378	0.113408275	0.025013342	0.65217066
208	OAG-GEN	OAG-GEN	0.8836858	0.0138296755	0.028841067	0.005767049	0.061947197	0.0059290286
209	NAG-NGEN	NAG-NGEN	0.001983239	0.0033185713	0.0031118786	0.98346186	0.0035544701	0.0045700558
210	CAG-GEN	OAG-GEN	0.9386113	0.0093603395	0.016727509	0.0044300416	0.02697657	0.0038941337
211	NAG-NGEN	NAG-NGEN	0.0015501343	0.0032215056	0.0029160317	0.98424345	0.0027276326	0.005341179
212	NAG-NGEN	NAG-NGEN	0.0019260967	0.003330786	0.0025876244	0.98390603	0.0023933384	0.0058559673
213	CAG-NGEN	CAG-NGEN	0.00883954	0.08463083	0.017826332	0.04046858	0.017754242	0.8304804
214	OAG-GEN	OAG-GEN	0.9343457	0.014385532	0.017961176	0.003732266	0.02563566	0.0039397134
215	NAG-NGEN	NAG-NGEN	0.0027988246	0.014162451	0.008769036	0.77335775	0.008190178	0.19272177
216	CAG-NGEN	CAG-NGEN	0.006466893	0.06382182	0.018531755	0.05432276	0.015345305	0.8415114
217	CAG-NGEN	CAG-NGEN	0.016548956	0.296494	0.017143955	0.047521368	0.023344908	0.59894675
218	OAG-NGEN	OAG-NGEN	0.05163691	0.7053474	0.03636301	0.035881132	0.025496636	0.14527488
219	NAG-NGEN	NAG-NGEN	0.014289586	0.03196221	0.11006304	0.65587354	0.057912137	0.12989947
220	NAG-NGEN	NAG-NGEN	0.0017948506	0.0031344825	0.002754236	0.985308	0.002784391	0.0042242194
221	OAG-GEN	OAG-GEN	0.94298214	0.010284088	0.01526419	0.00421243	0.023355957	0.0039010732
222	OAG-GEN	OAG-GEN	0.9343642	0.01110072	0.018510696	0.0033698669	0.02856924	0.0040853256
223	NAG-NGEN	NAG-NGEN	0.0018349005	0.0034341528	0.0032469656	0.98359084	0.0033148434	0.004578283
224	NAG-GEN	NAG-GEN	0.10397036	0.12024005	0.27317622	0.1033111	0.26363486	0.13566732
225	NAG-NGEN	NAG-NGEN	0.0011794902	0.0036847175	0.0032725958	0.9786314	0.0030744527	0.010157379
226	NAG-NGEN	NAG-NGEN	0.0015088557	0.0032513503	0.0029236823	0.9840811	0.002844756	0.0053902008
227	OAG-GEN	OAG-GEN	0.92827976	0.025879737	0.016199257	0.004859293	0.019649629	0.005132446
228	CAG-NGEN	CAG-NGEN	0.020348905	0.2052136	0.023912406	0.031066874	0.037381474	0.6820769
229	OAG-GEN	OAG-GEN	0.8572103	0.06338529	0.033538084	0.0066843517	0.032612123	0.006569778
230	OAG-GEN	OAG-GEN	0.9237824	0.019924762	0.021287786	0.004225903	0.025922624	0.004856694
231	NAG-GEN	OAG-NGEN	0.1159491	0.60669935	0.06085018	0.11119575	0.046382118	0.058923386
232	NAG-NGEN	NAG-NGEN	0.0013878646	0.0035173872	0.0032427586	0.9780235	0.0034992297	0.010329208
233	NAG-NGEN	NAG-NGEN	0.0020641263	0.0032975287	0.0027783008	0.9848523	0.0027900275	0.004217899
234	NAG-NGEN	NAG-NGEN	0.0033123076	0.0059615057	0.0051375586	0.97304296	0.0058993134	0.0066463426
235	OAG-NGEN	NAG-NGEN	0.009433214	0.1569764	0.016047975	0.63200617	0.011949181	0.17358693
236	OAG-GEN	OAG-GEN	0.89818203	0.018339165	0.028390557	0.0037631048	0.045628104	0.005696945
237	NAG-NGEN	NAG-NGEN	0.0014691248	0.0035592192	0.003279125	0.98237497	0.0028818734	0.0064358753
238	NAG-NGEN	NAG-NGEN	0.0012616939	0.003170652	0.0029266144	0.9831332	0.002638214	0.0068693375
239	NAG-NGEN	NAG-NGEN	0.0016994657	0.0036928228	0.0041166274	0.9796721	0.0037324422	0.0070865997
240	OAG-NGEN	OAG-GEN	0.803327	0.09950987	0.038150497	0.008962022	0.040720288	0.009330349
