id	label	Sub-task B_preds	GEN_probs	NGEN_probs
ENG-223	NGEN	NGEN	0.0042305347	0.99576944
ENG-224	NGEN	NGEN	0.011446238	0.98855376
ENG-225	NGEN	NGEN	0.004943381	0.99505675
ENG-226	NGEN	NGEN	0.0044300267	0.99557
ENG-227	NGEN	NGEN	0.0045778314	0.9954221
ENG-228	NGEN	NGEN	0.0042516473	0.9957483
ENG-229	NGEN	NGEN	0.005566326	0.9944337
ENG-230	NGEN	NGEN	0.008985853	0.99101406
ENG-231	NGEN	NGEN	0.013411431	0.9865885
ENG-232	NGEN	NGEN	0.005159398	0.9948406
ENG-233	NGEN	NGEN	0.0047980794	0.99520195
ENG-234	NGEN	NGEN	0.0050186	0.9949815
ENG-235	NGEN	NGEN	0.18330403	0.816696
ENG-236	GEN	NGEN	0.044827726	0.9551723
ENG-237	NGEN	NGEN	0.0069629727	0.99303705
ENG-238	NGEN	NGEN	0.004169968	0.99582994
ENG-239	NGEN	NGEN	0.0045244438	0.99547553
ENG-240	NGEN	NGEN	0.013785674	0.98621434
ENG-241	NGEN	NGEN	0.00439983	0.99560016
ENG-242	NGEN	NGEN	0.004994483	0.9950055
ENG-243	NGEN	NGEN	0.0042904564	0.9957096
ENG-244	NGEN	NGEN	0.004954253	0.99504584
ENG-245	NGEN	NGEN	0.0059412066	0.9940589
ENG-246	NGEN	NGEN	0.0051023806	0.99489754
ENG-247	NGEN	NGEN	0.005252345	0.99474764
ENG-248	NGEN	NGEN	0.005695082	0.99430496
ENG-249	GEN	NGEN	0.0064654932	0.99353456
ENG-250	NGEN	NGEN	0.01171894	0.9882811
ENG-251	NGEN	NGEN	0.004369568	0.99563056
ENG-252	NGEN	NGEN	0.0051780604	0.9948219
ENG-253	NGEN	NGEN	0.0053596837	0.99464023
ENG-254	NGEN	NGEN	0.0067597786	0.9932402
ENG-255	NGEN	NGEN	0.058056366	0.94194365
ENG-256	NGEN	NGEN	0.0037821662	0.9962177
ENG-257	GEN	GEN	0.96487015	0.035129923
ENG-258	NGEN	NGEN	0.007956258	0.99204385
ENG-259	NGEN	NGEN	0.06670654	0.9332935
ENG-260	NGEN	NGEN	0.0042615607	0.9957383
ENG-261	NGEN	NGEN	0.0065032803	0.99349666
ENG-262	NGEN	NGEN	0.016655257	0.98334473
ENG-263	NGEN	NGEN	0.07371235	0.9262876
ENG-264	NGEN	NGEN	0.0039055832	0.99609447
ENG-265	NGEN	NGEN	0.006658768	0.9933413
ENG-266	NGEN	NGEN	0.004946444	0.99505365
ENG-267	NGEN	NGEN	0.00479336	0.99520665
ENG-268	NGEN	NGEN	0.025201412	0.9747986
ENG-269	NGEN	NGEN	0.0068050106	0.99319494
ENG-270	NGEN	NGEN	0.0057348353	0.99426514
ENG-271	NGEN	NGEN	0.005123604	0.99487644
ENG-272	NGEN	NGEN	0.0119755	0.98802453
ENG-273	NGEN	NGEN	0.004038389	0.9959615
ENG-274	NGEN	NGEN	0.012271199	0.98772895
ENG-275	NGEN	NGEN	0.0064002983	0.9935997
ENG-276	NGEN	NGEN	0.0041013425	0.99589854
ENG-277	NGEN	NGEN	0.0053538135	0.99464613
ENG-278	NGEN	NGEN	0.0045451527	0.9954549
ENG-279	NGEN	NGEN	0.01110476	0.98889506
ENG-280	GEN	GEN	0.9397061	0.060293853
ENG-281	NGEN	NGEN	0.0069240234	0.99307585
ENG-282	NGEN	NGEN	0.004413709	0.9955864
ENG-283	NGEN	NGEN	0.22741918	0.7725808
ENG-284	NGEN	NGEN	0.04139599	0.9586041
ENG-285	NGEN	NGEN	0.1976122	0.8023878
ENG-286	NGEN	NGEN	0.0065162713	0.99348366
ENG-287	NGEN	NGEN	0.0052536726	0.9947462
ENG-288	NGEN	NGEN	0.016447315	0.9835527
ENG-289	NGEN	NGEN	0.16275628	0.83724374
ENG-290	NGEN	NGEN	0.021409307	0.9785908
ENG-291	NGEN	NGEN	0.006561816	0.9934382
ENG-292	NGEN	NGEN	0.004292116	0.9957079
ENG-293	NGEN	NGEN	0.005348376	0.9946516
ENG-294	NGEN	NGEN	0.004324365	0.9956756
ENG-295	NGEN	NGEN	0.014974287	0.98502576
ENG-296	NGEN	NGEN	0.005879139	0.994121
ENG-297	NGEN	NGEN	0.005141367	0.9948587
ENG-298	NGEN	NGEN	0.15993111	0.8400688
ENG-299	NGEN	GEN	0.72759	0.27241004
ENG-300	NGEN	NGEN	0.008072138	0.991928
ENG-301	NGEN	GEN	0.5189225	0.4810775
ENG-302	NGEN	NGEN	0.0044980645	0.9955019
ENG-303	NGEN	NGEN	0.0054521733	0.9945477
ENG-304	NGEN	NGEN	0.005964386	0.9940357
ENG-305	NGEN	NGEN	0.0045071896	0.9954929
ENG-306	NGEN	NGEN	0.004308498	0.99569154
ENG-307	GEN	GEN	0.92644256	0.07355752
ENG-308	NGEN	NGEN	0.006478575	0.99352133
ENG-309	NGEN	NGEN	0.10454776	0.8954522
ENG-310	NGEN	NGEN	0.004133983	0.99586606
ENG-311	NGEN	NGEN	0.0048969984	0.995103
ENG-312	NGEN	NGEN	0.006228941	0.993771
ENG-313	NGEN	NGEN	0.009176332	0.9908237
ENG-314	NGEN	NGEN	0.0062553636	0.99374473
ENG-315	NGEN	NGEN	0.012601883	0.9873982
ENG-316	NGEN	NGEN	0.0052145035	0.99478537
ENG-317	NGEN	NGEN	0.051156458	0.94884354
ENG-318	NGEN	NGEN	0.0058772275	0.9941229
ENG-319	NGEN	NGEN	0.0041147647	0.99588525
ENG-320	NGEN	NGEN	0.027760655	0.97223943
ENG-321	NGEN	NGEN	0.004903029	0.99509704
ENG-322	NGEN	NGEN	0.004813736	0.99518627
ENG-323	NGEN	NGEN	0.0076387757	0.9923613
ENG-324	GEN	GEN	0.705515	0.29448497
ENG-325	NGEN	NGEN	0.10261332	0.89738667
ENG-326	NGEN	NGEN	0.004483065	0.99551684
ENG-327	NGEN	NGEN	0.0058317967	0.99416816
ENG-328	NGEN	NGEN	0.009158409	0.9908416
ENG-329	NGEN	NGEN	0.005270024	0.9947301
ENG-330	NGEN	NGEN	0.004667885	0.99533194
ENG-331	NGEN	NGEN	0.013926304	0.98607373
ENG-332	NGEN	NGEN	0.0045674546	0.9954326
ENG-333	NGEN	NGEN	0.0049507977	0.9950491
ENG-334	NGEN	NGEN	0.007057282	0.9929426
ENG-335	NGEN	NGEN	0.02427142	0.9757286
ENG-336	NGEN	NGEN	0.008333929	0.99166596
ENG-337	NGEN	NGEN	0.018294541	0.9817054
ENG-338	NGEN	NGEN	0.00671511	0.99328494
ENG-339	GEN	GEN	0.89913505	0.10086498
ENG-340	GEN	GEN	0.8696598	0.13034016
ENG-341	NGEN	NGEN	0.05085451	0.9491455
ENG-342	NGEN	NGEN	0.010145965	0.9898539
ENG-343	NGEN	NGEN	0.06544127	0.9345587
ENG-344	NGEN	NGEN	0.006337314	0.9936627
ENG-345	NGEN	NGEN	0.02075472	0.9792453
ENG-346	NGEN	NGEN	0.005456868	0.994543
ENG-347	NGEN	NGEN	0.007032977	0.99296695
ENG-348	NGEN	NGEN	0.004528154	0.9954718
ENG-349	NGEN	NGEN	0.0042170947	0.995783
ENG-350	NGEN	NGEN	0.0045533786	0.99544656
ENG-351	NGEN	NGEN	0.0041304952	0.9958694
ENG-352	NGEN	NGEN	0.004545959	0.9954542
ENG-353	NGEN	NGEN	0.005987076	0.99401295
ENG-354	NGEN	NGEN	0.0061453762	0.99385464
ENG-355	NGEN	NGEN	0.0050066104	0.9949934
ENG-356	NGEN	NGEN	0.00564515	0.9943547
ENG-357	NGEN	NGEN	0.00712855	0.9928715
ENG-358	NGEN	NGEN	0.0040399143	0.99596006
ENG-359	NGEN	NGEN	0.0036063946	0.9963935
ENG-360	NGEN	NGEN	0.006093617	0.99390656
ENG-361	NGEN	NGEN	0.0041651228	0.99583495
ENG-362	NGEN	NGEN	0.014135619	0.9858644
ENG-363	NGEN	NGEN	0.06305763	0.9369424
ENG-364	NGEN	NGEN	0.005498665	0.9945013
ENG-365	NGEN	NGEN	0.0072075874	0.9927925
ENG-366	NGEN	NGEN	0.01141407	0.98858577
ENG-367	NGEN	NGEN	0.0058394265	0.9941606
ENG-368	GEN	GEN	0.76433885	0.23566115
ENG-369	NGEN	NGEN	0.008525035	0.9914749
ENG-370	NGEN	NGEN	0.0052022296	0.9947977
ENG-371	NGEN	NGEN	0.013157349	0.9868427
ENG-372	NGEN	NGEN	0.006948273	0.9930517
ENG-373	NGEN	NGEN	0.0049858126	0.995014
ENG-374	NGEN	NGEN	0.0044213575	0.9955785
ENG-375	NGEN	NGEN	0.005733747	0.9942661
ENG-376	NGEN	NGEN	0.0060780626	0.99392194
ENG-377	NGEN	NGEN	0.0057160603	0.9942841
ENG-378	NGEN	NGEN	0.0047570327	0.99524295
ENG-379	NGEN	NGEN	0.0055137514	0.99448633
ENG-380	NGEN	NGEN	0.0048516826	0.9951483
ENG-381	NGEN	NGEN	0.005880852	0.9941191
ENG-382	NGEN	NGEN	0.004302936	0.995697
ENG-383	NGEN	NGEN	0.0057659405	0.9942341
ENG-384	NGEN	NGEN	0.005153927	0.9948461
ENG-385	NGEN	NGEN	0.008199909	0.9918
ENG-386	NGEN	NGEN	0.010441561	0.9895585
ENG-387	NGEN	NGEN	0.0052044927	0.99479556
ENG-388	NGEN	NGEN	0.02113193	0.9788681
ENG-389	NGEN	NGEN	0.0044281282	0.9955719
ENG-390	NGEN	NGEN	0.38098595	0.61901414
ENG-391	NGEN	NGEN	0.004486707	0.99551326
ENG-392	GEN	GEN	0.9407324	0.059267577
ENG-393	NGEN	NGEN	0.024031606	0.97596836
ENG-394	NGEN	NGEN	0.0042258855	0.99577415
ENG-395	NGEN	NGEN	0.004581417	0.9954186
ENG-396	NGEN	NGEN	0.0045954394	0.9954046
ENG-397	GEN	GEN	0.9817436	0.018256485
ENG-398	NGEN	NGEN	0.0049883025	0.9950116
ENG-399	NGEN	NGEN	0.0042086835	0.99579126
ENG-400	GEN	NGEN	0.13822882	0.86177117
ENG-401	GEN	GEN	0.9853926	0.014607473
ENG-402	GEN	GEN	0.97927016	0.020729829
ENG-403	NGEN	NGEN	0.012475782	0.9875241
ENG-404	NGEN	NGEN	0.0055756024	0.99442446
ENG-405	NGEN	NGEN	0.0057318774	0.994268
ENG-406	NGEN	NGEN	0.0070441966	0.9929558
ENG-407	NGEN	NGEN	0.0072214375	0.99277854
ENG-408	NGEN	NGEN	0.04536767	0.9546323
ENG-409	GEN	NGEN	0.0052705216	0.9947294
ENG-410	NGEN	NGEN	0.0047619347	0.995238
ENG-411	GEN	NGEN	0.0075424733	0.9924576
ENG-412	GEN	GEN	0.9081695	0.09183044
ENG-413	NGEN	NGEN	0.022597773	0.97740215
ENG-414	NGEN	NGEN	0.004673085	0.995327
ENG-415	NGEN	NGEN	0.030826772	0.96917325
ENG-416	GEN	GEN	0.6954318	0.30456808
ENG-417	NGEN	NGEN	0.048045542	0.95195454
ENG-418	NGEN	NGEN	0.008453141	0.9915468
ENG-419	NGEN	NGEN	0.00411875	0.99588126
ENG-420	NGEN	NGEN	0.0040191705	0.995981
ENG-421	NGEN	NGEN	0.005621814	0.9943782
ENG-422	NGEN	NGEN	0.026220884	0.9737792
ENG-423	NGEN	NGEN	0.0051078703	0.9948921
ENG-424	NGEN	NGEN	0.016047187	0.9839529
ENG-425	NGEN	NGEN	0.0070521217	0.99294776
ENG-426	NGEN	NGEN	0.009169832	0.9908303
ENG-427	NGEN	NGEN	0.20689993	0.79310006
ENG-428	NGEN	NGEN	0.0049213814	0.99507856
ENG-429	NGEN	NGEN	0.008608626	0.9913915
ENG-430	NGEN	NGEN	0.0071064834	0.9928936
ENG-431	NGEN	NGEN	0.009907939	0.9900921
ENG-432	GEN	NGEN	0.049304973	0.9506951
ENG-433	NGEN	NGEN	0.0039185327	0.9960814
ENG-434	NGEN	NGEN	0.005419946	0.99458
ENG-435	NGEN	NGEN	0.024057958	0.9759421
ENG-436	NGEN	NGEN	0.005094997	0.99490494
ENG-437	NGEN	NGEN	0.0045623807	0.99543756
ENG-438	NGEN	NGEN	0.009638979	0.990361
ENG-439	NGEN	NGEN	0.003906712	0.9960933
ENG-440	NGEN	NGEN	0.0065347226	0.9934652
ENG-441	NGEN	NGEN	0.0046649813	0.99533504
ENG-442	NGEN	NGEN	0.004419684	0.9955802
ENG-443	NGEN	NGEN	0.016867897	0.9831321
ENG-444	NGEN	NGEN	0.0059638713	0.9940362
ENG-445	NGEN	NGEN	0.0060687084	0.9939312
ENG-446	GEN	NGEN	0.21400757	0.78599244
ENG-447	NGEN	NGEN	0.021674966	0.97832507
ENG-448	NGEN	NGEN	0.004534362	0.9954656
ENG-449	NGEN	NGEN	0.0064952816	0.9935047
ENG-450	NGEN	NGEN	0.08260038	0.9173997
ENG-451	NGEN	NGEN	0.0058415486	0.99415845
ENG-452	GEN	NGEN	0.021070417	0.9789296
ENG-453	NGEN	NGEN	0.006830915	0.9931691
ENG-454	NGEN	NGEN	0.004899591	0.9951004
ENG-455	NGEN	NGEN	0.006948651	0.99305147
ENG-456	NGEN	NGEN	0.0050793607	0.99492055
ENG-457	NGEN	NGEN	0.0049069305	0.99509305
ENG-458	NGEN	NGEN	0.0074111978	0.9925887
ENG-459	NGEN	NGEN	0.00508032	0.9949196
ENG-460	NGEN	NGEN	0.0077205207	0.99227947
ENG-461	NGEN	NGEN	0.0043969587	0.995603
ENG-462	NGEN	NGEN	0.0040145353	0.9959855
ENG-463	GEN	GEN	0.92366946	0.076330595
ENG-464	NGEN	NGEN	0.0064812666	0.9935187
ENG-465	NGEN	NGEN	0.0047929278	0.9952069
ENG-466	NGEN	NGEN	0.009112886	0.9908872
ENG-467	NGEN	NGEN	0.0053072358	0.9946926
ENG-468	NGEN	NGEN	0.00497319	0.9950268
ENG-469	NGEN	NGEN	0.0048904647	0.9951094
ENG-470	NGEN	NGEN	0.0060997945	0.9939001
ENG-471	NGEN	NGEN	0.008687177	0.9913128
ENG-472	NGEN	NGEN	0.0036748738	0.99632514
ENG-473	GEN	GEN	0.90746665	0.09253336
ENG-474	NGEN	NGEN	0.03159377	0.9684062
ENG-475	NGEN	NGEN	0.005206553	0.9947934
ENG-476	NGEN	NGEN	0.10734341	0.89265656
ENG-477	NGEN	NGEN	0.07614828	0.92385167
ENG-478	NGEN	NGEN	0.0065094545	0.9934905
ENG-479	NGEN	NGEN	0.0052640187	0.994736
ENG-480	NGEN	NGEN	0.01936637	0.9806337
ENG-481	NGEN	NGEN	0.004979478	0.99502045
ENG-482	NGEN	NGEN	0.0047336677	0.99526626
ENG-483	NGEN	NGEN	0.0047174976	0.99528235
ENG-484	GEN	GEN	0.81955236	0.1804476
ENG-485	GEN	GEN	0.7101158	0.28988424
ENG-486	NGEN	NGEN	0.01874149	0.9812585
ENG-487	NGEN	NGEN	0.0075293253	0.9924706
ENG-488	NGEN	NGEN	0.00458015	0.9954198
ENG-489	NGEN	NGEN	0.004632721	0.99536735
ENG-490	NGEN	NGEN	0.014313086	0.98568696
ENG-491	NGEN	NGEN	0.005346775	0.9946533
ENG-492	NGEN	NGEN	0.020658879	0.97934115
ENG-493	NGEN	NGEN	0.012576827	0.9874232
ENG-494	NGEN	NGEN	0.006331056	0.9936689
