id	label	Sub-task B_preds	GEN_probs	NGEN_probs
128	NGEN	NGEN	0.0046609524	0.9953391
129	NGEN	NGEN	0.003557151	0.9964429
130	GEN	GEN	0.9935365	0.006463505
131	NGEN	NGEN	0.005730415	0.99426967
132	GEN	GEN	0.96422285	0.035777222
133	NGEN	NGEN	0.0045425487	0.99545753
134	NGEN	NGEN	0.0047762706	0.99522376
135	NGEN	NGEN	0.11191877	0.88808125
136	NGEN	NGEN	0.10782869	0.8921712
137	NGEN	NGEN	0.0039934875	0.9960066
138	GEN	GEN	0.9957312	0.004268701
139	NGEN	NGEN	0.013343159	0.98665684
140	NGEN	NGEN	0.0040954524	0.9959045
141	NGEN	NGEN	0.092083976	0.907916
142	NGEN	NGEN	0.008819786	0.9911802
143	NGEN	NGEN	0.011558482	0.9884415
144	NGEN	NGEN	0.024451217	0.9755488
145	GEN	GEN	0.9927747	0.0072252676
146	NGEN	NGEN	0.033292554	0.96670747
147	NGEN	NGEN	0.02439897	0.975601
148	NGEN	NGEN	0.003981152	0.9960187
149	NGEN	NGEN	0.003594665	0.9964054
150	NGEN	NGEN	0.010461571	0.9895385
151	NGEN	NGEN	0.013555403	0.9864445
152	NGEN	NGEN	0.10340977	0.8965903
153	NGEN	NGEN	0.0037163063	0.99628377
154	NGEN	NGEN	0.046093136	0.9539069
155	GEN	GEN	0.99450886	0.005491046
156	NGEN	NGEN	0.0051367306	0.9948634
157	NGEN	NGEN	0.0069724084	0.99302757
158	GEN	GEN	0.9951718	0.0048281057
159	NGEN	NGEN	0.11620692	0.8837931
160	NGEN	NGEN	0.010463506	0.9895366
161	NGEN	NGEN	0.05402274	0.9459773
162	NGEN	NGEN	0.010270077	0.9897298
163	NGEN	NGEN	0.020727703	0.9792723
164	NGEN	NGEN	0.008917068	0.99108285
165	NGEN	NGEN	0.092083976	0.907916
166	NGEN	NGEN	0.0036039192	0.9963961
167	GEN	GEN	0.9955705	0.004429469
168	NGEN	NGEN	0.034805004	0.96519494
169	NGEN	NGEN	0.0036865347	0.99631345
170	GEN	GEN	0.93048215	0.069517925
171	NGEN	NGEN	0.0048336135	0.99516636
172	NGEN	NGEN	0.0066060387	0.9933939
173	NGEN	NGEN	0.011668533	0.9883315
174	GEN	GEN	0.5502837	0.44971633
175	NGEN	NGEN	0.0051125144	0.9948876
176	GEN	GEN	0.9950631	0.0049367994
177	NGEN	NGEN	0.005979598	0.9940205
178	NGEN	NGEN	0.0053514196	0.9946485
179	NGEN	NGEN	0.012893982	0.987106
180	NGEN	NGEN	0.0037357789	0.99626404
181	NGEN	NGEN	0.012126645	0.9878733
182	GEN	NGEN	0.11370227	0.8862978
183	NGEN	NGEN	0.005285597	0.99471444
184	NGEN	NGEN	0.0035362528	0.9964636
185	NGEN	NGEN	0.011099847	0.98890024
186	NGEN	NGEN	0.0074218637	0.992578
187	NGEN	NGEN	0.0044246474	0.99557525
188	NGEN	NGEN	0.005334228	0.99466586
189	NGEN	NGEN	0.009934895	0.99006516
190	NGEN	NGEN	0.11370227	0.8862978
191	GEN	GEN	0.9755076	0.024492431
192	NGEN	NGEN	0.007876218	0.9921238
193	GEN	GEN	0.87035125	0.12964876
194	GEN	GEN	0.9522259	0.04777405
195	NGEN	NGEN	0.003761863	0.9962382
196	NGEN	NGEN	0.0038187106	0.9961814
197	NGEN	NGEN	0.00652209	0.99347794
198	GEN	GEN	0.988176	0.011824061
199	NGEN	NGEN	0.12844212	0.87155795
200	NGEN	NGEN	0.092083976	0.907916
201	NGEN	NGEN	0.0039815106	0.99601847
202	NGEN	NGEN	0.009528607	0.9904713
203	NGEN	NGEN	0.008024209	0.9919757
204	NGEN	NGEN	0.0060261805	0.99397385
205	NGEN	NGEN	0.005310438	0.9946895
206	NGEN	NGEN	0.11370227	0.8862978
207	GEN	NGEN	0.025930012	0.9740701
208	GEN	NGEN	0.07904505	0.92095494
209	NGEN	NGEN	0.0058894563	0.9941106
210	GEN	GEN	0.9957526	0.004247605
211	NGEN	NGEN	0.0037433591	0.9962567
212	NGEN	NGEN	0.092083976	0.907916
213	NGEN	NGEN	0.0043963483	0.99560374
214	GEN	GEN	0.9103011	0.08969887
215	NGEN	NGEN	0.025893686	0.97410625
216	NGEN	NGEN	0.004820379	0.99517965
217	NGEN	NGEN	0.0070082275	0.9929918
218	NGEN	NGEN	0.0040775295	0.99592257
219	NGEN	GEN	0.63579863	0.3642014
220	NGEN	NGEN	0.00445698	0.99554294
221	GEN	GEN	0.99521095	0.0047889547
222	GEN	GEN	0.9950515	0.0049484847
223	NGEN	NGEN	0.11370227	0.8862978
224	GEN	GEN	0.9619003	0.038099747
225	NGEN	NGEN	0.0076560276	0.992344
226	NGEN	NGEN	0.11514705	0.884853
227	GEN	GEN	0.9941402	0.0058597103
228	NGEN	NGEN	0.06776705	0.932233
229	GEN	GEN	0.78569615	0.21430382
230	GEN	GEN	0.9928685	0.00713144
231	GEN	GEN	0.9937606	0.006239426
232	NGEN	NGEN	0.06619885	0.93380123
233	NGEN	NGEN	0.0062794182	0.99372053
234	NGEN	NGEN	0.0055968724	0.9944031
235	NGEN	NGEN	0.11991768	0.88008237
236	GEN	GEN	0.99187404	0.0081258025
237	NGEN	NGEN	0.14852273	0.85147727
238	NGEN	NGEN	0.0038060653	0.996194
239	NGEN	NGEN	0.005044175	0.9949559
240	NGEN	GEN	0.947199	0.05280108
241	NGEN	NGEN	0.051470358	0.9485296
242	NGEN	NGEN	0.00731452	0.9926855
243	NGEN	NGEN	0.00497269	0.9950273
244	NGEN	NGEN	0.014509715	0.98549026
245	NGEN	NGEN	0.06611038	0.9338896
246	NGEN	NGEN	0.025095286	0.9749047
247	NGEN	NGEN	0.0039027496	0.9960973
248	GEN	GEN	0.9412183	0.058781583
249	GEN	GEN	0.99531937	0.004680683
250	NGEN	NGEN	0.092083976	0.907916
251	NGEN	NGEN	0.0041161347	0.9958839
252	NGEN	NGEN	0.0035757504	0.9964242
253	NGEN	NGEN	0.013603663	0.98639625
254	NGEN	NGEN	0.0055888984	0.99441093
255	NGEN	NGEN	0.0043434803	0.99565643
256	NGEN	NGEN	0.006691789	0.9933081
257	NGEN	NGEN	0.004795104	0.995205
258	NGEN	NGEN	0.006874508	0.99312556
259	NGEN	NGEN	0.092083976	0.907916
260	NGEN	NGEN	0.085551254	0.9144488
261	NGEN	NGEN	0.0037305667	0.9962695
262	NGEN	NGEN	0.01493031	0.9850696
263	GEN	GEN	0.6884923	0.31150767
264	NGEN	NGEN	0.4151895	0.58481055
265	NGEN	NGEN	0.0040345853	0.9959653
266	NGEN	NGEN	0.0056404383	0.9943595
267	GEN	GEN	0.99408853	0.0059114755
268	GEN	GEN	0.9876305	0.012369407
269	NGEN	NGEN	0.06206616	0.93793374
270	GEN	NGEN	0.05675804	0.94324195
271	NGEN	NGEN	0.011349458	0.9886506
272	NGEN	NGEN	0.0054829298	0.99451715
273	GEN	GEN	0.967052	0.032948002
274	GEN	GEN	0.99534714	0.0046529556
275	NGEN	NGEN	0.0035786468	0.99642134
276	NGEN	NGEN	0.117994145	0.88200593
277	NGEN	NGEN	0.004502726	0.9954974
278	GEN	NGEN	0.092083976	0.907916
279	NGEN	NGEN	0.0054083667	0.9945916
280	NGEN	NGEN	0.005019854	0.9949801
281	GEN	GEN	0.9919963	0.008003677
282	NGEN	NGEN	0.0060391366	0.9939608
283	NGEN	NGEN	0.0055316747	0.99446833
284	NGEN	GEN	0.97830206	0.021697901
285	NGEN	NGEN	0.009284207	0.990716
286	NGEN	NGEN	0.027563034	0.97243696
287	GEN	GEN	0.990899	0.009101066
288	NGEN	NGEN	0.0038249448	0.996175
289	GEN	GEN	0.9922066	0.0077934945
290	NGEN	NGEN	0.0034132416	0.9965869
291	NGEN	NGEN	0.0065647676	0.9934353
292	NGEN	NGEN	0.023113338	0.97688663
293	NGEN	GEN	0.75949717	0.24050274
294	NGEN	NGEN	0.031492047	0.968508
295	NGEN	NGEN	0.10163351	0.8983665
296	GEN	GEN	0.98073727	0.019262824
297	NGEN	NGEN	0.01242517	0.98757493
298	NGEN	NGEN	0.0040350663	0.9959648
299	NGEN	NGEN	0.0044453023	0.9955548
300	NGEN	NGEN	0.027874438	0.97212565
301	NGEN	NGEN	0.015682476	0.9843176
302	NGEN	NGEN	0.017865611	0.98213446
303	NGEN	NGEN	0.0035559384	0.9964441
304	GEN	GEN	0.978703	0.021296894
305	NGEN	NGEN	0.040661186	0.95933884
306	NGEN	NGEN	0.0052405493	0.9947595
307	GEN	GEN	0.99483705	0.005163001
308	NGEN	NGEN	0.10988257	0.8901174
309	NGEN	NGEN	0.0036690922	0.9963308
310	NGEN	NGEN	0.017670881	0.9823291
311	NGEN	NGEN	0.0038687573	0.9961313
312	NGEN	NGEN	0.007599361	0.9924006
313	GEN	GEN	0.99157304	0.008427026
314	NGEN	NGEN	0.010840176	0.9891599
315	NGEN	NGEN	0.013399554	0.9866004
316	NGEN	NGEN	0.005985472	0.9940146
317	GEN	NGEN	0.11370227	0.8862978
318	GEN	GEN	0.5031237	0.49687636
319	NGEN	NGEN	0.02831013	0.9716899
320	NGEN	NGEN	0.3161268	0.68387324
321	NGEN	NGEN	0.11370227	0.8862978
322	NGEN	NGEN	0.009039952	0.99096
323	NGEN	NGEN	0.092083976	0.907916
324	NGEN	NGEN	0.0038947223	0.9961052
325	NGEN	NGEN	0.0101902615	0.9898098
326	NGEN	NGEN	0.011328372	0.9886716
327	NGEN	NGEN	0.010346333	0.9896536
328	NGEN	NGEN	0.0035799644	0.99642015
329	NGEN	NGEN	0.0055343024	0.9944657
330	GEN	GEN	0.81381905	0.18618095
331	NGEN	NGEN	0.011312016	0.9886879
332	GEN	GEN	0.9794216	0.020578431
333	NGEN	NGEN	0.004812942	0.995187
334	NGEN	NGEN	0.005374348	0.99462575
335	NGEN	NGEN	0.0042436	0.9957563
336	NGEN	NGEN	0.007314035	0.992686
337	NGEN	NGEN	0.008625407	0.9913745
338	NGEN	NGEN	0.0032154897	0.9967844
339	NGEN	NGEN	0.004200872	0.99579906
340	NGEN	NGEN	0.0037988562	0.9962011
341	NGEN	NGEN	0.030492067	0.96950793
342	NGEN	NGEN	0.0056300126	0.9943699
343	GEN	GEN	0.9958815	0.004118636
344	NGEN	NGEN	0.005888712	0.9941113
345	GEN	GEN	0.9957096	0.004290383
346	NGEN	NGEN	0.012222787	0.98777723
347	GEN	NGEN	0.121190816	0.87880915
348	NGEN	NGEN	0.06196668	0.9380334
349	NGEN	NGEN	0.04842559	0.9515744
350	NGEN	NGEN	0.08724047	0.9127595
351	GEN	GEN	0.6362867	0.36371326
352	GEN	GEN	0.9941094	0.0058906022
353	NGEN	NGEN	0.0045361435	0.9954639
354	GEN	GEN	0.99153453	0.00846546
355	NGEN	NGEN	0.0042129783	0.99578696
356	NGEN	NGEN	0.06031111	0.9396888
357	NGEN	NGEN	0.0055930917	0.9944069
358	NGEN	NGEN	0.270092	0.729908
359	NGEN	NGEN	0.0040549138	0.9959451
360	NGEN	NGEN	0.088796064	0.91120386
361	NGEN	NGEN	0.004015481	0.99598455
362	NGEN	NGEN	0.092083976	0.907916
363	NGEN	NGEN	0.012222787	0.98777723
364	NGEN	NGEN	0.0041317916	0.9958682
365	NGEN	NGEN	0.0066539277	0.99334604
366	NGEN	NGEN	0.018972624	0.98102725
367	NGEN	NGEN	0.003833492	0.99616647
368	NGEN	NGEN	0.040531933	0.95946807
369	NGEN	NGEN	0.007056444	0.9929435
370	NGEN	NGEN	0.0055820215	0.994418
371	GEN	GEN	0.99522686	0.004773229
372	NGEN	NGEN	0.07242748	0.9275726
373	NGEN	NGEN	0.009469267	0.9905308
374	GEN	GEN	0.9915811	0.008418997
375	NGEN	NGEN	0.003811412	0.9961885
376	NGEN	NGEN	0.009780114	0.99021983
377	NGEN	NGEN	0.018729948	0.9812701
378	NGEN	NGEN	0.0057535954	0.9942464
379	GEN	GEN	0.9908839	0.009116068
380	NGEN	NGEN	0.0041342117	0.9958658
381	GEN	GEN	0.9957046	0.0042953426
382	GEN	GEN	0.9896055	0.010394467
383	NGEN	NGEN	0.01311515	0.98688483
384	GEN	GEN	0.77719975	0.22280025
385	NGEN	NGEN	0.0043244697	0.9956754
386	NGEN	NGEN	0.012919122	0.9870808
387	NGEN	NGEN	0.0036574414	0.99634266
388	GEN	GEN	0.99499696	0.0050031333
389	NGEN	NGEN	0.006211824	0.9937883
390	GEN	GEN	0.995402	0.004598054
391	NGEN	NGEN	0.045580372	0.9544196
392	NGEN	NGEN	0.22750847	0.7724916
393	NGEN	NGEN	0.006012733	0.99398714
394	GEN	GEN	0.99045146	0.009548575
395	GEN	GEN	0.98448694	0.015513107
396	NGEN	NGEN	0.003270362	0.99672973
397	NGEN	NGEN	0.08457501	0.915425
398	NGEN	NGEN	0.004371502	0.9956284
399	NGEN	NGEN	0.005913426	0.9940866
400	NGEN	NGEN	0.0042817234	0.99571836
401	NGEN	NGEN	0.11514705	0.884853
402	NGEN	NGEN	0.006941451	0.99305856
403	NGEN	NGEN	0.11370227	0.8862978
404	NGEN	NGEN	0.05186712	0.9481328
405	NGEN	NGEN	0.11370227	0.8862978
406	GEN	NGEN	0.11491086	0.8850891
407	NGEN	NGEN	0.09060321	0.90939677
408	NGEN	NGEN	0.004798727	0.99520123
409	NGEN	NGEN	0.0038797897	0.99612015
410	NGEN	NGEN	0.0037107	0.99628925
411	GEN	GEN	0.9926562	0.0073437993
412	NGEN	NGEN	0.00662446	0.9933754
413	NGEN	NGEN	0.0034159657	0.99658406
414	NGEN	NGEN	0.04299792	0.95700216
415	NGEN	NGEN	0.0047778767	0.9952221
416	NGEN	NGEN	0.0052053933	0.9947946
417	NGEN	NGEN	0.13257676	0.86742324
418	NGEN	NGEN	0.004235498	0.99576443
419	GEN	GEN	0.93714404	0.06285592
420	GEN	GEN	0.9915241	0.0084758
421	NGEN	NGEN	0.0062908577	0.99370915
422	NGEN	NGEN	0.092083976	0.907916
423	NGEN	NGEN	0.058044422	0.94195557
424	NGEN	NGEN	0.006933697	0.9930664
425	NGEN	NGEN	0.0052506523	0.9947493
426	GEN	GEN	0.8137009	0.1862991
427	NGEN	NGEN	0.0035737117	0.9964263
428	NGEN	NGEN	0.092083976	0.907916
429	GEN	GEN	0.99075896	0.009241038
430	NGEN	NGEN	0.00369715	0.9963028
431	NGEN	NGEN	0.010197937	0.989802
432	NGEN	NGEN	0.092083976	0.907916
433	NGEN	NGEN	0.003585009	0.99641514
434	NGEN	NGEN	0.0074015423	0.9925984
435	NGEN	NGEN	0.0040324046	0.9959677
436	GEN	GEN	0.9958594	0.004140651
437	NGEN	NGEN	0.0104589965	0.98954105
438	NGEN	NGEN	0.0035167164	0.9964833
439	NGEN	NGEN	0.0052311243	0.99476874
440	GEN	GEN	0.57030314	0.4296969
441	NGEN	NGEN	0.0071025128	0.99289757
442	GEN	GEN	0.99241906	0.007580906
443	GEN	GEN	0.8945361	0.10546395
444	NGEN	NGEN	0.0055219764	0.99447805
445	GEN	GEN	0.9943524	0.005647597
446	GEN	GEN	0.9949993	0.005000746
447	NGEN	NGEN	0.020119602	0.97988045
448	NGEN	NGEN	0.003821769	0.9961783
449	NGEN	NGEN	0.006754314	0.9932456
450	GEN	GEN	0.99533457	0.0046653235
451	NGEN	NGEN	0.23545656	0.7645434
452	NGEN	NGEN	0.0046340907	0.9953659
453	GEN	GEN	0.9846813	0.015318701
454	NGEN	NGEN	0.0040048263	0.9959952
455	GEN	GEN	0.99523443	0.004765474
456	GEN	GEN	0.99104005	0.008959818
457	NGEN	NGEN	0.0052721705	0.99472773
458	NGEN	NGEN	0.11370227	0.8862978
459	GEN	GEN	0.9830893	0.01691079
460	NGEN	NGEN	0.035226915	0.964773
461	NGEN	NGEN	0.0058609396	0.994139
462	GEN	GEN	0.8233199	0.17668016
463	GEN	GEN	0.97361857	0.026381463
464	NGEN	NGEN	0.0056930995	0.99430686
465	GEN	GEN	0.9956939	0.0043062097
466	NGEN	NGEN	0.003893261	0.99610656
467	NGEN	NGEN	0.00409127	0.9959088
468	GEN	NGEN	0.11370227	0.8862978
469	NGEN	NGEN	0.004418074	0.99558187
470	NGEN	NGEN	0.019221507	0.98077846
471	NGEN	NGEN	0.00587609	0.9941239
472	NGEN	NGEN	0.0232391	0.97676086
473	NGEN	NGEN	0.0033132948	0.9966867
474	NGEN	NGEN	0.11514705	0.884853
475	NGEN	NGEN	0.0060391366	0.9939608
476	NGEN	NGEN	0.0090128705	0.9909872
477	NGEN	NGEN	0.0063646054	0.9936355
478	NGEN	NGEN	0.06087864	0.93912137
479	NGEN	NGEN	0.008564292	0.9914357
480	NGEN	NGEN	0.067537285	0.9324627
481	NGEN	NGEN	0.015990077	0.98401
482	NGEN	NGEN	0.0035069939	0.99649304
483	NGEN	NGEN	0.006328837	0.99367124
484	GEN	GEN	0.99263555	0.007364394
485	NGEN	NGEN	0.011662465	0.98833764
486	NGEN	NGEN	0.021681985	0.97831804
487	GEN	GEN	0.9369556	0.06304449
488	NGEN	NGEN	0.0044570845	0.99554294
489	NGEN	NGEN	0.019376282	0.98062366
490	NGEN	NGEN	0.0040120245	0.99598783
491	NGEN	NGEN	0.004099821	0.9959002
492	NGEN	NGEN	0.0042306012	0.99576944
493	NGEN	NGEN	0.004122656	0.9958772
494	NGEN	NGEN	0.062537365	0.9374626
495	NGEN	NGEN	0.092083976	0.907916
496	NGEN	NGEN	0.0064338897	0.9935661
497	NGEN	NGEN	0.0097621195	0.9902378
498	GEN	GEN	0.99583495	0.004165127
499	NGEN	NGEN	0.009078814	0.99092126
500	NGEN	NGEN	0.0040802523	0.9959197
501	NGEN	NGEN	0.010281886	0.989718
502	GEN	GEN	0.9957433	0.00425666
503	GEN	GEN	0.9839966	0.01600341
504	NGEN	NGEN	0.0034702276	0.99652964
505	NGEN	NGEN	0.050629973	0.94937
506	GEN	GEN	0.99494284	0.0050569796
507	GEN	GEN	0.9925392	0.0074607492
508	NGEN	NGEN	0.007996578	0.9920034
509	GEN	GEN	0.6344537	0.36554626
510	NGEN	NGEN	0.0038759918	0.9961239
511	NGEN	NGEN	0.052558687	0.9474412
512	NGEN	NGEN	0.050915107	0.9490849
513	NGEN	NGEN	0.0045437682	0.99545634
514	NGEN	NGEN	0.009392921	0.9906071
515	NGEN	NGEN	0.004691102	0.99530894
516	NGEN	NGEN	0.0037604822	0.9962396
517	NGEN	NGEN	0.0045906585	0.9954093
518	NGEN	NGEN	0.006150348	0.9938497
519	GEN	GEN	0.99565995	0.0043399194
520	GEN	GEN	0.99442255	0.005577368
521	NGEN	NGEN	0.0074694525	0.99253047
522	NGEN	NGEN	0.0035653121	0.9964346
523	NGEN	NGEN	0.006178705	0.99382126
524	NGEN	NGEN	0.31074724	0.6892527
525	NGEN	NGEN	0.0047732107	0.99522686
526	NGEN	NGEN	0.003679196	0.99632084
527	GEN	GEN	0.99432725	0.00567286
528	GEN	GEN	0.77945733	0.22054279
529	NGEN	NGEN	0.005312013	0.99468815
530	NGEN	NGEN	0.12109068	0.87890935
531	NGEN	NGEN	0.38057265	0.6194274
532	NGEN	NGEN	0.016209032	0.9837909
533	NGEN	NGEN	0.008658736	0.9913414
534	NGEN	NGEN	0.0051287715	0.9948712
535	NGEN	NGEN	0.043216787	0.9567832
536	NGEN	NGEN	0.024731597	0.9752683
537	GEN	GEN	0.99283415	0.0071658003
538	GEN	GEN	0.99499863	0.0050014327
539	GEN	GEN	0.74159026	0.25840974
540	NGEN	NGEN	0.092083976	0.907916
541	NGEN	NGEN	0.0043587424	0.99564123
542	GEN	GEN	0.97815436	0.021845631
543	NGEN	NGEN	0.0052777166	0.99472225
544	GEN	GEN	0.97967935	0.020320823
545	NGEN	NGEN	0.06924462	0.93075544
546	GEN	GEN	0.98217213	0.017827818
547	NGEN	NGEN	0.0050111343	0.99498886
548	NGEN	NGEN	0.0052772206	0.9947227
549	GEN	GEN	0.9929601	0.007039966
550	NGEN	NGEN	0.0041632922	0.99583685
551	NGEN	NGEN	0.007488625	0.99251133
552	NGEN	NGEN	0.0069276723	0.9930723
553	GEN	GEN	0.9747733	0.025226757
554	NGEN	NGEN	0.02298825	0.9770117
555	NGEN	NGEN	0.16402277	0.83597714
556	NGEN	NGEN	0.035672985	0.9643271
557	NGEN	NGEN	0.004136004	0.99586415
558	GEN	GEN	0.95389825	0.046101697
559	GEN	GEN	0.96832377	0.03167631
560	NGEN	NGEN	0.0048814765	0.99511844
561	NGEN	GEN	0.9771329	0.022867028
562	GEN	GEN	0.99481833	0.0051815775
563	NGEN	NGEN	0.027715143	0.97228485
564	NGEN	NGEN	0.011406479	0.9885936
565	NGEN	NGEN	0.007534727	0.9924652
566	GEN	GEN	0.97748667	0.022513328
567	NGEN	NGEN	0.0035829018	0.99641705
568	NGEN	NGEN	0.0074971784	0.9925028
569	NGEN	NGEN	0.092083976	0.907916
570	NGEN	NGEN	0.0038615325	0.9961384
571	NGEN	NGEN	0.012633928	0.9873661
572	NGEN	NGEN	0.003727135	0.99627286
573	NGEN	NGEN	0.25885782	0.74114215
574	GEN	GEN	0.9935853	0.006414692
575	GEN	GEN	0.99440503	0.0055949646
576	NGEN	NGEN	0.0043295887	0.99567044
577	NGEN	NGEN	0.04643971	0.95356035
578	NGEN	NGEN	0.0034723578	0.9965275
579	NGEN	NGEN	0.009733464	0.99026656
580	NGEN	NGEN	0.0043452536	0.99565476
581	NGEN	NGEN	0.02245675	0.9775433
582	NGEN	NGEN	0.015546927	0.984453
583	NGEN	NGEN	0.004402978	0.99559706
584	NGEN	NGEN	0.0062392475	0.9937608
585	NGEN	NGEN	0.004202405	0.9957977
