id	label	Sub-task B_preds	GEN_probs	NGEN_probs
118	NGEN	NGEN	0.131877	0.86812294
119	NGEN	NGEN	0.12816209	0.8718379
120	GEN	NGEN	0.12752002	0.87248
121	NGEN	NGEN	0.1312615	0.86873853
122	NGEN	NGEN	0.12700225	0.8729979
123	NGEN	NGEN	0.12681384	0.87318623
124	NGEN	NGEN	0.12896775	0.87103236
125	GEN	NGEN	0.12912449	0.8708754
126	NGEN	NGEN	0.12823917	0.87176085
127	NGEN	NGEN	0.12843233	0.87156767
128	NGEN	NGEN	0.12864633	0.8713536
129	NGEN	NGEN	0.12938222	0.8706178
130	NGEN	NGEN	0.12749793	0.872502
131	GEN	NGEN	0.12864314	0.87135696
132	GEN	NGEN	0.12981671	0.87018317
133	NGEN	NGEN	0.12897506	0.87102497
134	NGEN	NGEN	0.13243198	0.867568
135	NGEN	NGEN	0.13314511	0.8668549
136	NGEN	NGEN	0.12891044	0.8710895
137	GEN	NGEN	0.15821755	0.84178245
138	NGEN	NGEN	0.12823115	0.87176883
139	NGEN	NGEN	0.12716872	0.8728313
140	NGEN	NGEN	0.12698554	0.8730144
141	NGEN	NGEN	0.13181278	0.86818725
142	NGEN	NGEN	0.1281842	0.8718158
143	NGEN	NGEN	0.12685941	0.8731406
144	NGEN	NGEN	0.13232733	0.8676727
145	NGEN	NGEN	0.1271227	0.87287724
146	GEN	NGEN	0.1293816	0.87061834
147	NGEN	NGEN	0.12678267	0.8732173
148	GEN	NGEN	0.13390118	0.8660988
149	NGEN	NGEN	0.12983039	0.8701696
150	NGEN	NGEN	0.12845135	0.87154865
151	NGEN	NGEN	0.12695096	0.8730491
152	NGEN	NGEN	0.13304363	0.8669564
153	NGEN	NGEN	0.13419786	0.8658021
154	NGEN	NGEN	0.13212535	0.8678746
155	NGEN	NGEN	0.13403559	0.86596453
156	NGEN	NGEN	0.12702018	0.8729799
157	NGEN	NGEN	0.12690508	0.873095
158	NGEN	NGEN	0.12748905	0.87251097
159	NGEN	NGEN	0.12708788	0.8729121
160	NGEN	NGEN	0.12731603	0.87268394
161	NGEN	NGEN	0.13008298	0.86991704
162	NGEN	NGEN	0.12989858	0.87010145
163	NGEN	NGEN	0.13420297	0.865797
164	GEN	NGEN	0.12966545	0.8703345
165	NGEN	NGEN	0.12762968	0.87237036
166	GEN	NGEN	0.1306415	0.8693585
167	NGEN	NGEN	0.13289355	0.8671065
168	NGEN	NGEN	0.13422182	0.8657782
169	GEN	NGEN	0.13287002	0.86713004
170	NGEN	NGEN	0.12717317	0.8728269
171	NGEN	NGEN	0.1332242	0.86677575
172	NGEN	NGEN	0.13362108	0.86637884
173	NGEN	NGEN	0.13343395	0.866566
174	NGEN	NGEN	0.13391809	0.8660819
175	NGEN	NGEN	0.13172215	0.8682779
176	NGEN	NGEN	0.1329429	0.86705714
177	NGEN	NGEN	0.1268152	0.8731848
178	GEN	NGEN	0.1328779	0.86712205
179	NGEN	NGEN	0.1283341	0.87166595
180	NGEN	NGEN	0.12722133	0.8727786
181	NGEN	NGEN	0.12747279	0.8725272
182	NGEN	NGEN	0.12703335	0.87296665
183	NGEN	NGEN	0.13277489	0.86722517
184	NGEN	NGEN	0.12764569	0.8723543
185	NGEN	NGEN	0.12704577	0.87295413
186	NGEN	NGEN	0.1272957	0.8727042
187	NGEN	NGEN	0.13278703	0.86721295
188	NGEN	NGEN	0.13172224	0.8682778
189	NGEN	NGEN	0.12665612	0.8733438
190	NGEN	NGEN	0.12671553	0.8732844
191	NGEN	NGEN	0.12704846	0.87295145
192	NGEN	NGEN	0.12695152	0.87304854
193	GEN	NGEN	0.13410175	0.86589825
194	NGEN	NGEN	0.12786256	0.8721374
195	GEN	NGEN	0.12701881	0.8729812
196	GEN	NGEN	0.12991121	0.87008876
197	NGEN	NGEN	0.13287675	0.8671233
198	NGEN	NGEN	0.12688664	0.8731134
199	NGEN	NGEN	0.13424675	0.8657533
200	NGEN	NGEN	0.1267504	0.87324953
201	NGEN	NGEN	0.12709652	0.87290335
202	NGEN	NGEN	0.13123052	0.86876947
203	NGEN	NGEN	0.1274493	0.87255067
204	NGEN	NGEN	0.13331896	0.8666811
205	NGEN	NGEN	0.12688808	0.8731119
206	NGEN	NGEN	0.1331332	0.8668667
207	NGEN	NGEN	0.12702388	0.8729762
208	NGEN	NGEN	0.12721351	0.8727865
209	GEN	NGEN	0.13229963	0.8677004
210	GEN	NGEN	0.13190763	0.8680924
211	NGEN	NGEN	0.12985863	0.8701414
212	NGEN	NGEN	0.13317993	0.8668201
213	NGEN	NGEN	0.1333147	0.8666853
214	NGEN	NGEN	0.13235939	0.8676406
215	NGEN	NGEN	0.1271307	0.8728693
216	NGEN	NGEN	0.13420238	0.8657977
217	NGEN	NGEN	0.12692134	0.87307864
218	NGEN	NGEN	0.12709473	0.87290525
219	NGEN	NGEN	0.12724066	0.8727593
220	NGEN	NGEN	0.12835813	0.8716419
221	NGEN	NGEN	0.13267736	0.8673226
222	GEN	NGEN	0.1279919	0.8720081
223	NGEN	NGEN	0.13307336	0.8669266
224	GEN	NGEN	0.13196734	0.86803275
225	NGEN	NGEN	0.12827359	0.87172633
226	NGEN	NGEN	0.12730543	0.87269455
227	NGEN	NGEN	0.12709276	0.8729072
228	NGEN	NGEN	0.12945157	0.87054837
229	NGEN	NGEN	0.13397653	0.8660234
230	GEN	NGEN	0.12848853	0.87151146
231	NGEN	NGEN	0.13351789	0.8664821
232	NGEN	NGEN	0.13023216	0.8697678
233	NGEN	NGEN	0.12693626	0.8730636
234	GEN	NGEN	0.13395236	0.86604774
235	GEN	NGEN	0.13361955	0.8663804
236	NGEN	NGEN	0.13380298	0.866197
237	GEN	NGEN	0.13165173	0.8683483
238	NGEN	NGEN	0.12687647	0.8731236
239	NGEN	NGEN	0.12931752	0.8706825
240	NGEN	NGEN	0.12717108	0.87282896
241	NGEN	NGEN	0.12731324	0.87268674
242	NGEN	NGEN	0.1295433	0.87045676
243	NGEN	NGEN	0.13427159	0.86572844
244	NGEN	NGEN	0.13379222	0.8662078
245	NGEN	NGEN	0.12931854	0.8706815
246	NGEN	NGEN	0.12786639	0.87213355
247	NGEN	NGEN	0.13334699	0.866653
248	NGEN	NGEN	0.12812437	0.8718756
249	NGEN	NGEN	0.12842177	0.8715783
250	GEN	NGEN	0.13173132	0.86826867
251	GEN	NGEN	0.13398279	0.86601716
252	NGEN	NGEN	0.12812544	0.87187463
253	NGEN	NGEN	0.13282232	0.8671777
254	NGEN	NGEN	0.13286662	0.86713344
255	NGEN	NGEN	0.12937006	0.87062997
256	NGEN	NGEN	0.12728049	0.8727195
257	NGEN	NGEN	0.1273654	0.87263453
258	GEN	NGEN	0.1327593	0.8672408
259	NGEN	NGEN	0.12738405	0.8726159
260	NGEN	NGEN	0.12923639	0.87076354
261	NGEN	NGEN	0.1336458	0.86635417
262	GEN	NGEN	0.1334594	0.8665406
263	NGEN	NGEN	0.1283811	0.87161887
264	GEN	NGEN	0.13337673	0.8666233
265	NGEN	NGEN	0.1272946	0.87270534
266	NGEN	NGEN	0.12677345	0.8732265
267	NGEN	NGEN	0.12727126	0.87272865
268	NGEN	NGEN	0.13106786	0.8689321
269	GEN	NGEN	0.13316527	0.86683464
270	NGEN	NGEN	0.12684777	0.8731522
271	GEN	NGEN	0.12825283	0.87174714
272	NGEN	NGEN	0.1271843	0.87281567
273	NGEN	NGEN	0.1277163	0.8722837
274	NGEN	NGEN	0.12728778	0.87271225
275	NGEN	NGEN	0.126945	0.8730551
276	NGEN	NGEN	0.12764551	0.8723545
277	NGEN	NGEN	0.12707758	0.8729224
278	GEN	NGEN	0.13298832	0.86701167
279	NGEN	NGEN	0.1323752	0.8676248
280	GEN	NGEN	0.13336709	0.8666329
281	NGEN	NGEN	0.12821841	0.8717815
282	NGEN	NGEN	0.12699296	0.8730071
283	NGEN	NGEN	0.13190426	0.86809576
284	NGEN	NGEN	0.13392125	0.8660787
285	NGEN	NGEN	0.12683573	0.8731643
286	NGEN	NGEN	0.13304318	0.86695683
287	NGEN	NGEN	0.13403532	0.8659647
288	NGEN	NGEN	0.12817344	0.8718265
289	NGEN	NGEN	0.1283558	0.87164426
290	NGEN	NGEN	0.12925401	0.870746
291	NGEN	NGEN	0.12763366	0.8723663
292	NGEN	NGEN	0.12702878	0.87297124
293	GEN	NGEN	0.13101412	0.86898583
294	NGEN	NGEN	0.13167141	0.86832863
295	NGEN	NGEN	0.12686053	0.8731395
296	NGEN	NGEN	0.12672085	0.8732792
297	NGEN	NGEN	0.1283658	0.87163424
298	NGEN	NGEN	0.1281385	0.8718615
299	NGEN	NGEN	0.12672514	0.8732748
300	NGEN	NGEN	0.13241614	0.86758393
301	NGEN	NGEN	0.13330112	0.86669886
302	NGEN	NGEN	0.12682663	0.87317336
303	NGEN	NGEN	0.12692703	0.873073
304	NGEN	NGEN	0.13200091	0.8679991
305	GEN	NGEN	0.13258515	0.8674149
306	GEN	NGEN	0.13386038	0.8661396
307	NGEN	NGEN	0.13001941	0.8699805
308	NGEN	NGEN	0.12700213	0.8729979
309	GEN	NGEN	0.13193028	0.86806977
310	NGEN	NGEN	0.12703896	0.87296104
311	NGEN	NGEN	0.12843864	0.87156135
312	NGEN	NGEN	0.13358754	0.86641246
313	GEN	NGEN	0.13254696	0.86745304
314	GEN	NGEN	0.13176757	0.8682324
315	NGEN	NGEN	0.12723477	0.8727653
316	GEN	NGEN	0.13359953	0.8664005
317	NGEN	NGEN	0.13078804	0.8692119
318	NGEN	NGEN	0.13351198	0.8664879
319	NGEN	NGEN	0.12764607	0.8723539
320	NGEN	NGEN	0.12747501	0.872525
321	NGEN	NGEN	0.12686129	0.8731388
322	GEN	NGEN	0.13189624	0.8681037
323	NGEN	NGEN	0.12751283	0.8724871
324	GEN	NGEN	0.12707788	0.8729221
325	GEN	NGEN	0.12772602	0.8722739
326	NGEN	NGEN	0.12715316	0.87284684
327	NGEN	NGEN	0.12837254	0.8716275
328	NGEN	NGEN	0.1283407	0.8716593
329	NGEN	NGEN	0.12817155	0.8718285
330	NGEN	NGEN	0.13444073	0.86555934
331	NGEN	NGEN	0.13038155	0.8696184
332	GEN	NGEN	0.1334214	0.8665785
333	NGEN	NGEN	0.13139641	0.8686036
334	NGEN	NGEN	0.12688403	0.8731159
335	NGEN	NGEN	0.12653884	0.87346107
336	NGEN	NGEN	0.1317583	0.8682418
337	GEN	NGEN	0.1271812	0.8728189
338	NGEN	NGEN	0.13386542	0.86613464
339	NGEN	NGEN	0.12704371	0.87295634
340	GEN	NGEN	0.130897	0.86910295
341	NGEN	NGEN	0.13345252	0.8665475
342	NGEN	NGEN	0.12927707	0.87072283
343	NGEN	NGEN	0.12788585	0.8721141
344	NGEN	NGEN	0.134375	0.865625
345	NGEN	NGEN	0.13266581	0.8673341
346	NGEN	NGEN	0.13043183	0.8695682
347	NGEN	NGEN	0.13214509	0.8678549
348	NGEN	NGEN	0.12741946	0.8725805
349	NGEN	NGEN	0.13258281	0.8674173
350	NGEN	NGEN	0.12885197	0.8711481
351	NGEN	NGEN	0.12690681	0.8730932
352	NGEN	NGEN	0.1267904	0.87320954
353	NGEN	NGEN	0.1319612	0.86803883
354	NGEN	NGEN	0.12922683	0.8707732
355	NGEN	NGEN	0.12819187	0.87180823
356	NGEN	NGEN	0.13000673	0.86999327
357	GEN	NGEN	0.12917568	0.8708243
358	NGEN	NGEN	0.13141383	0.8685862
359	NGEN	NGEN	0.12737554	0.87262446
360	GEN	NGEN	0.1296426	0.87035733
361	NGEN	NGEN	0.12682801	0.87317187
362	NGEN	NGEN	0.13304226	0.86695766
363	NGEN	NGEN	0.1279699	0.87203014
364	NGEN	NGEN	0.12844418	0.8715558
365	NGEN	NGEN	0.12748674	0.87251323
366	NGEN	NGEN	0.12797606	0.872024
367	NGEN	NGEN	0.12779976	0.8722002
368	GEN	NGEN	0.13378626	0.86621374
369	NGEN	NGEN	0.12681139	0.8731886
370	NGEN	NGEN	0.12873997	0.87126
371	NGEN	NGEN	0.12772745	0.8722726
372	NGEN	NGEN	0.12738806	0.87261194
373	NGEN	NGEN	0.13299678	0.8670032
374	NGEN	NGEN	0.12828837	0.87171155
375	GEN	NGEN	0.13401549	0.86598444
376	NGEN	NGEN	0.13117214	0.8688279
377	NGEN	NGEN	0.12888148	0.87111855
378	NGEN	NGEN	0.12866302	0.87133706
379	NGEN	NGEN	0.12681118	0.87318885
380	NGEN	NGEN	0.1334867	0.8665134
381	NGEN	NGEN	0.12903494	0.87096506
382	NGEN	NGEN	0.13213073	0.8678694
383	NGEN	NGEN	0.1276715	0.8723284
384	NGEN	NGEN	0.12700607	0.872994
385	NGEN	NGEN	0.13206556	0.8679344
386	NGEN	NGEN	0.13114426	0.86885566
387	NGEN	NGEN	0.13380231	0.86619765
388	NGEN	NGEN	0.12856562	0.8714343
389	NGEN	NGEN	0.12916206	0.870838
390	NGEN	NGEN	0.13265699	0.867343
391	NGEN	NGEN	0.12685515	0.8731448
392	NGEN	NGEN	0.12845242	0.8715476
393	NGEN	NGEN	0.12718333	0.8728167
394	NGEN	NGEN	0.12711604	0.87288404
395	NGEN	NGEN	0.13429016	0.86570984
396	NGEN	NGEN	0.13316114	0.8668389
397	NGEN	NGEN	0.12823923	0.87176085
398	NGEN	NGEN	0.13165753	0.86834246
399	GEN	NGEN	0.13378699	0.866213
400	GEN	NGEN	0.13226302	0.86773705
401	NGEN	NGEN	0.12790672	0.8720933
402	NGEN	NGEN	0.12842403	0.87157595
403	NGEN	NGEN	0.13390781	0.8660922
404	NGEN	NGEN	0.12724769	0.8727523
405	NGEN	NGEN	0.13370651	0.86629343
406	NGEN	NGEN	0.13182649	0.8681735
407	NGEN	NGEN	0.12716526	0.8728348
408	NGEN	NGEN	0.13400915	0.8659908
409	NGEN	NGEN	0.12726277	0.8727372
410	NGEN	NGEN	0.12732781	0.8726722
411	NGEN	NGEN	0.12711687	0.8728831
412	NGEN	NGEN	0.1269875	0.87301254
413	NGEN	NGEN	0.12792869	0.8720714
414	NGEN	NGEN	0.13291894	0.86708105
415	NGEN	NGEN	0.13055569	0.86944425
416	GEN	NGEN	0.13300648	0.8669935
417	NGEN	NGEN	0.12745832	0.8725417
418	NGEN	NGEN	0.12720323	0.87279683
419	NGEN	NGEN	0.1337661	0.8662339
420	NGEN	NGEN	0.12714286	0.87285703
421	NGEN	NGEN	0.12744902	0.87255096
422	NGEN	NGEN	0.12661348	0.87338644
423	NGEN	NGEN	0.1337325	0.86626756
424	GEN	NGEN	0.13087794	0.8691221
425	GEN	NGEN	0.13346602	0.866534
426	NGEN	NGEN	0.13245757	0.8675425
427	NGEN	NGEN	0.12976529	0.8702346
428	NGEN	NGEN	0.13326764	0.86673236
429	GEN	NGEN	0.1312648	0.8687352
430	NGEN	NGEN	0.12726836	0.8727317
431	NGEN	NGEN	0.12842599	0.871574
432	GEN	NGEN	0.13015077	0.8698493
433	NGEN	NGEN	0.12926036	0.87073964
434	NGEN	NGEN	0.12807772	0.8719223
435	GEN	NGEN	0.13097286	0.8690272
436	NGEN	NGEN	0.13291976	0.8670802
437	NGEN	NGEN	0.13142282	0.8685772
438	NGEN	NGEN	0.13216403	0.86783594
439	NGEN	NGEN	0.1339477	0.8660523
440	NGEN	NGEN	0.12842755	0.87157255
441	NGEN	NGEN	0.12763229	0.8723676
442	NGEN	NGEN	0.127556	0.872444
443	NGEN	NGEN	0.12995762	0.8700424
444	NGEN	NGEN	0.126916	0.87308395
445	NGEN	NGEN	0.12711939	0.8728806
446	NGEN	NGEN	0.13030629	0.8696937
447	GEN	NGEN	0.13007873	0.8699214
448	NGEN	NGEN	0.12762937	0.87237066
449	NGEN	NGEN	0.13152291	0.86847705
450	GEN	NGEN	0.1330297	0.86697036
451	NGEN	NGEN	0.13105623	0.8689438
452	NGEN	NGEN	0.12882966	0.87117034
453	NGEN	NGEN	0.12756503	0.8724349
454	GEN	NGEN	0.12988296	0.87011707
455	GEN	NGEN	0.1288692	0.87113076
456	NGEN	NGEN	0.13228285	0.86771715
457	GEN	NGEN	0.13394661	0.8660534
458	NGEN	NGEN	0.13277586	0.8672241
459	NGEN	NGEN	0.13105142	0.8689486
460	NGEN	NGEN	0.12878467	0.8712153
461	NGEN	NGEN	0.12693898	0.87306094
462	NGEN	NGEN	0.1334487	0.8665513
463	GEN	NGEN	0.12838133	0.8716187
464	NGEN	NGEN	0.12748294	0.8725171
465	NGEN	NGEN	0.12681223	0.8731877
466	NGEN	NGEN	0.12729591	0.87270415
467	NGEN	NGEN	0.12681565	0.8731844
468	NGEN	NGEN	0.13003969	0.86996037
469	NGEN	NGEN	0.12861468	0.87138534
470	GEN	NGEN	0.13156174	0.86843824
471	NGEN	NGEN	0.13434695	0.8656531
472	NGEN	NGEN	0.12907356	0.8709265
473	NGEN	NGEN	0.13289191	0.86710805
474	NGEN	NGEN	0.13290544	0.86709446
475	NGEN	NGEN	0.1271297	0.87287027
476	NGEN	NGEN	0.12781808	0.8721819
477	NGEN	NGEN	0.1280604	0.8719397
478	NGEN	NGEN	0.1268276	0.8731724
479	NGEN	NGEN	0.12797235	0.87202764
480	NGEN	NGEN	0.1343518	0.86564815
481	GEN	NGEN	0.13405031	0.86594975
482	NGEN	NGEN	0.12678328	0.87321675
483	NGEN	NGEN	0.12927146	0.87072855
484	GEN	NGEN	0.13101296	0.868987
485	NGEN	NGEN	0.12955439	0.87044567
486	NGEN	NGEN	0.13212922	0.8678708
487	NGEN	NGEN	0.13140972	0.86859024
488	NGEN	NGEN	0.12776077	0.87223923
489	NGEN	NGEN	0.12774679	0.8722531
490	GEN	NGEN	0.12777579	0.8722242
491	NGEN	NGEN	0.1330397	0.86696035
492	NGEN	NGEN	0.12861045	0.8713895
493	NGEN	NGEN	0.1287684	0.8712316
494	NGEN	NGEN	0.12840633	0.87159365
495	GEN	NGEN	0.13101377	0.8689862
496	NGEN	NGEN	0.12745267	0.8725473
497	GEN	NGEN	0.13306789	0.86693203
498	NGEN	NGEN	0.12749074	0.8725092
499	NGEN	NGEN	0.13306028	0.86693966
500	NGEN	NGEN	0.13449667	0.8655033
501	NGEN	NGEN	0.13388811	0.86611193
502	GEN	NGEN	0.13347967	0.8665203
503	GEN	NGEN	0.13427761	0.8657225
504	NGEN	NGEN	0.13229229	0.8677078
505	GEN	NGEN	0.12738356	0.8726165
506	NGEN	NGEN	0.13086246	0.8691375
507	NGEN	NGEN	0.13363637	0.8663636
508	GEN	NGEN	0.13307843	0.86692154
509	GEN	NGEN	0.13076465	0.86923534
510	NGEN	NGEN	0.13194053	0.8680594
511	NGEN	NGEN	0.12794177	0.8720582
512	NGEN	NGEN	0.12702887	0.8729711
513	NGEN	NGEN	0.13308719	0.8669128
514	NGEN	NGEN	0.13217598	0.867824
515	NGEN	NGEN	0.13283223	0.8671678
516	NGEN	NGEN	0.12917306	0.87082696
517	NGEN	NGEN	0.12719522	0.8728048
518	NGEN	NGEN	0.12716204	0.8728379
519	NGEN	NGEN	0.12730893	0.87269104
520	NGEN	NGEN	0.13265139	0.8673486
521	GEN	NGEN	0.13278714	0.86721283
522	GEN	NGEN	0.13165684	0.8683431
523	NGEN	NGEN	0.12766084	0.8723391
524	NGEN	NGEN	0.1316989	0.8683011
525	NGEN	NGEN	0.13292381	0.86707616
526	GEN	NGEN	0.12757695	0.87242305
527	NGEN	NGEN	0.12757568	0.8724243
528	NGEN	NGEN	0.13227616	0.8677238
529	NGEN	NGEN	0.12741047	0.8725896
530	NGEN	NGEN	0.12964338	0.8703566
531	NGEN	NGEN	0.1329196	0.86708033
532	GEN	NGEN	0.13020892	0.86979115
533	NGEN	NGEN	0.1268207	0.87317926
534	NGEN	NGEN	0.12843202	0.87156796
535	GEN	NGEN	0.13274355	0.86725634
536	GEN	NGEN	0.12991759	0.87008244
537	NGEN	NGEN	0.12693153	0.8730685
538	NGEN	NGEN	0.12781405	0.8721859
539	NGEN	NGEN	0.12699032	0.8730096
540	NGEN	NGEN	0.12724799	0.8727521
541	NGEN	NGEN	0.13391091	0.8660891
542	NGEN	NGEN	0.12693048	0.87306947
543	NGEN	NGEN	0.12690963	0.87309027
544	NGEN	NGEN	0.13267514	0.8673248
545	NGEN	NGEN	0.12715761	0.8728424
546	NGEN	NGEN	0.12692101	0.87307894
547	NGEN	NGEN	0.1306387	0.8693613
548	NGEN	NGEN	0.13173151	0.8682685
549	NGEN	NGEN	0.12926538	0.8707347
550	NGEN	NGEN	0.12676997	0.87323
551	NGEN	NGEN	0.12733932	0.87266076
552	NGEN	NGEN	0.13281725	0.8671828
553	NGEN	NGEN	0.12693441	0.8730656
554	GEN	NGEN	0.13228399	0.867716
555	NGEN	NGEN	0.12697925	0.87302077
556	NGEN	NGEN	0.12694924	0.87305075
557	NGEN	NGEN	0.13353212	0.8664679
558	GEN	NGEN	0.13387567	0.86612433
559	NGEN	NGEN	0.12720671	0.87279326
560	NGEN	NGEN	0.1271378	0.87286216
561	NGEN	NGEN	0.13204095	0.867959
562	NGEN	NGEN	0.1316367	0.8683634
563	NGEN	NGEN	0.13142483	0.8685751
564	GEN	NGEN	0.12904066	0.87095934
565	NGEN	NGEN	0.127066	0.87293404
566	NGEN	NGEN	0.13410798	0.86589193
567	NGEN	NGEN	0.12735447	0.87264556
568	NGEN	NGEN	0.1269914	0.87300855
569	NGEN	NGEN	0.13358349	0.86641645
570	NGEN	NGEN	0.13258363	0.86741644
571	NGEN	NGEN	0.12705489	0.8729451
572	NGEN	NGEN	0.1320594	0.8679406
573	NGEN	NGEN	0.12932938	0.87067056
574	NGEN	NGEN	0.13395491	0.8660451
575	GEN	NGEN	0.12967324	0.87032676
576	NGEN	NGEN	0.12804602	0.87195396
577	NGEN	NGEN	0.13235115	0.8676489
578	NGEN	NGEN	0.13030417	0.86969584
579	NGEN	NGEN	0.12979989	0.87020016
580	NGEN	NGEN	0.12716544	0.8728345
581	NGEN	NGEN	0.1269063	0.8730937
582	GEN	NGEN	0.12823176	0.87176824
583	NGEN	NGEN	0.12720698	0.87279296
584	GEN	NGEN	0.13309547	0.86690444
585	NGEN	NGEN	0.13386855	0.8661314
