id	label	Sub-task B_preds	GEN_probs	NGEN_probs
138	NGEN	NGEN	0.001335014	0.99866503
139	NGEN	NGEN	0.0016405581	0.9983594
140	GEN	NGEN	0.0039350213	0.996065
141	NGEN	NGEN	0.0013894783	0.9986105
142	NGEN	NGEN	0.0012577012	0.99874216
143	NGEN	NGEN	0.005706254	0.9942938
144	NGEN	NGEN	0.09164189	0.90835816
145	NGEN	NGEN	0.010001592	0.9899984
146	NGEN	NGEN	0.0025588097	0.99744123
147	NGEN	NGEN	0.0059316163	0.9940684
148	NGEN	NGEN	0.0014354484	0.99856454
149	NGEN	NGEN	0.0017644231	0.9982356
150	NGEN	NGEN	0.0011945084	0.9988055
151	NGEN	NGEN	0.019126767	0.98087317
152	NGEN	NGEN	0.002533031	0.9974669
153	GEN	GEN	0.89027584	0.10972416
154	NGEN	NGEN	0.0019489246	0.9980509
155	NGEN	NGEN	0.0013306212	0.9986693
156	NGEN	NGEN	0.0013739939	0.998626
157	NGEN	NGEN	0.0014621654	0.9985379
158	NGEN	NGEN	0.0013880281	0.9986119
159	NGEN	NGEN	0.001301843	0.9986981
160	NGEN	NGEN	0.0012802257	0.9987198
161	NGEN	NGEN	0.0014347901	0.99856526
162	NGEN	NGEN	0.0022430657	0.9977571
163	NGEN	NGEN	0.0011912952	0.9988086
164	NGEN	NGEN	0.0013077662	0.99869215
165	NGEN	NGEN	0.0016572408	0.9983427
166	NGEN	NGEN	0.0013987632	0.9986012
167	NGEN	NGEN	0.008000243	0.99199986
168	NGEN	NGEN	0.0027681265	0.99723196
169	NGEN	NGEN	0.0015035926	0.9984965
170	NGEN	NGEN	0.0024333114	0.9975666
171	NGEN	NGEN	0.0019372115	0.99806285
172	NGEN	NGEN	0.0014880891	0.99851197
173	NGEN	NGEN	0.001547066	0.9984529
174	NGEN	NGEN	0.0015655569	0.9984346
175	NGEN	NGEN	0.0015285283	0.9984715
176	NGEN	NGEN	0.0012551717	0.9987448
177	NGEN	NGEN	0.0014735883	0.99852645
178	NGEN	NGEN	0.0038962567	0.99610376
179	NGEN	NGEN	0.0015754601	0.9984246
180	NGEN	NGEN	0.0013655674	0.99863434
181	NGEN	NGEN	0.0015689542	0.998431
182	NGEN	NGEN	0.0015859898	0.9984141
183	NGEN	NGEN	0.0012911553	0.99870884
184	NGEN	NGEN	0.0014280683	0.99857193
185	NGEN	NGEN	0.0014567011	0.99854314
186	NGEN	NGEN	0.0015043679	0.9984955
187	NGEN	NGEN	0.0014028075	0.9985972
188	NGEN	NGEN	0.0013019622	0.9986981
189	GEN	GEN	0.94385237	0.05614763
190	NGEN	NGEN	0.0014144558	0.9985855
191	NGEN	NGEN	0.0021016533	0.9978984
192	NGEN	NGEN	0.0016308064	0.9983691
193	NGEN	NGEN	0.0013364649	0.9986636
194	NGEN	NGEN	0.0013953297	0.9986048
195	NGEN	NGEN	0.001381337	0.9986186
196	NGEN	NGEN	0.0014168496	0.99858314
197	GEN	GEN	0.9461443	0.053855725
198	NGEN	NGEN	0.0014359318	0.99856406
199	NGEN	NGEN	0.0013448843	0.998655
200	NGEN	NGEN	0.0066078943	0.993392
201	NGEN	NGEN	0.00162899	0.998371
202	NGEN	NGEN	0.0013629023	0.9986372
203	NGEN	NGEN	0.016016837	0.9839832
204	NGEN	NGEN	0.005624163	0.9943758
205	NGEN	GEN	0.93558836	0.06441159
206	NGEN	NGEN	0.0154467635	0.9845532
207	NGEN	NGEN	0.0014602675	0.99853957
208	NGEN	NGEN	0.0015254817	0.9984746
209	NGEN	NGEN	0.0015556864	0.9984443
210	NGEN	NGEN	0.0018334417	0.99816656
211	NGEN	NGEN	0.0030129838	0.9969871
212	NGEN	NGEN	0.012751793	0.9872482
213	NGEN	NGEN	0.0033254698	0.9966746
214	NGEN	NGEN	0.0013799176	0.99862003
215	NGEN	NGEN	0.0037127035	0.99628735
216	NGEN	NGEN	0.0013826642	0.9986174
217	NGEN	NGEN	0.0013618928	0.99863815
218	NGEN	NGEN	0.001368818	0.99863124
219	NGEN	NGEN	0.0053848675	0.9946151
220	NGEN	NGEN	0.0013512216	0.9986488
221	NGEN	NGEN	0.0013827393	0.9986174
222	NGEN	NGEN	0.010057724	0.98994243
223	NGEN	NGEN	0.0014758878	0.99852407
224	NGEN	NGEN	0.002920692	0.9970794
225	NGEN	NGEN	0.0015270807	0.9984729
226	NGEN	NGEN	0.001518574	0.99848145
227	NGEN	NGEN	0.0013598254	0.99864006
228	NGEN	NGEN	0.0013388639	0.9986612
229	NGEN	NGEN	0.0024379222	0.99756205
230	NGEN	NGEN	0.0018233561	0.9981766
231	NGEN	NGEN	0.008032467	0.99196744
232	NGEN	NGEN	0.0015439325	0.99845624
233	NGEN	NGEN	0.0013858707	0.9986141
234	NGEN	NGEN	0.0014628893	0.99853694
235	NGEN	NGEN	0.004816714	0.99518317
236	GEN	GEN	0.9383877	0.061612263
237	NGEN	NGEN	0.0014760596	0.99852407
238	NGEN	NGEN	0.0016198076	0.9983803
239	NGEN	NGEN	0.0013694696	0.9986305
240	NGEN	NGEN	0.0014067314	0.9985934
241	NGEN	NGEN	0.0013337141	0.9986662
242	NGEN	NGEN	0.0012272702	0.9987727
243	NGEN	NGEN	0.0014811084	0.9985188
244	NGEN	NGEN	0.0015492209	0.99845076
245	NGEN	NGEN	0.004904472	0.9950956
246	NGEN	NGEN	0.0013547874	0.99864525
247	NGEN	NGEN	0.0013196267	0.99868053
248	NGEN	NGEN	0.00539837	0.99460155
249	GEN	GEN	0.9457611	0.054238833
250	NGEN	NGEN	0.0012584307	0.99874145
251	NGEN	NGEN	0.0014798652	0.99852026
252	NGEN	NGEN	0.0013025466	0.9986974
253	NGEN	NGEN	0.0016175221	0.99838245
254	NGEN	NGEN	0.0013961031	0.9986038
255	NGEN	NGEN	0.031746484	0.9682536
256	NGEN	NGEN	0.0013474666	0.9986524
257	GEN	GEN	0.9474687	0.05253134
258	NGEN	NGEN	0.00125517	0.9987448
259	NGEN	NGEN	0.0054917685	0.99450815
260	NGEN	NGEN	0.0014578324	0.9985422
261	NGEN	NGEN	0.0013175801	0.99868244
262	NGEN	NGEN	0.0028562604	0.9971438
263	NGEN	NGEN	0.0026997281	0.9973002
264	NGEN	NGEN	0.0014638711	0.9985362
265	NGEN	NGEN	0.0044729523	0.995527
266	NGEN	NGEN	0.0012978186	0.99870217
267	NGEN	NGEN	0.0015915225	0.9984084
268	NGEN	NGEN	0.002831804	0.99716824
269	NGEN	NGEN	0.0013513446	0.9986486
270	NGEN	NGEN	0.0013349401	0.99866503
271	NGEN	NGEN	0.0014181033	0.99858195
272	NGEN	NGEN	0.006594083	0.99340594
273	NGEN	NGEN	0.0014437614	0.99855626
274	NGEN	NGEN	0.0056690522	0.9943308
275	NGEN	NGEN	0.0014498123	0.99855006
276	NGEN	NGEN	0.0014020572	0.9985979
277	NGEN	NGEN	0.0013071003	0.99869287
278	NGEN	NGEN	0.0014419678	0.99855787
279	NGEN	NGEN	0.0015275825	0.99847245
280	GEN	GEN	0.9523004	0.047699526
281	NGEN	NGEN	0.0012578968	0.99874216
282	NGEN	NGEN	0.0015598014	0.99844027
283	NGEN	NGEN	0.023525754	0.9764742
284	NGEN	NGEN	0.010473405	0.9895267
285	NGEN	NGEN	0.006954047	0.99304605
286	NGEN	NGEN	0.0013803071	0.9986198
287	NGEN	NGEN	0.0013161189	0.99868387
288	NGEN	NGEN	0.00204371	0.9979562
289	NGEN	NGEN	0.016129218	0.98387086
290	NGEN	NGEN	0.005966172	0.9940338
291	NGEN	NGEN	0.0012096112	0.9987905
292	NGEN	NGEN	0.0015833648	0.9984167
293	NGEN	NGEN	0.0014115425	0.9985884
294	NGEN	NGEN	0.0014491357	0.9985508
295	NGEN	NGEN	0.0019766877	0.99802333
296	NGEN	NGEN	0.0013874617	0.99861264
297	NGEN	NGEN	0.00187398	0.9981259
298	NGEN	NGEN	0.0043279915	0.9956721
299	NGEN	NGEN	0.048216708	0.95178336
300	NGEN	NGEN	0.0013508982	0.99864906
301	NGEN	NGEN	0.014837535	0.9851623
302	NGEN	NGEN	0.0013622786	0.9986377
303	NGEN	NGEN	0.0013390854	0.998661
304	NGEN	NGEN	0.002035271	0.9979648
305	NGEN	NGEN	0.0015612271	0.99843884
306	NGEN	NGEN	0.0014759343	0.99852407
307	GEN	NGEN	0.3686101	0.63138986
308	NGEN	NGEN	0.0012338681	0.99876624
309	NGEN	NGEN	0.0022360443	0.997764
310	NGEN	NGEN	0.001494184	0.9985058
311	NGEN	NGEN	0.0014208412	0.9985791
312	NGEN	NGEN	0.0014759611	0.99852407
313	NGEN	NGEN	0.0014711787	0.99852884
314	NGEN	NGEN	0.002122111	0.99787796
315	NGEN	NGEN	0.0024849628	0.99751496
316	NGEN	NGEN	0.0015868635	0.99841315
317	NGEN	NGEN	0.010398632	0.9896012
318	NGEN	NGEN	0.0011866865	0.9988134
319	NGEN	NGEN	0.0014912074	0.9985089
320	NGEN	NGEN	0.0016353307	0.99836457
321	NGEN	NGEN	0.001230465	0.9987696
322	NGEN	NGEN	0.0013595569	0.99864054
323	NGEN	NGEN	0.0014360563	0.9985638
324	GEN	GEN	0.9474687	0.052531328
325	NGEN	NGEN	0.0015257102	0.99847436
326	NGEN	NGEN	0.0014179039	0.9985822
327	NGEN	NGEN	0.0013291645	0.99867076
328	NGEN	NGEN	0.0015005715	0.99849933
329	NGEN	NGEN	0.0015007275	0.99849933
330	NGEN	NGEN	0.0016048503	0.9983951
331	NGEN	NGEN	0.006429143	0.9935708
332	NGEN	NGEN	0.0012928501	0.9987072
333	NGEN	NGEN	0.0013836389	0.99861646
334	NGEN	NGEN	0.0025283066	0.9974717
335	NGEN	NGEN	0.0033696885	0.99663013
336	NGEN	NGEN	0.0017589729	0.99824107
337	NGEN	NGEN	0.0051837424	0.9948162
338	NGEN	NGEN	0.0017693535	0.9982306
339	GEN	GEN	0.9474711	0.052529037
340	GEN	GEN	0.82186717	0.17813285
341	NGEN	NGEN	0.019612482	0.9803875
342	NGEN	NGEN	0.0031532077	0.9968467
343	NGEN	NGEN	0.0053691375	0.99463075
344	NGEN	NGEN	0.0016166971	0.99838316
345	NGEN	NGEN	0.0035680009	0.996432
346	NGEN	NGEN	0.0015592467	0.99844074
347	NGEN	NGEN	0.0014347313	0.99856526
348	NGEN	NGEN	0.001458312	0.9985417
349	NGEN	NGEN	0.0013348778	0.99866503
350	NGEN	NGEN	0.0013013614	0.9986986
351	NGEN	NGEN	0.0015360818	0.99846387
352	NGEN	NGEN	0.001318389	0.9986817
353	NGEN	NGEN	0.0015262966	0.99847364
354	NGEN	NGEN	0.0013375953	0.9986624
355	NGEN	NGEN	0.0015397117	0.9984603
356	NGEN	NGEN	0.0012529341	0.99874693
357	NGEN	NGEN	0.004384587	0.99561536
358	NGEN	NGEN	0.0013547984	0.99864525
359	NGEN	NGEN	0.0014939489	0.998506
360	NGEN	NGEN	0.0013821671	0.9986179
361	NGEN	NGEN	0.0013871586	0.9986129
362	NGEN	NGEN	0.0027426952	0.9972572
363	NGEN	NGEN	0.009869561	0.99013036
364	NGEN	NGEN	0.0012243617	0.9987758
365	NGEN	NGEN	0.0030424749	0.9969574
366	NGEN	NGEN	0.001422635	0.9985774
367	NGEN	NGEN	0.0013671259	0.9986329
368	GEN	GEN	0.9415304	0.058469523
369	NGEN	NGEN	0.001414323	0.99858576
370	NGEN	NGEN	0.0017809763	0.99821895
371	NGEN	NGEN	0.0021530269	0.997847
372	NGEN	NGEN	0.0065917186	0.9934083
373	NGEN	NGEN	0.0013110979	0.9986888
374	NGEN	NGEN	0.0013936673	0.99860644
375	NGEN	NGEN	0.0013385313	0.99866146
376	NGEN	NGEN	0.0013687351	0.99863124
377	NGEN	NGEN	0.0015573594	0.99844265
378	NGEN	NGEN	0.0015660773	0.9984339
379	NGEN	NGEN	0.0014939347	0.998506
380	NGEN	NGEN	0.0029451551	0.9970549
381	NGEN	NGEN	0.0020287943	0.99797124
382	NGEN	NGEN	0.001237644	0.9987624
383	NGEN	NGEN	0.001282783	0.9987172
384	NGEN	NGEN	0.0013825692	0.9986174
385	NGEN	NGEN	0.0016474653	0.99835247
386	NGEN	NGEN	0.00129185	0.9987081
387	NGEN	NGEN	0.0013646425	0.9986353
388	NGEN	NGEN	0.002419003	0.99758106
389	NGEN	NGEN	0.001401459	0.9985986
390	NGEN	NGEN	0.020950565	0.97904944
391	NGEN	NGEN	0.0014013153	0.9985986
392	GEN	GEN	0.95295554	0.047044374
393	NGEN	NGEN	0.0081546735	0.9918452
394	NGEN	NGEN	0.001492248	0.9985077
395	NGEN	NGEN	0.0012381339	0.99876195
396	NGEN	NGEN	0.0014824579	0.99851763
397	GEN	GEN	0.9415477	0.058452323
398	NGEN	NGEN	0.0012746156	0.9987253
399	NGEN	NGEN	0.0014222566	0.99857765
400	GEN	NGEN	0.014695592	0.9853045
401	GEN	GEN	0.94728845	0.05271146
402	GEN	NGEN	0.02030954	0.9796903
403	NGEN	NGEN	0.0021144606	0.9978856
404	NGEN	NGEN	0.0014322944	0.99856764
405	NGEN	NGEN	0.0014646943	0.9985353
406	NGEN	NGEN	0.0015127993	0.9984872
407	NGEN	NGEN	0.0013644825	0.99863553
408	NGEN	NGEN	0.0047469246	0.9952532
409	GEN	NGEN	0.007255906	0.99274397
410	NGEN	NGEN	0.0012751926	0.9987248
411	GEN	NGEN	0.0015146818	0.99848527
412	GEN	GEN	0.9488144	0.05118563
413	NGEN	NGEN	0.00320808	0.996792
414	NGEN	NGEN	0.0013697784	0.9986303
415	NGEN	NGEN	0.0038618124	0.99613816
416	GEN	GEN	0.9512278	0.048772186
417	NGEN	NGEN	0.0050559235	0.99494404
418	NGEN	NGEN	0.0013283453	0.9986717
419	NGEN	NGEN	0.0012911565	0.99870884
420	NGEN	NGEN	0.0011330274	0.998867
421	NGEN	NGEN	0.0013837023	0.99861646
422	NGEN	NGEN	0.0017627102	0.99823725
423	NGEN	NGEN	0.0014144761	0.9985855
424	NGEN	NGEN	0.0013184128	0.9986817
425	NGEN	NGEN	0.0012751026	0.9987248
426	NGEN	NGEN	0.0032690524	0.9967309
427	NGEN	NGEN	0.0059513147	0.9940487
428	NGEN	NGEN	0.0016206172	0.99837935
429	NGEN	NGEN	0.0017401755	0.99825984
430	NGEN	NGEN	0.0012561417	0.99874383
431	NGEN	NGEN	0.0015969266	0.99840313
432	GEN	NGEN	0.009309098	0.9906909
433	NGEN	NGEN	0.0013135308	0.99868643
434	NGEN	NGEN	0.0014537777	0.99854624
435	NGEN	NGEN	0.0036113334	0.99638855
436	NGEN	NGEN	0.0015645883	0.99843556
437	NGEN	NGEN	0.0013425085	0.9986574
438	NGEN	NGEN	0.006810951	0.99318904
439	NGEN	NGEN	0.0014593444	0.9985405
440	NGEN	NGEN	0.0018845738	0.9981154
441	NGEN	NGEN	0.0012559165	0.9987441
442	NGEN	NGEN	0.0015945116	0.9984055
443	NGEN	NGEN	0.004360942	0.9956391
444	NGEN	NGEN	0.0014086176	0.9985915
445	NGEN	NGEN	0.0015543457	0.99844575
446	GEN	GEN	0.942526	0.05747412
447	NGEN	NGEN	0.002839717	0.9971602
448	NGEN	NGEN	0.0014238172	0.9985762
449	NGEN	NGEN	0.0033971213	0.99660283
450	NGEN	NGEN	0.005918738	0.9940812
451	NGEN	NGEN	0.0014604721	0.99853957
452	GEN	NGEN	0.009186015	0.990814
453	NGEN	NGEN	0.0015451824	0.9984548
454	NGEN	NGEN	0.0014171955	0.9985829
455	NGEN	NGEN	0.0025330659	0.9974669
456	NGEN	NGEN	0.0013143378	0.9986858
457	NGEN	NGEN	0.0012802794	0.9987196
458	NGEN	NGEN	0.0017317984	0.9982682
459	NGEN	NGEN	0.003537285	0.99646264
460	NGEN	NGEN	0.0012674881	0.9987324
461	NGEN	NGEN	0.0013325221	0.9986674
462	NGEN	NGEN	0.0016012623	0.99839866
463	GEN	NGEN	0.1605919	0.8394081
464	NGEN	NGEN	0.0013733912	0.9986265
465	NGEN	NGEN	0.0015595582	0.9984405
466	NGEN	NGEN	0.0015138226	0.9984862
467	NGEN	NGEN	0.0013173621	0.9986827
468	NGEN	NGEN	0.0018308191	0.9981692
469	NGEN	NGEN	0.0015971399	0.9984029
470	NGEN	NGEN	0.0013098281	0.99869025
471	NGEN	NGEN	0.0015374814	0.99846244
472	NGEN	NGEN	0.0014052338	0.9985948
473	GEN	NGEN	0.2921258	0.7078742
474	NGEN	NGEN	0.0027217588	0.99727833
475	NGEN	NGEN	0.0019003558	0.9980997
476	NGEN	NGEN	0.0022984603	0.99770164
477	NGEN	NGEN	0.01241335	0.9875867
478	NGEN	NGEN	0.0014408763	0.99855906
479	NGEN	NGEN	0.0013964659	0.9986036
480	NGEN	NGEN	0.0029131952	0.9970867
481	NGEN	NGEN	0.001861421	0.9981385
482	NGEN	NGEN	0.0015079869	0.99849194
483	NGEN	NGEN	0.0013255245	0.9986746
484	GEN	GEN	0.947372	0.052627955
485	GEN	GEN	0.9475756	0.05242429
486	NGEN	NGEN	0.007958261	0.9920417
487	NGEN	NGEN	0.001453352	0.9985467
488	NGEN	NGEN	0.0012984277	0.9987017
489	NGEN	NGEN	0.0013908532	0.99860907
490	NGEN	NGEN	0.008092811	0.9919071
491	NGEN	NGEN	0.001430367	0.99856955
492	NGEN	NGEN	0.0015702356	0.99842983
493	NGEN	NGEN	0.0032343348	0.9967656
494	NGEN	NGEN	0.002928633	0.9970715
495	NGEN	NGEN	0.0013933238	0.9986067
496	NGEN	NGEN	0.0019802821	0.99801975
497	NGEN	NGEN	0.0014376679	0.9985624
498	NGEN	NGEN	0.0018094522	0.9981906
499	NGEN	NGEN	0.001572284	0.9984277
500	NGEN	NGEN	0.010015355	0.9899847
501	NGEN	NGEN	0.0014757393	0.9985243
502	NGEN	NGEN	0.0030851834	0.99691486
503	NGEN	NGEN	0.0014886725	0.99851125
504	GEN	GEN	0.95304847	0.04695153
505	NGEN	NGEN	0.0025461044	0.9974538
506	NGEN	NGEN	0.0056153038	0.99438465
507	NGEN	NGEN	0.0014156218	0.99858433
508	NGEN	NGEN	0.0013048049	0.99869525
509	NGEN	NGEN	0.0016143152	0.99838555
510	NGEN	NGEN	0.0014184827	0.99858147
511	NGEN	NGEN	0.0014501588	0.9985498
512	NGEN	NGEN	0.0015359207	0.9984641
513	GEN	GEN	0.9528458	0.04715413
514	NGEN	NGEN	0.0014076695	0.99859244
515	NGEN	NGEN	0.0014149928	0.99858505
516	NGEN	NGEN	0.0014642271	0.99853575
517	NGEN	NGEN	0.004243896	0.99575615
518	GEN	GEN	0.9532468	0.046753254
519	NGEN	NGEN	0.0014616175	0.9985384
520	NGEN	NGEN	0.0015816971	0.9984184
521	NGEN	NGEN	0.001536098	0.99846387
522	NGEN	NGEN	0.0016964077	0.99830365
523	NGEN	NGEN	0.0014883303	0.99851173
524	NGEN	NGEN	0.007306112	0.992694
525	NGEN	NGEN	0.0013284631	0.9986715
526	NGEN	NGEN	0.0013688761	0.998631
527	NGEN	NGEN	0.0063938894	0.9936061
528	NGEN	NGEN	0.013450176	0.9865498
529	GEN	GEN	0.946555	0.05344499
530	NGEN	NGEN	0.0042649047	0.995735
531	NGEN	NGEN	0.001874948	0.99812496
532	NGEN	NGEN	0.0015153479	0.99848455
533	NGEN	NGEN	0.001472784	0.99852717
534	NGEN	NGEN	0.00138911	0.998611
535	NGEN	NGEN	0.0016594905	0.99834055
536	NGEN	NGEN	0.0018204693	0.99817944
537	NGEN	NGEN	0.0014806387	0.9985193
538	NGEN	NGEN	0.00151828	0.9984817
539	NGEN	NGEN	0.0013542107	0.9986457
540	NGEN	NGEN	0.0041669984	0.99583304
541	NGEN	NGEN	0.0014856707	0.99851435
542	NGEN	NGEN	0.024861291	0.97513866
543	NGEN	NGEN	0.0013776402	0.9986224
544	NGEN	NGEN	0.0019540417	0.9980459
545	NGEN	NGEN	0.0025339513	0.9974662
546	NGEN	NGEN	0.0017603758	0.99823964
547	NGEN	NGEN	0.0098462505	0.99015373
548	NGEN	NGEN	0.001292142	0.9987079
549	GEN	GEN	0.9410623	0.058937788
550	NGEN	NGEN	0.0014393161	0.9985607
551	NGEN	NGEN	0.0013428695	0.99865717
552	NGEN	NGEN	0.0015210757	0.99847883
553	NGEN	NGEN	0.0013604233	0.9986396
554	NGEN	NGEN	0.0013621032	0.9986379
555	NGEN	NGEN	0.002043607	0.99795645
556	GEN	NGEN	0.25740874	0.74259114
557	NGEN	NGEN	0.0015081422	0.99849194
558	NGEN	NGEN	0.0036715986	0.9963284
559	NGEN	NGEN	0.0012952894	0.9987048
560	NGEN	NGEN	0.001427133	0.9985729
561	NGEN	NGEN	0.0018228884	0.99817705
562	NGEN	NGEN	0.002158409	0.99784154
563	NGEN	NGEN	0.001388855	0.9986112
564	NGEN	NGEN	0.001422669	0.9985774
565	NGEN	GEN	0.8823089	0.11769111
566	NGEN	NGEN	0.0015180252	0.9984819
567	NGEN	NGEN	0.0058646523	0.9941355
