id	label	Sub-task A_preds	OAG_probs	NAG_probs	CAG_probs
141	NAG	NAG	0.14125298	0.77235186	0.086395174
142	CAG	NAG	0.14127669	0.772308	0.08641528
143	NAG	NAG	0.1412785	0.7723078	0.08641357
144	CAG	CAG	0.32497492	0.31975442	0.35527074
145	NAG	NAG	0.14127907	0.77230614	0.08641477
146	OAG	NAG	0.14126812	0.7723196	0.08641227
147	NAG	NAG	0.14127792	0.7723092	0.08641285
148	CAG	CAG	0.33792087	0.2962422	0.3658369
149	NAG	CAG	0.3100739	0.34130397	0.34862205
150	NAG	NAG	0.14125048	0.7723269	0.086422674
151	NAG	NAG	0.14128603	0.7722992	0.08641483
152	CAG	CAG	0.31440362	0.33871198	0.34688437
153	CAG	CAG	0.33685946	0.30136344	0.3617771
154	CAG	NAG	0.30782786	0.35332108	0.33885103
155	CAG	CAG	0.32829088	0.3106801	0.36102912
156	NAG	NAG	0.14129204	0.7722971	0.086410955
157	NAG	NAG	0.141288	0.77230006	0.08641196
158	CAG	NAG	0.14123802	0.7723559	0.08640616
159	NAG	NAG	0.14127913	0.7723036	0.08641722
160	NAG	NAG	0.14127512	0.772308	0.086416826
161	CAG	NAG	0.141264	0.77232033	0.08641561
162	OAG	NAG	0.23282965	0.5653455	0.2018248
163	CAG	CAG	0.32350406	0.31919706	0.35729897
164	NAG	NAG	0.3055516	0.361727	0.33272138
165	NAG	NAG	0.14129941	0.77228904	0.08641145
166	OAG	NAG	0.30823112	0.3563031	0.33546582
167	CAG	CAG	0.3165129	0.3346616	0.3488255
168	NAG	CAG	0.3237819	0.32302132	0.3531967
169	OAG	CAG	0.3247771	0.3241278	0.35109505
170	NAG	NAG	0.1412919	0.77229697	0.08641114
171	NAG	CAG	0.3332023	0.309027	0.35777068
172	CAG	CAG	0.32917288	0.3127656	0.35806152
173	CAG	CAG	0.3260512	0.317553	0.3563958
174	NAG	CAG	0.32744062	0.3144818	0.35807762
175	CAG	NAG	0.3069921	0.35477987	0.33822802
176	OAG	CAG	0.32365802	0.32227433	0.35406762
177	NAG	NAG	0.14128076	0.7723034	0.086415835
178	OAG	CAG	0.32239926	0.3215543	0.35604644
179	OAG	NAG	0.14126489	0.77232313	0.086412005
180	OAG	NAG	0.14128798	0.77229834	0.086413756
181	NAG	NAG	0.14127469	0.7723078	0.0864175
182	NAG	NAG	0.14128819	0.7723	0.08641178
183	NAG	CAG	0.31360987	0.3387686	0.34762153
184	NAG	NAG	0.14128561	0.7723024	0.08641196
185	NAG	NAG	0.14127874	0.77230597	0.08641524
186	NAG	NAG	0.14128056	0.7723071	0.086412355
187	OAG	CAG	0.3301558	0.31157434	0.35826978
188	NAG	NAG	0.1412312	0.77235395	0.086414866
189	NAG	NAG	0.14128672	0.7723	0.08641337
190	NAG	NAG	0.14129397	0.7722939	0.08641211
191	NAG	NAG	0.14127885	0.77230626	0.08641475
192	NAG	NAG	0.14128701	0.772298	0.08641495
193	OAG	CAG	0.33461657	0.30591732	0.35946605
194	NAG	NAG	0.1412662	0.7723179	0.086415984
195	OAG	NAG	0.14127393	0.7723081	0.08641802
196	OAG	CAG	0.3108802	0.33961418	0.3495057
197	NAG	CAG	0.32589853	0.3171521	0.3569494
198	NAG	NAG	0.14129694	0.77229106	0.08641198
199	CAG	CAG	0.3333462	0.30748114	0.35917258
200	NAG	NAG	0.14128391	0.7723041	0.08641184
201	NAG	NAG	0.14127617	0.772309	0.08641485
202	OAG	NAG	0.1412556	0.77232313	0.086421214
203	OAG	NAG	0.14125825	0.7723233	0.08641846
204	CAG	CAG	0.32526842	0.32393056	0.35080108
205	NAG	NAG	0.14127846	0.7723082	0.086413346
206	CAG	CAG	0.32306796	0.32471907	0.35221297
207	NAG	NAG	0.14129527	0.7722909	0.08641384
208	CAG	NAG	0.1412641	0.77232414	0.08641174
209	OAG	CAG	0.3338164	0.30666503	0.3595186
210	OAG	NAG	0.30643368	0.35834777	0.33521852
211	NAG	NAG	0.30402172	0.36191052	0.3340678
212	NAG	CAG	0.331989	0.30750751	0.36050352
213	OAG	CAG	0.32407433	0.32238165	0.353544
214	OAG	NAG	0.2631541	0.4827578	0.25408816
215	NAG	NAG	0.14127159	0.77231675	0.08641161
216	CAG	CAG	0.328107	0.31544274	0.35645023
217	NAG	NAG	0.14129215	0.7722954	0.086412355
218	NAG	NAG	0.14129691	0.77229273	0.08641038
219	NAG	NAG	0.14129458	0.77229244	0.08641285
220	NAG	NAG	0.14125812	0.7723278	0.08641392
221	NAG	CAG	0.31958163	0.32958168	0.35083675
222	OAG	NAG	0.14127548	0.77231115	0.08641343
223	OAG	CAG	0.32273987	0.32437378	0.3528863
224	OAG	NAG	0.14121677	0.77235717	0.086426
225	NAG	NAG	0.14130364	0.77228343	0.08641297
226	NAG	NAG	0.14127922	0.77230597	0.08641485
227	OAG	NAG	0.29406306	0.3775456	0.32839134
228	NAG	NAG	0.14126939	0.7723157	0.086415015
229	CAG	CAG	0.34099925	0.29130718	0.3676936
230	OAG	NAG	0.3057435	0.35590026	0.33835626
231	NAG	CAG	0.32636434	0.31709048	0.35654524
232	NAG	NAG	0.14123318	0.77234805	0.086418785
233	NAG	NAG	0.14126994	0.77231544	0.08641462
234	OAG	CAG	0.3316354	0.30888218	0.35948247
235	OAG	CAG	0.33172524	0.3083247	0.35995004
236	NAG	CAG	0.32227507	0.32468396	0.35304096
237	OAG	NAG	0.296249	0.3730937	0.3306573
238	NAG	NAG	0.1412913	0.7722981	0.086410664
239	CAG	NAG	0.2895229	0.41270956	0.29776758
240	CAG	NAG	0.14129639	0.77229106	0.08641254
241	NAG	NAG	0.14128128	0.7723066	0.08641211
242	OAG	NAG	0.14127445	0.77230936	0.086416185
243	CAG	CAG	0.33596864	0.3023372	0.3616941
244	NAG	NAG	0.30252317	0.36236227	0.3351146
245	CAG	NAG	0.25174776	0.5236638	0.22458833
246	OAG	NAG	0.1412807	0.7722999	0.08641938
247	CAG	CAG	0.3316765	0.30864954	0.3596738
248	CAG	NAG	0.25462025	0.50213	0.24324977
249	OAG	NAG	0.30083013	0.36403698	0.33513296
250	OAG	NAG	0.14124428	0.7723448	0.086410895
251	OAG	CAG	0.32665068	0.3151411	0.35820815
252	NAG	NAG	0.14126815	0.7723134	0.08641847
253	NAG	CAG	0.3206742	0.3289602	0.35036558
254	CAG	NAG	0.14125805	0.77233344	0.08640842
255	NAG	NAG	0.19705959	0.64887905	0.15406133
256	CAG	NAG	0.14128207	0.7723023	0.08641565
257	NAG	NAG	0.14128676	0.7722964	0.08641685
258	OAG	CAG	0.32367077	0.32137254	0.35495672
259	NAG	NAG	0.14126892	0.77231723	0.0864139
260	NAG	NAG	0.14126514	0.77232	0.08641485
261	NAG	CAG	0.32255822	0.3244978	0.35294405
262	OAG	CAG	0.3294919	0.31179857	0.35870945
263	CAG	NAG	0.14123446	0.7723492	0.086416334
264	OAG	CAG	0.32155737	0.3253207	0.35312185
265	NAG	NAG	0.14128052	0.7722997	0.08641979
266	NAG	NAG	0.14128041	0.7723021	0.086417444
267	NAG	NAG	0.14127298	0.77231437	0.08641268
268	CAG	CAG	0.32908013	0.3129958	0.35792404
269	CAG	CAG	0.3135802	0.33890852	0.34751135
270	NAG	NAG	0.1412814	0.7723041	0.08641446
271	OAG	NAG	0.2878913	0.40852407	0.3035846
272	NAG	NAG	0.14129202	0.77229494	0.086412996
273	NAG	NAG	0.26526853	0.4712291	0.2635024
274	CAG	NAG	0.18989305	0.66458404	0.14552288
275	NAG	NAG	0.1412732	0.772312	0.08641491
276	NAG	NAG	0.14126797	0.772313	0.08641903
277	NAG	NAG	0.14128086	0.7723057	0.086413465
278	OAG	CAG	0.3252482	0.31660223	0.3581496
279	NAG	NAG	0.30186006	0.3626871	0.3354529
280	OAG	NAG	0.3057421	0.36044884	0.33380902
281	CAG	NAG	0.17798817	0.6903607	0.13165116
282	NAG	NAG	0.14127457	0.77230793	0.086417444
283	CAG	CAG	0.3197972	0.32743898	0.3527638
284	NAG	CAG	0.31863508	0.33173978	0.34962508
285	NAG	NAG	0.14128536	0.7723024	0.08641227
286	NAG	CAG	0.3241325	0.32085347	0.3550141
287	NAG	CAG	0.339292	0.2979458	0.36276218
288	NAG	NAG	0.23341927	0.56356364	0.20301706
289	NAG	NAG	0.14128561	0.7722989	0.086415425
290	NAG	NAG	0.2011057	0.6398389	0.15905553
291	CAG	NAG	0.14127637	0.77230626	0.08641734
292	NAG	NAG	0.14128806	0.7723032	0.08640867
293	NAG	NAG	0.23130555	0.5671956	0.2014989
294	CAG	NAG	0.14124992	0.77233607	0.086414
295	NAG	NAG	0.14128773	0.77229786	0.0864145
296	NAG	NAG	0.14128684	0.7723021	0.08641098
297	NAG	NAG	0.14127262	0.7723102	0.0864172
298	NAG	NAG	0.24421974	0.53595865	0.21982163
299	CAG	NAG	0.14128047	0.7723036	0.086415984
300	NAG	CAG	0.31378138	0.33876723	0.34745142
301	NAG	CAG	0.320575	0.329072	0.350353
302	NAG	NAG	0.14128017	0.7723057	0.08641407
303	OAG	NAG	0.14129399	0.77229375	0.08641231
304	OAG	NAG	0.26939824	0.45926866	0.27133304
305	CAG	CAG	0.3124472	0.34186655	0.34568626
306	OAG	CAG	0.32487378	0.3202498	0.35487646
307	CAG	NAG	0.14127512	0.7723114	0.08641343
308	NAG	NAG	0.1412825	0.77230597	0.08641149
309	OAG	CAG	0.32561374	0.3193249	0.35506132
310	NAG	NAG	0.14128771	0.7722987	0.08641355
311	CAG	NAG	0.14127204	0.77231425	0.086413674
312	CAG	CAG	0.33532712	0.302907	0.3617659
313	NAG	CAG	0.31831574	0.33227047	0.34941384
314	OAG	NAG	0.2950141	0.3867284	0.31825745
315	OAG	NAG	0.1412677	0.77231777	0.08641442
316	CAG	CAG	0.3290962	0.31237897	0.3585249
317	NAG	NAG	0.17251337	0.70286065	0.12462603
318	CAG	CAG	0.3237918	0.32217973	0.3540284
319	NAG	NAG	0.1412821	0.77230453	0.08641337
320	CAG	CAG	0.31215924	0.34391397	0.34392676
321	NAG	NAG	0.14128846	0.7722977	0.0864138
322	OAG	CAG	0.31793275	0.33131862	0.3507487
323	NAG	NAG	0.14126228	0.7723217	0.08641594
324	OAG	NAG	0.141279	0.7723114	0.08640953
325	NAG	NAG	0.14125782	0.7723247	0.0864175
326	CAG	NAG	0.14126275	0.7723227	0.08641442
327	NAG	NAG	0.14129867	0.7722897	0.086411655
328	CAG	NAG	0.1412733	0.77231133	0.086415365
329	CAG	NAG	0.14126432	0.77232033	0.08641524
330	CAG	CAG	0.33750245	0.3016991	0.36079836
331	CAG	NAG	0.2151169	0.60378844	0.18109469
332	NAG	CAG	0.318788	0.3291361	0.3520759
333	NAG	NAG	0.14120214	0.77237916	0.086418636
334	NAG	NAG	0.1412917	0.7722946	0.0864138
335	NAG	NAG	0.14128673	0.77230006	0.08641314
336	OAG	NAG	0.2189333	0.5992517	0.18181497
337	OAG	NAG	0.14126565	0.77231944	0.086415015
338	NAG	CAG	0.33120778	0.30946687	0.35932535
339	NAG	NAG	0.14129363	0.7722948	0.08641143
340	OAG	NAG	0.1412519	0.7723326	0.08641559
341	NAG	CAG	0.3351887	0.3050263	0.35978508
342	NAG	NAG	0.17278188	0.7017636	0.1254545
343	NAG	NAG	0.1412702	0.77231365	0.08641615
344	NAG	CAG	0.33226347	0.30940276	0.3583338
345	NAG	CAG	0.31641886	0.33753693	0.34604418
346	CAG	NAG	0.30423614	0.36417907	0.3315848
347	NAG	CAG	0.31107458	0.34301123	0.3459142
348	CAG	NAG	0.1995724	0.64259344	0.15783416
349	CAG	CAG	0.31528625	0.33369327	0.35102051
350	OAG	NAG	0.14125636	0.7723286	0.086415015
351	NAG	NAG	0.14128104	0.7723027	0.086416334
352	NAG	NAG	0.14127597	0.7723081	0.086416
353	CAG	NAG	0.14125064	0.7723292	0.08642008
354	CAG	NAG	0.14125818	0.77232504	0.08641679
355	NAG	NAG	0.27359807	0.45334366	0.2730583
356	OAG	NAG	0.14125155	0.77233535	0.0864131
357	OAG	NAG	0.14128631	0.7723005	0.08641322
358	OAG	CAG	0.32714242	0.31767508	0.35518247
359	NAG	NAG	0.27019125	0.46204928	0.26775944
360	CAG	NAG	0.21873291	0.59621346	0.1850537
361	NAG	NAG	0.14128275	0.7723017	0.08641559
362	CAG	NAG	0.30505374	0.3552388	0.33970737
363	NAG	NAG	0.14126737	0.7723166	0.08641604
364	OAG	NAG	0.14125985	0.7723189	0.08642127
365	NAG	NAG	0.14126904	0.7723179	0.08641316
366	NAG	NAG	0.14128298	0.7723021	0.08641497
367	CAG	NAG	0.14126018	0.77232945	0.08641046
368	OAG	CAG	0.32831284	0.31342742	0.35825974
369	NAG	NAG	0.14128006	0.77230656	0.086413324
370	OAG	NAG	0.14129099	0.77229613	0.08641283
371	NAG	NAG	0.14125723	0.7723257	0.08641707
372	NAG	NAG	0.14128618	0.77229935	0.0864144
373	CAG	CAG	0.3216518	0.32435235	0.35399586
374	NAG	NAG	0.14126337	0.77231544	0.08642118
375	OAG	CAG	0.3336217	0.30753678	0.35884148
376	CAG	NAG	0.2948373	0.38956976	0.31559289
377	CAG	NAG	0.29592803	0.38468918	0.31938273
378	CAG	NAG	0.14127348	0.7723161	0.08641038
379	NAG	NAG	0.14128797	0.7722988	0.086413264
380	CAG	CAG	0.3352984	0.30498025	0.35972136
381	CAG	NAG	0.14124359	0.77232975	0.08642659
382	NAG	NAG	0.3117212	0.3474746	0.34080422
383	NAG	NAG	0.14126784	0.7723139	0.08641823
384	NAG	NAG	0.14128385	0.7723034	0.086412765
385	CAG	CAG	0.31430954	0.3398531	0.34583735
386	CAG	NAG	0.28187355	0.4280593	0.29006717
387	CAG	CAG	0.33328298	0.30742162	0.35929546
388	NAG	NAG	0.14127801	0.77230626	0.086415835
389	NAG	NAG	0.1412751	0.77230436	0.08642056
390	CAG	NAG	0.30817035	0.35000837	0.3418214
391	NAG	NAG	0.14128594	0.7723015	0.08641262
392	NAG	NAG	0.14128773	0.77229714	0.08641516
393	NAG	NAG	0.14129423	0.7722914	0.08641433
394	NAG	NAG	0.14127971	0.7723071	0.0864132
395	OAG	CAG	0.330737	0.31030315	0.35895994
396	OAG	CAG	0.31630528	0.33442238	0.3492724
397	NAG	NAG	0.3087865	0.34891713	0.34229636
398	CAG	NAG	0.26003584	0.48863906	0.25132507
399	OAG	CAG	0.33221287	0.3063394	0.36144772
400	OAG	CAG	0.31840208	0.33036023	0.35123765
401	CAG	NAG	0.14127035	0.7723137	0.086415984
402	CAG	NAG	0.14125364	0.7723328	0.08641363
403	CAG	CAG	0.3325151	0.3070532	0.36043173
404	NAG	NAG	0.1412943	0.7722932	0.08641254
405	NAG	CAG	0.33556846	0.30432117	0.3601104
406	NAG	CAG	0.31114665	0.34323213	0.3456212
407	NAG	NAG	0.14128067	0.77230376	0.08641557
408	OAG	CAG	0.32774633	0.31611043	0.35614333
409	NAG	NAG	0.14130002	0.7722878	0.086412214
410	NAG	NAG	0.14127773	0.77230936	0.08641287
411	NAG	NAG	0.1412865	0.7722988	0.08641464
412	NAG	NAG	0.14127998	0.77230394	0.086416066
413	NAG	NAG	0.1412629	0.772324	0.086412996
414	OAG	CAG	0.3221051	0.3239836	0.35391128
415	NAG	NAG	0.14127004	0.772312	0.086418
416	OAG	NAG	0.30588284	0.35888168	0.33523548
417	NAG	NAG	0.14127265	0.7723157	0.086411595
418	NAG	NAG	0.14127599	0.7723115	0.08641244
419	NAG	CAG	0.3191487	0.33134565	0.3495057
420	NAG	NAG	0.14128569	0.7723017	0.0864126
421	NAG	NAG	0.14128858	0.77229965	0.08641186
422	NAG	NAG	0.14127469	0.77230877	0.0864166
423	NAG	CAG	0.33250803	0.30989724	0.35759467
424	OAG	NAG	0.14125332	0.77233064	0.08641596
425	OAG	CAG	0.33348924	0.30776134	0.3587495
426	NAG	NAG	0.30965957	0.35125643	0.33908403
427	NAG	NAG	0.1412623	0.7723235	0.08641423
428	OAG	CAG	0.32801822	0.31514874	0.35683307
429	OAG	CAG	0.31593466	0.3378884	0.346177
430	NAG	NAG	0.14127743	0.77230895	0.08641357
431	NAG	NAG	0.14124653	0.77234095	0.08641238
432	OAG	NAG	0.14129296	0.7722926	0.08641433
433	NAG	NAG	0.3079358	0.3524304	0.33963385
434	NAG	NAG	0.2465234	0.52538556	0.22809105
435	OAG	NAG	0.14126046	0.7723272	0.08641233
436	OAG	CAG	0.32662684	0.31673077	0.3566423
437	NAG	NAG	0.30539975	0.35326388	0.34133634
438	NAG	CAG	0.3167996	0.33522737	0.34797305
439	OAG	CAG	0.3278093	0.31490427	0.3572864
440	NAG	NAG	0.14128992	0.77229685	0.08641314
441	NAG	NAG	0.14128272	0.7723007	0.08641662
442	NAG	NAG	0.14127006	0.7723215	0.0864084
443	NAG	NAG	0.296968	0.37672067	0.3263113
444	NAG	NAG	0.14128843	0.7722978	0.086413816
445	NAG	NAG	0.14129208	0.77229464	0.08641328
446	NAG	NAG	0.1412462	0.7723429	0.086411
447	OAG	NAG	0.14126731	0.77231187	0.086420745
448	NAG	NAG	0.14128011	0.77230287	0.08641701
449	OAG	NAG	0.28620854	0.41587847	0.297913
450	OAG	CAG	0.3247327	0.32030034	0.35496694
451	NAG	NAG	0.3066751	0.35617137	0.33715358
452	NAG	NAG	0.14126948	0.7723107	0.08641981
453	NAG	NAG	0.141269	0.77231646	0.08641458
454	OAG	NAG	0.1412007	0.77237165	0.08642777
455	OAG	NAG	0.14126812	0.7723142	0.08641767
456	CAG	CAG	0.3237303	0.3202236	0.3560462
457	CAG	CAG	0.3376132	0.29127648	0.3711103
458	CAG	CAG	0.3221268	0.31755286	0.36032027
459	NAG	CAG	0.31720498	0.33287373	0.34992132
460	NAG	NAG	0.14128801	0.77229846	0.086413674
461	NAG	NAG	0.14127512	0.77231133	0.08641353
462	CAG	CAG	0.31000772	0.3226137	0.36737865
463	CAG	NAG	0.30838305	0.3530672	0.3385498
464	CAG	NAG	0.30917576	0.34685332	0.34397084
465	NAG	NAG	0.14128594	0.772299	0.08641512
466	NAG	NAG	0.14128688	0.77229863	0.08641446
467	NAG	NAG	0.14127098	0.7723144	0.0864145
468	CAG	CAG	0.31805053	0.3350314	0.34691805
469	OAG	NAG	0.14123893	0.7723474	0.08641372
470	OAG	CAG	0.32104814	0.3252535	0.35369837
471	NAG	CAG	0.3335649	0.30842918	0.35800585
472	CAG	NAG	0.29738703	0.37646124	0.32615173
473	NAG	NAG	0.3053251	0.36237133	0.3323036
474	CAG	CAG	0.32072216	0.32695502	0.35232282
475	NAG	NAG	0.14128001	0.7723058	0.08641423
476	OAG	NAG	0.30527645	0.35647935	0.33824426
477	NAG	NAG	0.14126801	0.77231526	0.086416684
478	NAG	NAG	0.14129259	0.7722966	0.08641079
479	NAG	NAG	0.1412699	0.7723157	0.08641442
480	CAG	CAG	0.3336661	0.30536875	0.36096516
481	OAG	CAG	0.3358928	0.30314803	0.36095917
482	NAG	NAG	0.14129533	0.7722929	0.0864118
483	NAG	NAG	0.1412841	0.7723046	0.086411245
484	OAG	NAG	0.29478097	0.3876057	0.31761333
485	NAG	NAG	0.25406083	0.50672317	0.23921606
486	CAG	NAG	0.30647922	0.35840988	0.33511096
487	NAG	NAG	0.3037401	0.35958233	0.3366776
488	NAG	NAG	0.1412892	0.77229834	0.08641248
489	CAG	CAG	0.3170185	0.3316762	0.35130528
490	OAG	NAG	0.14127731	0.7723093	0.08641338
491	NAG	CAG	0.3135257	0.34011236	0.34636188
492	NAG	NAG	0.14126718	0.7723118	0.086421005
493	NAG	NAG	0.1412735	0.77231133	0.08641526
494	OAG	NAG	0.14126472	0.77232194	0.08641338
495	OAG	NAG	0.3112561	0.3448831	0.34386083
496	NAG	NAG	0.14124565	0.7723345	0.086419754
497	NAG	CAG	0.31522766	0.33947217	0.3453002
498	OAG	NAG	0.14128733	0.77230185	0.08641091
