id	label	Sub-task A_preds	OAG_probs	NAG_probs	CAG_probs
133	CAG	CAG	0.02047327	0.20109527	0.77843153
134	NAG	NAG	0.0009846217	0.9975373	0.0014780513
135	NAG	NAG	0.0016353299	0.9965057	0.0018589657
136	NAG	NAG	0.0013106953	0.9936298	0.0050595896
137	NAG	NAG	0.001288534	0.98812276	0.010588684
138	NAG	NAG	0.0012425579	0.99695456	0.0018029643
139	NAG	NAG	0.0020570853	0.9957545	0.002188524
140	CAG	CAG	0.08773162	0.024512328	0.887756
141	NAG	NAG	0.0010559078	0.99730045	0.0016436189
142	NAG	NAG	0.0011318264	0.99597335	0.0028947343
143	OAG	OAG	0.69987214	0.061859634	0.23826829
144	NAG	NAG	0.0012689818	0.9948195	0.003911568
145	NAG	NAG	0.0011485263	0.99256057	0.0062909834
146	CAG	CAG	0.023794018	0.10248347	0.8737226
147	NAG	NAG	0.001826494	0.99128634	0.006887377
148	NAG	NAG	0.0010872572	0.99747735	0.0014353067
149	NAG	NAG	0.003539583	0.9856578	0.010802513
150	NAG	NAG	0.00093015545	0.9921827	0.006887308
151	CAG	CAG	0.12792869	0.030842386	0.84122896
152	NAG	NAG	0.001576004	0.98975223	0.008671768
153	NAG	NAG	0.0020208752	0.9637088	0.03427021
154	NAG	NAG	0.0027880338	0.9581067	0.039105233
155	NAG	NAG	0.0011223969	0.9955021	0.0033755794
156	NAG	NAG	0.0009580865	0.99656814	0.0024737457
157	NAG	NAG	0.0011059562	0.997476	0.0014181182
158	NAG	NAG	0.0011056578	0.9975249	0.0013692306
159	NAG	NAG	0.001026523	0.9970121	0.0019614145
160	NAG	NAG	0.0014083585	0.9958717	0.0027199646
161	NAG	NAG	0.0011740585	0.9970527	0.0017731136
162	CAG	CAG	0.067067675	0.028987123	0.90394527
163	NAG	NAG	0.00098731	0.996323	0.002689698
164	NAG	NAG	0.0010545235	0.9972334	0.0017120027
165	NAG	NAG	0.0013255144	0.9966784	0.0019960382
166	OAG	OAG	0.89987963	0.02691815	0.07320218
167	OAG	OAG	0.883787	0.01779121	0.09842188
168	OAG	OAG	0.815584	0.02105485	0.16336116
169	NAG	NAG	0.0011501403	0.9976672	0.0011826192
170	OAG	OAG	0.9245384	0.024917766	0.050543908
171	NAG	NAG	0.0013270746	0.99677485	0.0018979695
172	OAG	OAG	0.8749193	0.01394013	0.11114062
173	NAG	NAG	0.0012588094	0.9974165	0.0013245838
174	CAG	CAG	0.4914754	0.01199039	0.49653408
175	NAG	NAG	0.0018866993	0.995575	0.0025382699
176	CAG	CAG	0.11846684	0.09587794	0.7856552
177	NAG	NAG	0.0013632864	0.996122	0.0025145882
178	NAG	NAG	0.030874396	0.71589744	0.25322825
179	NAG	NAG	0.001860885	0.99585915	0.002280078
180	NAG	NAG	0.0016598918	0.98462015	0.013719913
181	NAG	NAG	0.0031907433	0.99210936	0.0046997066
182	NAG	NAG	0.0014304317	0.9973223	0.0012473598
183	NAG	NAG	0.0010209035	0.99723196	0.0017468814
184	NAG	NAG	0.001645891	0.99139553	0.0069587044
185	NAG	NAG	0.0012579339	0.9951877	0.0035543821
186	NAG	NAG	0.0012322123	0.997222	0.0015457919
187	NAG	NAG	0.0012216365	0.99294776	0.005830487
188	NAG	NAG	0.0009534266	0.9973756	0.0016711468
189	OAG	OAG	0.8528857	0.043595742	0.103518575
190	NAG	NAG	0.0018158163	0.97729975	0.020884367
191	NAG	NAG	0.0009055859	0.99425304	0.00484132
192	NAG	NAG	0.00097443536	0.9877817	0.011243961
193	OAG	OAG	0.5097856	0.028412992	0.4618013
194	NAG	NAG	0.0010415042	0.997553	0.0014053329
195	NAG	NAG	0.0011756181	0.9969156	0.0019088537
196	NAG	NAG	0.0019455012	0.99605197	0.0020023664
197	CAG	OAG	0.63303787	0.0193738	0.34758836
198	NAG	NAG	0.0012217921	0.9972795	0.0014986366
199	NAG	NAG	0.0012330752	0.9970955	0.001671429
200	CAG	NAG	0.020100256	0.5304542	0.44944555
201	NAG	NAG	0.0008651237	0.9946447	0.0044902493
202	NAG	NAG	0.0015701787	0.9962657	0.0021641185
203	NAG	NAG	0.14652134	0.7405585	0.11292012
204	NAG	NAG	0.0013022881	0.9971112	0.0015865874
205	NAG	NAG	0.0011218276	0.9969372	0.0019409729
206	OAG	OAG	0.9449703	0.017446795	0.03758297
207	NAG	NAG	0.0013622539	0.99681956	0.0018180707
208	NAG	NAG	0.0013792545	0.9972548	0.0013658468
209	NAG	NAG	0.0010171061	0.9958273	0.0031555812
210	NAG	NAG	0.0012116269	0.9942919	0.0044964305
211	CAG	CAG	0.0355221	0.019336345	0.94514155
212	NAG	NAG	0.0028205486	0.9858489	0.011330635
213	NAG	NAG	0.002513157	0.9820251	0.015461752
214	NAG	NAG	0.0012837773	0.9974322	0.001283784
215	OAG	OAG	0.93023896	0.035748404	0.03401258
216	NAG	NAG	0.0017192786	0.9790547	0.019225935
217	NAG	NAG	0.0011207754	0.9974165	0.0014626033
218	NAG	NAG	0.0009966919	0.9949035	0.004099876
219	NAG	NAG	0.0010939155	0.9970551	0.0018508312
220	NAG	NAG	0.0010722465	0.99531937	0.0036084312
221	NAG	NAG	0.0015519225	0.99650306	0.0019449892
222	NAG	NAG	0.0023343822	0.9900071	0.007658423
223	NAG	NAG	0.0012322963	0.9971816	0.0015862372
224	NAG	NAG	0.0011580316	0.9928088	0.0060330117
225	NAG	NAG	0.001560529	0.9964862	0.0019532992
226	NAG	NAG	0.001227797	0.9850752	0.013697008
227	NAG	NAG	0.0011830637	0.99744123	0.0013757725
228	NAG	NAG	0.0012617034	0.99566734	0.0030709947
229	NAG	NAG	0.0011462077	0.99430114	0.00455271
230	CAG	CAG	0.33056545	0.05449073	0.61494386
231	NAG	NAG	0.0018286613	0.9902288	0.007942483
232	NAG	NAG	0.0012505496	0.99736655	0.0013831125
233	NAG	NAG	0.0011537101	0.99630374	0.0025426126
234	NAG	NAG	0.0010993786	0.99759394	0.001306957
235	CAG	CAG	0.048306875	0.035916805	0.9157763
236	CAG	CAG	0.02513649	0.31148383	0.6633796
237	NAG	NAG	0.0012180802	0.99742985	0.0013522374
238	NAG	NAG	0.0014687213	0.9967447	0.0017864222
239	NAG	NAG	0.0017586559	0.9957241	0.0025172215
240	NAG	NAG	0.0016960889	0.98987824	0.008425756
241	NAG	NAG	0.0011620083	0.9947548	0.004083339
242	NAG	NAG	0.0011007802	0.99637026	0.0025288782
243	NAG	NAG	0.000919357	0.99691534	0.002165452
244	NAG	NAG	0.0011088288	0.997242	0.0016491717
245	OAG	OAG	0.8118471	0.012092732	0.17606016
246	NAG	NAG	0.0010174321	0.9976624	0.0013198432
247	NAG	NAG	0.0010120071	0.9976862	0.0013017189
248	NAG	NAG	0.0016088744	0.99658096	0.0018100494
249	NAG	NAG	0.001014475	0.9962073	0.0027783115
250	NAG	NAG	0.0012840626	0.99637735	0.0023385065
251	NAG	NAG	0.0017166998	0.99668694	0.0015963023
252	NAG	NAG	0.0007952245	0.9958124	0.0033922847
253	NAG	NAG	0.0013111166	0.99122083	0.0074681314
254	NAG	NAG	0.0011139056	0.9971478	0.0017382747
255	NAG	NAG	0.002186124	0.98751324	0.0103005925
256	NAG	NAG	0.0011223219	0.9975121	0.0013656222
257	NAG	NAG	0.00624409	0.90965223	0.08410368
258	NAG	NAG	0.0010764139	0.99700636	0.0019172058
259	OAG	OAG	0.8942432	0.017858764	0.087897986
260	NAG	NAG	0.0013539905	0.9973542	0.0012918451
261	NAG	NAG	0.00096062216	0.9972054	0.0018338447
262	NAG	NAG	0.0014104162	0.9956666	0.0029228963
263	NAG	NAG	0.002887286	0.9684698	0.02864283
264	NAG	NAG	0.0012710711	0.99719775	0.0015312041
265	NAG	NAG	0.001358603	0.9970796	0.0015616665
266	NAG	NAG	0.0012013356	0.99700046	0.001798122
267	NAG	NAG	0.001425328	0.9972073	0.0013673209
268	NAG	NAG	0.002863761	0.97810817	0.01902795
269	NAG	NAG	0.0011500833	0.99757916	0.0012708881
270	NAG	NAG	0.0010814237	0.9971835	0.0017349152
271	NAG	NAG	0.0012825084	0.9971067	0.0016105577
272	OAG	OAG	0.9227065	0.024103757	0.053189874
273	NAG	NAG	0.0011529631	0.9967989	0.002048233
274	NAG	NAG	0.0017218852	0.975411	0.022867294
275	NAG	NAG	0.0012557314	0.9973794	0.0013646939
276	OAG	OAG	0.77189565	0.017300867	0.21080355
277	NAG	NAG	0.001045929	0.9972862	0.0016679784
278	NAG	NAG	0.0011886703	0.9971055	0.0017057502
279	NAG	NAG	0.0011890648	0.9968443	0.001966737
280	NAG	NAG	0.15623924	0.68650043	0.15726031
281	NAG	NAG	0.0012882317	0.9965482	0.0021637068
282	NAG	NAG	0.001223316	0.99718726	0.0015893717
283	NAG	NAG	0.0011087088	0.9966128	0.0022784953
284	OAG	OAG	0.89637315	0.04240874	0.061218075
285	NAG	NAG	0.003561922	0.9913376	0.0051003303
286	NAG	NAG	0.001077353	0.993843	0.005079593
287	NAG	NAG	0.0012282105	0.99702233	0.0017494806
288	NAG	NAG	0.0023082113	0.99073416	0.0069576125
289	CAG	CAG	0.030982772	0.02620391	0.9428133
290	NAG	NAG	0.0016386833	0.9888274	0.009533816
291	NAG	NAG	0.0009974379	0.996104	0.0028986156
292	NAG	NAG	0.001169826	0.99745125	0.0013792341
293	NAG	NAG	0.0010938024	0.9975102	0.0013960225
294	NAG	NAG	0.0010886142	0.9969933	0.0019183562
295	NAG	NAG	0.001151135	0.99742985	0.0014189272
296	NAG	NAG	0.0011200306	0.99742174	0.001458278
297	NAG	NAG	0.0011683013	0.99723005	0.0016015386
298	CAG	CAG	0.06856753	0.021556918	0.9098754
299	NAG	NAG	0.001514442	0.98579437	0.012691277
300	NAG	NAG	0.0010356773	0.9956576	0.003306609
301	OAG	OAG	0.91161144	0.040760618	0.047628
302	NAG	NAG	0.0010708454	0.9975554	0.0013739284
303	NAG	NAG	0.0016196006	0.9934924	0.0048880563
304	NAG	NAG	0.0018183828	0.98215437	0.016027335
305	NAG	NAG	0.0011636778	0.9975973	0.0012389105
306	NAG	NAG	0.001091025	0.99761057	0.0012987083
307	OAG	OAG	0.9417327	0.027626662	0.03064069
308	NAG	NAG	0.0008922606	0.9964577	0.0026501708
309	OAG	OAG	0.937555	0.020916957	0.04152793
310	NAG	NAG	0.0014009078	0.9970825	0.0015166404
311	NAG	NAG	0.0011802441	0.9976291	0.0011904456
312	NAG	NAG	0.0012910137	0.99740416	0.0013047179
313	NAG	NAG	0.0011537232	0.9973204	0.0015260987
314	NAG	NAG	0.0011323548	0.9976063	0.0012612698
315	CAG	CAG	0.0926552	0.03000771	0.87733704
316	NAG	NAG	0.0016794853	0.9967502	0.0015704992
317	OAG	OAG	0.9309185	0.019495707	0.04958579
318	NAG	NAG	0.001187642	0.9966007	0.0022116562
319	NAG	NAG	0.0013720507	0.9956251	0.0030028163
320	NAG	NAG	0.0015802934	0.9954898	0.002929714
321	CAG	CAG	0.038680267	0.020882146	0.9404376
322	OAG	OAG	0.8079362	0.0202501	0.17181376
323	NAG	NAG	0.0014376679	0.9972529	0.0013094079
324	CAG	CAG	0.3603369	0.026537672	0.61312544
325	NAG	NAG	0.0014265267	0.9970128	0.0015609442
326	NAG	NAG	0.0011335586	0.99732614	0.0015405078
327	NAG	NAG	0.00092803914	0.997622	0.001449905
328	NAG	NAG	0.0012271643	0.99734133	0.001431615
329	NAG	NAG	0.0011646543	0.99673355	0.0021016363
330	NAG	NAG	0.0013925772	0.997057	0.0015504492
331	CAG	CAG	0.047829807	0.018533172	0.9336369
332	NAG	NAG	0.0008689737	0.9968485	0.0022824318
333	NAG	NAG	0.0014194625	0.9964619	0.0021185237
334	NAG	NAG	0.0013258305	0.99696076	0.0017133518
335	NAG	NAG	0.0027263388	0.9814792	0.01579446
336	OAG	OAG	0.8964164	0.020213716	0.08336978
337	CAG	CAG	0.012853056	0.11308983	0.874057
338	NAG	NAG	0.0011669974	0.9969603	0.0018728134
339	OAG	OAG	0.923182	0.029355034	0.04746301
340	CAG	CAG	0.11464873	0.015511983	0.8698394
341	NAG	NAG	0.0011667643	0.9974907	0.0013424578
342	NAG	NAG	0.0072377673	0.95969903	0.033063255
343	CAG	OAG	0.5070589	0.025572717	0.4673683
344	NAG	NAG	0.001011217	0.99492174	0.004066896
345	NAG	NAG	0.002410087	0.98692715	0.010662668
346	NAG	NAG	0.0012627044	0.9965477	0.0021895303
347	NAG	NAG	0.0010783239	0.9974312	0.0014905058
348	CAG	CAG	0.04568437	0.030739954	0.92357564
349	NAG	NAG	0.0009719994	0.9967623	0.0022658862
350	NAG	NAG	0.0029111414	0.9543161	0.04277275
351	NAG	NAG	0.0013635412	0.9970996	0.0015369522
352	NAG	NAG	0.0041015185	0.98422396	0.011674415
353	NAG	NAG	0.001273737	0.9973675	0.0013588478
354	NAG	NAG	0.00083352363	0.99704653	0.0021196876
355	NAG	NAG	0.0014154788	0.9968882	0.0016960582
356	NAG	NAG	0.0011358169	0.99713093	0.0017333367
357	CAG	CAG	0.115264855	0.018202063	0.8665331
358	NAG	NAG	0.0010781625	0.9974232	0.0014987215
359	NAG	NAG	0.0016353299	0.9965057	0.0018589657
360	NAG	NAG	0.0010213943	0.9901835	0.0087951915
361	NAG	NAG	0.0011353962	0.9971459	0.0017186967
362	CAG	CAG	0.04622672	0.0853238	0.8684495
363	NAG	NAG	0.002526517	0.9838472	0.013626301
364	NAG	NAG	0.0010039334	0.99671715	0.0022790527
365	NAG	NAG	0.0023236475	0.9668966	0.03077965
366	NAG	NAG	0.0025704347	0.97393465	0.02349497
367	NAG	NAG	0.0009511915	0.99750066	0.0015481516
368	OAG	OAG	0.94441444	0.01896882	0.036616746
369	NAG	NAG	0.0016655058	0.996313	0.0020215847
370	CAG	CAG	0.023498444	0.030147675	0.946354
371	NAG	NAG	0.0012939634	0.9952971	0.0034090613
372	CAG	CAG	0.039518602	0.04452023	0.91596127
373	NAG	NAG	0.00095361297	0.9973884	0.0016577364
374	NAG	NAG	0.0012635838	0.9973404	0.0013958162
375	NAG	NAG	0.0011187122	0.9962301	0.0026511617
376	NAG	NAG	0.0012101736	0.997504	0.0012858505
377	NAG	NAG	0.0014242342	0.9970185	0.0015572412
378	NAG	NAG	0.0022592759	0.9955171	0.0022235925
379	NAG	NAG	0.0011939424	0.9972315	0.0015745205
380	CAG	CAG	0.03737967	0.028539421	0.9340809
381	NAG	NAG	0.002595224	0.9657916	0.03161337
382	NAG	NAG	0.0008570277	0.9971759	0.0019669752
383	NAG	NAG	0.0009798267	0.99722725	0.0017930738
384	NAG	NAG	0.0010350887	0.99743885	0.0015261307
385	NAG	NAG	0.0013666403	0.997014	0.0016192623
386	NAG	NAG	0.0008747223	0.9946675	0.004457858
387	NAG	NAG	0.0012368428	0.9961429	0.0026201622
388	NAG	NAG	0.00080465357	0.99578506	0.0034103508
389	NAG	NAG	0.0010715248	0.99725527	0.0016734162
390	CAG	CAG	0.08538477	0.026855893	0.8877594
391	NAG	NAG	0.0016803424	0.99587506	0.0024445248
392	NAG	NAG	0.0018983379	0.9821925	0.015909117
393	CAG	CAG	0.16431798	0.015688406	0.8199937
394	NAG	NAG	0.0031322606	0.993894	0.0029736147
395	NAG	NAG	0.0011694746	0.9916447	0.0071858615
396	OAG	OAG	0.7474352	0.017716896	0.23484778
397	OAG	OAG	0.9194285	0.016268251	0.064303204
398	NAG	NAG	0.00084121386	0.9967105	0.0024484608
399	NAG	NAG	0.0012037175	0.99733615	0.0014602799
400	OAG	OAG	0.8340741	0.026454475	0.13947146
401	OAG	OAG	0.94920343	0.016847495	0.033949103
402	OAG	OAG	0.9136302	0.019554846	0.06681501
403	CAG	CAG	0.025896711	0.038452767	0.93565047
404	NAG	NAG	0.0031322606	0.993894	0.0029736147
405	NAG	NAG	0.001163295	0.99728	0.0015565159
406	NAG	NAG	0.0010841938	0.99738085	0.0015351269
407	NAG	NAG	0.0010164434	0.9974698	0.0015137525
408	NAG	NAG	0.0015598238	0.9877831	0.01065694
409	CAG	OAG	0.67353505	0.019761063	0.3067039
410	NAG	NAG	0.0010631622	0.9960083	0.0029287252
411	OAG	OAG	0.9282353	0.0179292	0.053835634
412	NAG	NAG	0.0033822383	0.988057	0.008560768
413	CAG	CAG	0.026690656	0.042317513	0.93099177
414	NAG	NAG	0.0010993398	0.99636525	0.002535333
415	NAG	NAG	0.0034056266	0.98361707	0.012977338
416	NAG	NAG	0.0031256229	0.9602245	0.03664994
417	NAG	NAG	0.01084002	0.88886386	0.10029607
418	NAG	NAG	0.001118565	0.99640423	0.0024773295
419	NAG	NAG	0.0010899226	0.99630636	0.0026037195
420	NAG	NAG	0.00085669063	0.994345	0.004798263
421	NAG	NAG	0.0011533207	0.9968272	0.002019571
422	NAG	NAG	0.0012697953	0.9916161	0.007114088
423	NAG	NAG	0.0012726412	0.9968821	0.001845327
424	NAG	NAG	0.000886542	0.9938238	0.005289535
425	NAG	NAG	0.0014269683	0.99691534	0.0016577593
426	NAG	OAG	0.6361537	0.058492504	0.30535376
427	NAG	NAG	0.017876826	0.7277484	0.25437486
428	NAG	NAG	0.0024751865	0.99453235	0.0029924577
429	NAG	NAG	0.0025382843	0.99190384	0.005558001
430	NAG	NAG	0.001086259	0.99721175	0.0017019513
431	OAG	OAG	0.93137074	0.015697086	0.05293219
432	OAG	OAG	0.8310039	0.08474992	0.084246114
433	NAG	NAG	0.0010371084	0.9957302	0.0032327003
434	NAG	NAG	0.0012051838	0.99729	0.0015049827
435	NAG	NAG	0.0017657328	0.9887765	0.009457792
436	NAG	NAG	0.0013424982	0.9969645	0.0016930177
437	NAG	NAG	0.0015232888	0.9957545	0.0027222468
438	CAG	CAG	0.02054609	0.03737609	0.9420779
439	NAG	NAG	0.0011317822	0.99762386	0.0012442293
440	CAG	CAG	0.037112273	0.052024607	0.910863
441	NAG	NAG	0.0010507986	0.9969859	0.0019633553
442	NAG	NAG	0.0011789234	0.9972672	0.0015536959
443	OAG	OAG	0.9438038	0.02065523	0.03554101
444	CAG	CAG	0.06120179	0.019075407	0.91972274
445	CAG	CAG	0.11512432	0.023025434	0.86185014
446	NAG	NAG	0.002995857	0.95917565	0.037828587
447	NAG	NAG	0.004700576	0.95266044	0.04263896
448	NAG	NAG	0.0013494013	0.9963584	0.0022921935
449	NAG	NAG	0.0014678126	0.9890104	0.0095217535
450	NAG	NAG	0.003926546	0.9817346	0.014338935
451	NAG	NAG	0.0012657124	0.9973742	0.0013599116
452	CAG	OAG	0.67617196	0.020713812	0.30311427
453	CAG	CAG	0.1763929	0.11878626	0.7048208
454	NAG	NAG	0.001215624	0.99733853	0.0014460019
455	NAG	NAG	0.0016847535	0.97587246	0.022442749
456	NAG	NAG	0.0008846173	0.997261	0.0018545903
457	NAG	NAG	0.0008953467	0.9959019	0.0032025962
458	NAG	NAG	0.001199775	0.99174374	0.007056616
459	NAG	NAG	0.0015887481	0.99562913	0.0027821932
460	NAG	NAG	0.0012324033	0.995598	0.0031695424
461	NAG	NAG	0.0011277563	0.99548596	0.0033861161
462	NAG	NAG	0.0012428329	0.9974127	0.0013443816
463	NAG	NAG	0.0040628314	0.9749495	0.020987632
464	NAG	NAG	0.00092713063	0.9963712	0.0027016224
465	NAG	NAG	0.0013281363	0.9972358	0.0014362357
466	NAG	NAG	0.0015866495	0.9968224	0.0015910292
467	NAG	NAG	0.0012333357	0.99644935	0.0023172288
468	NAG	NAG	0.00094387657	0.99629754	0.0027586748
469	NAG	NAG	0.0009970907	0.9913407	0.0076623787
470	NAG	NAG	0.0010766304	0.99509233	0.0038309137
471	NAG	NAG	0.0019949155	0.9847678	0.013237346
472	NAG	NAG	0.0011940489	0.9972886	0.0015172458
473	NAG	NAG	0.0029197538	0.96412224	0.032958124
474	NAG	NAG	0.0011327373	0.9969006	0.0019666243
475	NAG	NAG	0.0018828169	0.99535525	0.0027620955
476	CAG	CAG	0.08468634	0.04529974	0.870014
477	NAG	NAG	0.0013840237	0.9897296	0.008886392
