id	label	Sub-task A_preds	OAG_probs	NAG_probs	CAG_probs
ENG-58	NAG	NAG	0.05336948	0.83400655	0.11262399
ENG-59	NAG	NAG	0.010714426	0.96003544	0.029250128
ENG-60	CAG	CAG	0.29079738	0.22850412	0.48069847
ENG-61	NAG	OAG	0.45025963	0.24731514	0.30242527
ENG-62	OAG	OAG	0.5797547	0.18616359	0.23408166
ENG-63	NAG	NAG	0.010598277	0.9608626	0.028539298
ENG-64	OAG	OAG	0.8439776	0.07181049	0.08421193
ENG-65	NAG	NAG	0.10918751	0.48764685	0.40316555
ENG-66	CAG	CAG	0.17252554	0.32709822	0.5003762
ENG-67	NAG	NAG	0.010626382	0.9607228	0.028650943
ENG-68	NAG	NAG	0.010485643	0.9616351	0.027879156
ENG-69	NAG	NAG	0.010579802	0.96084374	0.028576372
ENG-70	NAG	NAG	0.01205008	0.952906	0.035043895
ENG-71	OAG	OAG	0.8424763	0.09317798	0.06434562
ENG-72	CAG	OAG	0.49336106	0.20019302	0.306446
ENG-73	NAG	NAG	0.018405732	0.9277001	0.053894285
ENG-74	CAG	NAG	0.06947667	0.64410365	0.2864197
ENG-75	NAG	NAG	0.009897078	0.9652062	0.024896573
ENG-76	NAG	NAG	0.01022461	0.96322757	0.02654772
ENG-77	NAG	NAG	0.010240101	0.96325237	0.026507497
ENG-78	NAG	NAG	0.010328617	0.9627335	0.02693784
ENG-79	NAG	NAG	0.010110068	0.9639662	0.02592367
ENG-80	NAG	NAG	0.01077012	0.9597727	0.029457254
ENG-81	NAG	NAG	0.010233404	0.96312654	0.026639976
ENG-82	NAG	NAG	0.012669667	0.95012516	0.037205245
ENG-83	NAG	NAG	0.010655517	0.9604315	0.028912896
ENG-84	NAG	NAG	0.00993807	0.9649561	0.025105895
ENG-85	NAG	OAG	0.76221627	0.085471414	0.1523123
ENG-86	NAG	NAG	0.07054422	0.7941122	0.13534364
ENG-87	NAG	NAG	0.00988261	0.9652486	0.024868803
ENG-88	NAG	NAG	0.06545587	0.6439011	0.2906431
ENG-89	NAG	NAG	0.010243149	0.96321034	0.026546393
ENG-90	NAG	NAG	0.05215722	0.8334212	0.114421695
ENG-91	NAG	NAG	0.010360769	0.9625237	0.027115654
ENG-92	CAG	NAG	0.061102983	0.81413585	0.12476113
ENG-93	NAG	NAG	0.01047866	0.96159637	0.027925018
ENG-94	NAG	NAG	0.010877768	0.9590581	0.030064082
ENG-95	NAG	NAG	0.010749275	0.9598123	0.029438453
ENG-96	OAG	CAG	0.24498709	0.22804238	0.5269705
ENG-97	NAG	NAG	0.009863543	0.9653765	0.024760004
ENG-98	NAG	NAG	0.07091748	0.68738586	0.24169666
ENG-99	NAG	NAG	0.009862927	0.96534914	0.024788078
ENG-100	NAG	NAG	0.032377876	0.8859972	0.08162498
ENG-101	NAG	OAG	0.40712237	0.3611959	0.2316818
ENG-102	NAG	NAG	0.086402096	0.5421707	0.37142718
ENG-103	NAG	NAG	0.042670995	0.8600839	0.09724517
ENG-104	NAG	NAG	0.010293551	0.9629573	0.026749209
ENG-105	NAG	NAG	0.009951053	0.96491927	0.02512979
ENG-106	NAG	NAG	0.07347516	0.57997197	0.34655285
ENG-107	NAG	NAG	0.009965849	0.9648121	0.025222149
ENG-108	NAG	NAG	0.00984956	0.9654389	0.024711628
ENG-109	NAG	NAG	0.010637632	0.9606394	0.028723005
ENG-110	NAG	NAG	0.010389512	0.96220547	0.027404899
ENG-111	NAG	NAG	0.036335953	0.87617683	0.087487385
ENG-112	NAG	NAG	0.010005064	0.9646267	0.025368089
ENG-113	OAG	OAG	0.43737987	0.30700806	0.255612
ENG-114	NAG	NAG	0.010269783	0.96296763	0.026762662
ENG-115	OAG	OAG	0.8636088	0.07273767	0.06365345
ENG-116	NAG	NAG	0.010527897	0.96138686	0.028085358
ENG-117	NAG	OAG	0.7224509	0.1675438	0.110005245
ENG-118	NAG	CAG	0.2075558	0.3725627	0.41988155
ENG-119	NAG	NAG	0.010141017	0.96382576	0.026033081
ENG-120	NAG	NAG	0.010341479	0.96254784	0.027110714
ENG-121	NAG	NAG	0.031660184	0.88801616	0.08032354
ENG-122	NAG	NAG	0.013085066	0.94844604	0.03846876
ENG-123	NAG	NAG	0.06198632	0.81299746	0.12501639
ENG-124	NAG	NAG	0.009958325	0.9648376	0.025203874
ENG-125	NAG	NAG	0.010016894	0.9644678	0.025515426
ENG-126	OAG	OAG	0.6042361	0.12876825	0.26699555
ENG-127	NAG	NAG	0.010012095	0.96454185	0.025446037
ENG-128	NAG	NAG	0.016334906	0.9354555	0.04820956
ENG-129	NAG	NAG	0.14388736	0.43891045	0.4172022
ENG-130	NAG	NAG	0.122205324	0.56951743	0.3082773
ENG-131	OAG	OAG	0.89791	0.050392274	0.051697847
ENG-132	OAG	OAG	0.6369993	0.10326938	0.2597314
ENG-133	CAG	CAG	0.19886625	0.2837401	0.51739365
ENG-134	NAG	NAG	0.009905359	0.9651441	0.024950664
ENG-135	NAG	NAG	0.010068137	0.9642195	0.02571228
ENG-136	NAG	NAG	0.01571315	0.9377656	0.046521306
ENG-137	NAG	NAG	0.029817665	0.89343804	0.07674441
ENG-138	NAG	NAG	0.009886796	0.96525705	0.024856124
ENG-139	NAG	NAG	0.028500186	0.89746964	0.07403025
ENG-140	CAG	NAG	0.0110502	0.9580391	0.030910708
ENG-141	NAG	NAG	0.010146991	0.96382093	0.026032224
ENG-142	NAG	NAG	0.010045847	0.96442455	0.025529575
ENG-143	OAG	OAG	0.51103914	0.31114277	0.17781812
ENG-144	NAG	NAG	0.044832215	0.85458714	0.1005806
ENG-145	NAG	NAG	0.0178459	0.9298525	0.052301507
ENG-146	CAG	NAG	0.1268165	0.52621806	0.3469655
ENG-147	NAG	CAG	0.14636377	0.4092973	0.444339
ENG-148	NAG	NAG	0.010158024	0.96372074	0.026121287
ENG-149	NAG	NAG	0.12190222	0.5572747	0.32082307
ENG-150	NAG	NAG	0.01047935	0.9617071	0.027813708
ENG-151	CAG	OAG	0.76296866	0.0891357	0.14789563
ENG-152	NAG	NAG	0.05462911	0.80989033	0.1354805
ENG-153	NAG	NAG	0.038745522	0.8698714	0.09138295
ENG-154	NAG	NAG	0.09668869	0.6728751	0.2304361
ENG-155	NAG	NAG	0.18249632	0.4543621	0.36314163
ENG-156	NAG	NAG	0.009912726	0.9651153	0.024971839
ENG-157	NAG	NAG	0.009813402	0.96559334	0.024593182
ENG-158	NAG	NAG	0.0098251635	0.96553993	0.024634918
ENG-159	NAG	NAG	0.010018508	0.96455127	0.025430232
ENG-160	NAG	NAG	0.01042925	0.9620192	0.027551595
ENG-161	NAG	NAG	0.010708159	0.9601547	0.029137114
ENG-162	CAG	NAG	0.0579515	0.69279766	0.24925075
ENG-163	NAG	NAG	0.010307618	0.96284944	0.026842987
ENG-164	NAG	NAG	0.010136579	0.96388507	0.025978314
ENG-165	NAG	NAG	0.010658708	0.960364	0.028977394
ENG-166	OAG	NAG	0.012178631	0.9523194	0.035502143
ENG-167	OAG	NAG	0.10757358	0.61495477	0.27747163
ENG-168	OAG	CAG	0.34318826	0.1454177	0.5113941
ENG-169	NAG	NAG	0.009973746	0.96472126	0.02530512
ENG-170	OAG	OAG	0.7458652	0.0839719	0.17016287
ENG-171	NAG	NAG	0.010407699	0.9621614	0.027430909
ENG-172	OAG	NAG	0.053918127	0.8326122	0.11346967
ENG-173	NAG	NAG	0.009981753	0.96471363	0.025304535
ENG-174	CAG	NAG	0.030578766	0.8916631	0.077758014
ENG-175	NAG	NAG	0.06359265	0.80947316	0.12693417
ENG-176	CAG	NAG	0.05940037	0.82065785	0.119941756
ENG-177	NAG	NAG	0.011021384	0.95820856	0.030769944
ENG-178	NAG	NAG	0.070470475	0.79403025	0.13549927
ENG-179	NAG	NAG	0.011348376	0.9566641	0.03198749
ENG-180	NAG	NAG	0.011080904	0.95786345	0.031055698
ENG-181	NAG	NAG	0.010071047	0.9641887	0.025740242
ENG-182	NAG	NAG	0.009981925	0.9646642	0.025353873
ENG-183	NAG	NAG	0.009895677	0.96522784	0.024876483
ENG-184	NAG	NAG	0.0106200045	0.960781	0.028598884
ENG-185	NAG	NAG	0.0686483	0.69899195	0.23235969
ENG-186	NAG	NAG	0.010056751	0.96429306	0.025650034
ENG-187	NAG	NAG	0.045022536	0.85411286	0.100864574
ENG-188	NAG	NAG	0.010256036	0.96317685	0.026567033
ENG-189	OAG	OAG	0.6068199	0.119364366	0.27381566
ENG-190	NAG	NAG	0.05438482	0.82918173	0.11643342
ENG-191	NAG	NAG	0.011208924	0.9571512	0.031639934
ENG-192	NAG	NAG	0.020886378	0.9193128	0.05980093
ENG-193	OAG	NAG	0.010689874	0.9602444	0.02906567
ENG-194	NAG	NAG	0.010239666	0.9632253	0.026535058
ENG-195	NAG	NAG	0.009849528	0.9654145	0.024735924
ENG-196	NAG	NAG	0.009931372	0.96499014	0.02507849
ENG-197	CAG	OAG	0.68718505	0.084606096	0.22820887
ENG-198	NAG	NAG	0.010029588	0.9644616	0.025508864
ENG-199	NAG	NAG	0.01013625	0.96387935	0.025984434
ENG-200	CAG	OAG	0.44033352	0.2204937	0.33917278
ENG-201	NAG	NAG	0.024996083	0.9068631	0.068140976
ENG-202	NAG	NAG	0.010127173	0.96391034	0.025962438
ENG-203	NAG	CAG	0.22139882	0.37637642	0.4022248
ENG-204	NAG	NAG	0.011297883	0.9566771	0.03202501
ENG-205	NAG	NAG	0.010338019	0.9626199	0.027042126
ENG-206	OAG	OAG	0.9028582	0.060913526	0.036228318
ENG-207	NAG	NAG	0.009958325	0.9648376	0.025203874
ENG-208	NAG	NAG	0.010414849	0.96202356	0.027561583
ENG-209	NAG	NAG	0.020908888	0.9193893	0.059701893
ENG-210	NAG	NAG	0.010540958	0.961231	0.02822805
ENG-211	CAG	NAG	0.01227303	0.95185083	0.035876013
ENG-212	NAG	NAG	0.020119924	0.9220806	0.057799425
ENG-213	NAG	NAG	0.05217961	0.83580065	0.11201968
ENG-214	NAG	NAG	0.010190713	0.9635379	0.026271345
ENG-215	OAG	NAG	0.18083976	0.58991635	0.22924395
ENG-216	NAG	NAG	0.04811687	0.84507453	0.10680858
ENG-217	NAG	NAG	0.010148936	0.96379083	0.026060138
ENG-218	NAG	NAG	0.044423264	0.8542683	0.10130829
ENG-219	NAG	NAG	0.045362867	0.8535262	0.101111025
ENG-220	NAG	NAG	0.010589488	0.96094435	0.028466294
ENG-221	NAG	NAG	0.011062057	0.95797354	0.030964332
ENG-222	NAG	OAG	0.43101233	0.1831931	0.3857946
ENG-223	NAG	NAG	0.010274603	0.96292657	0.026798986
ENG-224	NAG	NAG	0.022269702	0.91492736	0.06280306
ENG-225	NAG	NAG	0.0099886665	0.96463037	0.02538089
ENG-226	NAG	NAG	0.0520661	0.83224535	0.11568854
ENG-227	NAG	NAG	0.009966011	0.9648199	0.025214063
ENG-228	NAG	NAG	0.010419051	0.9621105	0.027470432
ENG-229	NAG	NAG	0.012743294	0.9496673	0.037589494
ENG-230	CAG	NAG	0.05817843	0.6717497	0.27007174
ENG-231	NAG	NAG	0.056857724	0.7412466	0.20189558
ENG-232	NAG	NAG	0.010032984	0.9644425	0.025524443
ENG-233	NAG	NAG	0.009976628	0.9647813	0.02524217
ENG-234	NAG	NAG	0.009867979	0.9653107	0.024821343
ENG-235	CAG	CAG	0.2598905	0.27029184	0.46981764
ENG-236	CAG	NAG	0.023904357	0.91005766	0.06603809
ENG-237	NAG	NAG	0.0098285	0.9655151	0.024656378
ENG-238	NAG	NAG	0.010239447	0.96314746	0.026613064
ENG-239	NAG	NAG	0.011056183	0.95801467	0.03092905
ENG-240	NAG	NAG	0.06255507	0.7705064	0.16693844
ENG-241	NAG	NAG	0.010839943	0.9593138	0.02984615
ENG-242	NAG	NAG	0.009998035	0.9646812	0.025320817
ENG-243	NAG	NAG	0.01097234	0.95849466	0.030532995
ENG-244	NAG	NAG	0.010304537	0.96280396	0.026891652
ENG-245	OAG	OAG	0.66848534	0.10747658	0.22403808
ENG-246	NAG	NAG	0.00984181	0.9654849	0.024673278
ENG-247	NAG	NAG	0.010013555	0.9645927	0.025393777
ENG-248	NAG	OAG	0.8289849	0.10520576	0.06580934
ENG-249	NAG	NAG	0.014482591	0.94272834	0.042789254
ENG-250	NAG	NAG	0.00990347	0.9651712	0.024925336
ENG-251	NAG	NAG	0.010306272	0.9627587	0.02693501
ENG-252	NAG	NAG	0.0105390325	0.9613055	0.028155433
ENG-253	NAG	NAG	0.010960334	0.95858353	0.030456102
ENG-254	NAG	NAG	0.011149126	0.95750225	0.031348534
ENG-255	NAG	NAG	0.05910565	0.8158545	0.12503982
ENG-256	NAG	NAG	0.009910424	0.9651248	0.024964755
ENG-257	NAG	NAG	0.078993954	0.74630654	0.1746996
ENG-258	NAG	NAG	0.01030012	0.9629045	0.026795441
ENG-259	OAG	OAG	0.905059	0.057825435	0.037115604
ENG-260	NAG	NAG	0.010800936	0.95949864	0.029700495
ENG-261	NAG	NAG	0.009867401	0.96535975	0.024772858
ENG-262	NAG	NAG	0.013509343	0.9463565	0.040134262
ENG-263	NAG	NAG	0.10492142	0.65583545	0.23924305
ENG-264	NAG	NAG	0.010001973	0.96459913	0.025398767
ENG-265	NAG	NAG	0.01424815	0.9459944	0.039757576
ENG-266	NAG	NAG	0.011448481	0.95587456	0.032677107
ENG-267	NAG	NAG	0.010233785	0.96317315	0.026593009
ENG-268	NAG	NAG	0.066748366	0.6640798	0.2691719
ENG-269	NAG	NAG	0.0099270055	0.9650396	0.025033453
ENG-270	NAG	NAG	0.009800449	0.96566314	0.024536407
ENG-271	NAG	NAG	0.0099378135	0.96499246	0.025069637
ENG-272	OAG	OAG	0.6922041	0.19313309	0.11466275
ENG-273	NAG	NAG	0.010076062	0.9642188	0.025705077
ENG-274	NAG	NAG	0.072789855	0.5999278	0.32728246
ENG-275	NAG	NAG	0.009964182	0.9647983	0.025237657
ENG-276	OAG	NAG	0.011989109	0.9532666	0.034744192
ENG-277	NAG	NAG	0.009877663	0.9652976	0.02482471
ENG-278	NAG	NAG	0.009809758	0.9656099	0.024580227
ENG-279	NAG	NAG	0.011387937	0.9562728	0.03233933
ENG-280	NAG	NAG	0.16972227	0.42655358	0.40372416
ENG-281	NAG	NAG	0.010764662	0.9597743	0.02946094
ENG-282	NAG	NAG	0.010208587	0.9633789	0.026412496
ENG-283	NAG	NAG	0.064203806	0.8063186	0.12947764
ENG-284	OAG	OAG	0.5355988	0.1499646	0.3144365
ENG-285	NAG	NAG	0.33027297	0.4377527	0.23197435
ENG-286	NAG	NAG	0.010322782	0.96275485	0.026922233
ENG-287	NAG	NAG	0.00985306	0.9654196	0.024727486
ENG-288	NAG	NAG	0.014617855	0.941759	0.043623243
ENG-289	CAG	CAG	0.102866285	0.3878549	0.5092787
ENG-290	NAG	NAG	0.09302595	0.5982095	0.30876458
ENG-291	NAG	NAG	0.009974416	0.96481	0.02521548
ENG-292	NAG	NAG	0.010198341	0.9633904	0.02641118
ENG-293	NAG	NAG	0.010301771	0.9628196	0.026878735
ENG-294	NAG	NAG	0.009884024	0.9652396	0.02487634
ENG-295	NAG	NAG	0.010377654	0.9623663	0.027256098
ENG-296	NAG	NAG	0.010476652	0.9617245	0.027798899
ENG-297	NAG	NAG	0.010167692	0.9636985	0.026133943
ENG-298	CAG	OAG	0.4008997	0.30338162	0.2957187
ENG-299	NAG	NAG	0.022281338	0.9151774	0.06254116
ENG-300	NAG	NAG	0.012243682	0.95194864	0.035807602
ENG-301	OAG	OAG	0.6539559	0.10775214	0.23829198
ENG-302	NAG	NAG	0.009940127	0.9649524	0.025107566
ENG-303	NAG	NAG	0.05947424	0.81312585	0.1273999
ENG-304	NAG	NAG	0.05214454	0.8349394	0.11291608
ENG-305	NAG	NAG	0.009968192	0.96476287	0.02526905
ENG-306	NAG	NAG	0.010520876	0.9613639	0.028115379
ENG-307	OAG	OAG	0.90247405	0.05854915	0.038976725
ENG-308	NAG	NAG	0.010229774	0.9633346	0.026435586
ENG-309	OAG	NAG	0.3659384	0.3831473	0.2509143
ENG-310	NAG	NAG	0.010022675	0.96445376	0.025523677
ENG-311	NAG	NAG	0.010093902	0.9640873	0.025818834
ENG-312	NAG	NAG	0.010622785	0.96067035	0.028706662
ENG-313	NAG	NAG	0.009905506	0.9651142	0.024980206
ENG-314	NAG	NAG	0.010440337	0.9618649	0.027694851
ENG-315	CAG	CAG	0.13775101	0.4178509	0.44439808
ENG-316	NAG	NAG	0.010574062	0.9608896	0.02853644
ENG-317	OAG	OAG	0.7071679	0.11728771	0.17554438
ENG-318	NAG	NAG	0.010253548	0.9632365	0.026509974
ENG-319	NAG	NAG	0.010430554	0.9619435	0.027626041
ENG-320	NAG	NAG	0.20416775	0.50403893	0.2917934
ENG-321	CAG	NAG	0.016110156	0.93620765	0.04768215
ENG-322	OAG	NAG	0.01029042	0.9629323	0.026777444
ENG-323	NAG	NAG	0.010116308	0.9639462	0.02593751
ENG-324	CAG	NAG	0.08647938	0.55999386	0.35352668
ENG-325	NAG	NAG	0.010343038	0.9624388	0.027218036
ENG-326	NAG	NAG	0.009996052	0.9646373	0.025366703
ENG-327	NAG	NAG	0.0098426165	0.9654755	0.024681985
ENG-328	NAG	NAG	0.0100256195	0.9644609	0.025513401
ENG-329	NAG	NAG	0.010577613	0.9609739	0.028448375
ENG-330	NAG	NAG	0.010499777	0.9613733	0.028126998
ENG-331	CAG	NAG	0.094942026	0.5043768	0.40068117
ENG-332	NAG	NAG	0.010204986	0.9634561	0.026338914
ENG-333	NAG	NAG	0.010047725	0.96434367	0.025608666
ENG-334	NAG	NAG	0.010490454	0.96151084	0.027998624
ENG-335	NAG	NAG	0.093362175	0.6343486	0.2722892
ENG-336	OAG	CAG	0.29906952	0.17496337	0.52596706
ENG-337	CAG	CAG	0.19977048	0.23621824	0.56401134
ENG-338	NAG	NAG	0.010738547	0.95989174	0.029369833
ENG-339	OAG	OAG	0.83685774	0.08586832	0.0772739
ENG-340	CAG	OAG	0.5539203	0.24838565	0.19769394
ENG-341	NAG	OAG	0.7330047	0.19353215	0.073463105
ENG-342	NAG	NAG	0.033258	0.8840761	0.08266588
ENG-343	CAG	CAG	0.183917	0.2775248	0.5385582
ENG-344	NAG	NAG	0.010361559	0.96254647	0.027092112
ENG-345	NAG	NAG	0.11865827	0.56844413	0.3128977
ENG-346	NAG	NAG	0.010576644	0.9609448	0.028478608
ENG-347	NAG	NAG	0.0098978095	0.96518344	0.024918765
ENG-348	CAG	OAG	0.38747036	0.37950227	0.23302734
ENG-349	NAG	NAG	0.009872144	0.9653024	0.024825422
ENG-350	NAG	NAG	0.010975762	0.958483	0.03054141
ENG-351	NAG	NAG	0.010684029	0.9602435	0.029072545
ENG-352	NAG	NAG	0.010537143	0.9613009	0.028161952
ENG-353	NAG	NAG	0.009947775	0.96489996	0.025152141
ENG-354	NAG	NAG	0.016630964	0.93406	0.049309205
ENG-355	NAG	NAG	0.0099850185	0.9647125	0.025302539
ENG-356	NAG	NAG	0.009923428	0.9650767	0.024999917
ENG-357	CAG	OAG	0.69690984	0.14950642	0.15358368
ENG-358	NAG	NAG	0.0098050805	0.96563524	0.024559643
ENG-359	NAG	NAG	0.010086175	0.9641204	0.025793431
ENG-360	NAG	NAG	0.04538634	0.8519133	0.10270038
ENG-361	NAG	NAG	0.00991673	0.96506655	0.025016658
ENG-362	CAG	NAG	0.05712303	0.68639517	0.25648177
ENG-363	NAG	NAG	0.070298456	0.6465519	0.2831496
ENG-364	NAG	NAG	0.010301191	0.962941	0.026757775
ENG-365	NAG	NAG	0.18626721	0.45685527	0.35687745
ENG-366	NAG	NAG	0.04388616	0.8573196	0.098794274
ENG-367	NAG	NAG	0.009880791	0.9652877	0.024831407
ENG-368	OAG	OAG	0.6592792	0.16736154	0.17335916
ENG-369	NAG	NAG	0.010162699	0.96369344	0.026143791
ENG-370	CAG	CAG	0.15623917	0.41498777	0.42877302
ENG-371	NAG	NAG	0.010520044	0.9614297	0.028050287
ENG-372	CAG	OAG	0.54446644	0.24391337	0.21162018
ENG-373	NAG	NAG	0.009823229	0.96555585	0.024620779
ENG-374	NAG	NAG	0.009848946	0.96543086	0.024720125
ENG-375	NAG	NAG	0.009850608	0.9654341	0.024715457
ENG-376	NAG	NAG	0.009879359	0.96528214	0.024838518
ENG-377	NAG	NAG	0.010400685	0.96215135	0.027448017
ENG-378	NAG	NAG	0.010571426	0.96100783	0.028420674
ENG-379	NAG	NAG	0.010297916	0.96279615	0.026905794
ENG-380	CAG	NAG	0.053287573	0.7474154	0.19929706
ENG-381	NAG	CAG	0.21095483	0.24332982	0.5457153
ENG-382	NAG	NAG	0.009850209	0.96544486	0.024704982
ENG-383	NAG	NAG	0.009919842	0.96509415	0.0249859
ENG-384	NAG	NAG	0.009875694	0.9652985	0.0248258
ENG-385	NAG	NAG	0.011480987	0.9558682	0.03265087
ENG-386	NAG	NAG	0.010216364	0.963398	0.026385702
ENG-387	NAG	NAG	0.009910958	0.9651337	0.024955282
ENG-388	NAG	NAG	0.09615143	0.5798959	0.32395265
ENG-389	NAG	NAG	0.010096155	0.9640703	0.02583346
ENG-390	CAG	NAG	0.012292646	0.95175236	0.03595495
ENG-391	NAG	NAG	0.010514888	0.96133506	0.028150037
ENG-392	NAG	NAG	0.084693484	0.5255235	0.38978302
ENG-393	CAG	OAG	0.52520764	0.24771453	0.22707778
ENG-394	NAG	NAG	0.010088528	0.9640717	0.02583965
ENG-395	NAG	NAG	0.012256743	0.95199746	0.03574583
ENG-396	OAG	OAG	0.56692415	0.27657276	0.15650311
ENG-397	OAG	OAG	0.91129524	0.050520994	0.038183775
ENG-398	NAG	NAG	0.010633879	0.9606511	0.028715082
ENG-399	NAG	NAG	0.01010627	0.96405375	0.025839983
ENG-400	OAG	OAG	0.7618962	0.084035955	0.15406798
ENG-401	OAG	OAG	0.88652015	0.052065432	0.061414406
ENG-402	OAG	OAG	0.8762277	0.07148	0.052292317
ENG-403	CAG	NAG	0.062305618	0.63236153	0.3053329
ENG-404	NAG	NAG	0.009975025	0.9647491	0.025276015
ENG-405	NAG	NAG	0.0100288605	0.96439606	0.02557512
ENG-406	NAG	NAG	0.010489688	0.961573	0.027937377
ENG-407	NAG	NAG	0.009900033	0.9651874	0.02491258
ENG-408	NAG	NAG	0.069459826	0.6555611	0.27497905
ENG-409	CAG	NAG	0.06939787	0.73663837	0.19396377
ENG-410	NAG	NAG	0.010817549	0.95944554	0.029736893
ENG-411	OAG	NAG	0.013585894	0.9460147	0.04039947
ENG-412	NAG	CAG	0.16799617	0.29622915	0.53577465
ENG-413	CAG	CAG	0.13317686	0.39084488	0.4759782
ENG-414	NAG	NAG	0.014424341	0.94248676	0.04308879
ENG-415	NAG	NAG	0.06346789	0.67298335	0.26354876
ENG-416	NAG	NAG	0.05816353	0.6754093	0.2664272
ENG-417	NAG	OAG	0.5022568	0.25312775	0.2446154
ENG-418	NAG	NAG	0.009878624	0.9652971	0.02482425
ENG-419	NAG	NAG	0.010477511	0.96174675	0.027775617
ENG-420	NAG	NAG	0.012067491	0.95289445	0.035038188
ENG-421	NAG	NAG	0.010024587	0.96451515	0.025460346
ENG-422	NAG	NAG	0.019898755	0.92276984	0.057331294
ENG-423	NAG	NAG	0.009933924	0.96499777	0.02506828
ENG-424	NAG	NAG	0.045122594	0.85286057	0.102016844
ENG-425	NAG	NAG	0.00987013	0.965348	0.024781892
ENG-426	NAG	NAG	0.26263073	0.44725645	0.29011282
ENG-427	NAG	NAG	0.18023916	0.42592123	0.39383963
ENG-428	NAG	NAG	0.010841639	0.95925593	0.029902454
ENG-429	NAG	NAG	0.03508929	0.8793375	0.085573345
ENG-430	NAG	NAG	0.010085045	0.96420246	0.025712537
ENG-431	OAG	OAG	0.4734479	0.13741764	0.38913447
ENG-432	OAG	CAG	0.40792775	0.1687808	0.42329147
ENG-433	NAG	NAG	0.010009402	0.96460325	0.025387336
ENG-434	NAG	NAG	0.010928375	0.9587449	0.030326605
