id	label	Sub-task B_preds	GEN_probs	NGEN_probs
93	NGEN	NGEN	0.0034580007	0.99654204
94	NGEN	NGEN	0.0016972985	0.9983027
95	NGEN	NGEN	0.0036854802	0.99631464
96	NGEN	NGEN	0.0019350724	0.99806494
97	NGEN	NGEN	0.0025406785	0.9974593
98	NGEN	NGEN	0.006975401	0.99302447
99	NGEN	NGEN	0.0091887275	0.9908114
100	NGEN	NGEN	0.0016301961	0.9983698
101	NGEN	NGEN	0.0016257309	0.99837434
102	NGEN	NGEN	0.0025004016	0.99749976
103	NGEN	NGEN	0.001441303	0.9985586
104	NGEN	NGEN	0.0011989989	0.998801
105	NGEN	NGEN	0.0064002527	0.9935997
106	NGEN	NGEN	0.001946727	0.9980533
107	NGEN	NGEN	0.006601778	0.99339813
108	NGEN	NGEN	0.0017323286	0.9982677
109	NGEN	NGEN	0.0038951533	0.9961047
110	NGEN	NGEN	0.023728134	0.9762718
111	NGEN	NGEN	0.0045977957	0.9954022
112	NGEN	NGEN	0.0016262922	0.9983736
113	NGEN	NGEN	0.004979471	0.99502045
114	NGEN	NGEN	0.0021500208	0.9978499
115	NGEN	NGEN	0.0021318656	0.9978682
116	NGEN	NGEN	0.0019618084	0.9980383
117	GEN	GEN	0.96831846	0.031681523
118	NGEN	NGEN	0.0020599798	0.99794006
119	NGEN	NGEN	0.0013544664	0.9986455
120	NGEN	NGEN	0.0020711757	0.99792886
121	NGEN	NGEN	0.0013358048	0.9986641
122	NGEN	NGEN	0.009309382	0.9906907
123	NGEN	NGEN	0.0020289947	0.997971
124	NGEN	NGEN	0.0013650596	0.9986348
125	NGEN	NGEN	0.0016753037	0.99832463
126	NGEN	NGEN	0.0021662307	0.99783367
127	NGEN	NGEN	0.01935114	0.9806489
128	NGEN	NGEN	0.0037257029	0.9962743
129	NGEN	NGEN	0.0019889933	0.99801093
130	NGEN	NGEN	0.0014810483	0.99851906
131	NGEN	NGEN	0.0032677946	0.9967321
132	NGEN	NGEN	0.0021763057	0.9978237
133	NGEN	NGEN	0.0016381411	0.998362
134	NGEN	NGEN	0.002908146	0.99709195
135	NGEN	NGEN	0.029550381	0.9704496
136	GEN	GEN	0.98197734	0.018022707
137	NGEN	NGEN	0.0054470124	0.99455297
138	NGEN	NGEN	0.0014278463	0.9985722
139	NGEN	NGEN	0.0146302255	0.98536986
140	GEN	GEN	0.98155296	0.01844705
141	NGEN	NGEN	0.0016618455	0.99833816
142	NGEN	NGEN	0.012636736	0.9873633
143	NGEN	NGEN	0.0876247	0.9123753
144	NGEN	NGEN	0.0032964156	0.99670357
145	NGEN	NGEN	0.0018220195	0.998178
146	NGEN	NGEN	0.004197744	0.99580216
147	NGEN	NGEN	0.0022112005	0.9977887
148	NGEN	NGEN	0.002398723	0.9976013
149	NGEN	NGEN	0.011641395	0.9883586
150	NGEN	NGEN	0.0015183003	0.9984817
151	NGEN	NGEN	0.0021179216	0.997882
152	NGEN	NGEN	0.0032548157	0.99674517
153	GEN	GEN	0.9873692	0.0126308445
154	NGEN	NGEN	0.0014365125	0.99856335
155	NGEN	NGEN	0.0020044881	0.9979955
156	NGEN	NGEN	0.004120775	0.9958791
157	NGEN	NGEN	0.002015514	0.9979845
158	NGEN	NGEN	0.0019445412	0.99805546
159	NGEN	NGEN	0.003001515	0.99699855
160	NGEN	NGEN	0.0018560694	0.998144
161	NGEN	NGEN	0.0018312398	0.9981687
162	NGEN	NGEN	0.001820675	0.9981792
163	NGEN	NGEN	0.0024700211	0.9975299
164	NGEN	NGEN	0.0018607998	0.9981392
165	NGEN	NGEN	0.0061284327	0.99387145
166	NGEN	NGEN	0.01592858	0.98407143
167	NGEN	NGEN	0.0014305293	0.99856955
168	NGEN	NGEN	0.001773489	0.9982265
169	NGEN	NGEN	0.002239992	0.99775994
170	NGEN	NGEN	0.0027583076	0.99724174
171	NGEN	NGEN	0.0019356279	0.9980642
172	NGEN	NGEN	0.0015886753	0.99841124
173	NGEN	NGEN	0.010495242	0.98950475
174	NGEN	NGEN	0.013839161	0.9861609
175	NGEN	NGEN	0.0043786033	0.99562126
176	NGEN	NGEN	0.0017939341	0.9982061
177	NGEN	NGEN	0.0015053265	0.99849457
178	NGEN	NGEN	0.0030191925	0.9969807
179	NGEN	NGEN	0.0041241227	0.9958758
180	NGEN	NGEN	0.0020225854	0.9979774
181	NGEN	NGEN	0.0146302255	0.98536986
182	NGEN	NGEN	0.0146302255	0.98536986
183	NGEN	NGEN	0.0014024511	0.9985977
184	NGEN	NGEN	0.0021934877	0.99780655
185	NGEN	NGEN	0.0015173652	0.99848264
186	NGEN	NGEN	0.0062197493	0.99378026
187	NGEN	NGEN	0.0017980791	0.9982018
188	NGEN	NGEN	0.0020350253	0.99796504
189	GEN	GEN	0.9917232	0.008276904
190	NGEN	NGEN	0.0016606059	0.99833935
191	NGEN	NGEN	0.0017032039	0.99829674
192	NGEN	NGEN	0.001442575	0.9985574
193	NGEN	NGEN	0.001963784	0.99803615
194	NGEN	NGEN	0.0038800896	0.9961199
195	NGEN	NGEN	0.0014069992	0.99859315
196	NGEN	NGEN	0.002952198	0.9970477
197	GEN	GEN	0.99075776	0.009242135
198	NGEN	NGEN	0.0027822012	0.9972177
199	NGEN	NGEN	0.0017841213	0.99821585
200	NGEN	NGEN	0.0060213953	0.99397856
201	NGEN	NGEN	0.0015069855	0.9984929
202	NGEN	NGEN	0.0013632	0.9986367
203	NGEN	NGEN	0.0017397358	0.9982603
204	NGEN	NGEN	0.008876542	0.9911235
205	NGEN	NGEN	0.008313187	0.99168676
206	NGEN	NGEN	0.003873272	0.9961268
207	NGEN	NGEN	0.0015313202	0.99846864
208	NGEN	NGEN	0.004308354	0.9956918
209	NGEN	NGEN	0.0014659548	0.9985341
210	NGEN	NGEN	0.0024269451	0.99757296
211	NGEN	NGEN	0.0024869496	0.99751306
212	NGEN	NGEN	0.001327274	0.99867266
213	NGEN	NGEN	0.0015302186	0.9984698
214	NGEN	NGEN	0.0052669616	0.9947332
215	NGEN	NGEN	0.0025423737	0.9974576
216	NGEN	NGEN	0.0019107579	0.99808925
217	NGEN	NGEN	0.0026452998	0.9973547
218	NGEN	NGEN	0.0013511862	0.9986488
219	NGEN	NGEN	0.0020292317	0.99797076
220	NGEN	NGEN	0.0017168553	0.9982832
221	NGEN	NGEN	0.0016110715	0.9983889
222	NGEN	NGEN	0.002018689	0.9979814
223	NGEN	NGEN	0.009252391	0.99074763
224	NGEN	NGEN	0.0013397356	0.99866027
225	NGEN	NGEN	0.0146302255	0.98536986
226	NGEN	NGEN	0.0016034987	0.9983965
227	NGEN	NGEN	0.0014700504	0.99853003
228	NGEN	NGEN	0.0025048777	0.99749523
229	NGEN	NGEN	0.0015627346	0.9984372
230	NGEN	NGEN	0.0015022424	0.99849766
231	NGEN	NGEN	0.0018971796	0.9981028
232	NGEN	NGEN	0.0015267363	0.99847317
233	NGEN	NGEN	0.0033814206	0.9966185
234	NGEN	NGEN	0.023699407	0.97630054
235	NGEN	NGEN	0.0021471523	0.997853
236	GEN	GEN	0.9853049	0.014695024
237	NGEN	NGEN	0.0020315726	0.9979684
238	NGEN	NGEN	0.010451513	0.9895484
239	NGEN	NGEN	0.0012854986	0.99871457
240	NGEN	NGEN	0.0042068516	0.99579316
241	NGEN	NGEN	0.0024588304	0.9975411
242	NGEN	NGEN	0.0012454705	0.99875456
243	NGEN	NGEN	0.0024287556	0.99757135
244	NGEN	NGEN	0.0014280499	0.99857193
245	NGEN	NGEN	0.0016482574	0.99835175
246	NGEN	NGEN	0.0019057397	0.99809426
247	NGEN	NGEN	0.0029585902	0.99704134
248	NGEN	NGEN	0.009704272	0.9902958
249	GEN	GEN	0.97806245	0.021937534
250	NGEN	NGEN	0.0042365706	0.9957635
251	NGEN	NGEN	0.0076599205	0.99234
252	NGEN	NGEN	0.0013602248	0.9986398
253	NGEN	NGEN	0.0031111813	0.9968887
254	NGEN	NGEN	0.0013106853	0.9986893
255	NGEN	NGEN	0.0017750178	0.9982251
256	NGEN	NGEN	0.010720292	0.9892797
257	GEN	GEN	0.98327076	0.016729249
258	NGEN	NGEN	0.0020507623	0.9979493
259	NGEN	NGEN	0.0146302255	0.98536986
260	NGEN	NGEN	0.0045122905	0.99548763
261	NGEN	NGEN	0.0016745498	0.99832535
262	NGEN	NGEN	0.0034740553	0.9965258
263	NGEN	NGEN	0.0016698206	0.99833006
264	NGEN	NGEN	0.0083859265	0.99161416
265	NGEN	NGEN	0.0146302255	0.98536986
266	NGEN	NGEN	0.0013449073	0.998655
267	NGEN	NGEN	0.0036190874	0.9963809
268	NGEN	NGEN	0.0044444124	0.9955555
269	NGEN	NGEN	0.0026251194	0.9973749
270	NGEN	NGEN	0.0012423784	0.99875766
271	NGEN	NGEN	0.060578566	0.9394215
272	NGEN	NGEN	0.0027084253	0.99729145
273	NGEN	NGEN	0.0032772415	0.9967228
274	NGEN	NGEN	0.0018118179	0.99818826
275	NGEN	NGEN	0.0055270977	0.99447304
276	NGEN	NGEN	0.002502279	0.99749786
277	NGEN	NGEN	0.0014992998	0.99850076
278	NGEN	NGEN	0.002214878	0.99778515
279	NGEN	NGEN	0.046450395	0.9535496
280	GEN	GEN	0.99191684	0.008083139
281	NGEN	NGEN	0.0011826294	0.99881744
282	NGEN	NGEN	0.0014148545	0.9985853
283	NGEN	NGEN	0.004420717	0.99557924
284	NGEN	NGEN	0.004463599	0.99553657
285	NGEN	NGEN	0.0034669328	0.996533
286	NGEN	NGEN	0.0012661809	0.9987338
287	NGEN	NGEN	0.0025867017	0.9974134
288	NGEN	NGEN	0.0024023491	0.9975977
289	NGEN	NGEN	0.0053866985	0.9946132
290	NGEN	NGEN	0.0018064436	0.99819344
291	NGEN	NGEN	0.0014748367	0.99852526
292	NGEN	NGEN	0.0027424963	0.9972574
293	NGEN	NGEN	0.0014215325	0.99857837
294	NGEN	NGEN	0.006601778	0.99339813
295	NGEN	NGEN	0.0020627684	0.9979372
296	NGEN	NGEN	0.0018458295	0.9981542
297	NGEN	NGEN	0.0021255966	0.9978744
298	NGEN	NGEN	0.002815864	0.9971842
299	NGEN	NGEN	0.0036925464	0.99630755
300	NGEN	NGEN	0.0013616097	0.9986384
301	NGEN	NGEN	0.0034952757	0.9965047
302	NGEN	NGEN	0.0016463493	0.99835366
303	NGEN	NGEN	0.0012991381	0.998701
304	NGEN	NGEN	0.0017040569	0.998296
305	NGEN	NGEN	0.029550381	0.9704496
306	NGEN	NGEN	0.0026364245	0.9973637
307	GEN	GEN	0.9301172	0.06988276
308	NGEN	NGEN	0.0012494075	0.9987505
309	NGEN	NGEN	0.0046978667	0.9953021
310	NGEN	NGEN	0.011344394	0.98865557
311	NGEN	NGEN	0.0022062957	0.99779373
312	NGEN	NGEN	0.004999683	0.99500024
313	NGEN	NGEN	0.0018676374	0.9981323
314	NGEN	NGEN	0.0029444965	0.9970556
315	NGEN	NGEN	0.0019424432	0.9980576
316	NGEN	NGEN	0.0146302255	0.98536986
317	NGEN	NGEN	0.0026338084	0.9973663
318	NGEN	NGEN	0.0012731092	0.99872696
319	NGEN	NGEN	0.0028094077	0.9971906
320	NGEN	NGEN	0.0026565676	0.9973435
321	NGEN	NGEN	0.0013286727	0.99867123
322	NGEN	NGEN	0.0017065435	0.9982934
323	NGEN	NGEN	0.0028109527	0.99718916
324	GEN	GEN	0.9924507	0.0075493315
325	NGEN	NGEN	0.003764483	0.99623555
326	NGEN	NGEN	0.0024895302	0.99751043
327	NGEN	NGEN	0.0026770025	0.99732304
328	NGEN	NGEN	0.010224361	0.9897756
329	NGEN	NGEN	0.0015772505	0.9984227
330	NGEN	NGEN	0.015356769	0.98464316
331	NGEN	NGEN	0.0016264009	0.9983736
332	NGEN	NGEN	0.0015362202	0.99846363
333	NGEN	NGEN	0.047065534	0.95293456
334	NGEN	NGEN	0.015813736	0.9841863
335	NGEN	NGEN	0.004290293	0.9957096
336	NGEN	NGEN	0.0029476348	0.99705225
337	NGEN	NGEN	0.0016829035	0.998317
338	NGEN	NGEN	0.0034913514	0.9965087
339	GEN	GEN	0.98925185	0.010748137
340	GEN	GEN	0.9801599	0.0198401
341	NGEN	NGEN	0.0075082905	0.99249166
342	NGEN	NGEN	0.011462307	0.9885377
343	NGEN	NGEN	0.001825827	0.9981742
344	NGEN	NGEN	0.0020165667	0.9979836
345	NGEN	NGEN	0.0015403389	0.9984596
346	NGEN	NGEN	0.021600205	0.9783998
347	NGEN	NGEN	0.0037355118	0.9962645
348	NGEN	NGEN	0.0013768428	0.99862313
349	NGEN	NGEN	0.0026924838	0.9973076
350	NGEN	NGEN	0.0015098389	0.99849004
351	NGEN	NGEN	0.0038506398	0.99614936
352	NGEN	NGEN	0.001741047	0.9982589
353	NGEN	NGEN	0.029550381	0.9704496
354	NGEN	NGEN	0.0014869911	0.99851316
355	NGEN	NGEN	0.0020719739	0.99792814
356	NGEN	NGEN	0.0019202991	0.9980797
357	NGEN	NGEN	0.0018262275	0.9981737
358	NGEN	NGEN	0.0023238314	0.9976762
359	NGEN	NGEN	0.029550381	0.9704496
360	NGEN	NGEN	0.0014819709	0.9985181
361	NGEN	NGEN	0.0014166158	0.9985834
362	NGEN	NGEN	0.0016912828	0.99830866
363	NGEN	NGEN	0.0020274578	0.99797267
364	NGEN	NGEN	0.0013978697	0.99860215
365	NGEN	NGEN	0.00427722	0.9957229
366	NGEN	NGEN	0.0012354493	0.9987646
367	NGEN	NGEN	0.0023696783	0.9976303
368	GEN	GEN	0.9840644	0.01593556
369	NGEN	NGEN	0.00711553	0.9928846
370	NGEN	NGEN	0.0018674665	0.9981325
371	NGEN	NGEN	0.0020347275	0.9979653
372	NGEN	NGEN	0.0021332232	0.99786675
373	NGEN	NGEN	0.0013495268	0.9986505
374	NGEN	NGEN	0.0050765327	0.9949234
375	NGEN	NGEN	0.0028893147	0.9971107
376	NGEN	NGEN	0.0032174774	0.9967825
377	NGEN	NGEN	0.010451513	0.9895484
378	NGEN	NGEN	0.0038470721	0.9961529
379	NGEN	NGEN	0.009252391	0.99074763
380	NGEN	NGEN	0.0024799155	0.99751997
381	NGEN	NGEN	0.0026413673	0.99735874
382	NGEN	NGEN	0.0014895586	0.99851054
383	NGEN	NGEN	0.0024893463	0.9975107
384	NGEN	NGEN	0.0025412599	0.9974588
385	NGEN	NGEN	0.0146302255	0.98536986
386	NGEN	NGEN	0.0026246363	0.99737537
387	NGEN	NGEN	0.001302777	0.99869716
388	NGEN	NGEN	0.0012835411	0.9987165
389	NGEN	NGEN	0.002186565	0.99781346
390	NGEN	NGEN	0.010499607	0.9895002
391	NGEN	NGEN	0.0022748045	0.9977252
392	GEN	GEN	0.9885391	0.011460809
393	NGEN	NGEN	0.0023090546	0.997691
394	NGEN	NGEN	0.0146302255	0.98536986
395	NGEN	NGEN	0.0013280255	0.99867195
396	NGEN	NGEN	0.0021604623	0.9978394
397	GEN	GEN	0.9599907	0.040009353
398	NGEN	NGEN	0.0014786745	0.99852145
399	NGEN	NGEN	0.00631165	0.99368834
400	GEN	GEN	0.9837151	0.016284885
401	GEN	GEN	0.99011594	0.009883995
402	GEN	GEN	0.9413294	0.058670554
403	NGEN	NGEN	0.0015629985	0.998437
404	NGEN	NGEN	0.0146302255	0.98536986
405	NGEN	NGEN	0.0069141253	0.9930858
406	NGEN	NGEN	0.008014202	0.9919859
407	NGEN	NGEN	0.0017035645	0.9982965
408	NGEN	NGEN	0.003800853	0.996199
409	GEN	GEN	0.95889705	0.04110298
410	NGEN	NGEN	0.0015334603	0.9984665
411	GEN	GEN	0.98790604	0.012094036
412	GEN	GEN	0.983335	0.016664973
413	NGEN	NGEN	0.0049816347	0.9950183
414	NGEN	NGEN	0.0012861474	0.99871385
415	NGEN	NGEN	0.0025049231	0.997495
416	GEN	GEN	0.9908634	0.009136539
417	NGEN	NGEN	0.0171726	0.9828273
418	NGEN	NGEN	0.0012291936	0.9987708
419	NGEN	NGEN	0.0021259596	0.99787414
420	NGEN	NGEN	0.00136932	0.99863076
421	NGEN	NGEN	0.0015511443	0.99844885
422	NGEN	NGEN	0.012312028	0.98768795
423	NGEN	NGEN	0.0024059203	0.9975942
424	NGEN	NGEN	0.0014634781	0.99853647
425	NGEN	NGEN	0.029550381	0.9704496
426	NGEN	NGEN	0.0014182677	0.9985817
427	NGEN	NGEN	0.008149248	0.99185085
428	NGEN	NGEN	0.005970361	0.9940295
429	NGEN	NGEN	0.0031104917	0.9968894
430	NGEN	NGEN	0.0013161697	0.99868387
431	NGEN	NGEN	0.0017937665	0.9982063
432	GEN	GEN	0.96048087	0.0395192
433	NGEN	NGEN	0.001252415	0.99874765
434	NGEN	NGEN	0.0025569606	0.99744314
435	NGEN	NGEN	0.0014755803	0.99852455
436	NGEN	NGEN	0.0146302255	0.98536986
437	NGEN	NGEN	0.0014371092	0.9985629
438	NGEN	NGEN	0.0022885958	0.9977114
439	NGEN	NGEN	0.094917625	0.9050823
440	NGEN	NGEN	0.0018005406	0.9981994
441	NGEN	NGEN	0.0011544783	0.9988455
442	NGEN	NGEN	0.0025660212	0.99743384
443	NGEN	NGEN	0.0017493379	0.9982506
444	NGEN	NGEN	0.001547446	0.99845266
445	NGEN	NGEN	0.0023177625	0.99768215
446	GEN	GEN	0.98888046	0.011119607
447	NGEN	NGEN	0.0021721805	0.99782777
448	NGEN	NGEN	0.0025541652	0.99744576
449	NGEN	NGEN	0.0020772882	0.99792266
450	NGEN	NGEN	0.0034518656	0.9965482
451	NGEN	NGEN	0.003480912	0.9965192
452	GEN	GEN	0.96938956	0.030610431
453	NGEN	NGEN	0.0036735933	0.99632627
454	NGEN	NGEN	0.0015099851	0.99849004
455	NGEN	NGEN	0.0022691959	0.9977307
456	NGEN	NGEN	0.0016777484	0.99832225
457	NGEN	NGEN	0.0014046703	0.9985953
458	NGEN	NGEN	0.0035027354	0.99649733
459	NGEN	NGEN	0.0027639824	0.997236
460	NGEN	NGEN	0.0014194882	0.9985805
461	NGEN	NGEN	0.0018577907	0.9981423
462	NGEN	NGEN	0.0044708475	0.9955292
463	GEN	GEN	0.99259204	0.007407933
464	NGEN	NGEN	0.0012660723	0.9987338
465	NGEN	NGEN	0.029550381	0.9704496
466	NGEN	NGEN	0.0067027104	0.9932973
467	NGEN	NGEN	0.0011963805	0.9988036
468	NGEN	NGEN	0.0054859947	0.99451405
469	NGEN	NGEN	0.0012409651	0.9987591
470	NGEN	NGEN	0.004048411	0.99595153
471	NGEN	NGEN	0.0018249339	0.99817514
472	NGEN	NGEN	0.0042565847	0.9957435
473	GEN	GEN	0.990544	0.009455889
474	NGEN	NGEN	0.015999503	0.9840005
475	NGEN	NGEN	0.0011747372	0.9988253
476	NGEN	NGEN	0.003284355	0.9967157
477	NGEN	NGEN	0.001971597	0.99802834
478	NGEN	NGEN	0.0021162338	0.9978837
479	NGEN	NGEN	0.0016186764	0.9983815
480	NGEN	NGEN	0.0019629658	0.9980371
481	NGEN	NGEN	0.002945315	0.99705464
482	NGEN	NGEN	0.029550381	0.9704496
483	NGEN	NGEN	0.0034897602	0.99651015
484	GEN	GEN	0.9904817	0.009518326
485	GEN	GEN	0.986762	0.013237951
486	NGEN	NGEN	0.0016648119	0.99833506
487	NGEN	NGEN	0.0016588726	0.998341
488	NGEN	NGEN	0.0013231438	0.99867696
489	NGEN	NGEN	0.0014271629	0.9985729
490	NGEN	NGEN	0.0031499902	0.99684995
491	NGEN	NGEN	0.0014912003	0.9985089
492	NGEN	NGEN	0.009373395	0.9906267
493	NGEN	NGEN	0.0016387122	0.9983613
494	NGEN	NGEN	0.0014569595	0.9985429
495	NGEN	NGEN	0.001341012	0.9986591
496	NGEN	NGEN	0.00209402	0.997906
497	NGEN	NGEN	0.00149641	0.9985036
498	NGEN	NGEN	0.006661102	0.99333894
499	NGEN	GEN	0.6096186	0.39038137
500	NGEN	NGEN	0.006176587	0.99382335
501	NGEN	NGEN	0.0018036282	0.9981963
502	NGEN	NGEN	0.00156684	0.9984332
503	NGEN	NGEN	0.0014115128	0.9985886
504	GEN	GEN	0.988438	0.011561966
505	NGEN	NGEN	0.0014632653	0.9985367
506	NGEN	NGEN	0.001564924	0.9984351
507	NGEN	NGEN	0.002810694	0.9971894
508	NGEN	NGEN	0.0014451527	0.9985548
509	NGEN	NGEN	0.0037918633	0.996208
510	NGEN	NGEN	0.0017058324	0.9982941
511	NGEN	NGEN	0.0026190842	0.99738085
512	NGEN	NGEN	0.0051362775	0.9948636
513	GEN	GEN	0.9377806	0.062219385
514	NGEN	NGEN	0.0018366512	0.99816346
515	NGEN	NGEN	0.0014914548	0.99850863
516	NGEN	NGEN	0.0019183251	0.9980816
517	NGEN	NGEN	0.029550381	0.9704496
518	GEN	GEN	0.9900685	0.009931603
519	NGEN	NGEN	0.0019709466	0.99802905
520	NGEN	NGEN	0.010720292	0.9892797
521	NGEN	NGEN	0.010935876	0.98906416
522	NGEN	NGEN	0.0023349442	0.99766505
523	NGEN	NGEN	0.002995677	0.9970042
524	NGEN	NGEN	0.0019322905	0.99806756
525	NGEN	NGEN	0.0043987264	0.99560136
526	NGEN	NGEN	0.0017975905	0.9982025
527	NGEN	NGEN	0.0023763976	0.9976236
528	NGEN	NGEN	0.005382783	0.9946172
529	GEN	GEN	0.98870176	0.011298264
530	NGEN	NGEN	0.004685319	0.99531466
531	NGEN	NGEN	0.0016896256	0.9983103
532	NGEN	NGEN	0.0055708243	0.9944292
533	NGEN	NGEN	0.0040555326	0.9959444
534	NGEN	NGEN	0.0037427596	0.9962574
535	NGEN	NGEN	0.005252911	0.99474716
536	NGEN	NGEN	0.0012286708	0.99877125
537	NGEN	NGEN	0.002234305	0.99776566
538	NGEN	NGEN	0.0014112154	0.99858886
539	NGEN	NGEN	0.0021486373	0.9978513
540	NGEN	NGEN	0.07997902	0.920021
541	NGEN	NGEN	0.029550381	0.9704496
542	NGEN	NGEN	0.03292885	0.9670711
543	NGEN	NGEN	0.0022072734	0.9977928
544	NGEN	NGEN	0.0015720838	0.9984279
545	NGEN	NGEN	0.0026185536	0.9973813
546	NGEN	NGEN	0.0013858682	0.9986141
547	NGEN	NGEN	0.0059868535	0.9940132
548	NGEN	NGEN	0.0014691206	0.998531
549	GEN	GEN	0.9903884	0.009611684
550	NGEN	NGEN	0.0027224442	0.9972776
551	NGEN	NGEN	0.004427885	0.99557215
552	NGEN	NGEN	0.0036092883	0.9963907
553	NGEN	NGEN	0.001954529	0.99804544
554	NGEN	NGEN	0.0012173109	0.99878263
555	NGEN	NGEN	0.0032703667	0.99672973
556	GEN	NGEN	0.015683955	0.98431593
557	NGEN	NGEN	0.008261577	0.99173856
558	NGEN	NGEN	0.0022037965	0.9977961
559	NGEN	NGEN	0.002562507	0.9974374
560	NGEN	NGEN	0.002193544	0.99780655
561	NGEN	NGEN	0.0014644575	0.9985355
562	NGEN	NGEN	0.0046489504	0.9953512
563	NGEN	NGEN	0.0014814262	0.9985186
564	NGEN	NGEN	0.0048776744	0.99512243
565	NGEN	NGEN	0.002163582	0.9978363
566	NGEN	NGEN	0.007393595	0.99260646
567	NGEN	NGEN	0.006391396	0.9936085
568	NGEN	NGEN	0.0017260867	0.9982739
569	NGEN	NGEN	0.0013906071	0.9986093
