id	label	Sub-task C_preds	OAG-GEN_probs	OAG-NGEN_probs	NAG-GEN_probs	NAG-NGEN_probs	CAG-GEN_probs	CAG-NGEN_probs
63	NAG-NGEN	NAG-NGEN	0.004357361	0.009591923	0.0050358307	0.96292174	0.0008790391	0.017213952
64	OAG-NGEN	NAG-GEN	0.3367157	0.20172709	0.35207644	0.007635422	0.0799124	0.021933114
65	NAG-NGEN	NAG-NGEN	0.008111293	0.044407845	0.012695017	0.7642033	0.0026061642	0.16797625
66	CAG-NGEN	NAG-NGEN	0.010380653	0.074735	0.018040668	0.5563974	0.0040050056	0.33644122
67	NAG-NGEN	NAG-NGEN	0.0045307158	0.01010587	0.005095281	0.96148473	0.0008903905	0.017892841
68	NAG-NGEN	NAG-NGEN	0.0044605373	0.009662775	0.004968812	0.9634568	0.000867367	0.016583784
69	NAG-NGEN	NAG-NGEN	0.004337433	0.00841699	0.00466481	0.9689065	0.00082053844	0.012853847
70	NAG-NGEN	NAG-NGEN	0.004400518	0.009166772	0.004836648	0.9656645	0.0008434921	0.015088278
71	OAG-GEN	OAG-GEN	0.41216856	0.114100024	0.33265552	0.0030954233	0.12880751	0.00917309
72	CAG-NGEN	OAG-NGEN	0.16278438	0.2818771	0.21944775	0.12690948	0.032259267	0.17672202
73	NAG-NGEN	NAG-NGEN	0.0045445394	0.010214571	0.0051243543	0.9609865	0.0008962441	0.018233806
74	CAG-NGEN	CAG-NGEN	0.02378588	0.30008098	0.051240135	0.15235311	0.012582945	0.45995688
75	NAG-NGEN	NAG-NGEN	0.0043991	0.00915675	0.0048341434	0.96570593	0.00084300275	0.015061027
76	NAG-NGEN	NAG-NGEN	0.004339413	0.008531005	0.0046835006	0.96840817	0.0008210919	0.0132169165
77	NAG-NGEN	NAG-NGEN	0.004398693	0.009164556	0.004834001	0.9656765	0.0008432709	0.015082983
78	NAG-NGEN	NAG-NGEN	0.00459705	0.010590396	0.0052281944	0.95925593	0.000917106	0.019411562
79	NAG-NGEN	NAG-NGEN	0.004355028	0.0087554315	0.004731271	0.9674481	0.00082689355	0.013883101
80	NAG-NGEN	NAG-NGEN	0.004647634	0.010938792	0.005325643	0.9576467	0.0009369525	0.020504152
81	NAG-NGEN	NAG-NGEN	0.004337555	0.008418126	0.004665019	0.96890193	0.0008205952	0.012856525
82	NAG-GEN	NAG-NGEN	0.0044348203	0.009418701	0.0049039945	0.964566	0.0008553008	0.0158213
83	NAG-NGEN	NAG-NGEN	0.0043394435	0.008530895	0.0046836166	0.9684077	0.0008210997	0.01321737
84	NAG-NGEN	NAG-NGEN	0.004356305	0.00875496	0.004733024	0.9674472	0.00082697795	0.013881194
85	NAG-GEN	OAG-GEN	0.38476303	0.12247139	0.37211567	0.01351395	0.08252579	0.024609981
86	NAG-NGEN	NAG-NGEN	0.004506141	0.009960234	0.0050633643	0.9618635	0.0008830032	0.017723741
87	NAG-NGEN	NAG-NGEN	0.004355211	0.008751396	0.004731359	0.967462	0.00082674215	0.013873274
88	NAG-NGEN	NAG-NGEN	0.0072359005	0.02517299	0.0097701335	0.876963	0.0022029285	0.07865507
89	NAG-NGEN	NAG-NGEN	0.004408953	0.009247932	0.004856902	0.96530634	0.00084709795	0.015332571
90	NAG-NGEN	NAG-NGEN	0.0046855514	0.011188109	0.005397894	0.9564625	0.00095250865	0.02131322
91	NAG-NGEN	NAG-NGEN	0.0045042676	0.009946916	0.005058685	0.96213967	0.00088291435	0.0174676
92	CAG-NGEN	OAG-NGEN	0.2630458	0.3249975	0.29998028	0.012290863	0.06546896	0.034216452
93	NAG-NGEN	NAG-NGEN	0.004356731	0.008758042	0.0047334507	0.9674375	0.00082709466	0.013887061
94	NAG-NGEN	NAG-NGEN	0.004714671	0.011361826	0.005453515	0.9556419	0.0009622359	0.021866005
95	NAG-NGEN	NAG-NGEN	0.0043780063	0.0089692045	0.004785394	0.9665264	0.0008350079	0.014506076
96	OAG-NGEN	OAG-NGEN	0.25154644	0.37911218	0.2708316	0.009146717	0.06421886	0.025144162
97	NAG-NGEN	NAG-NGEN	0.004410566	0.009877795	0.0050887135	0.9617548	0.0008919071	0.017976206
98	NAG-NGEN	NAG-NGEN	0.019280601	0.05576404	0.027714476	0.6987948	0.0040168827	0.1944292
99	NAG-NGEN	NAG-NGEN	0.00435734	0.008756166	0.0047342163	0.967444	0.0008270655	0.0138809765
100	NAG-NGEN	NAG-NGEN	0.0069132154	0.033186108	0.010304552	0.80919045	0.0022195163	0.13818607
101	NAG-NGEN	NAG-NGEN	0.0074958024	0.030685065	0.010519647	0.8366009	0.0023427901	0.11235571
102	NAG-NGEN	NAG-NGEN	0.0071927384	0.03281754	0.0108364755	0.8161747	0.0024481548	0.13053042
103	NAG-NGEN	NAG-NGEN	0.004360894	0.0088126855	0.0047461325	0.9671926	0.00082896266	0.014058531
104	NAG-NGEN	NAG-NGEN	0.004421138	0.009339919	0.0048822584	0.9649032	0.00085148134	0.015602188
105	NAG-NGEN	NAG-NGEN	0.0044187144	0.009330416	0.0048786444	0.96494275	0.000850946	0.015578303
106	NAG-NGEN	NAG-NGEN	0.004702838	0.011288399	0.0054293536	0.9560033	0.00095852383	0.021617413
107	NAG-NGEN	NAG-NGEN	0.0043573626	0.0087570185	0.0047342298	0.9674408	0.0008271057	0.013883525
108	NAG-NGEN	NAG-NGEN	0.0044088564	0.009204027	0.004857653	0.96546286	0.00084562006	0.015221183
109	NAG-NGEN	NAG-NGEN	0.0045139603	0.009989405	0.0050632316	0.96200526	0.00088427315	0.017543785
110	NAG-NGEN	NAG-NGEN	0.004375608	0.008966314	0.0047822096	0.9665393	0.0008347033	0.014501872
111	NAG-NGEN	NAG-NGEN	0.0044834586	0.009780258	0.005004133	0.962953	0.0008732787	0.01690616
112	NAG-NGEN	NAG-NGEN	0.0044004717	0.009171651	0.004836809	0.96564656	0.0008436997	0.015101025
113	OAG-NGEN	OAG-NGEN	0.23055445	0.42124417	0.251089	0.010692525	0.05749361	0.028926052
114	NAG-NGEN	NAG-NGEN	0.0043883915	0.009072586	0.004810294	0.9660785	0.0008392691	0.014810724
115	OAG-NGEN	OAG-NGEN	0.16025703	0.4165308	0.19717367	0.069449015	0.03431478	0.12227463
116	NAG-NGEN	NAG-NGEN	0.004342023	0.00954552	0.0050309296	0.9630425	0.0008787307	0.017160362
117	NAG-GEN	OAG-GEN	0.38317296	0.13641751	0.37112966	0.0072899684	0.08934851	0.012641334
118	NAG-NGEN	OAG-NGEN	0.022496728	0.43929586	0.04911268	0.10002804	0.011996155	0.3770706
119	NAG-NGEN	NAG-NGEN	0.004378451	0.008971712	0.0047862474	0.96651584	0.00083513686	0.014512815
120	NAG-NGEN	NAG-NGEN	0.0043676533	0.008867023	0.0047602844	0.9669685	0.0008310234	0.014205642
121	NAG-NGEN	NAG-NGEN	0.0044534835	0.009572116	0.0049455194	0.9638805	0.0008628294	0.01628559
122	NAG-NGEN	NAG-NGEN	0.0043874625	0.009069675	0.0048089963	0.966091	0.000839085	0.014803515
123	NAG-NGEN	NAG-NGEN	0.00449211	0.00979226	0.0050119753	0.9628786	0.00087429537	0.0169508
124	NAG-NGEN	NAG-NGEN	0.0043571196	0.008757232	0.0047339406	0.9674403	0.0008270844	0.013884134
125	NAG-NGEN	NAG-NGEN	0.0043671974	0.008868135	0.004759926	0.96696293	0.00083107414	0.01421052
126	OAG-NGEN	OAG-NGEN	0.024069473	0.42718744	0.057693787	0.075394385	0.010048588	0.40560642
127	NAG-NGEN	NAG-NGEN	0.0043565254	0.008757766	0.00473318	0.96743894	0.0008270631	0.013886504
128	NAG-NGEN	NAG-NGEN	0.0043569515	0.008758839	0.00473397	0.9674329	0.00082717906	0.013890061
129	NAG-NGEN	CAG-NGEN	0.01501434	0.13443662	0.027918521	0.36362875	0.009168638	0.4498332
130	NAG-NGEN	NAG-NGEN	0.0045212586	0.010026977	0.005074294	0.9618433	0.00088623515	0.017648127
131	OAG-NGEN	OAG-NGEN	0.041752875	0.76938087	0.078469194	0.011657154	0.017260423	0.08147946
132	OAG-NGEN	OAG-NGEN	0.027405245	0.65615195	0.06329953	0.030081082	0.013597015	0.20946528
133	CAG-NGEN	CAG-NGEN	0.017842693	0.31638506	0.042464383	0.1175025	0.009305863	0.49649945
134	NAG-NGEN	NAG-NGEN	0.0043785092	0.008967789	0.0047859806	0.96653146	0.0008349724	0.014501464
135	NAG-NGEN	NAG-NGEN	0.00434868	0.008651819	0.004709867	0.9678939	0.0008240123	0.0135716945
136	NAG-GEN	OAG-GEN	0.42245996	0.09134383	0.33804086	0.0034188158	0.1361252	0.008611319
137	NAG-NGEN	NAG-NGEN	0.004446661	0.00997561	0.005158188	0.9611996	0.00090441725	0.018315786
138	NAG-NGEN	NAG-NGEN	0.0043998025	0.009158038	0.004835333	0.9656995	0.0008431294	0.015064338
139	NAG-NGEN	NAG-NGEN	0.00433933	0.008530663	0.0046833465	0.96840954	0.000821088	0.013216066
140	CAG-GEN	NAG-NGEN	0.0045644217	0.010357592	0.0051636365	0.9603296	0.00090417836	0.018680446
141	NAG-NGEN	NAG-NGEN	0.004398693	0.009162196	0.004834063	0.9656838	0.00084323314	0.015078058
142	NAG-NGEN	NAG-NGEN	0.004496152	0.009922458	0.0050408975	0.962286	0.0008809794	0.017373724
143	OAG-NGEN	NAG-NGEN	0.004701011	0.011275676	0.0054413714	0.95597917	0.0009578567	0.021645045
144	NAG-NGEN	OAG-NGEN	0.09659166	0.3653523	0.1670586	0.10390218	0.022642067	0.24445322
145	NAG-NGEN	NAG-NGEN	0.008183912	0.023477001	0.010719719	0.89579576	0.0017620941	0.06006151
146	CAG-NGEN	NAG-NGEN	0.009051032	0.041065823	0.01339376	0.76167256	0.0032725865	0.17154418
147	NAG-NGEN	CAG-NGEN	0.014755213	0.15017352	0.028156158	0.331799	0.006407419	0.46870878
148	NAG-NGEN	NAG-NGEN	0.0043558627	0.008756304	0.0047324556	0.9674435	0.00082699175	0.013884928
149	NAG-NGEN	NAG-NGEN	0.0044604586	0.00966932	0.0049699377	0.9634214	0.0008676355	0.016611103
150	NAG-NGEN	NAG-NGEN	0.0047038877	0.011308063	0.0054336633	0.95589846	0.000958644	0.02169708
151	CAG-NGEN	CAG-NGEN	0.014576044	0.14413945	0.027535612	0.3648465	0.006366017	0.44253653
152	NAG-NGEN	NAG-NGEN	0.007984488	0.034727056	0.0116283465	0.7841038	0.002952678	0.15860353
153	NAG-GEN	CAG-NGEN	0.012292265	0.10004688	0.023534518	0.4163888	0.0067330394	0.44100454
154	NAG-NGEN	NAG-NGEN	0.0099020675	0.061078075	0.016149774	0.64543813	0.004391622	0.2630404
155	NAG-NGEN	NAG-NGEN	0.012228861	0.08858516	0.021217326	0.56098366	0.0053462316	0.31163883
156	NAG-NGEN	NAG-NGEN	0.004399058	0.009161126	0.0048342315	0.96568984	0.00084316556	0.015072608
157	NAG-NGEN	NAG-NGEN	0.004348087	0.00864741	0.0047092177	0.9679096	0.00082381355	0.013561797
158	NAG-NGEN	NAG-NGEN	0.004367851	0.008867683	0.0047604525	0.9669662	0.0008310567	0.014206679
159	NAG-NGEN	NAG-NGEN	0.0044457475	0.009547345	0.0049370867	0.9639761	0.00086153066	0.016232088
160	NAG-NGEN	NAG-NGEN	0.0044469964	0.009554191	0.004939114	0.9639471	0.0008619042	0.01625093
161	NAG-NGEN	NAG-NGEN	0.0045029274	0.009930206	0.005044117	0.9622718	0.0008812895	0.017369764
162	CAG-NGEN	NAG-NGEN	0.008081046	0.044092663	0.012772428	0.7323877	0.0031300017	0.19953622
163	NAG-NGEN	NAG-NGEN	0.004522593	0.010112296	0.00509369	0.96142423	0.0008912443	0.017956132
164	NAG-NGEN	NAG-NGEN	0.0044375234	0.009482534	0.0049193893	0.9642666	0.0008583094	0.016035546
165	NAG-NGEN	NAG-NGEN	0.0043777097	0.008969547	0.004784988	0.9665255	0.0008349736	0.01450737
166	OAG-NGEN	OAG-NGEN	0.22185218	0.30950466	0.24086776	0.090195045	0.0385787	0.0990017
167	OAG-NGEN	OAG-NGEN	0.043225363	0.4767759	0.07721261	0.07885823	0.013079127	0.3108488
168	OAG-NGEN	CAG-NGEN	0.015166715	0.26603705	0.034489125	0.16259636	0.009432908	0.51227784
169	NAG-NGEN	NAG-NGEN	0.0043395762	0.008531005	0.004683657	0.9684077	0.00082109263	0.013217125
170	OAG-NGEN	OAG-NGEN	0.028228346	0.6419437	0.06821783	0.029746452	0.012982055	0.21888177
171	NAG-NGEN	NAG-NGEN	0.0044303434	0.010085954	0.005139742	0.9607034	0.000905105	0.018735431
172	OAG-NGEN	NAG-NGEN	0.004492082	0.009803421	0.005013008	0.9628533	0.00087467436	0.016963461
173	NAG-NGEN	NAG-NGEN	0.0043477947	0.008646544	0.0047086948	0.96791327	0.00082374754	0.0135597475
174	CAG-NGEN	NAG-NGEN	0.004346033	0.0086472	0.004706578	0.96791327	0.00082368	0.0135633685
175	NAG-NGEN	NAG-NGEN	0.0075602573	0.028505223	0.010037582	0.8599178	0.0022634477	0.09171577
176	CAG-NGEN	NAG-NGEN	0.0045582447	0.01031281	0.0051524625	0.9605275	0.0009019224	0.018547168
177	NAG-NGEN	NAG-NGEN	0.0043888	0.009071418	0.004810737	0.9660827	0.0008392627	0.01480696
178	NAG-NGEN	NAG-NGEN	0.009799336	0.042719286	0.013108691	0.777422	0.0033150665	0.15363552
179	NAG-NGEN	NAG-NGEN	0.004337642	0.008418307	0.004665043	0.96890193	0.0008205869	0.012856654
180	NAG-NGEN	NAG-NGEN	0.0045782262	0.010458129	0.005192389	0.9598622	0.00090988097	0.0189992
181	NAG-NGEN	NAG-NGEN	0.0043459707	0.008644952	0.0047063217	0.96792156	0.0008235685	0.01355775
182	NAG-NGEN	NAG-NGEN	0.0043391977	0.008530684	0.004683161	0.96841	0.00082106056	0.013216009
183	NAG-NGEN	NAG-NGEN	0.0044758925	0.009774271	0.005000331	0.96295434	0.00087320834	0.016921775
184	NAG-NGEN	NAG-NGEN	0.004544505	0.010204061	0.0051232497	0.9610342	0.0008957724	0.018198296
185	NAG-NGEN	NAG-NGEN	0.0044271485	0.009412406	0.004899514	0.96457195	0.0008548286	0.015834004
186	NAG-NGEN	NAG-NGEN	0.0043477574	0.008646536	0.0047085444	0.96791464	0.00082372007	0.013558654
187	NAG-NGEN	NAG-NGEN	0.00464304	0.011029438	0.005471592	0.9565533	0.0009603071	0.021342235
188	NAG-NGEN	NAG-NGEN	0.0044392548	0.0094885	0.0049219304	0.9642418	0.0008586717	0.016049735
189	OAG-GEN	OAG-GEN	0.40342554	0.12089441	0.32382905	0.0026345595	0.1411807	0.008035777
190	NAG-NGEN	NAG-NGEN	0.0049469275	0.01278203	0.005921697	0.94783574	0.0011091831	0.02740437
191	NAG-NGEN	NAG-NGEN	0.00446711	0.009644063	0.004967476	0.96356845	0.0008663754	0.016486527
192	NAG-NGEN	NAG-NGEN	0.0056828554	0.019847788	0.0077088517	0.9024301	0.001528467	0.06280197
193	OAG-NGEN	OAG-NGEN	0.0627196	0.3924946	0.09984762	0.14677577	0.013950118	0.2842121
194	NAG-NGEN	NAG-NGEN	0.00437838	0.008969218	0.0047858115	0.9665264	0.0008350082	0.014505108
195	NAG-NGEN	NAG-NGEN	0.0043575247	0.008756601	0.0047345073	0.9674412	0.0008271168	0.013882843
196	NAG-NGEN	NAG-NGEN	0.0043572984	0.008756667	0.004734214	0.9674412	0.0008270982	0.013883439
197	CAG-GEN	OAG-NGEN	0.20593725	0.40744403	0.2628437	0.015663581	0.05574886	0.05236253
198	NAG-NGEN	NAG-NGEN	0.004379121	0.00897314	0.0047870507	0.9665103	0.0008352093	0.014515023
199	NAG-NGEN	NAG-NGEN	0.004431256	0.009985104	0.0051134825	0.9613013	0.00089728576	0.018271465
200	CAG-NGEN	CAG-NGEN	0.07065613	0.1645337	0.11963651	0.25592035	0.015630879	0.37362242
201	NAG-NGEN	NAG-NGEN	0.0055137435	0.014498504	0.0066571427	0.93829834	0.0012868773	0.033745542
202	NAG-NGEN	NAG-NGEN	0.004436963	0.009472808	0.0049183527	0.9643057	0.0008578855	0.016008042
203	NAG-NGEN	NAG-NGEN	0.013236783	0.081548296	0.022679616	0.53130925	0.006358108	0.344868
204	NAG-NGEN	NAG-NGEN	0.0044442574	0.009522094	0.0049307207	0.9640979	0.0008603418	0.016144585
205	NAG-NGEN	NAG-NGEN	0.0045177825	0.010079007	0.0050823647	0.9615856	0.00088927627	0.01784608
206	OAG-NGEN	OAG-GEN	0.38036302	0.16707641	0.3415961	0.0045651486	0.09415906	0.012240273
207	NAG-NGEN	NAG-NGEN	0.0043571196	0.008757232	0.0047339406	0.9674403	0.0008270844	0.013884134
208	NAG-NGEN	NAG-NGEN	0.0043549864	0.008755674	0.0047311243	0.9674477	0.0008268849	0.013883386
209	NAG-NGEN	NAG-NGEN	0.0044570016	0.009544738	0.004941034	0.964017	0.0008614699	0.016178986
210	NAG-NGEN	NAG-NGEN	0.004493736	0.009841838	0.0050218003	0.9626807	0.00087647594	0.01708579
211	CAG-NGEN	OAG-NGEN	0.03770514	0.40737092	0.076049075	0.11143817	0.011995343	0.35544148
212	NAG-NGEN	NAG-NGEN	0.0066453824	0.021533899	0.0089110285	0.89523125	0.0018805164	0.06579779
213	NAG-NGEN	NAG-NGEN	0.0046790964	0.011084403	0.005469685	0.95551115	0.00095816096	0.022297492
214	NAG-NGEN	NAG-NGEN	0.00437796	0.008967345	0.00478533	0.9665333	0.00083493063	0.0145012075
215	OAG-NGEN	NAG-NGEN	0.0045296852	0.010120954	0.0050983364	0.961404	0.0008914398	0.017955525
216	NAG-NGEN	NAG-NGEN	0.008139317	0.043244917	0.013012764	0.73014283	0.0032544602	0.20220584
217	NAG-NGEN	NAG-NGEN	0.0044381646	0.009483329	0.004920316	0.964262	0.0008583794	0.01603761
218	NAG-NGEN	NAG-NGEN	0.0071748127	0.031937785	0.010417694	0.81393933	0.0024464265	0.13408394
219	NAG-NGEN	NAG-NGEN	0.0051986887	0.01794759	0.0065938784	0.91769445	0.001291818	0.051273413
220	NAG-NGEN	NAG-NGEN	0.004477395	0.009778794	0.0050000567	0.9629484	0.00087334367	0.016922178
221	NAG-NGEN	NAG-NGEN	0.0044518593	0.009600077	0.0049528093	0.963716	0.0008642628	0.016414808
222	NAG-NGEN	CAG-NGEN	0.017512383	0.1807383	0.03494956	0.24242006	0.008975609	0.51540416
223	NAG-NGEN	NAG-NGEN	0.0043395474	0.0085302405	0.004683563	0.9684114	0.00082107075	0.013214062
224	NAG-NGEN	NAG-NGEN	0.005919489	0.018496485	0.007753525	0.91349536	0.0016172568	0.052718
225	NAG-NGEN	NAG-NGEN	0.0043377616	0.008417219	0.004665366	0.9689038	0.00082055567	0.0128554525
226	NAG-NGEN	NAG-NGEN	0.0059393486	0.022877919	0.007968385	0.8889497	0.0015716836	0.07269308
227	NAG-NGEN	NAG-NGEN	0.0043684472	0.008864938	0.00476127	0.966975	0.00083101826	0.0141993305
228	NAG-NGEN	NAG-NGEN	0.004429617	0.009414579	0.0049013905	0.96457106	0.0008550125	0.015828371
229	NAG-NGEN	NAG-NGEN	0.004586595	0.010525714	0.0052099554	0.95954645	0.0009137623	0.019217405
230	CAG-NGEN	NAG-NGEN	0.010533561	0.083422445	0.019815871	0.4864288	0.005268996	0.39453036
231	NAG-NGEN	NAG-NGEN	0.011672339	0.07548223	0.019874902	0.5592254	0.005954085	0.32779106
232	NAG-NGEN	NAG-NGEN	0.004386904	0.0090664625	0.0048080585	0.9661039	0.0008389298	0.014795695
233	NAG-NGEN	NAG-NGEN	0.0044186176	0.00933091	0.0048785186	0.9649405	0.00085097074	0.015580405
234	NAG-NGEN	NAG-NGEN	0.004347936	0.00864647	0.004708946	0.96791375	0.0008237735	0.013559392
235	CAG-NGEN	CAG-NGEN	0.026634462	0.38378388	0.06435122	0.09133311	0.01094021	0.4229572
236	CAG-GEN	NAG-NGEN	0.009249674	0.04515065	0.014172503	0.7500996	0.0030509795	0.17827669
237	NAG-NGEN	NAG-NGEN	0.0043470007	0.00864555	0.0047077853	0.96791697	0.00082367135	0.013559029
238	NAG-NGEN	NAG-NGEN	0.0043397686	0.008530854	0.004684059	0.9684072	0.0008211255	0.013217017
239	NAG-NGEN	NAG-NGEN	0.0044751414	0.009680918	0.0049784714	0.9634086	0.00086828775	0.01658871
