id	label	Sub-task A_preds	OAG_probs	NAG_probs	CAG_probs
167	CAG	CAG	0.15946598	0.1253787	0.71515536
168	NAG	NAG	0.03421678	0.7051345	0.2606487
169	OAG	OAG	0.8660908	0.02604605	0.10786328
170	NAG	NAG	0.004118595	0.9908969	0.004984367
171	NAG	NAG	0.045741066	0.5878263	0.36643273
172	CAG	CAG	0.13047846	0.28486347	0.584658
173	CAG	CAG	0.23250364	0.28865293	0.47884336
174	NAG	NAG	0.013022386	0.83179635	0.15518129
175	CAG	CAG	0.033377547	0.39868528	0.5679372
176	OAG	OAG	0.42063674	0.18481517	0.39454806
177	NAG	NAG	0.002530562	0.9910167	0.00645273
178	OAG	OAG	0.9519067	0.005639723	0.042453572
179	OAG	OAG	0.5837659	0.23602462	0.18020952
180	OAG	OAG	0.9566032	0.009763795	0.03363306
181	NAG	NAG	0.002387286	0.9904642	0.0071486062
182	NAG	NAG	0.004465975	0.98405993	0.011473948
183	NAG	NAG	0.0677534	0.685227	0.24701959
184	NAG	NAG	0.0028805793	0.98995495	0.0071644676
185	NAG	NAG	0.0024668078	0.98790205	0.009631104
186	NAG	NAG	0.0029278428	0.99163926	0.0054329014
187	OAG	CAG	0.096041135	0.25066265	0.65329623
188	NAG	NAG	0.0387208	0.5737663	0.3875129
189	NAG	NAG	0.0025584607	0.9914993	0.0059423116
190	NAG	NAG	0.0025448774	0.9902987	0.0071564848
191	NAG	NAG	0.0058832364	0.9598894	0.03422737
192	NAG	NAG	0.0027803127	0.9916757	0.005543943
193	OAG	OAG	0.9477028	0.008509396	0.04378786
194	NAG	NAG	0.00257865	0.98932993	0.008091299
195	OAG	OAG	0.9294708	0.022126773	0.04840248
196	OAG	CAG	0.20047793	0.27665266	0.5228694
197	NAG	NAG	0.003325048	0.96071297	0.035961952
198	NAG	NAG	0.0032845053	0.9923762	0.004339274
199	CAG	CAG	0.17368172	0.07926923	0.74704903
200	NAG	NAG	0.0025451807	0.99175936	0.005695519
201	NAG	NAG	0.0025070251	0.9811812	0.01631176
202	OAG	OAG	0.9559167	0.010674506	0.033408772
203	OAG	OAG	0.6138118	0.24462698	0.14156124
204	CAG	CAG	0.109908454	0.24673885	0.64335275
205	NAG	NAG	0.0026032168	0.9915265	0.005870413
206	CAG	CAG	0.059838768	0.290018	0.65014327
207	NAG	NAG	0.005471819	0.99023116	0.0042969757
208	CAG	CAG	0.21751307	0.049286522	0.7332005
209	OAG	OAG	0.7763182	0.023909451	0.19977231
210	OAG	OAG	0.9634148	0.0075642206	0.02902096
211	NAG	NAG	0.009571039	0.9561369	0.034292128
212	NAG	NAG	0.0024887717	0.9833709	0.014140385
213	OAG	OAG	0.9460287	0.008288828	0.045682456
214	OAG	OAG	0.78075165	0.010147668	0.2091007
215	NAG	NAG	0.0024458913	0.98865134	0.0089027
216	CAG	CAG	0.37713736	0.044986956	0.57787573
217	NAG	NAG	0.003032351	0.9919826	0.004985085
218	NAG	NAG	0.020453487	0.55457187	0.42497456
219	NAG	NAG	0.0044853785	0.9914369	0.0040778737
220	NAG	NAG	0.0031401103	0.9884415	0.008418307
221	NAG	NAG	0.002589797	0.98386174	0.013548586
222	OAG	OAG	0.85294527	0.029872952	0.11718172
223	OAG	OAG	0.8156219	0.07151143	0.11286658
224	OAG	OAG	0.9477761	0.007258525	0.044965453
225	NAG	NAG	0.005142502	0.9903008	0.004556704
226	NAG	NAG	0.003627048	0.9898509	0.00652196
227	OAG	OAG	0.91749734	0.03196715	0.050535448
228	NAG	NAG	0.0025295836	0.9880693	0.009401125
229	CAG	CAG	0.12052379	0.38471276	0.49476346
230	OAG	OAG	0.9530971	0.011396188	0.035506766
231	NAG	NAG	0.039587237	0.77949667	0.18091612
232	NAG	NAG	0.0021000744	0.9845068	0.013393026
233	NAG	NAG	0.002492634	0.99082744	0.006679999
234	OAG	OAG	0.81994575	0.0409458	0.13910843
235	OAG	OAG	0.66096175	0.031431153	0.30760702
236	NAG	NAG	0.021730518	0.9350214	0.043248184
237	OAG	OAG	0.94206035	0.015348672	0.042590953
238	NAG	NAG	0.0027675088	0.9921936	0.005038867
239	CAG	OAG	0.74628633	0.082092986	0.17162073
240	CAG	OAG	0.8001045	0.019773964	0.18012162
241	NAG	NAG	0.0024792557	0.9879383	0.00958262
242	OAG	OAG	0.92258507	0.012541027	0.06487386
243	CAG	CAG	0.3851255	0.05457169	0.5603029
244	NAG	NAG	0.0031701245	0.97604185	0.020787934
245	CAG	NAG	0.092112124	0.63915426	0.26873365
246	OAG	NAG	0.15456857	0.8122153	0.03321615
247	CAG	CAG	0.15609933	0.2738783	0.5700223
248	CAG	CAG	0.09416698	0.18145096	0.72438204
249	OAG	OAG	0.7732151	0.025326915	0.20145789
250	OAG	OAG	0.9488425	0.014141646	0.037015744
251	OAG	OAG	0.87539506	0.0189748	0.105630085
252	NAG	NAG	0.005711298	0.9446671	0.04962152
253	NAG	NAG	0.0023697666	0.977221	0.02040923
254	CAG	NAG	0.007495091	0.9033642	0.08914067
255	NAG	NAG	0.006670393	0.96005285	0.03327674
256	CAG	CAG	0.37350926	0.06763464	0.55885625
257	NAG	NAG	0.0032270988	0.9908936	0.005879215
258	OAG	CAG	0.35282147	0.17423485	0.47294372
259	NAG	NAG	0.002307934	0.98916435	0.008527763
260	NAG	NAG	0.01611438	0.96529967	0.018585874
261	NAG	NAG	0.015508744	0.88096607	0.103525095
262	OAG	OAG	0.91609776	0.011303869	0.07259834
263	CAG	NAG	0.06944507	0.485341	0.4452139
264	OAG	OAG	0.9242396	0.010054934	0.06570558
265	NAG	NAG	0.0029873464	0.99115235	0.0058605038
266	NAG	NAG	0.0030236933	0.99165577	0.0053205383
267	NAG	NAG	0.0029305455	0.9898263	0.00724305
268	CAG	NAG	0.053187452	0.58607346	0.36073905
269	CAG	OAG	0.7734313	0.008815522	0.21775323
270	NAG	NAG	0.0025977844	0.9915825	0.0058196653
271	OAG	OAG	0.907769	0.007019257	0.08521171
272	NAG	NAG	0.0038152104	0.9922683	0.003916338
273	NAG	NAG	0.0024779367	0.98737717	0.010144843
274	CAG	CAG	0.16374822	0.294433	0.54181886
275	NAG	NAG	0.0031729857	0.9892382	0.007588852
276	NAG	NAG	0.0043512024	0.99134916	0.004299642
277	NAG	NAG	0.0046819756	0.9895632	0.0057548136
278	OAG	OAG	0.9587365	0.00683651	0.034427114
279	NAG	NAG	0.0047509214	0.9337988	0.06145029
280	OAG	CAG	0.334046	0.14500655	0.52094746
281	CAG	NAG	0.05084115	0.6101957	0.33896315
282	NAG	NAG	0.00556532	0.98547876	0.008955956
283	CAG	OAG	0.82648444	0.026317498	0.14719804
284	NAG	NAG	0.01483025	0.7173485	0.2678212
285	NAG	NAG	0.016041303	0.9158925	0.068066396
286	NAG	NAG	0.002425891	0.9756661	0.021908065
287	NAG	CAG	0.11861445	0.32198372	0.5594019
288	NAG	NAG	0.002340566	0.98421437	0.013445002
289	NAG	NAG	0.0047301296	0.9909876	0.00428223
290	NAG	NAG	0.0023757133	0.9909035	0.0067208824
291	CAG	NAG	0.0032817249	0.98535025	0.011368036
292	NAG	NAG	0.0127812745	0.9759807	0.011238092
293	NAG	NAG	0.05225934	0.60232073	0.34541985
294	CAG	CAG	0.21031852	0.040267076	0.7494144
295	NAG	NAG	0.003451961	0.99141794	0.005130117
296	NAG	NAG	0.0027779948	0.99188185	0.0053402316
297	NAG	NAG	0.062565	0.8948954	0.042539656
298	NAG	NAG	0.002961841	0.97480816	0.022229968
299	CAG	OAG	0.47320518	0.13867535	0.38811943
300	NAG	NAG	0.043090835	0.6424124	0.31449676
301	NAG	NAG	0.002791261	0.98883945	0.008369304
302	NAG	NAG	0.0028422258	0.9736574	0.02350027
303	OAG	OAG	0.74327946	0.07248209	0.18423843
304	OAG	NAG	0.24796665	0.5881692	0.1638641
305	CAG	CAG	0.17989434	0.066549465	0.7535562
306	OAG	OAG	0.95701087	0.0073103844	0.035678767
307	CAG	CAG	0.4067218	0.06809636	0.52518183
308	NAG	NAG	0.004096214	0.9713351	0.02456872
309	OAG	OAG	0.6996331	0.027326599	0.27304026
310	NAG	NAG	0.0028703685	0.99154586	0.0055836802
311	CAG	CAG	0.039108254	0.11681499	0.8440768
312	CAG	NAG	0.032745425	0.6122055	0.355049
313	NAG	OAG	0.913469	0.011252929	0.075278156
314	OAG	OAG	0.6838048	0.040266786	0.27592835
315	OAG	OAG	0.91008365	0.016398441	0.07351797
316	CAG	CAG	0.26559535	0.116637744	0.6177668
317	NAG	NAG	0.0024511965	0.98553354	0.012015447
318	CAG	CAG	0.21822381	0.03705265	0.7447236
319	NAG	NAG	0.0028267084	0.9908688	0.0063046324
320	CAG	CAG	0.043952618	0.2510289	0.70501846
321	NAG	NAG	0.0033700918	0.9919334	0.0046966057
322	OAG	OAG	0.80542743	0.012968883	0.18160364
323	NAG	NAG	0.0034715945	0.9911443	0.005383974
324	OAG	OAG	0.49773818	0.31625384	0.18600793
325	NAG	NAG	0.07405539	0.53658515	0.38935953
326	CAG	CAG	0.15201513	0.060147893	0.78783697
327	NAG	NAG	0.0034284033	0.99196863	0.0046030954
328	CAG	CAG	0.04559886	0.08397331	0.8704278
329	CAG	CAG	0.060822345	0.23398052	0.70519716
330	CAG	CAG	0.2295832	0.18964033	0.58077645
331	CAG	NAG	0.037855674	0.59872186	0.36342233
332	NAG	CAG	0.13199785	0.28335574	0.58464634
333	NAG	NAG	0.0037793682	0.9848357	0.011384967
334	NAG	NAG	0.0033166348	0.99156076	0.0051226807
335	NAG	NAG	0.002394497	0.9892264	0.0083790235
336	OAG	OAG	0.9338306	0.0074356575	0.058733743
337	OAG	OAG	0.9306072	0.020032793	0.04935997
338	NAG	CAG	0.18023597	0.34531558	0.47444847
339	NAG	NAG	0.0032924083	0.98941296	0.0072946628
340	OAG	OAG	0.928226	0.014306474	0.057467613
341	NAG	NAG	0.007867405	0.8577982	0.13433444
342	NAG	NAG	0.009079169	0.94430053	0.046620347
343	NAG	NAG	0.0028395464	0.9878024	0.009358059
344	NAG	NAG	0.020291515	0.74168247	0.23802604
345	NAG	NAG	0.025671428	0.6791746	0.29515398
346	CAG	CAG	0.27792254	0.06760588	0.65447164
347	NAG	NAG	0.0028215817	0.98987305	0.007305363
348	CAG	OAG	0.46432933	0.08871895	0.4469516
349	CAG	CAG	0.04715449	0.09295437	0.8598911
350	OAG	OAG	0.93988484	0.013654223	0.04646084
351	NAG	NAG	0.005348458	0.9876908	0.0069608944
352	NAG	NAG	0.0024328101	0.98935705	0.008210203
353	CAG	CAG	0.10948863	0.059594706	0.8309167
354	CAG	CAG	0.24182306	0.2754994	0.48267758
355	NAG	NAG	0.0031926564	0.9897751	0.0070321956
356	OAG	OAG	0.9208782	0.008401909	0.07071978
357	OAG	OAG	0.95435727	0.011886238	0.033756536
358	OAG	OAG	0.93443304	0.007823516	0.057743423
359	NAG	NAG	0.0026870675	0.9900928	0.007220267
360	CAG	CAG	0.041370276	0.3160521	0.64257765
361	NAG	NAG	0.0029033574	0.99229556	0.0048010936
362	CAG	CAG	0.104001194	0.061904866	0.8340939
363	NAG	NAG	0.0024611799	0.9853942	0.012144538
364	OAG	OAG	0.8083464	0.036355015	0.15529864
365	NAG	NAG	0.0026369162	0.9918565	0.0055065523
366	NAG	NAG	0.003014109	0.985867	0.0111187
367	CAG	CAG	0.14199926	0.04166943	0.8163313
368	OAG	OAG	0.9113845	0.00712075	0.08149463
369	NAG	NAG	0.002989504	0.99249995	0.004510526
370	OAG	OAG	0.9649299	0.009832513	0.025237644
371	NAG	NAG	0.0045223455	0.97341305	0.02206461
372	NAG	NAG	0.003440327	0.99227	0.004289808
373	CAG	NAG	0.031636886	0.65727395	0.31108916
374	NAG	NAG	0.0032287058	0.99178183	0.004989501
375	OAG	OAG	0.94254965	0.005023908	0.05242644
376	CAG	CAG	0.06726049	0.4280149	0.5047246
377	CAG	NAG	0.08919905	0.542118	0.36868286
378	CAG	NAG	0.2936372	0.393408	0.31295493
379	NAG	NAG	0.0032507426	0.99120384	0.0055453866
380	CAG	CAG	0.11153173	0.37292495	0.5155433
381	CAG	CAG	0.02777612	0.29955676	0.6726671
382	NAG	NAG	0.0022651039	0.98787355	0.009861469
383	NAG	NAG	0.0035545956	0.9625779	0.03386753
384	NAG	NAG	0.0051521356	0.982027	0.012821036
385	CAG	CAG	0.084096365	0.4067423	0.5091613
386	CAG	CAG	0.18625705	0.21176016	0.6019829
387	CAG	CAG	0.10706053	0.049098328	0.8438412
388	NAG	NAG	0.0031189157	0.9912802	0.0056009516
389	NAG	NAG	0.003657178	0.990043	0.0062999413
390	CAG	NAG	0.022609506	0.63407415	0.34331635
391	NAG	NAG	0.00300941	0.9918993	0.0050913566
392	NAG	NAG	0.0038591137	0.99126196	0.0048790607
393	NAG	NAG	0.0030988865	0.9917506	0.00515048
394	NAG	NAG	0.0025159435	0.98467344	0.012810495
395	OAG	CAG	0.39477086	0.07145908	0.53377014
396	OAG	OAG	0.8963579	0.0102637615	0.09337836
397	NAG	CAG	0.116162546	0.15493126	0.72890615
398	CAG	CAG	0.101496816	0.18814774	0.71035546
399	OAG	OAG	0.9126394	0.0051428652	0.08221774
400	OAG	OAG	0.95106006	0.012611586	0.036328286
401	CAG	CAG	0.2129127	0.058421116	0.7286662
402	CAG	CAG	0.052381486	0.4569339	0.49068463
403	CAG	CAG	0.16076112	0.09045271	0.74878615
404	NAG	NAG	0.012194861	0.9730522	0.014752912
405	NAG	CAG	0.09590611	0.3726243	0.5314695
406	NAG	CAG	0.049872916	0.43814832	0.51197875
407	NAG	NAG	0.0031020355	0.992239	0.0046590613
408	OAG	OAG	0.9253265	0.012120326	0.062553205
409	NAG	NAG	0.00414439	0.99014354	0.0057120332
410	NAG	NAG	0.008550533	0.7969875	0.19446193
411	NAG	NAG	0.0031334334	0.991098	0.00576863
412	NAG	NAG	0.004910022	0.9903098	0.0047801714
413	NAG	NAG	0.030242328	0.8817532	0.088004425
414	OAG	OAG	0.7532752	0.036444526	0.21028034
415	NAG	NAG	0.004252643	0.98469454	0.011052709
416	OAG	OAG	0.91410404	0.011260857	0.07463514
417	NAG	NAG	0.0025685858	0.9906621	0.006769262
418	NAG	NAG	0.0024641615	0.9866832	0.010852578
419	NAG	NAG	0.004576864	0.9416528	0.05377029
420	NAG	NAG	0.0052748937	0.97418755	0.020537544
421	NAG	NAG	0.0032097022	0.9917142	0.0050760387
422	NAG	NAG	0.004907059	0.98155016	0.013542766
423	NAG	NAG	0.03463725	0.74974704	0.21561565
424	OAG	OAG	0.96327144	0.0075237122	0.029204834
425	OAG	OAG	0.95683724	0.006248426	0.036914304
426	NAG	NAG	0.0060973084	0.9631454	0.030757423
427	NAG	NAG	0.0030550412	0.9908433	0.006101761
428	OAG	OAG	0.9269851	0.009548885	0.06346606
429	OAG	OAG	0.9118227	0.022795312	0.06538198
430	NAG	NAG	0.014504955	0.8072461	0.17824902
431	NAG	NAG	0.0029171277	0.9775598	0.019523
432	OAG	OAG	0.9586453	0.015886262	0.02546856
433	NAG	NAG	0.004733383	0.9774153	0.017851194
434	NAG	CAG	0.017248897	0.47485226	0.5078988
435	OAG	OAG	0.9179822	0.018072207	0.06394561
436	OAG	CAG	0.22572283	0.34453607	0.42974117
437	NAG	NAG	0.0026019448	0.9815312	0.015866881
438	NAG	CAG	0.14673392	0.15482298	0.6984431
439	OAG	OAG	0.60190016	0.05330484	0.344795
440	NAG	NAG	0.004353496	0.98997927	0.005667266
441	NAG	NAG	0.0029743777	0.99084353	0.006181997
442	NAG	NAG	0.0022768467	0.9837956	0.013927692
443	NAG	NAG	0.004175555	0.96110934	0.034715135
444	NAG	NAG	0.0032334419	0.99094415	0.0058223465
445	NAG	NAG	0.0036227875	0.9917875	0.004589763
446	NAG	NAG	0.016372407	0.8622067	0.12142077
447	OAG	OAG	0.9551984	0.014858819	0.029942833
448	NAG	NAG	0.0025226634	0.99140686	0.006070462
449	OAG	OAG	0.92287433	0.005804877	0.071320914
450	OAG	OAG	0.78487504	0.045541346	0.16958356
451	NAG	NAG	0.0074960846	0.80566937	0.18683457
452	NAG	NAG	0.0138663165	0.9654055	0.020728169
453	NAG	NAG	0.0027507867	0.9909973	0.0062519996
454	OAG	OAG	0.91937745	0.0069166645	0.073705986
455	OAG	OAG	0.82999146	0.038200036	0.1318085
456	CAG	OAG	0.8818615	0.010543023	0.107595645
457	CAG	CAG	0.24337897	0.1666191	0.590002
458	CAG	CAG	0.4770645	0.04367363	0.47926193
459	NAG	NAG	0.0065024896	0.9713444	0.022153113
460	NAG	NAG	0.0057817493	0.9891469	0.005071297
461	NAG	NAG	0.002544336	0.99034965	0.007106097
462	CAG	CAG	0.14076155	0.21583533	0.64340305
463	CAG	CAG	0.20808499	0.30375335	0.4881616
464	CAG	CAG	0.10724229	0.050876886	0.8418808
465	NAG	NAG	0.002396713	0.98585594	0.011747322
466	NAG	NAG	0.008668171	0.9803083	0.011023634
467	NAG	NAG	0.0034004827	0.9903329	0.006266601
468	CAG	OAG	0.71998173	0.06138289	0.21863535
469	OAG	OAG	0.716656	0.020878343	0.2624657
470	OAG	OAG	0.81574667	0.0101272985	0.17412609
471	NAG	CAG	0.07447195	0.32993498	0.5955931
472	CAG	NAG	0.01877975	0.55725497	0.42396528
473	NAG	NAG	0.008777143	0.91844326	0.0727797
474	CAG	CAG	0.2025275	0.1695064	0.6279661
475	NAG	NAG	0.0023925486	0.98690766	0.010699916
476	OAG	OAG	0.9064582	0.019371063	0.074170664
477	NAG	NAG	0.0022887355	0.98892003	0.008791343
478	NAG	NAG	0.0035683105	0.9901976	0.006234073
479	NAG	NAG	0.00468489	0.96445745	0.030857677
480	CAG	NAG	0.062813155	0.540564	0.39662284
481	OAG	OAG	0.5764789	0.055606492	0.3679145
482	NAG	NAG	0.0030673405	0.99236226	0.0045704916
483	NAG	NAG	0.0039670607	0.9911554	0.0048776907
484	OAG	OAG	0.9630891	0.009194	0.027716821
485	NAG	NAG	0.0035678903	0.94537276	0.05105927
486	CAG	NAG	0.027685339	0.52397275	0.44834197
487	NAG	NAG	0.0035323512	0.96471435	0.031753507
488	NAG	NAG	0.0029195212	0.99185157	0.0052288203
489	CAG	CAG	0.21908732	0.052779306	0.7281334
490	OAG	OAG	0.96046996	0.008283936	0.031246133
